,ARID5A (10865)
ACH-000004,-0.10996296772099999
ACH-000007,-0.119947446139
ACH-000009,-0.253331170672
ACH-000011,-0.220246867786
ACH-000012,-0.297569052851
ACH-000013,-0.131399449368
ACH-000014,-0.010906177419499999
ACH-000015,-0.34010831102899997
ACH-000017,-0.359530157339
ACH-000018,-0.182056619996
ACH-000019,-0.37474712766
ACH-000021,-0.289450850681
ACH-000022,-0.142864425946
ACH-000025,-0.0950796999045
ACH-000028,-0.21065186644
ACH-000030,-0.337468074674
ACH-000035,-0.223289305866
ACH-000036,-0.281560679279
ACH-000037,-0.314238310847
ACH-000039,-0.507821359156
ACH-000040,-0.0534582354495
ACH-000041,-0.170961435473
ACH-000042,-0.306574270314
ACH-000045,-0.143006492467
ACH-000047,-0.163673663452
ACH-000052,0.19522408761799998
ACH-000053,-0.170056338796
ACH-000054,-0.187453056202
ACH-000055,-0.158993146183
ACH-000060,-0.09483080624269999
ACH-000067,-0.234905507965
ACH-000070,-0.135308845605
ACH-000075,-0.127693420078
ACH-000078,-0.677690095824
ACH-000082,-0.110574608935
ACH-000085,0.012139110674299998
ACH-000086,-0.497929954388
ACH-000087,-0.19667423415
ACH-000092,-0.528826979335
ACH-000095,-0.460717995902
ACH-000097,-0.211035072135
ACH-000098,-0.351474843145
ACH-000099,-0.25727502921100004
ACH-000108,-0.117572841119
ACH-000113,-0.162342607427
ACH-000115,-0.250687914219
ACH-000116,-0.256626024116
ACH-000118,-0.275823807568
ACH-000120,-0.071817716366
ACH-000123,-0.40995769224899997
ACH-000127,-0.236561461487
ACH-000128,-0.165204326065
ACH-000132,-0.41486079193000003
ACH-000133,-0.150623430537
ACH-000137,-0.113512216245
ACH-000138,-0.261770210083
ACH-000142,-0.513773587583
ACH-000143,-0.32534638074
ACH-000146,-0.116493120007
ACH-000148,-0.106600467765
ACH-000150,0.0986237982512
ACH-000152,-0.40828499615900005
ACH-000153,-0.209339360781
ACH-000159,-0.267853960748
ACH-000160,0.191209657291
ACH-000163,-0.217638424981
ACH-000167,0.137159002929
ACH-000168,-0.120551317917
ACH-000169,-0.13345927892599999
ACH-000178,0.0290372063872
ACH-000182,-0.11917592696399999
ACH-000183,-0.228802960024
ACH-000188,-0.24026250404399999
ACH-000189,-0.09964966594319999
ACH-000190,0.101761435221
ACH-000198,-0.044199169698900004
ACH-000204,-0.101004647665
ACH-000206,0.06741559941240001
ACH-000207,-0.613786875148
ACH-000211,-0.22855457972399998
ACH-000215,-0.10022795866499999
ACH-000221,-0.25334567618000003
ACH-000222,-0.0587521210759
ACH-000223,-0.43342963967500003
ACH-000226,-0.428634154815
ACH-000227,-0.306837103292
ACH-000228,-0.32488778473
ACH-000231,-0.259890701827
ACH-000232,-0.157508483256
ACH-000233,-0.20302583617400002
ACH-000234,-0.232979642895
ACH-000235,-0.262564160167
ACH-000237,-0.149080455202
ACH-000238,-0.0815483759897
ACH-000243,-0.175418642899
ACH-000244,-0.552834550092
ACH-000246,-0.249106736623
ACH-000248,-0.36037454214599995
ACH-000250,-0.213421269478
ACH-000251,-0.215823726154
ACH-000253,-0.338000395994
ACH-000255,-0.300359184047
ACH-000256,-0.0525582688531
ACH-000257,-0.05110181769159999
ACH-000258,-0.180451686356
ACH-000259,-0.297095671426
ACH-000260,-0.235363662503
ACH-000261,-0.245283403935
ACH-000262,-0.25213510455
ACH-000263,-0.139968225981
ACH-000264,-0.190714993946
ACH-000265,-0.234322772087
ACH-000266,-0.277136339563
ACH-000272,-0.195798530775
ACH-000273,-0.274367505189
ACH-000274,-0.355585394719
ACH-000277,-0.217075351467
ACH-000278,-0.12027240882899999
ACH-000279,-0.227994011464
ACH-000280,-0.156659923427
ACH-000281,-0.219961190032
ACH-000288,-0.259957769606
ACH-000291,-0.33932455975299997
ACH-000293,-0.08590295696360001
ACH-000294,-0.234029336531
ACH-000295,-0.145913624783
ACH-000296,-0.103854683202
ACH-000302,-0.0715489980864
ACH-000304,-0.39729220492600004
ACH-000307,-0.316511878665
ACH-000308,-0.39774959807599997
ACH-000310,-0.760217848136
ACH-000311,-0.038624035974800006
ACH-000312,-0.366965515475
ACH-000315,-0.410948891811
ACH-000316,-0.16214232798
ACH-000317,-0.555643284481
ACH-000318,-0.243019147712
ACH-000319,0.00807818682272
ACH-000320,-0.4561308982399999
ACH-000322,-0.265994296429
ACH-000323,-0.15678988837000002
ACH-000324,-0.238750206714
ACH-000329,-0.30379019356
ACH-000330,-0.415830069185
ACH-000331,-0.255908308664
ACH-000332,-0.27665957001999997
ACH-000334,-0.540722627851
ACH-000335,-0.00695200750271
ACH-000336,-0.18250867258
ACH-000337,0.06921089403149999
ACH-000339,-0.316816399983
ACH-000341,-0.166468697875
ACH-000348,-0.233049693823
ACH-000350,-0.202509304128
ACH-000352,-0.0211758296068
ACH-000356,-0.44476837509499995
ACH-000361,0.0790102571801
ACH-000362,-0.34906692235200004
ACH-000363,-0.19280934189399998
ACH-000364,-0.325579696522
ACH-000365,-0.369141303715
ACH-000366,-0.231063940088
ACH-000368,-0.262000422738
ACH-000374,-0.472573266416
ACH-000375,-0.0875499835791
ACH-000376,-0.158592482871
ACH-000381,-0.07669420043589999
ACH-000383,-0.135694941832
ACH-000387,-0.31452460188000003
ACH-000389,-0.136360532938
ACH-000390,-0.43802839418000006
ACH-000393,-0.274431106654
ACH-000395,-0.680042369216
ACH-000397,-0.235834490408
ACH-000401,-0.128836119465
ACH-000402,-0.294567172662
ACH-000403,-0.422363372545
ACH-000404,0.0953238511183
ACH-000406,-0.220446478268
ACH-000407,-0.16937016177900002
ACH-000408,-0.0879512751942
ACH-000410,-0.24183263800299998
ACH-000411,-0.16865071572999998
ACH-000414,-0.245685259159
ACH-000415,-0.43555308356600003
ACH-000416,-0.192066801175
ACH-000420,-0.177763093358
ACH-000421,0.002635167382
ACH-000424,-0.163012410762
ACH-000425,-0.449582959828
ACH-000426,0.32461249145
ACH-000427,-0.139779773758
ACH-000433,-0.16622990321699999
ACH-000436,-0.205528922176
ACH-000444,-0.0746255586909
ACH-000445,0.0820890808748
ACH-000448,-0.424901123085
ACH-000450,-0.0729174854682
ACH-000452,-0.124822539481
ACH-000454,-0.219094763743
ACH-000458,-0.322828521632
ACH-000459,0.316848094933
ACH-000460,-0.08262430728039999
ACH-000461,-0.369468359292
ACH-000463,-0.213400801149
ACH-000464,-0.023935624827999998
ACH-000466,-0.26410599571
ACH-000467,-0.146517762149
ACH-000468,-0.466463982308
ACH-000469,-0.15719168432299999
ACH-000470,-0.21223313901299998
ACH-000471,-0.10451293667199998
ACH-000472,-0.0889724635231
ACH-000473,-0.11666969189899999
ACH-000475,-0.172818928084
ACH-000476,-0.10036122216
ACH-000477,-0.053455361937800004
ACH-000480,-0.204224297399
ACH-000481,-0.37256708935099997
ACH-000483,-0.041779714735300004
ACH-000484,-0.116923271236
ACH-000485,-0.300976806765
ACH-000486,-0.24723570306200002
ACH-000487,-0.232358456879
ACH-000488,-0.133565730917
ACH-000490,-0.0791680403673
ACH-000491,-0.37302469662199994
ACH-000495,-0.378663142359
ACH-000496,-0.40728191314199996
ACH-000499,-0.195201114314
ACH-000500,-0.273325198394
ACH-000502,-0.329769533042
ACH-000503,-0.330903896387
ACH-000505,-0.203204861136
ACH-000507,-0.20729717349
ACH-000510,-0.189616833277
ACH-000511,-0.0705312161332
ACH-000512,-0.36496845783299997
ACH-000516,-0.0478830318744
ACH-000517,-0.217639168187
ACH-000518,-0.0519040087311
ACH-000520,-0.330552031643
ACH-000521,-0.392857006361
ACH-000522,-0.178467355129
ACH-000524,-0.252617221846
ACH-000527,-0.0381896241139
ACH-000528,-0.20614771985599997
ACH-000537,-0.011024761035500001
ACH-000541,-0.33110623372
ACH-000542,-0.212418566732
ACH-000544,-0.233078133987
ACH-000545,-0.25254250894
ACH-000547,-0.273118392891
ACH-000548,-0.222684642982
ACH-000549,-0.26864870054
ACH-000550,-0.18130520504500003
ACH-000552,-0.300253059742
ACH-000556,-0.261036564172
ACH-000557,-0.414650730616
ACH-000570,-0.28815609202500003
ACH-000571,-0.0264297627087
ACH-000573,-0.340182832606
ACH-000576,0.282123115574
ACH-000580,-0.011139154854700002
ACH-000584,-0.154108219229
ACH-000585,-0.0383617673813
ACH-000588,0.14285094709
ACH-000589,-0.335442930163
ACH-000591,-0.0565326571253
ACH-000593,-0.115086243727
ACH-000600,-0.371259480445
ACH-000601,-0.327619125149
ACH-000604,0.055960827494800004
ACH-000605,-0.214423375942
ACH-000606,-0.309746832131
ACH-000608,-0.243287013292
ACH-000614,-0.119663201062
ACH-000616,-0.348325609825
ACH-000618,-0.268663963833
ACH-000619,-0.341078699818
ACH-000620,-0.18976012411899998
ACH-000621,-0.224731414516
ACH-000622,-0.18743083444000003
ACH-000623,-0.149470635716
ACH-000624,-0.27352924375599996
ACH-000627,-0.150029936149
ACH-000630,-0.305930156144
ACH-000632,-0.14639008875499998
ACH-000633,-0.286569029528
ACH-000637,-0.14386193882099998
ACH-000638,-0.266527570449
ACH-000646,-0.0623272164654
ACH-000647,-0.200279136045
ACH-000648,-0.29541128664
ACH-000649,-0.232051822678
ACH-000651,-0.318400728824
ACH-000652,-0.016012511529700003
ACH-000653,-0.08336764358969999
ACH-000657,-0.271827424199
ACH-000658,-0.155524540938
ACH-000661,-0.208590853303
ACH-000662,-0.291130093069
ACH-000663,-0.0762674974154
ACH-000665,-0.308467343708
ACH-000671,-0.11857167016100001
ACH-000673,-0.364173369331
ACH-000676,-0.155492572123
ACH-000677,-0.421979500259
ACH-000681,-0.33899850347599997
ACH-000682,-0.334501739784
ACH-000683,-0.238929731575
ACH-000684,-0.389410213167
ACH-000688,-0.155123101151
ACH-000693,-0.20082864697799999
ACH-000694,-0.149699989887
ACH-000695,-0.178830713321
ACH-000696,-0.189479305101
ACH-000697,-0.309471284946
ACH-000699,-0.371568973396
ACH-000701,-0.111602097541
ACH-000706,-0.140326794316
ACH-000711,-0.38446791051
ACH-000713,-0.49170379813500004
ACH-000714,-0.323716913006
ACH-000718,-0.426006629644
ACH-000720,-0.260250562264
ACH-000721,-0.447338635869
ACH-000724,-0.4788720234
ACH-000725,-0.294744627022
ACH-000732,-0.316502644991
ACH-000734,-0.115734472741
ACH-000735,-0.155932031739
ACH-000736,-0.190937399773
ACH-000738,-0.261228497274
ACH-000746,-0.104316426406
ACH-000747,-0.106377826227
ACH-000748,-0.179538923169
ACH-000753,-0.101311645271
ACH-000756,-0.43916984552
ACH-000757,-0.412378186603
ACH-000758,-0.275882089125
ACH-000760,-0.0922578096537
ACH-000763,-0.126451250148
ACH-000764,0.11313253706800001
ACH-000765,-0.333557114217
ACH-000766,-0.327694908874
ACH-000767,-0.264937864355
ACH-000768,-0.31573982667100003
ACH-000769,-0.648619412708
ACH-000770,-0.42387616552699997
ACH-000771,-0.278993445154
ACH-000773,-0.152644735955
ACH-000776,-0.11532715398900001
ACH-000777,-0.305301891274
ACH-000778,-0.261676590642
ACH-000781,-0.07922902074789999
ACH-000782,-0.48344106141300003
ACH-000783,-0.266145798416
ACH-000784,-0.24118496677200002
ACH-000785,-0.495580214916
ACH-000787,-0.0810685464858
ACH-000788,-0.24927338977299998
ACH-000791,-0.469228472183
ACH-000792,-0.290761935656
ACH-000794,-0.278135646805
ACH-000796,-0.389519948288
ACH-000799,-0.248640868035
ACH-000800,-0.107340742414
ACH-000802,-0.362443539309
ACH-000804,-0.514158836492
ACH-000805,-0.492938389077
ACH-000809,-0.097023096185
ACH-000810,0.0618440825497
ACH-000811,-0.248183414534
ACH-000817,-0.04949595544319999
ACH-000819,-0.069813470686
ACH-000820,-0.219678989793
ACH-000821,0.185183000885
ACH-000822,-0.13806833962600001
ACH-000823,-0.144255324984
ACH-000824,-0.218562174642
ACH-000827,-0.246829545214
ACH-000829,-0.269955260715
ACH-000831,-0.347475999172
ACH-000832,-0.163832045392
ACH-000833,-0.222729483638
ACH-000834,-0.238750113999
ACH-000835,-0.058988350312400004
ACH-000836,0.119885713649
ACH-000837,-0.296588450668
ACH-000838,-0.159741347089
ACH-000839,-0.244121755911
ACH-000840,-0.159108077082
ACH-000841,-0.26612375836
ACH-000843,-0.5018039878689999
ACH-000846,-0.132820598764
ACH-000847,-0.199828597593
ACH-000848,0.0316307607232
ACH-000849,-0.38136516217
ACH-000851,-0.352776183693
ACH-000855,-0.233612876671
ACH-000856,-0.34708380050399995
ACH-000858,-0.26428948689599996
ACH-000859,-0.361259585522
ACH-000861,-0.291326638656
ACH-000862,-0.13225853334899998
ACH-000865,-0.121527963313
ACH-000866,-0.13969132428
ACH-000867,-0.21062438347800003
ACH-000869,-0.415131648831
ACH-000872,-0.22710203817299998
ACH-000873,-0.23483456453600002
ACH-000876,-0.44994478604099997
ACH-000878,0.229956889835
ACH-000880,-0.18247605492600003
ACH-000881,-0.159326358788
ACH-000882,-0.203955064244
ACH-000884,-0.144066935974
ACH-000885,-0.301141795247
ACH-000887,-0.295030728641
ACH-000888,-0.22412044777100001
ACH-000889,-0.20923428546
ACH-000890,-0.34466950099699994
ACH-000896,-0.265622052081
ACH-000898,-0.240506476172
ACH-000900,-0.40555471811800003
ACH-000901,-0.283658476675
ACH-000905,-0.159548943714
ACH-000906,-0.176637880891
ACH-000907,0.135924089068
ACH-000910,-0.279758494626
ACH-000911,-0.270965610827
ACH-000912,-0.37122165246
ACH-000913,-0.244701950991
ACH-000915,-0.037699378382800006
ACH-000916,-0.11318031650499999
ACH-000917,0.046879161023699996
ACH-000921,-0.206469460734
ACH-000924,-0.278630389872
ACH-000926,-0.08104903878530001
ACH-000928,0.00343684021771
ACH-000929,-0.17842578351
ACH-000932,-0.234173290084
ACH-000935,-0.295784526107
ACH-000936,-0.365630934634
ACH-000937,-0.364107177083
ACH-000938,-0.239132602004
ACH-000939,0.227597351316
ACH-000941,-0.533289153653
ACH-000943,-0.152987641391
ACH-000946,-0.0247541995016
ACH-000947,-0.08256648238469999
ACH-000948,-0.218358324099
ACH-000950,0.0397303073429
ACH-000953,-0.387195486403
ACH-000957,-0.49705945322800005
ACH-000958,-0.260151801535
ACH-000960,-0.377073721184
ACH-000963,-0.654067928548
ACH-000968,-0.0786645038332
ACH-000969,-0.515535757069
ACH-000973,-0.187758279236
ACH-000974,-0.319699007541
ACH-000975,-0.317002699569
ACH-000976,-0.222847692621
ACH-000978,-0.123176688758
ACH-000980,-0.170922825071
ACH-000984,-0.396379702776
ACH-000986,-0.471695712772
ACH-000988,-0.305583678104
ACH-000993,-0.200839067369
ACH-000994,-0.27987018378600004
ACH-000996,-0.485611999979
ACH-001001,-0.265165119445
ACH-001020,0.0618070681893
ACH-001028,-0.448620807346
ACH-001031,-0.14199244429000002
ACH-001038,-0.230383883992
ACH-001048,-0.10757480081800001
ACH-001050,-0.32965308037200003
ACH-001053,0.14816798672
ACH-001054,-0.245831373039
ACH-001061,0.032679849058
ACH-001067,-0.210399648378
ACH-001075,-0.009645956945069999
ACH-001096,-0.040343106042999996
ACH-001128,1.18345294186
ACH-001134,-0.0311112234963
ACH-001151,-0.18722775540999997
ACH-001163,-0.506089105823
ACH-001164,-0.192364989727
ACH-001173,-0.147285424496
ACH-001183,-0.287673679636
ACH-001184,-0.472584869565
ACH-001190,-0.398975659722
ACH-001192,-0.5151615370979999
ACH-001193,-0.373660071031
ACH-001196,-0.209948172593
ACH-001197,-0.5751125526799999
ACH-001205,-0.10206849664100001
ACH-001211,0.0109242047777
ACH-001212,-0.8272009066320001
