,COX19 (90639)
ACH-000004,-0.184640693404
ACH-000007,-0.556236874317
ACH-000009,-0.433222466375
ACH-000011,-0.338642080097
ACH-000012,-0.522536120594
ACH-000013,-0.400841099092
ACH-000014,-0.365444580104
ACH-000015,-0.451376844374
ACH-000017,-0.252287414272
ACH-000018,-0.119712457937
ACH-000019,-0.32316241174800003
ACH-000021,-0.339999376422
ACH-000022,-0.23922102006999998
ACH-000025,-0.450708230112
ACH-000028,-0.584484052377
ACH-000030,-0.538489322941
ACH-000035,-0.535135555522
ACH-000036,-0.190292312195
ACH-000037,-0.280167686623
ACH-000039,-0.36592532511799997
ACH-000040,-0.518632738799
ACH-000041,-0.449476905122
ACH-000042,-0.515975479783
ACH-000045,-0.770642740924
ACH-000047,-0.658175321623
ACH-000052,-0.502576156821
ACH-000053,-0.340209038846
ACH-000054,-0.27536918848299996
ACH-000055,-0.317239025158
ACH-000060,-0.43174097710799997
ACH-000067,-0.205470757901
ACH-000070,-0.423753210713
ACH-000075,-0.293795869712
ACH-000078,-0.473456801752
ACH-000082,-0.481305423574
ACH-000085,-0.18238833536899998
ACH-000086,-0.26794743941599997
ACH-000087,-0.429276320494
ACH-000092,-0.31506936715
ACH-000095,-0.320738744802
ACH-000097,-0.431161174265
ACH-000098,-0.362514407756
ACH-000099,-0.731074575517
ACH-000108,-0.689748484445
ACH-000113,-0.587302147657
ACH-000115,-0.40918350177100005
ACH-000116,-0.487039258015
ACH-000118,-0.706567076727
ACH-000120,-0.46796624783
ACH-000123,-0.533385087294
ACH-000127,-0.629756221183
ACH-000128,-0.6975272648190001
ACH-000132,-0.36752488046899995
ACH-000133,-0.146324540383
ACH-000137,-0.479832085654
ACH-000138,-0.8884530563840001
ACH-000142,-0.354588099586
ACH-000143,-0.42819542966799995
ACH-000146,-0.861598218922
ACH-000148,-0.48421065184699996
ACH-000150,-0.44765634828999995
ACH-000152,-0.30411520991
ACH-000153,-0.57095907581
ACH-000159,-0.243916940046
ACH-000160,-0.783812459595
ACH-000163,-0.648802448297
ACH-000167,-0.47190489573600003
ACH-000168,-0.240513547878
ACH-000169,-0.368644814612
ACH-000178,-0.3134918236
ACH-000182,-0.984736602671
ACH-000183,-0.47045365215199997
ACH-000188,-0.322284685269
ACH-000189,-0.377756227402
ACH-000190,-0.312774379004
ACH-000198,-0.600145787897
ACH-000204,-0.43303320949100005
ACH-000206,-0.557219219773
ACH-000207,-0.467873813785
ACH-000211,-0.29341359325800004
ACH-000215,-0.32329412998
ACH-000221,-0.599542737058
ACH-000222,-0.292861712013
ACH-000223,-0.383119313569
ACH-000226,-0.485169204236
ACH-000227,-0.430882590241
ACH-000228,-0.35691463494099995
ACH-000231,-0.269199030774
ACH-000232,-0.49906102351099996
ACH-000233,-0.379033605673
ACH-000234,-0.579918169006
ACH-000235,-0.37063389314499995
ACH-000237,-0.30259750169599997
ACH-000238,-0.659583251949
ACH-000243,-0.37031819423
ACH-000244,-0.466576758102
ACH-000246,-0.531465291013
ACH-000248,-0.381958611818
ACH-000250,-0.155075245725
ACH-000251,-0.575979999821
ACH-000253,-0.36379922821800004
ACH-000255,-0.1768114261
ACH-000256,-0.39134278305
ACH-000257,-0.331890600277
ACH-000258,-0.529447800362
