,CAMTA1 (23261)
ACH-000004,0.0252330290662
ACH-000007,0.05862266517000001
ACH-000009,-0.17465455309099998
ACH-000011,-0.0707075970375
ACH-000012,0.019837256236000002
ACH-000013,0.053753937013
ACH-000014,0.08249201954810001
ACH-000015,0.192868197616
ACH-000017,0.168810568395
ACH-000018,0.0057023631498699994
ACH-000019,-0.052023405362700004
ACH-000021,0.11947557227700001
ACH-000022,-0.0807886777779
ACH-000025,0.121564725922
ACH-000028,0.00929117547241
ACH-000030,-0.0147527598857
ACH-000035,0.101004260974
ACH-000036,-0.333851962142
ACH-000037,-0.09470491805230001
ACH-000039,-0.0708376531544
ACH-000040,-0.10555060888000001
ACH-000041,-0.0877191133907
ACH-000042,-0.0803167965725
ACH-000045,0.0707984019845
ACH-000047,0.17074405288199998
ACH-000052,0.42199728270099995
ACH-000053,0.0909500421138
ACH-000054,-0.0201845810774
ACH-000055,0.0667757682187
ACH-000060,-0.154554329093
ACH-000067,-0.12509791748500002
ACH-000070,-0.12089457080299999
ACH-000075,0.047679042783500006
ACH-000078,-0.08568482586449999
ACH-000082,0.041064421208300006
ACH-000085,-0.269186634411
ACH-000086,0.07992158417010001
ACH-000087,0.123386359192
ACH-000092,-0.0775661051947
ACH-000095,-0.17998798751200001
ACH-000097,-0.0277174447303
ACH-000098,-0.118204920351
ACH-000099,-0.120668540077
ACH-000108,-0.0361266332801
ACH-000113,0.0044197772483700005
ACH-000115,0.00319712605012
ACH-000116,0.0131942913078
ACH-000118,0.180109899636
ACH-000120,-0.0969290247026
ACH-000123,0.0398969735354
ACH-000127,0.0882292476891
ACH-000128,0.052013288288599996
ACH-000132,-0.033323923913
ACH-000133,0.115241453617
ACH-000137,0.00342491257009
ACH-000138,0.011372566006400001
ACH-000142,0.336880551602
ACH-000143,0.307306983834
ACH-000146,0.006950251682749999
ACH-000148,0.16500539340099998
ACH-000150,-0.294486417444
ACH-000152,0.0375440954149
ACH-000153,0.12216450077400001
ACH-000159,0.07675519903110001
ACH-000160,0.08939051545060002
ACH-000163,0.118164957927
ACH-000167,0.017757071819
ACH-000168,0.17262062760000002
ACH-000169,0.0671005463894
ACH-000178,-0.13798805972699998
ACH-000182,0.022064522895900003
ACH-000183,0.200985681371
ACH-000188,-0.11103920562000001
ACH-000189,-0.0699683737358
ACH-000190,-0.08352296128310001
ACH-000198,0.00158180523025
ACH-000204,0.06001710613030001
ACH-000206,0.129741141481
ACH-000207,-0.057778122593400004
ACH-000211,0.160410370633
ACH-000215,-0.123084427741
ACH-000221,0.13707007002399998
ACH-000222,0.309407031534
ACH-000223,0.09284482193499999
ACH-000226,0.014198042127600001
ACH-000227,-0.282475313401
ACH-000228,-0.0266919655882
ACH-000231,0.0138493173633
ACH-000232,-0.0415630577595
ACH-000233,0.058907437681400006
ACH-000234,-0.20763542656
ACH-000235,-0.0610422349045
ACH-000237,-0.312783120676
ACH-000238,0.074993542151
ACH-000243,0.209988408042
ACH-000244,0.018643228217400002
ACH-000246,-0.0591442240157
ACH-000248,0.111947258464
ACH-000250,0.0553362804454
ACH-000251,-0.0645817015798
ACH-000253,-0.0196871294001
ACH-000255,-0.049825390899900006
ACH-000256,0.0688889311285
ACH-000257,-0.165115501152
ACH-000258,0.114507357236
ACH-000259,-0.0033938745162199998
ACH-000260,-0.024915032930299997
ACH-000261,-0.07047816114
ACH-000262,-0.0007280684309489999
ACH-000263,0.42574071543200004
ACH-000264,-0.0373328838991
ACH-000265,-0.015159707045799999
ACH-000266,-0.045661394140800005
ACH-000272,0.0249603174702
ACH-000273,-0.055455347839199996
ACH-000274,-0.0714155898597
ACH-000277,0.012874789987000002
ACH-000278,-0.193748159157
ACH-000279,-0.172922999072
ACH-000280,0.0884765726241
ACH-000281,0.135551893378
ACH-000288,-0.021184837546599996
ACH-000291,0.024005770380899998
ACH-000293,-0.157252149151
ACH-000294,-0.0638347597042
ACH-000295,0.125375325218
ACH-000296,-0.154043233583
ACH-000302,0.0862153208502
ACH-000304,0.19347683551
ACH-000307,0.0195566148024
ACH-000308,0.027453965267400002
ACH-000310,-0.15553650158600002
ACH-000311,0.04656444191530001
ACH-000312,-0.1116954028
ACH-000315,-0.0294510482932
ACH-000316,0.0260235666402
ACH-000317,0.209864578662
ACH-000318,0.0198806046008
ACH-000319,0.057795350003000005
ACH-000320,0.12627937816600002
ACH-000322,-0.06929890699039999
ACH-000323,-0.16970764395500001
ACH-000324,-0.00487388069253
ACH-000329,-0.18467320489999997
ACH-000330,-0.07722699594489998
ACH-000331,0.04458309286619999
ACH-000332,-0.118486835657
ACH-000334,0.0408291984072
ACH-000335,-0.13984174772900002
ACH-000336,-0.00958981410547
ACH-000337,0.0984371180115
ACH-000339,-0.035085826625900006
ACH-000341,0.362073411236
ACH-000348,0.109423248246
ACH-000350,0.10006859116399999
ACH-000352,0.140565445782
ACH-000356,0.152374232238
ACH-000361,0.155823273624
ACH-000362,-0.07958876601039999
ACH-000363,0.07071372508780001
ACH-000364,0.0524546708473
ACH-000365,0.127627338789
ACH-000366,0.05544183470380001
ACH-000368,-0.35719985017800004
ACH-000374,-0.161204770252
ACH-000375,-0.236120522522
ACH-000376,0.0686949228687
ACH-000381,-0.154946715446
ACH-000383,0.0491108173309
ACH-000387,-0.138375771
ACH-000389,-0.0892721462124
ACH-000390,0.0693957318024
ACH-000393,0.0882685588876
ACH-000395,0.0737781293431
ACH-000397,0.08080318254589999
ACH-000401,0.0264683732556
ACH-000402,0.135938428066
ACH-000403,-0.0802418919097
ACH-000404,-0.447200569344
ACH-000406,-0.0316522651033
ACH-000407,0.0536934654074
ACH-000408,-0.0238394345266
ACH-000410,-0.0781387830779
ACH-000411,-0.119691670824
ACH-000414,0.22681212618500002
ACH-000415,0.05367702810430001
ACH-000416,0.0606762274902
ACH-000420,-0.00608753625429
ACH-000421,-0.0646811550167
ACH-000424,-0.152074160688
ACH-000425,0.0100617116102
ACH-000426,0.115859815231
ACH-000427,-0.0256429055192
ACH-000433,0.0779444299142
ACH-000436,-0.0832810702842
ACH-000444,0.150294718876
ACH-000445,0.0053143777438800005
ACH-000448,-0.129031692581
ACH-000450,0.30545655925500004
ACH-000452,-0.0065528971481499994
ACH-000454,-0.08066878384269999
ACH-000458,-0.0225197224018
ACH-000459,0.342438198879
ACH-000460,0.16379968740999998
ACH-000461,0.00678116815254
ACH-000463,-0.125453644573
ACH-000464,0.0501103595265
ACH-000466,0.0347411617763
ACH-000467,0.0887688167506
ACH-000468,0.101408233289
ACH-000469,-0.0840148798319
ACH-000470,-0.0731557602393
ACH-000471,-0.005599337112560001
ACH-000472,0.0967870786678
ACH-000473,-0.0331560224296
ACH-000475,-0.0556928983886
ACH-000476,0.170468818471
ACH-000477,-0.275526986334
ACH-000480,-0.0805270648045
ACH-000481,0.031547078656900006
ACH-000483,0.039140861645999996
ACH-000484,-0.13296906736300002
ACH-000485,-0.24610081921399998
ACH-000486,-0.0254973970516
ACH-000487,0.124668141994
ACH-000488,0.114298876968
ACH-000490,0.077943467527
ACH-000491,0.050947520496500004
ACH-000495,-0.330142732568
ACH-000496,-0.032752059211
ACH-000499,0.236556077432
ACH-000500,-0.17154694876899998
ACH-000502,-0.0845478543321
ACH-000503,0.272025926176
ACH-000505,0.021402875620499997
ACH-000507,0.08453358576379999
ACH-000510,0.12000901134099999
ACH-000511,0.042374355047399996
ACH-000512,0.0787986353053
ACH-000516,-0.0543005313569
ACH-000517,-0.0223118371645
ACH-000518,0.167953502136
ACH-000520,-0.0031654372464000003
ACH-000521,0.11461393832599999
ACH-000522,-0.162242380985
ACH-000524,-0.274111032945
ACH-000527,0.00279372174574
ACH-000528,-0.0593960021339
ACH-000537,-0.15670393198899998
ACH-000541,-0.248432412245
ACH-000542,0.117133315779
ACH-000544,-0.229747411263
ACH-000545,-0.168066973077
ACH-000547,-0.0728861724662
ACH-000548,-0.0617110762693
ACH-000549,0.045810297497500006
ACH-000550,-0.151817541484
ACH-000552,0.038481453045199995
ACH-000556,0.108793458333
ACH-000557,0.08232998373160001
ACH-000570,-0.021240849418599998
ACH-000571,-0.0850916975311
ACH-000573,0.0643973705977
ACH-000576,0.00439416488385
ACH-000580,0.16009658721
ACH-000584,-0.0032568235190200004
ACH-000585,0.047270054212
ACH-000588,0.029322134288599998
ACH-000589,0.036125432775699996
ACH-000591,0.12179316119999999
ACH-000593,0.026695151809400002
ACH-000600,-0.041217221192600004
ACH-000601,0.021838807368700003
ACH-000604,0.148957721686
ACH-000605,-0.00147794977416
ACH-000606,0.0389765468532
ACH-000608,0.00194275041804
ACH-000614,0.213348242243
ACH-000616,0.0414459085549
ACH-000618,0.128765035341
ACH-000619,0.119419452193
ACH-000620,-0.0396078942004
ACH-000621,-0.024946426251400002
ACH-000622,-0.130302781442
ACH-000623,-0.162414330342
ACH-000624,-0.0382291787501
ACH-000627,-0.251619289729
ACH-000630,-0.0816065021114
ACH-000632,-0.0185921656269
ACH-000633,-0.09720916279200001
