,UBE2L6 (9246)
ACH-000004,0.181041053672
ACH-000007,-0.0348630577436
ACH-000009,0.0751248696391
ACH-000011,0.13663467388599998
ACH-000012,0.0844217497411
ACH-000013,0.13556247015
ACH-000014,0.34915853391999996
ACH-000015,0.045251120266000006
ACH-000017,0.08523342147099999
ACH-000018,0.0426776770505
ACH-000019,0.215347772185
ACH-000021,0.0476201856499
ACH-000022,0.122896480488
ACH-000025,0.162965037844
ACH-000028,0.08091991363480001
ACH-000030,0.046312738896399995
ACH-000035,0.117601400975
ACH-000036,0.174116670617
ACH-000037,0.14997786750999997
ACH-000039,0.0412465923542
ACH-000040,0.11099451450400001
ACH-000041,-0.17055169500999998
ACH-000042,0.0661284986764
ACH-000045,-0.125172591051
ACH-000047,0.138085168356
ACH-000052,0.0641876109
ACH-000053,0.049419034201999994
ACH-000054,0.165166121371
ACH-000055,0.0630491338328
ACH-000060,0.0615562550837
ACH-000067,0.294705832025
ACH-000070,0.031062751584799996
ACH-000075,0.03935670081269999
ACH-000078,0.0155674158363
ACH-000082,-0.07033829931480001
ACH-000085,0.06960319647480001
ACH-000086,0.022471490765900003
ACH-000087,0.028041106825299998
ACH-000092,0.0038709513795999995
ACH-000095,-0.0168487102647
ACH-000097,0.131336692086
ACH-000098,0.20305389909899998
ACH-000099,0.108151550439
ACH-000108,-0.0835458649253
ACH-000113,-0.00829544613596
ACH-000115,0.0518714229344
ACH-000116,0.147180151575
ACH-000118,-0.055375465630599995
ACH-000120,0.0936200367354
ACH-000123,0.15705524239
ACH-000127,0.263550186546
ACH-000128,0.228078917657
ACH-000132,0.11931962676100001
ACH-000133,0.054328544259900004
ACH-000137,0.0159598957038
ACH-000138,-0.0124863322262
ACH-000142,-0.0969823304933
ACH-000143,0.0107283467539
ACH-000146,0.143758391256
ACH-000148,0.0270828787243
ACH-000150,-0.16824330129700002
ACH-000152,0.252577925529
ACH-000153,-0.11743607524800001
ACH-000159,0.0285708418381
ACH-000160,-0.009085363811989999
ACH-000163,0.124224600507
ACH-000167,0.0608962749445
