,GCC1 (79571)
ACH-000004,-0.0328248860725
ACH-000007,-0.401911304325
ACH-000009,-0.129287940006
ACH-000011,0.127941012628
ACH-000012,-0.193171829771
ACH-000013,0.021393401633799998
ACH-000014,-0.312858988305
ACH-000015,-0.024728227914
ACH-000017,0.158201386194
ACH-000018,-0.314393281849
ACH-000019,0.07866298173019999
ACH-000021,-0.34768973596
ACH-000022,-0.049229307873800005
ACH-000025,-0.011852419440799998
ACH-000028,-0.0203575630888
ACH-000030,-0.0494016132731
ACH-000035,-0.15839476260399998
ACH-000036,-0.283777843042
ACH-000037,-0.14767366108899999
ACH-000039,-0.178788279605
ACH-000040,-0.160600875291
ACH-000041,-0.111257629606
ACH-000042,-0.113958127257
ACH-000045,-0.0391018081707
ACH-000047,-0.129714952238
ACH-000052,-0.103133680568
ACH-000053,-0.195148499241
ACH-000054,-0.007976993942720001
ACH-000055,-0.14525467112600002
ACH-000060,-0.111711143937
ACH-000067,0.0028120993161100004
ACH-000070,-0.299235586247
ACH-000075,-0.026192859077
ACH-000078,-0.36879240270400004
ACH-000082,-0.227020489463
ACH-000085,0.0736109059446
ACH-000086,-0.0159457666283
ACH-000087,-0.0492948871533
ACH-000092,-0.0883796484375
ACH-000095,-0.0305194282317
ACH-000097,-0.0472853477112
ACH-000098,-0.118305324334
ACH-000099,-0.033822871882000005
ACH-000108,-0.24844870639400002
ACH-000113,-0.140771962767
ACH-000115,-0.22908717876899998
ACH-000116,-0.065382499944
ACH-000118,-0.24048806195300002
ACH-000120,0.0397816278745
ACH-000123,-0.193165424117
ACH-000127,-0.09213783806119999
ACH-000128,-0.053869141978
ACH-000132,-0.245893107132
ACH-000133,-0.11586167694
ACH-000137,0.0194724277641
ACH-000138,-0.0797798666045
ACH-000142,-0.0106967796864
ACH-000143,-0.0634898206841
ACH-000146,-0.165353460307
ACH-000148,-0.136473371469
ACH-000150,0.0231585321825
ACH-000152,-0.09041730556489999
ACH-000153,-0.48290235542599996
ACH-000159,-0.105431513843
ACH-000160,-0.044537901745
ACH-000163,-0.057602228998499996
ACH-000167,-0.335135651296
ACH-000168,-0.168076343154
ACH-000169,0.132481987814
ACH-000178,-0.0706059372356
ACH-000182,-0.0232141482333
ACH-000183,-0.11752118818900001
ACH-000188,-0.028403092328900002
ACH-000189,0.0467418259397
ACH-000190,-0.0272847407659
ACH-000198,-0.0586969334199
ACH-000204,-0.105833896933
ACH-000206,0.0774450297527
ACH-000207,-0.169774098358
ACH-000211,-0.229284085036
ACH-000215,-0.0847300810952
ACH-000221,0.058906165673
ACH-000222,0.017831639314999998
ACH-000223,-0.0418985824914
ACH-000226,-0.0622022302367
ACH-000227,-0.0821253898582
ACH-000228,-0.0257042969093
ACH-000231,-0.08862185362389999
ACH-000232,-0.196898662092
ACH-000233,0.20306237651200001
ACH-000234,0.0483164989736
ACH-000235,-0.160696920339
ACH-000237,-0.197299739984
ACH-000238,-0.0702974522596
ACH-000243,-0.177150802071
ACH-000244,0.154779881578
ACH-000246,-0.16223170720000002
ACH-000248,0.18276856677
ACH-000250,-0.0613071014997
ACH-000251,-0.199173839382
ACH-000253,-0.0428046157138
ACH-000255,-0.0481035997748
ACH-000256,-0.0195682646255
ACH-000257,-0.23423904679000002
ACH-000258,-0.107300334104
ACH-000259,-0.19890035662799999
ACH-000260,-0.105440634898
ACH-000261,-0.0393070397445
ACH-000262,-0.12000280434
ACH-000263,-0.05537031719240001
ACH-000264,0.00158354554598
ACH-000265,-0.009387259644909999
ACH-000266,-0.178469095874
ACH-000272,0.010789402089200002
ACH-000273,-0.0489062749505
ACH-000274,-0.158502844313
ACH-000277,0.08882223059399999
ACH-000278,-0.367250340034
ACH-000279,-0.24262705200100002
ACH-000280,-0.0249320091803
ACH-000281,-0.189256537201
ACH-000288,-0.12777061067700002
ACH-000291,-0.0210655053805
ACH-000293,-0.24354475765
ACH-000294,0.170947208941
ACH-000295,-0.214323972657
ACH-000296,-0.271121817443
ACH-000302,-0.18391815662500002
ACH-000304,-0.41776633084799997
ACH-000307,-0.043483161757500007
ACH-000308,-0.10305461686899998
ACH-000310,0.00248708166261
ACH-000311,-0.27661150637
ACH-000312,-0.17678534447099997
ACH-000315,-0.15592450705
ACH-000316,-0.12498480460400001
ACH-000317,-0.204289581351
ACH-000318,0.0577007355353
ACH-000319,-0.0709856243665
ACH-000320,-0.00106033855333
ACH-000322,-0.43019513196500003
ACH-000323,-0.208147508475
ACH-000324,-0.0460981234306
ACH-000329,-0.023877921814500002
ACH-000330,-0.0869630010841
ACH-000331,-0.0669184396079
ACH-000332,-0.040948894327300006
ACH-000334,0.0435066149381
ACH-000335,0.08698345111960001
ACH-000336,-0.33190082728500003
ACH-000337,-0.128906379573
ACH-000339,-0.19435887049199999
ACH-000341,-0.169132219439
ACH-000348,-0.0503116079509
ACH-000350,0.013789081163099999
ACH-000352,-0.141677985635
ACH-000356,0.0443932294745
ACH-000361,-0.14290239549
ACH-000362,-0.0907495448952
ACH-000363,-0.12466101633400001
ACH-000364,-0.167552616746
ACH-000365,-0.224317330021
ACH-000366,-0.146469689418
ACH-000368,-0.36404320796499995
ACH-000374,-0.226185126067
ACH-000375,0.11962897881100001
ACH-000376,-0.20424432200399997
ACH-000381,-0.148499780989
ACH-000383,-0.0656339960375
ACH-000387,-0.368642909128
ACH-000389,0.142147904491
ACH-000390,0.013120846647299999
ACH-000393,-0.024027618024900003
ACH-000395,-0.17925301344500003
ACH-000397,-0.052365058850699996
ACH-000401,-0.372851276018
ACH-000402,0.229223321354
ACH-000403,-0.146223720522
ACH-000404,-0.193308478986
