,UBAP2L (9898)
ACH-000647,-0.26853220205600004
ACH-000648,-0.230686203338
ACH-000649,0.0703138373103
ACH-000651,-0.162729528047
ACH-000652,-0.18245026209100002
ACH-000653,-0.524884444706
ACH-000657,0.005778572398239999
ACH-000658,-0.230303163591
ACH-000661,-0.239711917744
ACH-000662,0.11042023927000001
ACH-000663,0.239456609309
ACH-000665,-0.26063619812399996
ACH-000671,-0.132829997607
ACH-000673,-0.408542063381
ACH-000676,-0.43809812125500003
ACH-000677,-0.43754706250500003
ACH-000681,-0.26540767893000006
ACH-000682,-0.0955881335696
ACH-000683,-0.403683935302
ACH-000684,-0.0607098027805
ACH-000688,0.0990388439579
ACH-000693,-0.426593867206
ACH-000694,-0.448549929345
ACH-000695,-0.18531187912900002
ACH-000696,-0.22707919478100003
ACH-000697,-0.233944372236
ACH-000699,-0.47296273409100004
ACH-000701,-0.054063514598900006
ACH-000706,-0.533314534907
ACH-000711,-0.19597474045000002
ACH-000713,-0.200637812123
ACH-000714,-0.48667937843599995
ACH-000718,-0.374245644182
ACH-000720,-0.0609153509904
ACH-000721,0.0594507288228
ACH-000724,0.094273491305
ACH-000725,-0.7165510608329999
ACH-000732,0.262932108382
ACH-000734,-0.33693535413599995
ACH-000735,-0.08256084351950001
ACH-000736,-0.08067873521169999
ACH-000738,-0.250501311468
ACH-000746,-0.38915661031900006
ACH-000747,-0.293892188423
ACH-000748,0.020545040814
ACH-000753,-0.40673379728500003
ACH-000756,-0.463052846243
ACH-000757,-0.45396651785400005
ACH-000758,-0.0556948119916
ACH-000760,-0.459892997936
ACH-000763,-0.36266838511999994
ACH-000764,-0.365556955827
ACH-000765,-0.5882187368999999
ACH-000766,-0.211730680586
ACH-000767,0.09369094486369998
ACH-000768,-0.211789991142
ACH-000769,-0.292697787856
ACH-000770,-0.337792877867
ACH-000771,-0.021150116123000003
ACH-000773,0.07470428389160001
ACH-000776,-0.563771240874
ACH-000777,0.0810372957255
ACH-000778,0.08009307516400001
ACH-000781,-0.32786877754
ACH-000782,-0.468377606423
ACH-000783,-0.0521139889848
ACH-000784,-0.224000683057
ACH-000785,-0.26826129850200003
ACH-000787,-0.401120943706
ACH-000788,-0.145729189656
ACH-000791,-0.23088833357900002
ACH-000792,-0.222122558143
ACH-000794,0.044822038183699994
ACH-000796,-0.0942086284862
ACH-000799,-0.764156200863
ACH-000800,-0.390853473439
ACH-000802,-0.218945682666
ACH-000804,-0.26787143533
ACH-000805,-0.450990361852
ACH-000809,-0.253399350852
ACH-000810,0.0356378598608
ACH-000811,-0.0167514843746
ACH-000817,-0.243241321619
ACH-000819,-0.292251696343
ACH-000820,-0.5774573386249999
ACH-000821,-0.647020290855
ACH-000822,-0.5037926825469999
ACH-000823,-0.19539913070999998
ACH-000824,0.0702145992742
ACH-000827,-0.276647150903
ACH-000829,-0.07661806815200001
ACH-000831,-0.2608409248
ACH-000832,-0.269473271596
ACH-000833,-0.418123269627
ACH-000834,-0.287427783699
ACH-000835,-0.296812938479
ACH-000836,0.359812759949
ACH-000837,-0.071672310692
ACH-000838,-0.49359544513000003
ACH-000839,0.276064682559
ACH-000840,-0.267407806443
ACH-000841,0.0948889280711
ACH-000843,-0.29099407137
ACH-000846,-0.191728532148
ACH-000847,-0.0343872335805
ACH-000848,-0.40554913255
ACH-000849,-0.328492832949
ACH-000851,-0.235011535302
ACH-000855,-0.26471771610100003
ACH-000856,-0.273239718882
ACH-000858,-0.120836667923
ACH-000859,-0.202058025565
ACH-000861,-0.565029367713
ACH-000862,-0.27287288999299997
ACH-000865,-0.193982394995
ACH-000866,-0.443055178271
ACH-000867,-0.357867848856
ACH-000869,-0.36721217630999997
ACH-000872,-0.249487636723
ACH-000873,-0.165424204336
ACH-000876,-0.0992888426281
ACH-000878,0.10111166628399999
ACH-000880,-0.336231881465
ACH-000881,-0.431217788852
ACH-000882,-0.5610946753589999
ACH-000884,-0.45567449964199996
ACH-000885,-0.292637788722
ACH-000887,-0.246403618069
ACH-000888,-0.43393683780000003
ACH-000889,-0.22513567590199998
ACH-000890,-0.399568697141
ACH-000896,-0.224373769907
ACH-000898,-0.305651654208
ACH-000900,-0.40716938069499997
ACH-000901,-0.15500343120100002
ACH-000905,-0.235424801513
ACH-000906,-0.0920861947213
ACH-000907,-0.4142229694
ACH-000910,-0.182233336514
ACH-000911,0.0468685337189
ACH-000912,-0.361634119741
ACH-000913,-0.18936002509799998
ACH-000915,-0.100694318836
ACH-000916,-0.637636674915
ACH-000917,-0.057407004310599995
ACH-000921,-0.24077338282400002
ACH-000924,-0.28508620839800003
ACH-000926,-0.118426815168
ACH-000928,-0.164391770946
ACH-000929,-0.172371815225
ACH-000932,-0.147548233756
ACH-000935,0.16801765849
ACH-000936,-0.229629642953
ACH-000937,-0.316752570897
ACH-000938,-0.106462039373
ACH-000939,0.29438222823800003
ACH-000941,-0.132840094149
ACH-000943,-0.145835479523
ACH-000946,-0.404609791129
ACH-000947,-0.405881750535
ACH-000948,-0.25117115440000004
ACH-000950,-0.24931819003400002
ACH-000953,-0.148398786507
ACH-000957,-0.107546937673
ACH-000958,-0.36958369708300004
ACH-000960,-0.11424558261800001
ACH-000963,-0.444570989318
ACH-000968,-0.700429369695
ACH-000969,0.0669533778562
ACH-000973,-0.225276851217
ACH-000974,-0.154361546102
ACH-000975,-0.207094772644
ACH-000976,-0.32983500356999995
ACH-000978,-0.5524611151709999
ACH-000980,-0.4403093549
ACH-000984,-0.0271960823471
ACH-000986,-0.18858164568100003
ACH-000988,-0.27816019912900003
ACH-000993,-0.478605130167
ACH-000994,-0.36277384868900003
ACH-000996,-0.35455994360699994
ACH-001001,0.05851815673790001
ACH-001020,-0.13667726570699998
ACH-001028,-0.043833631079099995
ACH-001031,-0.00715169912924
ACH-001038,-0.182852174144
ACH-001048,0.11647434159299999
ACH-001050,-0.141028100181
ACH-001053,-0.322503420874
ACH-001054,-0.16525569454000003
ACH-001061,-0.33081990121599997
ACH-001067,-0.576672682479
ACH-001075,-0.332706445631
ACH-001096,-0.042662351958
ACH-001128,0.864008149641
ACH-001134,-0.199954614657
ACH-001151,-0.310333374877
ACH-001163,-0.06379432797809999
ACH-001164,-0.284103205195
ACH-001173,-0.230694632213
ACH-001183,-0.128993453685
ACH-001184,-0.213717138206
ACH-001190,-0.11769294219599999
ACH-001192,-0.562213599318
ACH-001193,-0.158557811117
ACH-001196,-0.568419902562
ACH-001197,-0.38201297273100004
ACH-001205,-0.356775190638
ACH-001211,-0.185255295803
ACH-001212,-0.875321310669
ACH-001228,-0.215597187386
ACH-001232,0.00806549784633
ACH-001239,-0.179089515191
ACH-001274,-0.0243819187424
ACH-001275,-0.027067345775599997
ACH-001277,-0.09175869413200001
ACH-001278,-0.60397657563
ACH-001280,-0.744800481991
ACH-001283,-0.26049385031399996
ACH-001289,-0.739724938977
ACH-001295,0.0674339701448
ACH-001300,-0.576446790915
ACH-001301,-0.349072140004
ACH-001302,-0.140449551569
ACH-001303,-0.020770991794900003
ACH-001306,-0.129930489196
ACH-001318,-0.204129227701
ACH-001322,-0.202244306784
ACH-001328,-0.234022520937
ACH-001332,-0.250401111528
ACH-001333,-0.0983575785321
ACH-001336,-0.109115067893
ACH-001340,-0.683038689135
ACH-001346,-0.09244251289729999
ACH-001353,-0.00828257840673
ACH-001354,-0.254336124508
ACH-001367,-0.310137319397
ACH-001368,-0.351778991837
ACH-001374,0.373954835335
ACH-001375,-0.313423966628
ACH-001377,-0.39001459661
ACH-001380,-0.378107034811
ACH-001391,-0.467878808126
ACH-001407,-0.338864100189
ACH-001408,-0.14165098618
ACH-001413,-0.22236917790199998
ACH-001430,-0.381269980261
ACH-001431,-0.341963368366
ACH-001450,-0.237370659401
ACH-001496,-0.315962239371
ACH-001500,-0.0720483782884
ACH-001521,-0.348010483355
ACH-001523,-0.26834124164400003
ACH-001532,-0.7611851636310001
ACH-001536,-0.424697039205
ACH-001550,0.057899039293400005
ACH-001552,-0.230807531918
ACH-001554,-0.32970018243
ACH-001645,-0.281805510612
ACH-001654,-0.0603989176498
ACH-001715,0.13056131751800001
ACH-001735,-0.21514351149099997
ACH-001736,-0.24656542153299998
ACH-001737,-0.134922496274
ACH-001740,-0.26200995617899997
ACH-001745,-0.29311571768100003
ACH-001750,-0.140321531162
ACH-001765,-0.241291016355
ACH-001956,-0.612109157893
ACH-001957,-0.097087623043
