,LBR (3930)
ACH-000004,0.223317186113
ACH-000007,0.174549831391
ACH-000009,0.33888503774499995
ACH-000011,0.11923584155099999
ACH-000012,0.09036905378249999
ACH-000013,0.20860704354600001
ACH-000014,0.116698074735
ACH-000015,0.19212541078499998
ACH-000017,0.0671630637311
ACH-000018,0.0932184389439
ACH-000019,0.288316639778
ACH-000021,0.045186830652400006
ACH-000022,0.17389139401999998
ACH-000025,-0.159924986321
ACH-000028,0.261644913002
ACH-000030,0.0582160853594
ACH-000035,0.161122580332
ACH-000036,0.16918602872900002
ACH-000037,0.489178846321
ACH-000039,0.0834933346023
ACH-000040,0.14139033154
ACH-000041,0.11121693527899999
ACH-000042,0.12399665969399999
ACH-000045,0.215153804842
ACH-000047,-0.054314130599400004
ACH-000052,0.349997938261
ACH-000053,0.07969034848389998
ACH-000054,0.0412899745299
ACH-000055,0.0651380899327
ACH-000060,0.16106534848600002
ACH-000067,0.16325577684
ACH-000070,0.108353862977
ACH-000075,0.106010531363
ACH-000078,0.061195928555899996
ACH-000082,0.016459586627100002
ACH-000085,0.11173211917000002
ACH-000086,-0.00975418092241
ACH-000087,0.145337295367
ACH-000092,0.0638738334636
ACH-000095,0.162941151772
ACH-000097,0.20404666862
ACH-000098,0.051695004511900004
ACH-000099,0.0787330501857
ACH-000108,0.12838574707699998
ACH-000113,0.188589657874
ACH-000115,0.270573047648
ACH-000116,0.0221255072732
ACH-000118,0.18417424799100002
ACH-000120,-0.061550137503899996
ACH-000123,0.185735639281
ACH-000127,0.068259215862
ACH-000128,0.139278019769
ACH-000132,0.07648184755080001
ACH-000133,0.198084463172
ACH-000137,0.158174196766
ACH-000138,0.126305744287
ACH-000142,0.129687992095
ACH-000143,0.0204091250433
ACH-000146,0.227442738035
ACH-000148,0.111675797925
ACH-000150,0.270329678498
ACH-000152,0.165563852268
ACH-000153,0.253931331657
ACH-000159,0.274543344307
ACH-000160,0.24032419027899998
ACH-000163,0.0567444221445
ACH-000167,0.272516193224
ACH-000168,0.152162813334
ACH-000169,0.12690276190199998
ACH-000178,0.251505420754
ACH-000182,0.0817426108246
ACH-000183,0.20209299026299998
ACH-000188,0.08353872394119999
ACH-000189,0.186229184685
ACH-000190,0.213035879529
ACH-000198,0.12450992828299999
ACH-000204,0.0681837542847
ACH-000206,0.0325159926553
ACH-000207,0.314978735334
ACH-000211,0.2349332342
ACH-000215,0.158581805975
ACH-000221,0.24281547071999998
ACH-000222,0.184381837518
ACH-000223,0.0129329878058
ACH-000226,-0.027985640344599997
ACH-000227,0.169929276587
ACH-000228,-0.16258956454
ACH-000231,0.0640003224693
ACH-000232,0.236305466029
ACH-000233,-0.05603186684230001
ACH-000234,0.165516760978
ACH-000235,0.0978715391948
ACH-000237,-0.41137315845899997
ACH-000238,0.126391867574
ACH-000243,0.0871642903225
ACH-000244,0.26793935246899997
ACH-000246,0.0811815155666
ACH-000248,0.117069057498
ACH-000250,0.159937553179
ACH-000251,0.282033352131
ACH-000253,0.137142703349
ACH-000255,0.10977933616800001
ACH-000256,0.000903993810844
ACH-000257,-0.31719289005999995
ACH-000258,-0.0326779935098
ACH-000259,0.138493423937
ACH-000260,0.13145976944499999
ACH-000261,0.119132022352
ACH-000262,0.280241449738
ACH-000263,0.023568045002900002
ACH-000264,0.141972995213
ACH-000265,0.24147348150800002
ACH-000266,0.0906867436105
ACH-000272,0.0667093658113
ACH-000273,0.147407108726
ACH-000274,0.0472828483832
ACH-000277,-0.00426266893048
ACH-000278,0.2152129398
ACH-000279,0.0976317605318
ACH-000280,0.22726159645
ACH-000281,0.124402393147
ACH-000288,-0.0466666894536
ACH-000291,0.167709732179
ACH-000293,0.152773956515
ACH-000294,0.229582772623
ACH-000295,0.08399295974899999
ACH-000296,0.19801159544799998
ACH-000302,0.147266232272
ACH-000304,-0.08127517830389999
ACH-000307,0.157410554781
