,OSCAR (126014)
ACH-000004,-0.0563415032931
ACH-000007,0.11280739670399999
ACH-000009,-0.0238220986902
ACH-000011,0.15598080888000002
ACH-000012,-0.065608580907
ACH-000013,-0.298905645815
ACH-000014,0.037842284564
ACH-000015,-0.17398085321899998
ACH-000017,0.0289816733705
ACH-000018,0.0198620040258
ACH-000019,0.0757488095741
ACH-000021,-0.009639409561219999
ACH-000022,0.077345507792
ACH-000025,0.0470387876076
ACH-000028,-0.148041257849
ACH-000030,-0.157973796084
ACH-000035,-0.086097361864
ACH-000036,0.0953537740075
ACH-000037,0.238576210667
ACH-000039,-0.200831780969
ACH-000040,0.07026641285060001
ACH-000041,0.12094488441500001
ACH-000042,-0.028661600503099998
ACH-000045,-0.0994733825515
ACH-000047,-0.0792035852811
ACH-000052,-0.11771141672700002
ACH-000053,-0.0820158811699
ACH-000054,0.0481647752487
ACH-000055,-0.167040268069
ACH-000060,0.286173624779
ACH-000067,-0.07785777806119999
ACH-000070,0.0513092908833
ACH-000075,0.008596022971040002
ACH-000078,0.0323259655741
ACH-000082,0.0072633506258
ACH-000085,-0.24909640876400002
ACH-000086,-0.05042960990180001
ACH-000087,-0.007242027217350001
ACH-000092,-0.13563840773900002
ACH-000095,-0.0053495270204
ACH-000097,-0.0213741461402
ACH-000098,0.0279207342446
ACH-000099,0.0774975569225
ACH-000108,-0.0942146319015
ACH-000113,-0.145327173902
ACH-000115,-0.0894402871596
ACH-000116,-0.06657029464519999
ACH-000118,-0.0143178267135
ACH-000120,-0.0730411897866
ACH-000123,-0.11993648404000001
ACH-000127,0.0501978024001
ACH-000128,-0.000996398660546
ACH-000132,0.21886893780699998
ACH-000133,-0.113364364102
ACH-000137,0.0343462656984
ACH-000138,-0.064706416717
ACH-000142,-0.0233512413797
ACH-000143,0.134503886805
ACH-000146,-0.0806461619287
ACH-000148,-0.057542997901300005
ACH-000150,-0.0890183132343
ACH-000152,-0.0021851916065799997
ACH-000153,0.117228277335
ACH-000159,0.110308706652
ACH-000160,0.00923386516807
ACH-000163,0.0887929255108
ACH-000167,0.103445498373
ACH-000168,-0.223762933358
ACH-000169,0.262460972323
ACH-000178,0.0062137775136400005
ACH-000182,0.08590625101339999
ACH-000183,0.12359385573899999
ACH-000188,0.0029410698503799996
ACH-000189,0.108662353801
ACH-000190,0.00337515049782
ACH-000198,0.0428882984621
ACH-000204,0.18442908398400001
ACH-000206,0.18100026657600002
ACH-000207,-0.17030970739
ACH-000211,0.0554252361192
ACH-000215,0.0359202111694
ACH-000221,0.008076859159330001
ACH-000222,-0.00805580465041
ACH-000223,0.017638608438400004
ACH-000226,0.19754452439
ACH-000227,0.197836217489
ACH-000228,0.153532698529
ACH-000231,0.0499373883252
ACH-000232,0.058788425137099996
ACH-000233,0.0497971223862
ACH-000234,-0.241350765806
ACH-000235,-0.00766298495956
ACH-000237,-0.150706650972
ACH-000238,-0.0456311827208
ACH-000243,-0.05964679357390001
ACH-000244,-0.0283029847756
ACH-000246,-0.0236497690182
ACH-000248,0.0210617952049
ACH-000250,-0.0605752125481
ACH-000251,0.25271488408000004
ACH-000253,-0.0158775544109
ACH-000255,-0.00837769593048
ACH-000256,0.0527273511338
ACH-000257,0.151149333264
ACH-000258,0.00480626095743
ACH-000259,0.03773809398669999
ACH-000260,-0.164562814466
ACH-000261,-0.0318029287452
ACH-000262,0.139218408549
ACH-000263,-0.120610809658
ACH-000264,0.033054832403899996
ACH-000265,-0.188647313495
ACH-000266,-0.0887659484788
ACH-000272,0.08645046202260001
ACH-000273,-0.228757396281
ACH-000274,0.13031294375
ACH-000277,-0.33643381260399996
ACH-000278,-0.00412347768531
ACH-000279,0.14487604233100002
ACH-000280,0.010243109383899999
ACH-000281,0.0119773524946
ACH-000288,0.139899677704
ACH-000291,-0.032507309413
