,CHURC1 (91612)
ACH-000696,-0.243593092364
ACH-000697,-0.156344924505
ACH-000699,0.0111885473754
ACH-000701,-0.255056591934
ACH-000706,-0.09762538877589999
ACH-000711,-0.22693140857299998
ACH-000713,-0.07333589251469999
ACH-000714,-0.225073756994
ACH-000718,-0.513504849748
ACH-000720,-0.264692382515
ACH-000721,-0.0825743556287
ACH-000724,-0.287219449882
ACH-000725,-0.181158145835
ACH-000732,-0.245274143268
ACH-000734,-0.0393224577669
ACH-000735,-0.19886148540100002
ACH-000736,-0.212515977366
ACH-000738,-0.22116615948600002
ACH-000746,-0.37421981198700005
ACH-000747,-0.24161220477200002
ACH-000748,-0.214689000795
ACH-000753,-0.176750767696
ACH-000756,-0.0617473806125
ACH-000757,-0.020675863582400002
ACH-000758,-0.053450142175400006
ACH-000760,-0.14925503721
ACH-000763,-0.0796119760793
ACH-000764,-0.0104904347631
ACH-000765,-0.20451057866500003
ACH-000766,-0.189543154582
ACH-000767,-0.023619212721500003
ACH-000768,-0.0923396120742
ACH-000769,-0.223929109977
ACH-000770,-0.21244266375300003
ACH-000771,-0.147621764463
ACH-000773,-0.103324905852
ACH-000776,-0.168155763963
ACH-000777,-0.21233696885899997
ACH-000778,-0.0706973867875
ACH-000781,-0.174896621114
ACH-000782,-0.24715706771499998
ACH-000783,-0.264560210334
ACH-000784,-0.165171692857
ACH-000785,-0.0835412552204
ACH-000787,-0.14709919733899998
ACH-000788,-0.129721393835
ACH-000791,-0.323802772367
ACH-000792,-0.24483637231999997
ACH-000794,-0.288045951986
ACH-000796,-0.225400988042
ACH-000799,-0.17055055838799998
ACH-000800,-0.359462748855
ACH-000802,-0.0385089688031
ACH-000804,-0.196779509959
ACH-000805,-0.0988808144877
ACH-000809,-0.18384408009599998
ACH-000810,-0.301252349617
ACH-000811,-0.130148047996
ACH-000817,-0.193334801615
ACH-000819,-0.123107019912
ACH-000820,-0.176687158812
ACH-000821,-0.605499643176
ACH-000822,-0.267072172679
ACH-000823,-0.123611557444
ACH-000824,-0.500883538225
ACH-000827,-0.193589493253
ACH-000829,-0.219382055349
ACH-000831,-0.22449450757
ACH-000832,-0.16863103542
ACH-000833,-0.341144518621
ACH-000834,-0.0600240645559
ACH-000835,-0.0839706299791
ACH-000836,-0.178787984531
ACH-000837,-0.0986550850368
ACH-000838,-0.232629616041
ACH-000839,-0.30927664119000003
ACH-000840,0.11319455748500001
ACH-000841,-0.15342305499199999
ACH-000843,-0.275409694166
ACH-000846,-0.25218476550999996
ACH-000847,-0.151938651151
ACH-000848,-0.14289968195699998
ACH-000849,-0.259407355256
ACH-000851,-0.272346211156
ACH-000855,-0.0769852559643
ACH-000856,-0.237806340589
ACH-000858,-0.24489178820000002
ACH-000859,-0.23669359955
ACH-000861,-0.234235520304
ACH-000862,-0.123001596862
ACH-000865,-0.15608849104699998
ACH-000866,-0.100611986164
ACH-000867,-0.174968470339
ACH-000869,-0.17996010021899997
ACH-000872,0.04443487413240001
ACH-000873,-0.21346037041700003
ACH-000876,-0.11348479297599999
ACH-000878,-0.188876249732
ACH-000880,-0.1131732392
ACH-000881,-0.173448780655
ACH-000882,-0.134861972647
ACH-000884,-0.125120658785
ACH-000885,-0.0731789847184
ACH-000887,-0.221397834549
ACH-000888,-0.21744721233300002
ACH-000889,-0.342286173362
ACH-000890,-0.35630298545999994
ACH-000896,-0.204335018088
ACH-000898,-0.369955933831
ACH-000900,-0.6533677703
ACH-000901,-0.130785677376
ACH-000905,-0.298996802876
ACH-000906,-0.18322907513199999
ACH-000907,-0.27585901257
ACH-000910,-0.0914618754465
ACH-000911,-0.26623618613
ACH-000912,-0.265171005797
ACH-000913,-0.27872506848
ACH-000915,-0.282289958742
ACH-000916,-0.404820949546
ACH-000917,-0.209686135567
ACH-000921,-0.283655400945
ACH-000924,-0.08533539043739999
ACH-000926,-0.031685245281599994
ACH-000928,-0.212901641608
ACH-000929,-0.130912220145
ACH-000932,-0.19417182424899998
ACH-000935,-0.34741355613799996
ACH-000936,-0.236802102557
ACH-000937,-0.243837170894
ACH-000938,-0.132046192667
ACH-000939,-0.29876242696
ACH-000941,-0.23884237459199997
ACH-000943,-0.198400458664
ACH-000946,-0.29864797814599997
ACH-000947,-0.150598346759
ACH-000948,-0.166418793373
ACH-000950,-0.239736601875
ACH-000953,-0.168137223081
ACH-000957,-0.15595124262399998
ACH-000958,-0.433822886392
ACH-000960,-0.12793443378
ACH-000963,-0.14848168944499998
ACH-000968,-0.149936123786
ACH-000969,-0.276712195569
ACH-000973,-0.20725758095400001
ACH-000974,-0.17129313787300002
ACH-000975,-0.11833142397600001
ACH-000976,-0.290624554119
ACH-000978,-0.194613741556
ACH-000980,-0.184960004175
ACH-000984,-0.194544797223
ACH-000986,-0.292430440124
ACH-000988,-0.0812752086043
ACH-000993,-0.412426098526
ACH-000994,-0.123574498078
ACH-000996,-0.21507110520999997
ACH-001001,-0.341996316981
ACH-001020,-0.230003087733
ACH-001028,-0.134104158738
ACH-001031,-0.060572103462399995
ACH-001038,-0.270989653939
ACH-001048,-0.210002100471
ACH-001050,-0.261735989921
ACH-001053,-0.094913440251
ACH-001054,-0.185172762617
ACH-001061,-0.302854392782
ACH-001067,-0.0400624398764
ACH-001075,0.08929627222179999
ACH-001096,-0.140663869703
ACH-001128,-0.119775565581
ACH-001134,-0.0638487131988
ACH-001151,-0.197683058636
ACH-001163,-0.08435949393439998
ACH-001164,-0.107182819558
ACH-001173,-0.245744803129
ACH-001183,-0.11412912009000001
ACH-001184,-0.0304985721379
ACH-001190,-0.350095544507
ACH-001192,-0.2140808868
ACH-001193,0.049874100401
ACH-001196,-0.382514998052
ACH-001197,-0.0643148639441
ACH-001205,-0.263588816526
ACH-001211,-0.051885284663000006
ACH-001212,-0.117934995802
ACH-001228,-0.262841760378
ACH-001232,-0.147771380933
ACH-001239,-0.04785281081519999
ACH-001274,-0.169618200806
ACH-001275,-0.216719533938
ACH-001277,-0.373580718009
ACH-001278,-0.190574116296
ACH-001280,-0.004651687749189999
ACH-001283,-0.20579825581099997
ACH-001289,-0.119608727498
ACH-001295,-0.16011754171599998
ACH-001300,-0.174060182261
ACH-001301,-0.21750235205600002
ACH-001302,-0.258907681532
ACH-001303,-0.359518410302
ACH-001306,-0.142527669537
ACH-001318,-0.0650439804409
ACH-001322,-0.12401714676100001
ACH-001328,-0.125527362202
ACH-001332,-0.334126184577
ACH-001333,-0.317484631241
ACH-001336,-0.192796329684
ACH-001340,-0.20943989254999998
ACH-001346,-0.18832378846099998
ACH-001353,-0.313599571799
ACH-001354,-0.17150059251400002
ACH-001367,0.218917821139
ACH-001368,-0.26122130787799996
ACH-001374,-0.0506099161987
ACH-001375,-0.140166117683
ACH-001377,-0.175688081359
ACH-001380,-0.21057908618
ACH-001391,-0.130761537369
ACH-001407,-0.147886446244
ACH-001408,-0.187659358889
ACH-001413,-0.413524466335
ACH-001430,-0.20479817318100002
ACH-001431,-0.18741507285700001
ACH-001450,-0.24618163596
ACH-001496,-0.123946643623
ACH-001500,-0.153845744093
ACH-001521,-0.0730491911811
ACH-001523,-0.248928599778
ACH-001532,-0.18627556469599998
ACH-001536,-0.292875174189
ACH-001550,-0.287501016565
ACH-001552,-0.129388940418
ACH-001554,-0.0176142701527
ACH-001645,-0.181146699784
ACH-001654,-0.192062201734
ACH-001715,-0.160522683976
ACH-001735,-0.16459398147600002
ACH-001736,-0.0952860852389
ACH-001737,-0.390278580365
ACH-001740,-0.177239354243
ACH-001745,-0.219806466193
ACH-001750,-0.14489414614600002
ACH-001765,-0.21850911664900002
ACH-001956,-0.12230207093699999
ACH-001957,-0.194929233673
