,PLAG1 (5324)
ACH-000004,0.00731396820132
ACH-000007,0.015116678430099999
ACH-000009,0.244325413098
ACH-000011,0.0460051334365
ACH-000012,0.11224435324200001
ACH-000013,0.22998465844799998
ACH-000014,0.152036895032
ACH-000015,0.142527287802
ACH-000017,0.163656099744
ACH-000018,0.148634037596
ACH-000019,0.12491260099099999
ACH-000021,0.240509216428
ACH-000022,0.0308850807455
ACH-000025,0.228974452327
ACH-000028,0.290297474166
ACH-000030,0.146004935306
ACH-000035,-0.13956294377800002
ACH-000036,0.249450670834
ACH-000037,0.310685886892
ACH-000039,0.0049916205878
ACH-000040,0.240386829534
ACH-000041,0.209577159191
ACH-000042,0.183483538358
ACH-000045,0.228675552993
ACH-000047,-0.028732600457700003
ACH-000052,0.049289883831000005
ACH-000053,0.19032729404100002
ACH-000054,0.18605629175799998
ACH-000055,0.444057140432
ACH-000060,0.254015555042
ACH-000067,0.21528000785999998
ACH-000070,0.219203502765
ACH-000075,0.224584951292
ACH-000078,0.3475988774
ACH-000082,0.160674359198
ACH-000085,0.0879568256847
ACH-000086,0.166128461779
ACH-000087,0.472585866975
ACH-000092,0.138429436747
ACH-000095,0.33780311259999996
ACH-000097,0.152149688264
ACH-000098,0.15763404526
ACH-000099,0.22871194866500003
ACH-000108,0.23665823612300002
ACH-000113,0.0720395981862
ACH-000115,0.107903528375
ACH-000116,0.113302049226
ACH-000118,0.191992826707
ACH-000120,0.302866132402
ACH-000123,0.09386928789110001
ACH-000127,-0.04208963353180001
ACH-000128,0.04181103838669999
ACH-000132,0.109799154627
ACH-000133,0.231894778452
ACH-000137,0.427637811184
ACH-000138,0.2683625676
ACH-000142,0.07599002038910001
ACH-000143,0.195948195436
ACH-000146,0.0934013173954
ACH-000148,0.246027775267
ACH-000150,0.01473708994
ACH-000152,0.00935696243918
ACH-000153,0.144597652272
ACH-000159,-0.0132144308928
ACH-000160,0.0289167261719
ACH-000163,0.18736344966200003
ACH-000167,0.106027133402
ACH-000168,-0.127753550365
ACH-000169,-0.08560462633989999
ACH-000178,0.193046526995
ACH-000182,0.15221432915
ACH-000183,0.00843400610367
ACH-000188,0.16592988013499999
ACH-000189,0.202643020128
ACH-000190,0.19135942501400002
ACH-000198,0.10445731974099999
ACH-000204,0.37406168838200005
ACH-000206,0.43659765248000004
ACH-000207,0.28877579212
ACH-000211,0.257429192401
ACH-000215,0.163803448675
ACH-000221,0.188642960798
ACH-000222,0.28018016977800003
ACH-000223,0.14979750332
ACH-000226,-0.0182653373899
ACH-000227,-0.041115916181199995
ACH-000228,0.102512312602
ACH-000231,0.229601130488
ACH-000232,0.189891849643
ACH-000233,0.13355237705999998
ACH-000234,0.341456165255
ACH-000235,0.138716596846
ACH-000237,0.188122859197
ACH-000238,-0.078525030328
ACH-000243,0.25042649151
ACH-000244,0.253507979463
ACH-000246,0.207915877718
ACH-000248,0.0376043338627
ACH-000250,0.0868890858552
ACH-000251,0.410768869819
ACH-000253,0.18946452695
ACH-000255,0.408605873201
ACH-000256,0.060340924559399996
ACH-000257,-0.0283419354867
ACH-000258,-0.16482568970699998
ACH-000259,0.165528467863
ACH-000260,0.16257036587999998
ACH-000261,0.07192666894760001
ACH-000262,-0.19661856830899999
ACH-000263,0.234978449857
ACH-000264,0.019652174140000003
ACH-000265,0.13784672647399998
ACH-000266,0.244478060784
ACH-000272,0.112733512116
ACH-000273,0.29840906719300003
ACH-000274,0.26433220522900003
ACH-000277,0.0742914734046
ACH-000278,0.12176443971300001
ACH-000279,0.18342263758400001
ACH-000280,0.113563378195
ACH-000281,0.18526514483399997
ACH-000288,0.281961596438
ACH-000291,-0.0695797569231
ACH-000293,0.22902237129900002
ACH-000294,0.17399012136300002
ACH-000295,0.217195453906
ACH-000296,0.23928179309
ACH-000302,0.0956463836063
ACH-000304,0.00261485978223
ACH-000307,0.0799387185122
ACH-000308,0.0524289397671
ACH-000310,0.213858844113
ACH-000311,0.180107230332
ACH-000312,0.356977212435
ACH-000315,-0.035251019003400004
ACH-000316,0.10147701861899999
ACH-000317,0.0701894076757
ACH-000318,0.321338089777
ACH-000319,0.12113692488
ACH-000320,0.47863097078
ACH-000322,0.207765321157
ACH-000323,0.0384050170455
ACH-000324,0.144432839296
ACH-000329,0.0653262764369
ACH-000330,0.19349447065900002
ACH-000331,0.18734597970199998
ACH-000332,0.224931497007
ACH-000334,0.209324783625
ACH-000335,0.23974961162500003
ACH-000336,-0.0325905351964
ACH-000337,0.232387264384
ACH-000339,0.100004822053
ACH-000341,0.344557485772
ACH-000348,0.245082919476
ACH-000350,0.317762208025
ACH-000352,-0.00394318411033
ACH-000356,0.148837761564
ACH-000361,0.18478197528499998
ACH-000362,0.055111015583100005
ACH-000363,0.0987299543499
ACH-000364,0.170431065298
ACH-000365,0.16495510026
ACH-000366,0.21272581691700002
ACH-000368,0.143570400626
ACH-000374,0.312870639051
ACH-000375,0.152618393519
ACH-000376,0.21566320374
ACH-000381,0.187028967298
ACH-000383,0.157653897923
ACH-000387,0.07580379326310001
