,CREG2 (200407)
ACH-000004,-0.112584875782
ACH-000007,-0.187472730678
ACH-000009,0.20555272539299999
ACH-000011,-0.048155712354
ACH-000012,0.0265058398168
ACH-000013,-0.12929258005
ACH-000014,-0.05013006677950001
ACH-000015,-0.09261460242189999
ACH-000017,0.08516962698149999
ACH-000018,0.040855508115300004
ACH-000019,-0.23852031509799998
ACH-000021,0.138009043396
ACH-000022,0.022315141282900002
ACH-000025,-0.0050208272736099995
ACH-000028,0.0021398512459300002
ACH-000030,-0.0755102791651
ACH-000035,-0.153839825401
ACH-000036,0.07702255220210001
ACH-000037,-0.188732420557
ACH-000039,-0.18474946598
ACH-000040,-0.148820082006
ACH-000041,0.120995495079
ACH-000042,0.146152659776
ACH-000045,0.043184200816199995
ACH-000047,0.06069737568030001
ACH-000052,-0.055008689023400004
ACH-000053,-0.0350261275514
ACH-000054,-0.0356436980999
ACH-000055,0.0352200184629
ACH-000060,-0.054512315815599996
ACH-000067,-0.0512598108984
ACH-000070,0.0658929191595
ACH-000075,-0.0636452471539
ACH-000078,-0.0568203388577
ACH-000082,0.048904881119599994
ACH-000085,0.10782357335899999
ACH-000086,-0.0548798554141
ACH-000087,0.230094860319
ACH-000092,-0.271452873551
ACH-000095,-0.118768717437
ACH-000097,-0.0354837260351
ACH-000098,-0.102246643172
ACH-000099,0.09254209303089998
ACH-000108,-0.063676485323
ACH-000113,-0.11722176877900001
ACH-000115,0.046634538527300005
ACH-000116,0.019750174570099997
ACH-000118,-0.10031615934699999
ACH-000120,-0.12978453658199998
ACH-000123,-0.0259964025166
ACH-000127,0.047259058192
ACH-000128,-0.201453766551
ACH-000132,0.08615142442089999
ACH-000133,-0.0928500673759
ACH-000137,-0.15237224659600002
ACH-000138,-0.0040702884483000005
ACH-000142,-0.187318012584
ACH-000143,0.013686129350100001
ACH-000146,-0.09684191858989999
ACH-000148,0.0589739674115
ACH-000150,0.239719596585
ACH-000152,-0.09905611808260001
ACH-000153,0.0108135998388
ACH-000159,-0.038327702901199995
ACH-000160,-0.0384465814743
ACH-000163,0.013309725297
ACH-000167,-0.201139118693
ACH-000168,0.054773884703699996
ACH-000169,-0.147195433855
ACH-000178,0.08003045672589999
ACH-000182,0.107233399825
ACH-000183,-0.080736900815
ACH-000188,0.130867894903
ACH-000189,-0.011757725170700001
ACH-000190,-0.0243254902628
ACH-000198,0.0595022568129
ACH-000204,-0.21736199938099998
ACH-000206,-0.348364534435
ACH-000207,-0.00403286243361
ACH-000211,-0.012096148158499999
ACH-000215,-0.0109241746808
ACH-000221,-0.322880607891
ACH-000222,0.040739207184900005
ACH-000223,-0.17877035496500002
ACH-000226,-0.127646544444
ACH-000227,0.051593333426099994
ACH-000228,-0.0554226263277
ACH-000231,0.00792197062235
ACH-000232,-0.029262027214799997
ACH-000233,0.0920539583113
ACH-000234,-0.282828642009
ACH-000235,-0.037879906436699994
ACH-000237,0.0361238297559
ACH-000238,0.183472119179
ACH-000243,-0.060490103777900005
ACH-000244,0.0181623140259
ACH-000246,0.0865365980476
ACH-000248,0.0283015941363
ACH-000250,-0.0882223506999
ACH-000251,-0.013220366773700002
ACH-000253,-0.058648449565599996
ACH-000255,-0.110427208648
ACH-000256,-0.08772600340539999
ACH-000257,0.359255525701
ACH-000258,-0.0481820015288
ACH-000259,-0.0379236343885
ACH-000260,-0.144340568956
ACH-000261,-0.12566559031
ACH-000262,-0.18885800085700002
ACH-000263,-0.18605403900800002
ACH-000264,0.117484044624
ACH-000265,-0.179356057778
ACH-000266,-0.0362860683602
ACH-000272,-0.128590497198
ACH-000273,-0.11979001615700001
ACH-000274,-0.18508026449200002
ACH-000277,0.10590116831499999
ACH-000278,-0.0200693549707
ACH-000279,-0.013947800255700001
ACH-000280,0.0379410092898
ACH-000281,0.11462094726500001
ACH-000288,-0.09900109750040001
ACH-000291,-0.120033284689
ACH-000293,-0.0884936329259
ACH-000294,-0.0359771043662
ACH-000295,-0.03437041249080001
ACH-000296,-0.0253298458253
ACH-000302,-0.03844292423369999
ACH-000304,0.37229899046099996
ACH-000307,0.0772304509344
ACH-000308,-0.025572639754599998
ACH-000310,0.0724958664539
ACH-000311,-0.163492284115
ACH-000312,0.041277385347000005
ACH-000315,0.163058816877
ACH-000316,-0.212953167959
ACH-000317,-0.19278141395999998
ACH-000318,0.0182599836004
ACH-000319,0.134274540245
ACH-000320,0.25121264299199997
ACH-000322,-0.264650518607
ACH-000323,-0.06565823280790001
ACH-000324,-0.0390374635285
