,TYRO3 (7301)
ACH-000004,-0.7267913454170001
ACH-000007,-0.10843671679099999
ACH-000009,-0.451994190873
ACH-000011,-0.0631635684401
ACH-000012,-0.228555027936
ACH-000013,-0.0510879608812
ACH-000014,-0.7225000207369999
ACH-000015,-0.143362582464
ACH-000017,-0.280637853155
ACH-000018,-0.157832491636
ACH-000019,0.159652650053
ACH-000021,0.00435439793331
ACH-000022,-0.308154556661
ACH-000025,-0.27516131168200003
ACH-000028,0.12319724876900001
ACH-000030,-0.230545660969
ACH-000035,-0.364488877636
ACH-000036,0.0292423971245
ACH-000037,-0.25270243649
ACH-000039,-0.054141204594800006
ACH-000040,-0.0733411669455
ACH-000041,-0.17583769830200002
ACH-000042,-0.319033809083
ACH-000045,-0.215678659804
ACH-000047,-0.008467617616119999
ACH-000052,-0.165487472393
ACH-000053,-0.048415837016599995
ACH-000054,-0.09074089122639999
ACH-000055,-0.005014511211140001
ACH-000060,-0.023323019385099997
ACH-000067,-0.037494864779
ACH-000070,-0.06438162633500001
ACH-000075,0.0611973704578
ACH-000078,-0.0548525524971
ACH-000082,-0.130244105632
ACH-000085,0.23655622115299998
ACH-000086,-0.039127146919199995
ACH-000087,-0.16858522634599998
ACH-000092,-0.198424470304
ACH-000095,-0.211617900695
ACH-000097,-0.195008600861
ACH-000098,-0.12304758003499999
ACH-000099,-0.288503946285
ACH-000108,-0.32065822312
ACH-000113,-0.26294976095
ACH-000115,-0.0126966131218
ACH-000116,-0.045878205448199996
ACH-000118,-0.102178440737
ACH-000120,-0.320787455817
ACH-000123,-0.217886044972
ACH-000127,-0.23553170112500002
ACH-000128,-0.28999469590300003
ACH-000132,-0.23793830179499997
ACH-000133,-0.0819265616933
ACH-000137,0.0201904216004
ACH-000138,-0.0124549514044
ACH-000142,0.0632221429375
ACH-000143,-0.209001697515
ACH-000146,-0.25027795979
ACH-000148,-0.167875573711
ACH-000150,-0.227014100448
ACH-000152,0.0376015966933
ACH-000153,-0.320386426392
ACH-000159,-0.0143489876034
ACH-000160,-0.383089058687
ACH-000163,-0.00206748225886
ACH-000167,-0.125412207907
ACH-000168,-0.19463666680599997
ACH-000169,-0.31266280625500004
ACH-000178,-0.285853691761
ACH-000182,-0.115827994541
ACH-000183,-0.47196436118900004
ACH-000188,-0.26815327679400003
ACH-000189,-0.245143163818
ACH-000190,-0.07375741276719999
ACH-000198,-0.142245122724
ACH-000204,-0.215457927739
ACH-000206,-0.48039160534500003
ACH-000207,-0.20500290160999998
ACH-000211,-0.122356770372
ACH-000215,-0.0831885256109
ACH-000221,-0.22343659704100002
ACH-000222,-0.318289533469
ACH-000223,-0.198359991617
ACH-000226,-0.146517755755
ACH-000227,-0.379169301023
ACH-000228,-0.09185512450130001
ACH-000231,-0.32459569144
ACH-000232,-0.0482491605996
ACH-000233,-0.27335192499
ACH-000234,0.0561384549947
ACH-000235,-0.256095149923
ACH-000237,-0.127325417916
ACH-000238,0.09863899626110001
ACH-000243,-0.303901476897
ACH-000244,-0.08450784758410002
ACH-000246,-0.0010679638359299998
ACH-000248,-0.129950294633
ACH-000250,-0.0678307330871
ACH-000251,-0.174894305544
ACH-000253,-0.129003921612
ACH-000255,-0.30709400639400003
ACH-000256,-0.127863028185
ACH-000257,-0.331465654946
ACH-000258,0.0739286422595
ACH-000259,-0.020451424770099997
ACH-000260,-0.191324486054
ACH-000261,-0.508308409431
ACH-000262,0.027561784025599997
ACH-000263,0.0687118323652
ACH-000264,-0.116779591363
ACH-000265,-0.388070985811
ACH-000266,-0.21869379579599998
ACH-000272,-0.406227956669
ACH-000273,-0.035034381439400006
ACH-000274,-0.199019100001
ACH-000277,0.0852266384753
ACH-000278,0.0437339300963
ACH-000279,-0.211470050992
ACH-000280,-0.101754315035
ACH-000281,-0.126030357647
ACH-000288,-0.378006211601
ACH-000291,-0.392047479617
ACH-000293,0.0366707491676
ACH-000294,-0.457540766044
ACH-000295,0.058338995853399994
ACH-000296,-0.154617567469
ACH-000302,-0.137951856452
ACH-000304,-0.402126194178
ACH-000307,-0.146222639307
ACH-000308,-0.119019763168
ACH-000310,-0.34822790661499997
ACH-000311,-0.22290283409400002
ACH-000312,-0.364916687209
ACH-000315,-0.524403550159
ACH-000316,-0.09527519055710001
ACH-000317,-0.0448081458834
ACH-000318,-0.191158769852
ACH-000319,-0.280138712547
ACH-000320,-0.11301921031199999
ACH-000322,-0.22481533364999998
ACH-000323,-0.141226674283
ACH-000324,-0.181350203133
ACH-000329,0.0214542015215
ACH-000330,-0.133150647224
ACH-000331,-0.15053105469900002
ACH-000332,-0.141502101582
ACH-000334,-0.0052692393314
ACH-000335,-0.0772311310456
ACH-000336,0.18010618483
ACH-000337,-0.131575775716
ACH-000339,-0.22655099151900002
ACH-000341,-0.06643902220930001
ACH-000348,-0.160334589067
ACH-000350,-0.481071404567
ACH-000352,-0.0327536079985
ACH-000356,-0.193151807264
ACH-000361,-0.122512478844
ACH-000362,-0.196727137381
ACH-000363,-0.137511661611
ACH-000364,-0.10284656015100001
ACH-000365,-0.228105914391
ACH-000366,-0.19293657718499999
ACH-000368,-0.271059383314
ACH-000374,-0.25085918852899997
ACH-000375,-0.245257588845
ACH-000376,-0.16928477489500002
ACH-000381,-0.0850890747119
ACH-000383,-0.22509968368099997
ACH-000387,-0.285379417041
ACH-000389,0.0377962711871
ACH-000390,-0.26142840155499997
ACH-000393,-0.150458361322
ACH-000395,-0.0596306512441
ACH-000397,0.006263243895789999
ACH-000401,-0.109641073926
ACH-000402,-0.0774078886358
ACH-000403,-0.26401688778099996
ACH-000404,-0.334912054216
ACH-000406,-0.18167366305500002
ACH-000407,-0.31493432463000004
ACH-000408,0.04237873416019999
ACH-000410,-0.140498772011
ACH-000411,0.0840343265567
ACH-000414,-0.237122467245
ACH-000415,-0.517639322328
ACH-000416,-0.021741410991700003
ACH-000420,-0.20327201597600003
ACH-000421,-0.250409001422
ACH-000424,-0.401485397945
ACH-000425,-0.247795462788
ACH-000426,-0.0316277700997
ACH-000427,0.0204710950754
ACH-000433,0.09715808008639999
ACH-000436,-0.0747564011607
ACH-000444,-0.036131152096699995
ACH-000445,-0.17208244935
ACH-000448,-0.201490658834
ACH-000450,-0.624709551092
ACH-000452,-0.153623565278
ACH-000454,-0.181988884572
ACH-000458,0.0671890429557
ACH-000459,-0.03761710919530001
ACH-000460,-0.222773172681
ACH-000461,-0.00128224179786
ACH-000463,-0.07622383997360001
ACH-000464,-0.262120629023
ACH-000466,-0.0301450502944
ACH-000467,-0.0164599065977
ACH-000468,-0.520905895667
ACH-000469,-0.0171033971826
ACH-000470,-0.310551039824
ACH-000471,-0.0545028919519
ACH-000472,-0.23194270950399998
ACH-000473,-0.265951589485
ACH-000475,-0.106788071845
ACH-000476,-0.027144163138500002
ACH-000477,-0.586470057101
ACH-000480,-0.038239650924300005
ACH-000481,-0.46295234258199996
ACH-000483,-0.204628072104
ACH-000484,-0.0294652462136
ACH-000485,-0.038442952664900006
ACH-000486,-0.032266309119799996
ACH-000487,-0.139422003458
ACH-000488,-0.030235136869600002
ACH-000490,-0.137328789378
ACH-000491,-0.263696545097
ACH-000495,-0.188103976807
ACH-000496,-0.282965728943
ACH-000499,-0.278389687614
ACH-000500,-0.1682474634
ACH-000502,-0.0665073053833
ACH-000503,-0.627679960332
ACH-000505,-0.22307039335499998
ACH-000507,-0.200841572899
ACH-000510,-0.158121020769
ACH-000511,-0.055254769568300006
ACH-000512,-0.392518499683
ACH-000516,-0.220910622634
ACH-000517,-0.241889685271
ACH-000518,-0.25628881031899997
ACH-000520,-0.230946549283
ACH-000521,-0.288923177821
ACH-000522,-0.17080333617600002
ACH-000524,-0.0780753897453
ACH-000527,-0.12295263412
ACH-000528,-0.09108700138879999
ACH-000537,-0.09580078287310001
ACH-000541,-0.05535356729180001
ACH-000542,-0.239770795407
ACH-000544,-0.257486072994
ACH-000545,-0.0218478663355
ACH-000547,-0.29680303058
ACH-000548,-0.11889551682499999
ACH-000549,-0.12432711709000001
ACH-000550,-0.110390888158
ACH-000552,-0.00156265398223
ACH-000556,0.0331161938045
ACH-000557,-0.16539339153
ACH-000570,-0.113675694801
ACH-000571,-0.0363769291668
ACH-000573,-0.336114447895
ACH-000576,-0.0143747148309
ACH-000580,-0.158819686647
ACH-000584,-0.0643150165071
ACH-000585,-0.263073449677
ACH-000588,-0.118567575999
ACH-000589,-0.198421679435
ACH-000591,-0.270866743109
ACH-000593,-0.247920914437
ACH-000600,-0.145234112339
ACH-000601,-0.209583185205
ACH-000604,-0.32026998542
ACH-000605,0.033651691650799995
ACH-000606,-0.108234520877
ACH-000608,-0.279854251923
ACH-000614,-0.07213561010439999
ACH-000616,-0.175899618287
ACH-000618,-0.0991472755325
ACH-000619,-0.230221100152
ACH-000620,-0.165497333212
ACH-000621,-0.0132810017637
ACH-000622,-0.491806320915
ACH-000623,-0.204711644188
ACH-000624,-0.098037377649
ACH-000627,-0.08024900088010001
ACH-000630,-0.19941002076699998
ACH-000632,-0.22110379896200003
ACH-000633,0.120842805154
ACH-000637,0.208644424804
ACH-000638,-0.317516909015
ACH-000646,0.173546759549
ACH-000647,-0.23465311533799998
ACH-000648,0.07340534739410001
ACH-000649,-0.279006003953
ACH-000651,-0.253464897423
ACH-000652,-0.08122271242060002
ACH-000653,-0.214355134202
ACH-000657,-0.178742271659
ACH-000658,-0.28699334042
ACH-000661,-0.20247572356600002
ACH-000662,-0.011515405058600001
ACH-000663,0.14353143093100001
ACH-000665,-0.179702441553
ACH-000671,-0.388797386202
ACH-000673,-0.072044449407
ACH-000676,-0.0292799406345
ACH-000677,-0.048220373893599996
ACH-000681,-0.261366751042
ACH-000682,-0.16682719245400002
ACH-000683,-0.127625875202
ACH-000684,-0.289764826941
ACH-000688,-0.15839810195
ACH-000693,-0.252537290422
ACH-000694,-0.288542438592
ACH-000695,0.132218931933
ACH-000696,-0.137273410966
ACH-000697,-0.150040402229
ACH-000699,-0.12477298917099999
ACH-000701,-0.0131286247387
ACH-000706,-0.256424160634
ACH-000711,-0.303639767179
ACH-000713,-0.188022425275
ACH-000714,-0.17438423226
ACH-000718,-0.32380834832
ACH-000720,0.012912884991799998
ACH-000721,-0.21498533388399999
ACH-000724,0.136122199363
ACH-000725,-0.38613689616700003
ACH-000732,-0.08353133994310001
ACH-000734,0.0442921629436
ACH-000735,-0.310499638043
ACH-000736,-0.044446971438499995
ACH-000738,-0.0885999555414
ACH-000746,-0.07067416020280001
ACH-000747,-0.244375897308
ACH-000748,-0.03605316922269999
ACH-000753,-0.242077046114
ACH-000756,-0.11630231440500001
ACH-000757,-0.500869129281
ACH-000758,-0.039622801872099996
ACH-000760,-0.189849031252
ACH-000763,-0.350842531595
ACH-000764,-0.051241551868500004
ACH-000765,-0.0266649527384
ACH-000766,-0.128233980857
ACH-000767,-0.031559186672
ACH-000768,-0.15166068532500002
ACH-000769,-0.09866047174489999
ACH-000770,-0.218962760347
ACH-000771,-0.0937040358823
ACH-000773,-0.163132410304
ACH-000776,-0.114136948553
ACH-000777,-0.000770916571751
ACH-000778,-0.379517983754
ACH-000781,-0.383870086271
ACH-000782,-0.346103071341
ACH-000783,-0.170925924763
ACH-000784,-0.260428165737
ACH-000785,-0.14234200430299998
ACH-000787,-0.272074337559
ACH-000788,-0.26355373934799997
ACH-000791,-0.244692461206
ACH-000792,0.07497999610310001
ACH-000794,-0.167956016398
ACH-000796,-0.08685910742210001
ACH-000799,0.202157291621
ACH-000800,-0.277549121996
ACH-000802,-0.119089204515
ACH-000804,-0.257696948255
ACH-000805,-0.0458853441517
ACH-000809,-0.258879977537
ACH-000810,-0.41278693091700003
ACH-000811,-0.23894390702399998
ACH-000817,-0.0796358836362
ACH-000819,-0.107901372487
ACH-000820,-0.303194476961
ACH-000821,-0.055166359983
ACH-000822,0.043615044191699995
ACH-000823,-0.188401876495
ACH-000824,-0.097729395338
ACH-000827,-0.16177939331900001
ACH-000829,-0.270563044779
ACH-000831,-0.220708788403
ACH-000832,-0.36787775351400004
ACH-000833,-0.173918481171
ACH-000834,-0.260531927722
ACH-000835,-0.170789194672
ACH-000836,-0.282419647449
ACH-000837,-0.138873217115
ACH-000838,-0.24913296229899998
ACH-000839,-0.207403981543
ACH-000840,-0.35274207144599995
ACH-000841,-0.49186420292599997
ACH-000843,-0.129442813913
ACH-000846,0.117770238624
ACH-000847,0.0743469369696
ACH-000848,-0.241708922341
ACH-000849,-0.18505224088
ACH-000851,-0.267663523666
ACH-000855,-0.09077081828880001
ACH-000856,-0.101229204893
ACH-000858,-0.029025794807599998
ACH-000859,-0.07684244951189999
ACH-000861,-0.08582407068760001
ACH-000862,-0.030359241917400002
ACH-000865,-0.18167061520199998
ACH-000866,-0.149970615035
ACH-000867,-0.22012199499000001
ACH-000869,-0.454797018162
ACH-000872,-0.20427545374400002
ACH-000873,-0.06260779771069999
ACH-000876,-0.295860880921
ACH-000878,-0.323968429446
ACH-000880,-0.0487092447456
ACH-000881,-0.18836201320300003
ACH-000882,-0.19254812195300003
ACH-000884,-0.13522876457
ACH-000885,-0.07522688750539999
ACH-000887,-0.0892415039872
ACH-000888,-0.07401163533960001
ACH-000889,0.0089007097819
ACH-000890,-0.0784929139221
ACH-000896,-0.114220395259
ACH-000898,-0.168701763529
ACH-000900,-0.048487071397599994
ACH-000901,-0.30011711293000004
ACH-000905,-0.6736947838609999
ACH-000906,-0.18596703025
ACH-000907,0.08873016151
ACH-000910,-0.313906397423
ACH-000911,-0.245514116714
ACH-000912,-0.14528922739800001
ACH-000913,-0.09441382074610001
ACH-000915,-0.143608319629
ACH-000916,-0.5626838203310001
ACH-000917,-0.250784457405
ACH-000921,-0.0408731865112
ACH-000924,-0.0187267192233
ACH-000926,-0.307456207911
ACH-000928,0.046895599039
ACH-000929,-0.3075098656
ACH-000932,-0.211937497577
ACH-000935,-0.164309743495
ACH-000936,-0.0830120998569
ACH-000937,-0.113882715274
ACH-000938,-0.180207188156
ACH-000939,-0.253671117098
ACH-000941,-0.00266931658285
ACH-000943,-0.101421113312
ACH-000946,-0.158131266345
ACH-000947,-0.153365996743
ACH-000948,-0.0641191780869
ACH-000950,-0.0911660571876
ACH-000953,-0.11776509457
ACH-000957,-0.242665925647
ACH-000958,-0.228151481089
ACH-000960,-0.16251091090800002
