,SH2D1B (117157)
ACH-000238,-0.0791765305388
ACH-000243,-0.07357943190050001
ACH-000244,-0.0478952943327
ACH-000246,-0.153704233161
ACH-000248,0.055881796573299995
ACH-000250,-0.0847674383889
ACH-000251,0.051602084830800005
ACH-000253,-0.09691419714189999
ACH-000255,-0.122600585242
ACH-000256,-0.0139728059426
ACH-000257,-0.006345414344390001
ACH-000258,-0.19755374843600002
ACH-000259,-0.207706265238
ACH-000260,-0.0822738494461
ACH-000261,0.0123622816725
ACH-000262,-0.012922113307399999
ACH-000263,-0.0315582649017
ACH-000264,-0.18660393949
ACH-000265,0.0216697432509
ACH-000266,-0.0842115437276
ACH-000272,-0.281722117416
ACH-000273,-0.0845511419979
ACH-000274,-0.00893260403322
ACH-000277,-0.0760944262517
ACH-000278,-0.11213307147900001
ACH-000279,0.0334576156623
ACH-000280,-0.135226865685
ACH-000281,-0.16025145590999998
ACH-000288,-0.207710703886
ACH-000291,-0.0293987194888
ACH-000293,-0.07568842507660001
ACH-000294,0.009852058490920001
ACH-000295,0.0767993743328
ACH-000296,-0.185329566191
ACH-000302,0.014324789961000001
ACH-000304,-0.207968158587
ACH-000307,0.0429254731603
ACH-000308,-0.0446643328999
ACH-000310,-0.23209016315699998
ACH-000311,-0.330151995915
ACH-000312,-0.18746402715
ACH-000315,0.017592235676900003
ACH-000316,0.120680730656
ACH-000317,-0.24390602641800002
ACH-000318,-0.232518979279
ACH-000319,0.0748959002904
ACH-000320,-0.178985704489
ACH-000322,-0.157129194912
ACH-000323,-0.15341481997099998
ACH-000324,-0.133191203976
ACH-000329,-0.176810636556
ACH-000330,0.0422001030937
ACH-000331,-0.12755627704000003
ACH-000332,-0.12825049229399998
ACH-000334,-0.09057982141580001
ACH-000335,-0.235219515007
ACH-000336,0.213965090471
ACH-000337,-0.342863559581
ACH-000339,-0.060195495770199996
ACH-000341,-0.231387585673
ACH-000348,-0.07013451567210001
ACH-000350,-0.049044339064800005
ACH-000352,-0.0237092118379
ACH-000356,-0.068111486796
ACH-000361,0.210906874128
ACH-000362,-0.0008736866754739999
ACH-000363,-0.08071335804169999
ACH-000364,0.042435667713
ACH-000365,-0.124587552787
ACH-000366,-0.11353435094900001
ACH-000368,-0.030977695195299998
ACH-000374,-0.0156080430994
ACH-000375,-0.155361404662
ACH-000376,-0.09792345438930002
ACH-000381,-0.21026411409
ACH-000383,-0.104054439352
ACH-000387,-0.051778178034
ACH-000389,0.0700752780756
ACH-000390,-0.0662240100046
ACH-000393,-0.17784814918699998
ACH-000395,0.131807347434
ACH-000397,-0.11183043878900001
ACH-000401,-0.06602633614140001
ACH-000402,-0.19086429863499998
ACH-000403,0.005526079825910001
ACH-000404,0.186082110926
ACH-000406,-0.041940152457199995
ACH-000407,-0.0080724492479
ACH-000408,-0.04384215738919999
ACH-000410,-0.14451482431
ACH-000411,-0.115644899389
ACH-000414,-0.140312788432
ACH-000415,-0.07156249508889999
ACH-000416,-0.115056696291
ACH-000420,-0.07249425154019999
ACH-000421,7.10523607689e-05
ACH-000424,-0.189971925309
ACH-000425,-0.0367695650397
ACH-000426,-0.437629125157
ACH-000427,0.130680736724
ACH-000433,0.0174304108159
ACH-000436,-0.18210670396499998
ACH-000444,-0.108231605298
ACH-000445,0.124400536829
ACH-000448,-0.047211018815800004
ACH-000450,-0.061351151142100005
ACH-000452,-0.114350176448
ACH-000454,-0.18934517828800002
ACH-000458,-0.034081722606900004
ACH-000459,-0.0433675895222
ACH-000460,-0.0522987635358
ACH-000461,0.0754042422358
ACH-000463,0.0816543879645
ACH-000464,-0.174897509314
ACH-000466,0.09363387757910001
ACH-000467,-0.181057858133
ACH-000468,-0.0587799941015
ACH-000469,-0.151613318621
ACH-000470,-0.125084239408
ACH-000471,0.106757284596
ACH-000472,-0.036312961332300005
ACH-000473,-0.024044011263700003
ACH-000475,-0.138454899107
ACH-000476,-0.061070606340899995
ACH-000477,-0.04499944457780001
ACH-000480,0.026571545594099997
ACH-000481,-0.144094765363
ACH-000483,0.0317189808589
ACH-000484,-0.529349262314
ACH-000485,-0.153307228401
ACH-000486,-0.173486900731
ACH-000487,-0.133619577015
ACH-000488,-0.0907076173533
ACH-000490,-0.115450780742
ACH-000491,-0.12076635954600001
ACH-000495,-0.118979284064
ACH-000496,-0.0304354042191
ACH-000499,-0.0515983280023
ACH-000500,-0.0295433394551
ACH-000502,0.0168025357534
ACH-000503,-0.298453999009
ACH-000505,-0.18580302255
ACH-000507,-0.0797090247732
ACH-000510,-0.213566365303
ACH-000511,0.0181216772328
ACH-000512,-0.199319713471
ACH-000516,-0.187604467124
ACH-000517,-0.016819911912
ACH-000518,-0.095774591645
ACH-000520,0.036614480718
ACH-000521,0.048550917349500004
ACH-000522,-0.17183761919399998
ACH-000524,-0.057330757913
ACH-000527,-0.0471073545086
ACH-000528,-0.0200152011101
ACH-000537,0.0314100677328
ACH-000541,-0.44588098805
ACH-000542,-0.025530850614
ACH-000544,0.0663213713254
ACH-000545,0.0614951776657
ACH-000547,-0.00669045857943
ACH-000548,-0.330992560152
ACH-000549,-0.028195281480900003
ACH-000550,-0.0720273083028
ACH-000552,-0.119744273706
ACH-000556,-0.308025065594
ACH-000557,-0.17825917009
ACH-000570,-0.136093160168
ACH-000571,-0.136487397709
ACH-000573,-0.037224130467300005
ACH-000576,-0.295904931107
ACH-000580,-0.00574935934412
ACH-000584,-0.118578268592
ACH-000585,-0.0819768719829
ACH-000588,0.0126688365358
ACH-000589,-0.135340271263
ACH-000591,0.25985467976
ACH-000593,-0.201726647042
ACH-000600,-0.153234057309
ACH-000601,-0.191727515418
ACH-000604,0.0440413899072
ACH-000605,-0.10214902947999999
ACH-000606,-0.0196129312128
ACH-000608,-0.0618433626985
ACH-000614,0.145165329859
ACH-000616,-0.131622115547
ACH-000618,-0.0910366029163
ACH-000619,-0.326910622901
ACH-000620,-0.0121575477565
ACH-000621,0.05363706727530001
ACH-000622,-0.17113775622699998
ACH-000623,0.0665126498662
ACH-000624,-0.08772185613780001
ACH-000627,-0.0583838940591
ACH-000630,-0.1491948099
ACH-000632,-0.15385491467499998
ACH-000633,-0.122687536782
ACH-000637,0.136061980666
ACH-000638,-0.0594657246905
ACH-000646,0.127761678376
ACH-000647,-0.20518636609299998
ACH-000648,-0.124004833176
ACH-000649,-0.0360500355579
ACH-000651,-0.0678757005509
ACH-000652,-0.15500478691199998
ACH-000653,-0.145728223016
ACH-000657,-0.162925016418
ACH-000658,-0.162073426495
ACH-000661,-0.0848261039157
ACH-000662,-0.104286465822
ACH-000663,-0.0688938623162
ACH-000665,-0.0643639042422
ACH-000671,0.0188151933122
ACH-000673,-0.163240906628
ACH-000676,-0.155042690038
ACH-000677,-0.041712468916300004
ACH-000681,-0.008057595213359999
ACH-000682,-0.0463202041235
ACH-000683,-0.271756593243
ACH-000684,-0.137435622728
ACH-000688,-0.185282912172
ACH-000693,-0.0813170892975
ACH-000694,-0.06932662958750001
ACH-000695,-0.38089511830399997
ACH-000696,-0.28416227273600003
ACH-000697,-0.264819896427
ACH-000699,-0.0808411770678
ACH-000701,-0.0961004169101
ACH-000706,-0.0128792071533
ACH-000711,-0.110294075938
ACH-000713,-0.210513327031
ACH-000714,-0.26357592123
ACH-000718,-0.173286196843
ACH-000720,-0.0447457326526
ACH-000721,-0.04301246694080001
ACH-000724,-0.014674028781299999
ACH-000725,-0.134853548937
ACH-000732,-0.366570535076
ACH-000734,-0.0535095709074
ACH-000735,-0.0841650906021
ACH-000736,-0.138176813905
ACH-000738,0.031071486625000002
ACH-000746,-0.0835646729947
ACH-000747,-0.12568317641899998
ACH-000748,-0.0193871574398
ACH-000753,-0.17604658529800002
ACH-000756,-0.198376373409
ACH-000757,-0.340108277169
ACH-000758,0.047412427870199995
ACH-000760,-0.179340067936
ACH-000763,-0.0799925092829
ACH-000764,0.04933123335109999
ACH-000765,-0.161452751043
ACH-000766,-0.0774703135156
ACH-000767,-0.315650266084
ACH-000768,-0.0982708552409
ACH-000769,-0.171991318103
ACH-000770,-0.0117720162304
ACH-000771,-0.0929294350562
ACH-000773,-0.25929249132800003
ACH-000776,-0.09697872967219999
ACH-000777,0.032039692301799996
ACH-000778,-0.10841223857599999
ACH-000781,-0.0871839886596
ACH-000782,-0.11050722380999999
ACH-000783,-0.012150791362700001
ACH-000784,-0.0677916999584
ACH-000785,-0.154844982571
ACH-000787,-0.029274120361
ACH-000788,-0.09556016150669999
ACH-000791,-0.22964341207199998
ACH-000792,0.0625107345025
ACH-000794,-0.0149871654557
ACH-000796,0.018071178939
ACH-000799,0.10267815197899999
ACH-000800,-0.50973316279
ACH-000802,-0.109538137543
ACH-000804,-0.21779597505800002
ACH-000805,-0.05291785845099999
ACH-000809,-0.203110438449
ACH-000810,-0.282440040197
ACH-000811,-0.072092466529
ACH-000817,-0.35324896528300004
ACH-000819,-0.135495986459
ACH-000820,-0.184950184208
ACH-000821,-0.119899323223
ACH-000822,-0.285060954813
ACH-000823,-0.105633413726
ACH-000824,-0.0294985902075
ACH-000827,-0.125835232207
ACH-000829,-0.0761970562742
ACH-000831,0.0411093790599
ACH-000832,0.0247804860457
ACH-000833,0.0376445065562
ACH-000834,-0.05969418214919999
ACH-000835,0.0316294577758
ACH-000836,-0.186441322293
ACH-000837,-0.0341850139154
ACH-000838,-0.121487447764
ACH-000839,-0.025157031269700002
ACH-000840,-0.12863701183700002
ACH-000841,-0.143844035449
ACH-000843,-0.11527199945599999
ACH-000846,-0.132201575649
ACH-000847,-0.0467049547762
ACH-000848,-0.0654784873011
ACH-000849,-0.17278287915600002
ACH-000851,-0.0578203989116
ACH-000855,-0.220286272476
ACH-000856,-0.0330700263611
ACH-000858,-0.053008487863400004
ACH-000859,0.0548473105685
ACH-000861,-0.0310787063649
ACH-000862,-0.127959037799
ACH-000865,-0.0656703590973
ACH-000866,-0.19625588399799998
ACH-000867,-0.136068693455
ACH-000869,0.0361387110655
ACH-000872,0.10580116608
ACH-000873,-0.188357379727
ACH-000876,-0.00369349547516
ACH-000878,0.37129150831
ACH-000880,-0.137039092715
ACH-000881,0.07009632866280001
ACH-000882,0.0020202331411099997
ACH-000884,0.045724885901
ACH-000885,-0.051941332186099996
ACH-000887,-0.0734601728139
ACH-000888,-0.105622870574
ACH-000889,-0.204209476829
ACH-000890,-0.110464962987
ACH-000896,-0.16646397482699998
ACH-000898,-0.05593576812369999
ACH-000900,-0.157824667118
ACH-000901,-0.0680701772948
ACH-000905,0.00360217632698
ACH-000906,-0.08479869035660001
ACH-000907,-0.138490320032
ACH-000910,-0.0804047873729
ACH-000911,0.0719365657453
ACH-000912,-0.0600755937682
ACH-000913,-0.126470295081
ACH-000915,-0.103369259434
ACH-000916,0.0241643997402
ACH-000917,0.102120839256
ACH-000921,-0.14078735141100002
ACH-000924,-0.15220821977399998
ACH-000926,-0.0976338532323
ACH-000928,-0.19474722065000002
ACH-000929,-0.128316048996
ACH-000932,0.111582283908
ACH-000935,0.044796382807599996
ACH-000936,-0.08342879375310001
ACH-000937,-0.15392902426400001
ACH-000938,-0.280402164204
ACH-000939,-0.207095742018
ACH-000941,-0.160573977182
ACH-000943,-0.10969322861400001
ACH-000946,-0.0260834566599
ACH-000947,0.008125322489649998
ACH-000948,-0.128718141669
ACH-000950,-0.265562252619
ACH-000953,-0.09968683535160001
ACH-000957,0.27621111311
ACH-000958,-0.04521956623599999
ACH-000960,-0.119022433281
ACH-000963,-0.220137546041
ACH-000968,0.00973583114524
ACH-000969,-0.0515980315578
ACH-000973,-0.118148744982
ACH-000974,-0.0560684331089
ACH-000975,-0.11822202540200001
ACH-000976,0.029302671521200002
ACH-000978,-0.04622860470430001
ACH-000980,-0.0611610922712
ACH-000984,-0.09292262084799999
ACH-000986,-0.19434996571899998
ACH-000988,-0.0736901656374
ACH-000993,-0.05240565519169999
ACH-000994,-0.108152351206
ACH-000996,0.25876213614
ACH-001001,-0.15289877027999998
ACH-001020,-0.0675409996347
ACH-001028,-0.14334769489600002
ACH-001031,-0.036505634739599994
ACH-001038,-0.0218284841276
ACH-001048,-0.0806199384941
ACH-001050,-0.152540066404
ACH-001053,-0.218793955299
ACH-001054,-0.0585248836198
ACH-001061,-0.216145643684
ACH-001067,-0.0139497600905
ACH-001075,-0.0007123945191819999
ACH-001096,-0.36936710797899996
ACH-001128,-0.0761335798397
ACH-001134,-0.195497558611
ACH-001151,-0.17735111438099999
ACH-001163,-0.258697843491
ACH-001164,-0.09463032768060001
ACH-001173,-0.059987141562
ACH-001183,-0.0923070424011
ACH-001184,-0.251206638266
ACH-001190,-0.128859482259
ACH-001192,-0.0335069532087
ACH-001193,0.0783987654428
ACH-001196,-0.0423799326067
ACH-001197,-0.419574794752
ACH-001205,-0.13390647737199998
ACH-001211,-0.201129355638
ACH-001212,0.00432678354867
ACH-001228,-0.0849167468971
ACH-001232,-0.0985526215265
ACH-001239,-0.0374807265672
ACH-001274,-0.11609100862400001
ACH-001275,0.055725670633
ACH-001277,-0.106799790643
ACH-001278,-0.14170238708
ACH-001280,-0.232844904056
ACH-001283,-0.141404400877
ACH-001289,-0.13640908327
ACH-001295,-0.053572927260099996
ACH-001300,-0.139732024738
ACH-001301,-0.15055740192199998
ACH-001302,-0.0298630078884
ACH-001303,-0.08896953984660001
ACH-001306,-0.0854794959334
ACH-001318,-0.13591251727
ACH-001322,-0.275825414005
ACH-001328,-0.161277749086
ACH-001332,-0.183018087882
ACH-001333,-0.0607412845504
ACH-001336,-0.0951893350121
ACH-001340,-0.047130879831499994
ACH-001346,-0.0679186943556
ACH-001353,-0.175665709407
ACH-001354,-0.11962168162
ACH-001367,-0.21586694702599998
ACH-001368,-0.135755207706
ACH-001374,0.213125367564
ACH-001375,0.00437975034472
ACH-001377,-0.205735075343
ACH-001380,-0.0644213431291
ACH-001391,0.0325424502171
ACH-001407,0.053121021385199994
ACH-001408,-0.0765626434093
ACH-001413,-0.0655511485614
ACH-001430,-0.0875139182696
ACH-001431,-0.27105434966999997
ACH-001450,-0.18027808896699998
ACH-001496,-0.123048863923
ACH-001500,-0.00566541399385
ACH-001521,0.104338088991
ACH-001523,-0.0418209026418
ACH-001532,0.00979233315113
ACH-001536,0.179610317094
ACH-001550,-0.109985816756
ACH-001552,-0.21775776301999997
ACH-001554,-0.0979273053596
ACH-001645,-0.031998816499
ACH-001654,-0.0352437019452
ACH-001715,0.18143790463799997
ACH-001735,-0.16405665332900002
ACH-001736,-0.19410770458
ACH-001737,0.17925414155000002
ACH-001740,-0.202434771196
ACH-001745,-0.10320955057299999
ACH-001750,-0.13949950365299998
ACH-001765,-0.169612110844
ACH-001956,-0.141861580476
ACH-001957,-0.237286721197
