,RPL7L1 (285855)
ACH-000319,-1.00539416441
ACH-000320,-0.960323635129
ACH-000322,-0.8805242059389999
ACH-000323,-0.933449979534
ACH-000324,-0.62778604611
ACH-000329,-0.670977084596
ACH-000330,-0.7881435288199999
ACH-000331,-0.8581105032899999
ACH-000332,-0.579039214889
ACH-000334,-0.589149299382
ACH-000335,-0.7699080539929999
ACH-000336,-1.1007742701899998
ACH-000337,-0.778741415494
ACH-000339,-0.711969171133
ACH-000341,-0.637257735408
ACH-000348,-0.856174330108
ACH-000350,-0.956362185764
ACH-000352,-0.6746560795659999
ACH-000356,-0.681530339563
ACH-000361,-1.04236773659
ACH-000362,-0.587722142785
ACH-000363,-1.16556676942
ACH-000364,-0.986728563196
ACH-000365,-0.7300825113089999
ACH-000366,-0.836231770884
ACH-000368,-0.699745581674
ACH-000374,-0.802521630054
ACH-000375,-1.0027774316
ACH-000376,-0.959115344111
ACH-000381,-1.02042982756
ACH-000383,-0.798917161074
ACH-000387,-0.749696642462
ACH-000389,-0.91684537095
ACH-000390,-0.615896847664
ACH-000393,-0.850607126633
ACH-000395,-0.685170748764
ACH-000397,-0.8049515705179999
ACH-000401,-1.190663673
ACH-000402,-0.906182964395
ACH-000403,-1.0
ACH-000404,-1.1598876870200001
ACH-000406,-0.49622218434500004
ACH-000407,-0.730078879715
ACH-000408,-0.908979842418
ACH-000410,-0.89727429912
ACH-000411,-0.668378880653
ACH-000414,-0.798036394006
ACH-000415,-0.9048335219920001
ACH-000416,-0.9723490267329999
ACH-000420,-0.889439911905
ACH-000421,-0.826356080845
ACH-000424,-0.705914492393
ACH-000425,-0.932485571963
ACH-000426,-0.5682624411420001
ACH-000427,-0.801609719445
ACH-000433,-1.16795685084
ACH-000436,-1.0923773758600002
ACH-000444,-0.787635244578
ACH-000445,-0.688265577589
ACH-000448,-0.998776954979
ACH-000450,-0.824798247038
ACH-000452,-0.869794355907
ACH-000454,-0.7880509276659999
ACH-000458,-1.0661263466700002
ACH-000459,-0.587808551612
ACH-000460,-0.827777373065
ACH-000461,-0.469465519755
ACH-000463,-0.823322019841
ACH-000464,-0.784623587167
ACH-000466,-0.7219824809980001
ACH-000467,-0.9042824435269999
ACH-000468,-0.8941253027410001
ACH-000469,-0.897200469604
ACH-000470,-1.0926644081799999
ACH-000471,-0.896673120933
ACH-000472,-0.78932604773
ACH-000473,-0.729003390046
ACH-000475,-0.8258137777719999
ACH-000476,-0.926140667199
ACH-000477,-0.8530910875740001
ACH-000480,-0.995152321616
ACH-000481,-0.819355731613
ACH-000483,-0.9130327392380001
ACH-000484,-1.0149578052
ACH-000485,-1.06203992529
ACH-000486,-0.833023113918
ACH-000487,-0.814696480924
ACH-000488,-0.946248365626
ACH-000490,-0.852292828468
ACH-000491,-1.0364242929
ACH-000495,-0.7613616861049999
ACH-000496,-0.760999087776
ACH-000499,-1.25279377125
ACH-000500,-0.5002339662259999
ACH-000502,-0.647230867291
ACH-000503,-1.02964197387
ACH-000505,-0.9778364765950001
ACH-000507,-0.698315611099
ACH-000510,-0.76398584728
ACH-000511,-0.8728945749510001
ACH-000512,-0.779174923264
ACH-000516,-0.843554005634
ACH-000517,-0.9500262572470001
ACH-000518,-0.786480179408
ACH-000520,-0.9713008069560001
ACH-000521,-0.586550605039
ACH-000522,-0.969693758587
ACH-000524,-0.842525701446
ACH-000527,-0.7473801357
ACH-000528,-0.8015889969509999
ACH-000537,-0.750379675313
ACH-000541,-0.526670373945
ACH-000542,-0.650653666902
ACH-000544,-0.8280697460680001
ACH-000545,-0.731463883061
ACH-000547,-0.944858664887
ACH-000548,-0.7863235400390001
ACH-000549,-0.466816552324
ACH-000550,-1.1330102900299999
ACH-000552,-0.8714001155500001
ACH-000556,-0.901642977975
ACH-000557,-0.869732607582
ACH-000570,-0.776397549686
ACH-000571,-0.863168549984
ACH-000573,-1.0251846675799998
ACH-000576,-0.781001752802
ACH-000580,-0.963556350733
ACH-000584,-0.8713931695780001
ACH-000585,-0.620515917566
ACH-000588,-0.700935984478
ACH-000589,-0.914666872628
ACH-000591,-0.765871089251
ACH-000593,-0.9174476383299999
ACH-000600,-0.791321273094
ACH-000601,-0.7538861213860001
ACH-000604,-0.641955933201
ACH-000605,-0.976712097624
ACH-000606,-0.80529357917
ACH-000608,-1.0302306125299998
ACH-000614,-0.566258889148
ACH-000616,-1.04625515449
ACH-000618,-0.837173097964
ACH-000619,-0.7122819318539999
ACH-000620,-0.9122777255239999
ACH-000621,-0.8756437198999999
ACH-000622,-0.7379741048209999
ACH-000623,-0.837611957367
ACH-000624,-1.01355323791
ACH-000627,-0.76991902296
ACH-000630,-0.690638720403
ACH-000632,-0.675341840635
ACH-000633,-1.00973976488
ACH-000637,-0.880408416541
ACH-000638,-0.6850599662800001
ACH-000646,-1.14604471028
ACH-000647,-0.9321372712630001
ACH-000648,-0.98109072442
ACH-000649,-0.809792133173
ACH-000651,-0.8574726253820001
ACH-000652,-1.0319401186700001
ACH-000653,-0.786789139806
ACH-000657,-0.7939145457179999
ACH-000658,-0.764242756504
ACH-000661,-1.0984252291
ACH-000662,-0.353680916361
ACH-000663,-0.677629842281
ACH-000665,-1.03835507938
ACH-000671,-0.664824808169
ACH-000673,-0.957095766514
ACH-000676,-0.8320929741230001
ACH-000677,-0.886497545811
ACH-000681,-0.755647059711
ACH-000682,-0.7125344877359999
ACH-000683,-0.8235131262180001
ACH-000684,-0.941162841696
ACH-000688,-0.934225935183
ACH-000693,-0.926449165792
ACH-000694,-0.90509420589
ACH-000695,-0.7097692024519999
ACH-000696,-0.859796050062
ACH-000697,-0.8544535391150001
ACH-000699,-0.8344711146379999
ACH-000701,-0.6852577176119999
ACH-000706,-0.787865353398
ACH-000711,-0.774754851138
ACH-000713,-0.8770768542730001
ACH-000714,-0.963041701435
ACH-000718,-1.03498131625
ACH-000720,-0.714348334603
ACH-000721,-1.0
ACH-000724,-0.994932327118
ACH-000725,-1.3299776294
ACH-000732,-0.5793392488369999
ACH-000734,-0.804707430016
ACH-000735,-0.858157487388
ACH-000736,-0.9224079098010001
ACH-000738,-1.1060852090100002
ACH-000746,-0.921224855476
ACH-000747,-0.631713931974
ACH-000748,-0.959474271524
ACH-000753,-0.8632218161149999
ACH-000756,-0.728154007978
ACH-000757,-0.9224914926189999
ACH-000758,-1.06274998654
ACH-000760,-0.7797543663619999
ACH-000763,-0.53748417895
ACH-000764,-0.7954450082879999
ACH-000765,-0.687558823635
ACH-000766,-0.917790980705
ACH-000767,-1.07829639758
ACH-000768,-0.698048207201
ACH-000769,-0.9744794155959999
ACH-000770,-0.8382593634029999
ACH-000771,-0.830371248059
ACH-000773,-1.00363118826
ACH-000776,-1.0
ACH-000777,-0.768469295228
ACH-000778,-1.06622123252
ACH-000781,-0.918016866669
ACH-000782,-0.787029509249
ACH-000783,-0.994308192966
ACH-000784,-0.941302854849
ACH-000785,-0.9797586086360001
ACH-000787,-0.894125349711
ACH-000788,-0.8201920720899999
ACH-000791,-0.795344800441
ACH-000792,-0.788589369056
ACH-000794,-0.677377551361
ACH-000796,-0.989801043856
ACH-000799,-0.84434207473
ACH-000800,-1.19501673434
ACH-000802,-0.939521505025
ACH-000804,-0.7946560342129999
ACH-000805,-0.970543424514
ACH-000809,-0.755279596928
ACH-000810,-1.00124983814
ACH-000811,-0.828881143999
ACH-000817,-0.970608188976
ACH-000819,-0.926841891018
ACH-000820,-0.780590367129
ACH-000821,-0.7905514899860001
ACH-000822,-0.837344743857
ACH-000823,-0.80281901981
ACH-000824,-0.945007373038
ACH-000827,-0.789038878926
ACH-000829,-1.00804279072
ACH-000831,-0.81971744349
ACH-000832,-0.9899383652079999
ACH-000833,-0.755381219597
ACH-000834,-0.9049588322700002
ACH-000835,-0.826534814465
ACH-000836,-0.944639378285
ACH-000837,-0.7801733303380001
ACH-000838,-0.7090914048029999
ACH-000839,-0.974943504515
ACH-000840,-0.736394427876
ACH-000841,-0.752618166183
ACH-000843,-0.740791617947
ACH-000846,-0.9571872659649999
ACH-000847,-0.9375346925910001
ACH-000848,-0.8798963693780001
ACH-000849,-0.687141689094
ACH-000851,-1.0040552536299998
ACH-000855,-1.27333928809
ACH-000856,-0.945839409922
ACH-000858,-1.1906601733600002
ACH-000859,-0.884559496099
ACH-000861,-0.7452036083920001
ACH-000862,-0.976351059154
ACH-000865,-0.9302562176540001
ACH-000866,-0.845381882452
ACH-000867,-1.07264091527
ACH-000869,-0.827006666367
ACH-000872,-0.708314345538
ACH-000873,-0.666318857057
ACH-000876,-0.6561257173349999
ACH-000878,-1.00453548953
ACH-000880,-1.01039362512
ACH-000881,-0.7534335817460001
ACH-000882,-0.928872334326
ACH-000884,-0.931948531162
ACH-000885,-0.853249976639
ACH-000887,-0.9149577372759999
ACH-000888,-0.92150158189
ACH-000889,-0.55500794414
ACH-000890,-0.904830063074
ACH-000896,-0.609542094534
ACH-000898,-0.974268669803
ACH-000900,-0.8880886475929999
ACH-000901,-0.796290268194
ACH-000905,-0.876062944004
ACH-000906,-0.8035440568790001
ACH-000907,-0.793789277975
ACH-000910,-0.8634408170739999
ACH-000911,-0.774932326645
ACH-000912,-0.874298867361
ACH-000913,-0.779782732944
ACH-000915,-0.804608293696
ACH-000916,-0.824310009737
ACH-000917,-1.00565390729
ACH-000921,-0.8234163806620001
ACH-000924,-0.87805967356
ACH-000926,-0.8805025343870001
ACH-000928,-0.883687750495
ACH-000929,-0.9800506894519999
ACH-000932,-0.828703908309
ACH-000935,-0.845564892552
ACH-000936,-0.932212699796
ACH-000937,-0.875849320417
ACH-000938,-0.668366815199
ACH-000939,-0.685339911848
ACH-000941,-1.0213542471500001
ACH-000943,-0.752462483117
ACH-000946,-0.855846253382
ACH-000947,-0.898702715035
ACH-000948,-0.768779818047
ACH-000950,-0.841177799572
ACH-000953,-0.946119231231
ACH-000957,-1.12706999764
ACH-000958,-0.701648488189
ACH-000960,-0.92234579325
ACH-000963,-1.20512271949
ACH-000968,-0.611830020751
ACH-000969,-0.9449167730600001
ACH-000973,-0.7227270267270001
ACH-000974,-0.89457390782
ACH-000975,-0.768967800859
ACH-000976,-0.9321766264920001
ACH-000978,-1.54609188729
ACH-000980,-0.738639115813
ACH-000984,-0.8987432510950001
ACH-000986,-0.643863023182
ACH-000988,-0.943409645426
ACH-000993,-1.1505414384000001
ACH-000994,-1.24462452216
ACH-000996,-1.01152031125
ACH-001001,-0.786637307606
ACH-001020,-1.18365062989
ACH-001028,-0.9297056621430001
ACH-001031,-0.668648032447
ACH-001038,-1.0250268878
ACH-001048,-0.958791026868
ACH-001050,-0.712241763565
ACH-001053,-1.07190149664
ACH-001054,-0.896037191728
ACH-001061,-0.7227354079870001
ACH-001067,-0.795330811881
ACH-001075,-0.67834310447
ACH-001096,-0.8175046313850001
ACH-001128,-1.05614614301
ACH-001134,-0.80393836815
ACH-001151,-0.899882980946
ACH-001163,-0.815733668835
ACH-001164,-1.20561315326
ACH-001173,-0.81949954059
ACH-001183,-0.903108355871
ACH-001184,-0.390736709551
ACH-001190,-0.9906388233810001
ACH-001192,-0.8024673183580001
ACH-001193,-0.594419594018
ACH-001196,-1.06776962203
ACH-001197,-0.9895249292649999
ACH-001205,-0.7890942310169999
ACH-001211,-1.12014604509
ACH-001212,-1.03937735928
ACH-001228,-0.7768735587890001
ACH-001232,-0.7460004960959999
ACH-001239,-0.715155012518
ACH-001274,-0.8376806589720001
ACH-001275,-0.7780261274570001
ACH-001277,-0.8667609569529999
ACH-001278,-0.9274596831569999
ACH-001280,-0.726386821336
ACH-001283,-0.629819382329
ACH-001289,-0.812757679684
ACH-001295,-0.694945498229
ACH-001300,-0.797102366323
ACH-001301,-0.720949575602
ACH-001302,-1.21902465639
ACH-001303,-0.510580429208
ACH-001306,-0.909980196775
ACH-001318,-0.8145252610410001
ACH-001322,-1.05650172677
ACH-001328,-0.6794524273729999
ACH-001332,-0.8403189986830001
ACH-001333,-0.86021973884
ACH-001336,-0.8396493853300001
ACH-001340,-0.8633585447069999
ACH-001346,-0.7839642117579999
ACH-001353,-0.890687534543
ACH-001354,-0.43073871097499994
ACH-001367,-0.74645894552
ACH-001368,-0.8389621319580001
ACH-001374,-0.6722026059020001
ACH-001375,-1.03360628002
ACH-001377,-0.678685639192
ACH-001380,-0.970232577912
ACH-001391,-0.808970807377
ACH-001407,-0.7689091664059999
ACH-001408,-0.746569684031
ACH-001413,-0.8829411960979999
ACH-001430,-0.706107046185
ACH-001431,-0.8385228037160001
ACH-001450,-0.9791068365410001
ACH-001496,-0.8772993362899999
ACH-001500,-0.853306951235
ACH-001521,-0.5870060223420001
ACH-001523,-0.867850738634
ACH-001532,-0.9655122078299999
ACH-001536,-0.819084722458
ACH-001550,-1.01064376013
ACH-001552,-0.6927036616069999
ACH-001554,-0.6807054083230001
ACH-001645,-0.936750131492
ACH-001654,-0.779944611561
ACH-001715,-0.812236546651
ACH-001735,-0.6933161162100001
ACH-001736,-0.882365559759
ACH-001737,-1.1707698958
ACH-001740,-0.8504453832209999
ACH-001745,-0.714776156409
ACH-001750,-0.7901761943269999
ACH-001765,-0.7073058125920001
ACH-001956,-0.693810120175
ACH-001957,-0.859063098514
