,PLA2G12A (81579)
ACH-000452,-0.14513890798
ACH-000454,0.00855922311864
ACH-000458,0.0323137013638
ACH-000459,-0.020053032021000002
ACH-000460,-0.277390414247
ACH-000461,-0.258461285984
ACH-000463,-0.23819254009
ACH-000464,-0.235753794836
ACH-000466,-0.23359717600699997
ACH-000467,-0.0447503185397
ACH-000468,-0.270527847101
ACH-000469,-0.285848267551
ACH-000470,-0.22798746344300003
ACH-000471,-0.170935211418
ACH-000472,-0.335255519089
ACH-000473,-0.19517284201299998
ACH-000475,-0.163488639392
ACH-000476,-0.205818455214
ACH-000477,-0.270476237164
ACH-000480,-0.261280332612
ACH-000481,-0.175983134803
ACH-000483,-0.23770125246100002
ACH-000484,0.038691143167
ACH-000485,0.0226283676123
ACH-000486,-0.45289093965099997
ACH-000487,-0.493427627624
ACH-000488,-0.12568876190300002
ACH-000490,-0.134173215349
ACH-000491,-0.40070871327299995
ACH-000495,-0.49852262270400005
ACH-000496,-0.30068219410999997
ACH-000499,-0.228360133707
ACH-000500,-0.344149286668
ACH-000502,-0.09145793435689999
ACH-000503,-0.186583625321
ACH-000505,-0.233971286837
ACH-000507,-0.25728144384
ACH-000510,-0.34833644526100005
ACH-000511,-0.27705917513399997
ACH-000512,-0.127137878453
ACH-000516,0.119063722401
ACH-000517,-0.225043197104
ACH-000518,-0.120195806928
ACH-000520,-0.349222615063
ACH-000521,0.0305271340694
ACH-000522,-0.255972225499
ACH-000524,-0.322716443636
ACH-000527,-0.259637388077
ACH-000528,-0.25418497286499997
ACH-000537,-0.11235295013699999
ACH-000541,-0.444835008161
ACH-000542,-0.506683654097
ACH-000544,-0.267029078463
ACH-000545,-0.286813125928
ACH-000547,-0.495542612856
ACH-000548,-0.294772296887
ACH-000549,0.135524770797
ACH-000550,-0.317817521895
ACH-000552,-0.11030304693
ACH-000556,-0.12032108816199999
ACH-000557,-0.14213246992999998
ACH-000570,-0.132566950339
ACH-000571,-0.11049275216700001
ACH-000573,-0.166674623354
ACH-000576,-0.346623175449
ACH-000580,-0.025391622334500003
ACH-000584,-0.14045118697
ACH-000585,-0.43690920231799996
ACH-000588,-0.07044244094310001
ACH-000589,0.011256832152499998
ACH-000591,-0.258382904746
ACH-000593,-0.296097796729
ACH-000600,-0.36667953938600006
ACH-000601,-0.24549935421
ACH-000604,-0.037972371580400004
ACH-000605,-0.204963238026
ACH-000606,-0.378514651057
ACH-000608,-0.266546555851
ACH-000614,0.035720259922300004
ACH-000616,-0.22051556888300003
ACH-000618,-0.20401848530699998
ACH-000619,-0.212128797379
ACH-000620,-0.143804546444
ACH-000621,-0.270209352779
ACH-000622,-0.30361404955800003
ACH-000623,-0.214254488069
ACH-000624,-0.174786937823
ACH-000627,-0.38520101612700003
ACH-000630,-0.34416277814499996
ACH-000632,-0.07405627970169999
ACH-000633,-0.283402600419
ACH-000637,-0.152073360983
ACH-000638,-0.248699981052
ACH-000646,-0.36479040827799997
ACH-000647,-0.280435333001
ACH-000648,-0.383853740017
ACH-000649,-0.289693380977
ACH-000651,-0.227305550193
ACH-000652,-0.21757836839000003
ACH-000653,0.00106783167898
ACH-000657,-0.271446798037
ACH-000658,-0.0927954182107
ACH-000661,-0.0746974639187
ACH-000662,-0.576186322116
ACH-000663,0.0957983592062
ACH-000665,-0.192965122882
ACH-000671,-0.24420554355500002
ACH-000673,-0.17167839334100002
ACH-000676,-0.266953470867
ACH-000677,-0.162467484127
ACH-000681,-0.0780886165857
ACH-000682,-0.226054780776
ACH-000683,-0.30553359103100003
ACH-000684,-0.400527309648
ACH-000688,-0.337057576493
ACH-000693,-0.22331833470100002
ACH-000694,-0.128848973847
ACH-000695,-0.502456010456
ACH-000696,-0.279436748262
ACH-000697,-0.34365109365900004
ACH-000699,-0.23443981371599998
ACH-000701,-0.307049274703
ACH-000706,-0.135199874399
ACH-000711,-0.299776767761
ACH-000713,-0.258416008468
ACH-000714,-0.43064823251900003
ACH-000718,-0.21718403148499998
ACH-000720,-0.256065417616
ACH-000721,-0.216460119202
ACH-000724,-0.22571837531
ACH-000725,-0.185126567023
ACH-000732,0.039565986897400006
ACH-000734,-0.386595942857
ACH-000735,-0.409974730419
ACH-000736,-0.101160268475
ACH-000738,0.00529177239042
ACH-000746,-0.131467018029
ACH-000747,-0.30949132577
ACH-000748,-0.193139826979
ACH-000753,-0.159429480111
ACH-000756,-0.165184668972
ACH-000757,-0.173322754533
ACH-000758,-0.167885480474
ACH-000760,-0.145668109468
ACH-000763,-0.360331386464
ACH-000764,-0.126565470708
ACH-000765,0.00570562818924
ACH-000766,-0.40273438222499996
ACH-000767,-0.22132210021899998
ACH-000768,-0.175734981941
ACH-000769,-0.272474765634
ACH-000770,-0.21832318205899998
ACH-000771,-0.21939406185600002
ACH-000773,-0.12816479535800002
ACH-000776,-0.270789770551
ACH-000777,-0.096607257829
ACH-000778,-0.170848799384
ACH-000781,-0.0887570604301
ACH-000782,-0.342116140588
ACH-000783,-0.122063431335
ACH-000784,-0.12568333803099999
ACH-000785,-0.459804170951
ACH-000787,-0.247196017937
ACH-000788,-0.15017876353
ACH-000791,-0.357665484132
ACH-000792,-0.07305781868200001
ACH-000794,-0.32131697378400004
ACH-000796,-0.213937110336
ACH-000799,-0.164622232677
ACH-000800,-0.118598665636
ACH-000802,-0.204130009892
ACH-000804,-0.129472757003
ACH-000805,-0.07497179628039999
ACH-000809,-0.287462093281
ACH-000810,-0.377221673307
ACH-000811,-0.17497952639400002
ACH-000817,-0.10051545793700001
ACH-000819,-0.00443397657
ACH-000820,-0.278176239236
ACH-000821,0.0210189962905
ACH-000822,-0.164734174533
ACH-000823,-0.274611895688
ACH-000824,-0.14300182266699998
ACH-000827,-0.127454655111
ACH-000829,-0.17326590602400002
ACH-000831,-0.291695891826
ACH-000832,-0.15787151015200002
ACH-000833,-0.0849789654751
ACH-000834,-0.15876913399599998
ACH-000835,-0.0558268906194
ACH-000836,-0.22950645205200002
ACH-000837,-0.170674952266
ACH-000838,-0.21913461652
ACH-000839,-0.327325610716
ACH-000840,-0.152916514827
ACH-000841,-0.326777249329
ACH-000843,-0.34395573671199997
ACH-000846,-0.339979571731
ACH-000847,-0.185655653237
ACH-000848,-0.182457584969
ACH-000849,-0.387593639473
ACH-000851,-0.352731578257
ACH-000855,-0.055520046336900004
ACH-000856,-0.265194376864
ACH-000858,-0.17778139734999998
ACH-000859,-0.341456341442
ACH-000861,-0.35395980629199997
ACH-000862,-0.210079887577
ACH-000865,-0.122736413775
ACH-000866,-0.207596771098
ACH-000867,-0.10304720066800001
ACH-000869,-0.277650976929
ACH-000872,-0.21192438016800003
ACH-000873,-0.0548414757515
ACH-000876,-0.236434200557
ACH-000878,0.337300965726
ACH-000880,-0.034466435381
ACH-000881,-0.21925873397
ACH-000882,-0.219647438966
ACH-000884,-0.23218056568599998
ACH-000885,-0.211524688168
ACH-000887,-0.31330081522500003
ACH-000888,-0.172150257641
ACH-000889,-0.213904014304
ACH-000890,-0.259222969307
ACH-000896,-0.222127550176
ACH-000898,-0.0523462053699
ACH-000900,-0.16848555432700002
ACH-000901,-0.25244436954599997
ACH-000905,-0.22921439316199999
ACH-000906,-0.273640101147
ACH-000907,-0.385540362154
ACH-000910,-0.121676475188
ACH-000911,-0.326559719736
ACH-000912,-0.158861703372
ACH-000913,-0.130587270069
ACH-000915,-0.12697339578800002
ACH-000916,-0.0166619609675
ACH-000917,-0.11848494940899999
ACH-000921,-0.219912557212
ACH-000924,-0.255990852773
ACH-000926,-0.0751640409748
ACH-000928,-0.104882494378
ACH-000929,-0.0195244951607
ACH-000932,-0.14621645354
ACH-000935,-0.36033821121799997
ACH-000936,-0.26691080141199997
ACH-000937,-0.056235727350300004
ACH-000938,0.037292218961999996
ACH-000939,-0.0049107321593400005
ACH-000941,-0.006947006848939999
ACH-000943,-0.15130903676
ACH-000946,-0.248976923614
ACH-000947,-0.30965559216899996
ACH-000948,-0.0982765415401
ACH-000950,-0.16994981183200003
ACH-000953,-0.28964589108600003
ACH-000957,0.0486793873455
ACH-000958,-0.275639201894
ACH-000960,-0.11986011807399999
ACH-000963,-0.22577977281199998
ACH-000968,-0.108128174657
ACH-000969,-0.020241069790400003
ACH-000973,-0.264119752601
ACH-000974,-0.0501282702212
ACH-000975,-0.188207519936
ACH-000976,-0.22829704572700002
ACH-000978,-0.41336928433700004
ACH-000980,-0.19376287095400002
ACH-000984,-0.234272922664
ACH-000986,-0.158249060985
ACH-000988,-0.0673188282146
ACH-000993,-0.176549972337
ACH-000994,-0.296293433926
ACH-000996,-0.397178387188
ACH-001001,-0.21722155756499997
ACH-001020,-0.0604383851626
ACH-001028,-0.10792686777999999
ACH-001031,-0.176316774138
ACH-001038,-0.196489894175
ACH-001048,-0.183902699575
ACH-001050,-0.562940902693
ACH-001053,0.0509335026728
ACH-001054,-0.21123187661899998
ACH-001061,-0.12480027609099999
ACH-001067,-0.390684175237
ACH-001075,0.0340839808714
ACH-001096,-0.195842679828
ACH-001128,-0.534054846065
ACH-001134,-0.151951554292
ACH-001151,-0.349051821294
ACH-001163,-0.142793904271
ACH-001164,0.061215920810400004
ACH-001173,-0.121243556098
ACH-001183,-0.160018854541
ACH-001184,-0.49526549896899996
ACH-001190,-0.12908239930600002
ACH-001192,-0.308051844984
ACH-001193,-0.168835118641
ACH-001196,-0.243989371453
ACH-001197,-0.251110894525
ACH-001205,-0.422056293648
ACH-001211,-0.302873441734
ACH-001212,-0.0161796972159
ACH-001228,-0.324318704849
ACH-001232,-0.274262875351
ACH-001239,-0.306237239685
ACH-001274,-0.16066955012700002
ACH-001275,-0.106970417219
ACH-001277,-0.360035802285
ACH-001278,-0.287749714173
ACH-001280,-0.306677467251
ACH-001283,-0.309386436871
ACH-001289,-0.42956704331100004
ACH-001295,-0.26175236392900003
ACH-001300,-0.24117996045200002
ACH-001301,-0.46484456517300005
ACH-001302,-0.28175921902
ACH-001303,-0.394273253485
ACH-001306,-0.291858929843
ACH-001318,-0.17486806281700001
ACH-001322,-0.12781792633300001
ACH-001328,-0.059309695183499996
ACH-001332,-0.00901931888968
ACH-001333,0.0629542064471
ACH-001336,-0.131742942368
ACH-001340,-0.137814145218
ACH-001346,-0.17293219127099999
ACH-001353,-0.109085175989
ACH-001354,-0.258351814694
ACH-001367,-0.00652306429702
ACH-001368,-0.164842226628
ACH-001374,0.16491931212400002
ACH-001375,-0.116569434757
ACH-001377,-0.20030603141399997
ACH-001380,-0.391987594419
ACH-001391,-0.07465379407169999
ACH-001407,-0.191520893962
ACH-001408,-0.20525198836300002
ACH-001413,-0.301840048056
ACH-001430,-0.398494163869
ACH-001431,-0.185960867845
ACH-001450,0.056904630271
ACH-001496,0.015055991366700001
ACH-001500,-0.4440238272
ACH-001521,-0.02795709317
ACH-001523,-0.19811052602
ACH-001532,-0.233626504886
ACH-001536,-0.35644167471500005
ACH-001550,-0.249792855334
ACH-001552,-0.235974516213
ACH-001554,-0.045319482622100005
ACH-001645,-0.130307854326
ACH-001654,-0.150025829534
ACH-001715,-0.15403032642
ACH-001735,-0.18440931531500002
ACH-001736,0.218233327304
ACH-001737,-0.09320125610860001
ACH-001740,-0.40327117564000003
ACH-001745,-0.150465711285
ACH-001750,-0.20236876149
ACH-001765,-0.323172618903
ACH-001956,-0.279682336888
ACH-001957,-0.20637379186000002
