,KRT33B (3884)
ACH-000004,-0.049668424640800006
ACH-000007,0.09929510181810002
ACH-000009,-0.051221969736199996
ACH-000011,-0.0477785641181
ACH-000012,-0.294356294083
ACH-000013,-0.0672096743076
ACH-000014,-0.0578566681307
ACH-000015,0.0646334331579
ACH-000017,-0.329898066163
ACH-000018,-0.10134704435599999
ACH-000019,0.132221308656
ACH-000021,0.0368474045944
ACH-000022,-0.043303510855999996
ACH-000025,-0.0491674800304
ACH-000028,-0.148818459879
ACH-000030,0.00741172676586
ACH-000035,-0.105343912502
ACH-000036,-0.035025318501800004
ACH-000037,0.169127445379
ACH-000039,-0.184352714917
ACH-000040,-0.313442839136
ACH-000041,0.0201458068895
ACH-000042,0.0435941809848
ACH-000045,-0.149968210089
ACH-000047,-0.163208702176
ACH-000052,0.44845037667900006
ACH-000053,0.00738723588865
ACH-000054,0.047332313655000006
ACH-000055,0.16828051566399999
ACH-000060,-0.151221204016
ACH-000067,-0.028556485293499998
ACH-000070,0.18513484888099999
ACH-000075,0.0546785354965
ACH-000078,0.00152001596604
ACH-000082,0.057372546238099995
ACH-000085,-0.306755785846
ACH-000086,-0.0013131499323
ACH-000087,0.143515374323
ACH-000092,-0.0369928348241
ACH-000095,-0.189655408338
ACH-000097,-0.0830313889483
ACH-000098,0.00926697090537
ACH-000099,-0.18480481188700001
ACH-000108,0.117071614233
ACH-000113,0.005381480735930001
ACH-000115,0.145264227139
ACH-000116,-0.06894181031119999
ACH-000118,0.011662205115000001
ACH-000120,-0.000802885137702
ACH-000123,0.143903981636
ACH-000127,-0.0375023367355
ACH-000128,-0.228015979712
ACH-000132,0.107874976742
ACH-000133,-0.07074039674549999
ACH-000137,-0.141049614466
ACH-000138,-0.302054105152
ACH-000142,-0.207611121516
ACH-000143,-0.038451928434800005
ACH-000146,-0.0374399050504
ACH-000148,-0.0925590969744
ACH-000150,0.33323949013500004
ACH-000152,0.037510090598699995
ACH-000153,0.108987339853
ACH-000159,-0.036185187907199996
ACH-000160,-0.10043051706
ACH-000163,-0.009749746485209999
ACH-000167,0.22246315815
ACH-000168,-0.154964985687
ACH-000169,-0.20801383356699998
ACH-000178,0.113668764249
ACH-000182,-0.0958721508319
ACH-000183,0.0611381739552
ACH-000188,0.17951849620299998
ACH-000189,-0.213854923688
ACH-000190,0.00967407291049
ACH-000198,-0.0711590281406
ACH-000204,-0.0683772453819
ACH-000206,0.20380563139199998
ACH-000207,0.23983763762600002
ACH-000211,-0.255529682763
ACH-000215,0.0356955952707
ACH-000221,-0.0209015736795
ACH-000222,-0.265680974068
ACH-000223,0.0776645208382
ACH-000226,-0.09486131726119999
ACH-000227,0.0303424552368
ACH-000228,-0.0706696730309
ACH-000231,0.10928872376399999
ACH-000232,0.147875326788
ACH-000233,-0.0348799837887
ACH-000234,-0.0993241007598
ACH-000235,-0.030855622295400002
ACH-000237,0.181480547683
ACH-000238,-0.287620725557
ACH-000243,-0.017776610040799997
ACH-000244,-0.246429174081
ACH-000246,-0.014563914666799998
ACH-000248,-0.196326021023
ACH-000250,0.00159336452528
ACH-000251,-0.0659625568081
ACH-000253,0.0913576711466
ACH-000255,-0.17848698316300002
ACH-000256,0.0417670890618
ACH-000257,0.045181315366
ACH-000258,-0.24127724846299997
ACH-000259,-0.20840433811200001
ACH-000260,-0.00694188079532
ACH-000261,0.0864339335662
ACH-000262,0.0883197310638
ACH-000263,0.287908624215
ACH-000264,0.007256584662939999
ACH-000265,-0.0317866403845
ACH-000266,-0.0977936372341
ACH-000272,0.0163805148393
ACH-000273,-0.104102144539
ACH-000274,0.064672764497
ACH-000277,-0.0709522219532
ACH-000278,0.102443104126
ACH-000279,-0.127022558288
ACH-000280,-0.245514648719
ACH-000281,-0.0561982308813
ACH-000288,-0.17668848651299998
ACH-000291,-0.105423543727
ACH-000293,-0.0349603185041
ACH-000294,-0.164595169017
ACH-000295,-0.0848786524752
ACH-000296,0.028032846809200002
ACH-000302,0.08815036771939999
ACH-000304,0.17008947747
ACH-000307,-0.127097052114
ACH-000308,0.0961319472805
ACH-000310,-0.041396453544099994
ACH-000311,-0.18337161011599998
ACH-000312,-0.225193328615
ACH-000315,0.265166418873
