,HSCB (150274)
ACH-000461,-0.611110896047
ACH-000463,-0.989802649867
ACH-000464,-0.714484594864
ACH-000466,-0.9524053973250001
ACH-000467,-0.489491397518
ACH-000468,-0.715747014978
ACH-000469,-0.79842301197
ACH-000470,-0.761539825775
ACH-000471,-0.564832140484
ACH-000472,-0.599889675071
ACH-000473,-0.8003144312809999
ACH-000475,-0.45978128026299997
ACH-000476,-0.278289352404
ACH-000477,-0.8426604662980001
ACH-000480,-0.8921106077040001
ACH-000481,-0.797561409284
ACH-000483,-0.765276209341
ACH-000484,-0.7513823611120001
ACH-000485,-0.728737121931
ACH-000486,-0.785642653322
ACH-000487,-0.605013471787
ACH-000488,-0.662396787293
ACH-000490,-0.8630814432200001
ACH-000491,-0.624441396676
ACH-000495,-1.05880928965
ACH-000496,-0.753676293258
ACH-000499,-0.8680761047519999
ACH-000500,-0.8898807128980001
ACH-000502,-0.780895054524
ACH-000503,-1.04193293905
ACH-000505,-0.890542468169
ACH-000507,-0.602271054681
ACH-000510,-0.701134109205
ACH-000511,-0.824219707873
ACH-000512,-0.7384839729889999
ACH-000516,-0.664654869895
ACH-000517,-0.7598400128
ACH-000518,-1.01043525479
ACH-000520,-0.747683165416
ACH-000521,-0.8891441623370001
ACH-000522,-0.8168790963150001
ACH-000524,-0.399474302914
ACH-000527,-0.6953102386130001
ACH-000528,-0.670731899575
ACH-000537,-0.542830087758
ACH-000541,-0.814678844469
ACH-000542,-0.9550499171529999
ACH-000544,-0.8665730927519999
ACH-000545,-0.941435902192
ACH-000547,-0.7028835729970001
ACH-000548,-0.8825496493799999
ACH-000549,-0.955470374708
ACH-000550,-0.895950829994
ACH-000552,-0.812297919534
ACH-000556,-0.48285137097900005
ACH-000557,-0.328668440299
ACH-000570,-1.05392282001
ACH-000571,-0.635417791273
ACH-000573,-0.7975635801369999
ACH-000576,-0.806159077743
ACH-000580,-0.473157723126
ACH-000584,-0.833896492372
ACH-000585,-0.6593080877699999
ACH-000588,-0.7215032130619999
ACH-000589,-0.770495523513
ACH-000591,-1.03281797515
ACH-000593,-0.7196633252689999
ACH-000600,-0.399608763436
ACH-000601,-0.631477118285
ACH-000604,-0.424185536395
ACH-000605,-0.839771714858
ACH-000606,-0.879508858267
ACH-000608,-0.6895680175480001
ACH-000614,-0.5940686920939999
ACH-000616,-0.8610006179459999
ACH-000618,-0.8404247412739999
ACH-000619,-0.6063756875999999
ACH-000620,-0.669185561831
ACH-000621,-0.8491798414489999
ACH-000622,-0.542841075209
ACH-000623,-1.03289237108
ACH-000624,-0.829766577024
ACH-000627,-0.903819297192
ACH-000630,-0.789125741857
ACH-000632,-0.7947560951170001
ACH-000633,-0.614677572325
ACH-000637,-1.02796181394
ACH-000638,-0.7202530969750001
ACH-000646,-0.35296725126100004
ACH-000647,-0.697734286948
ACH-000648,-0.603865998636
ACH-000649,-0.806016298363
ACH-000651,-0.8675297609129999
ACH-000652,-1.03441581526
ACH-000653,-0.45791170511999996
ACH-000657,-0.7513891459630001
ACH-000658,-0.523269184503
ACH-000661,-0.8068315038420001
ACH-000662,-0.714671856232
ACH-000663,-0.807783049428
ACH-000665,-0.594113712542
ACH-000671,-0.724722621539
ACH-000673,-0.820854434323
ACH-000676,-0.917439135211
ACH-000677,-0.552583463052
ACH-000681,-0.763128952791
ACH-000682,-0.8532848239380001
ACH-000683,-0.541619426646
ACH-000684,-0.934032308766
ACH-000688,-0.7571961825910001
ACH-000693,-0.8130172010410001
ACH-000694,-0.877153269814
ACH-000695,-0.438611138375
ACH-000696,-0.8370639255429999
ACH-000697,-0.481909269537
ACH-000699,-0.468111487908
ACH-000701,-0.701848648752
ACH-000706,-0.9534921164229999
ACH-000711,-0.8332147030589999
ACH-000713,-0.575277523759
ACH-000714,-0.586809272681
ACH-000718,-0.43210631743100003
ACH-000720,-1.03827632221
ACH-000721,-0.629547603839
ACH-000724,-0.599426816508
ACH-000725,-0.4453153477699999
ACH-000732,-0.9639803695039999
ACH-000734,-0.548029521711
ACH-000735,-0.942670460878
ACH-000736,-0.919716001009
ACH-000738,-0.74014838839
ACH-000746,-0.274642211259
ACH-000747,-0.718186288229
ACH-000748,-1.1757285216
ACH-000753,-0.721465493911
ACH-000756,-0.9894634129880001
ACH-000757,-0.583246963675
ACH-000758,-0.947695145354
ACH-000760,-0.729378529768
ACH-000763,-0.666949393311
ACH-000764,-0.54389259207
ACH-000765,-0.724455651125
ACH-000766,-0.627352502703
ACH-000767,-0.35326106769500004
ACH-000768,-0.989805487502
ACH-000769,-0.634632572865
ACH-000770,-0.8214124678389999
ACH-000771,-0.72012443612
ACH-000773,-0.637198555792
ACH-000776,-0.6991788078829999
ACH-000777,-0.979419126215
ACH-000778,-0.633170297298
ACH-000781,-0.8074900506880001
ACH-000782,-0.987826435683
ACH-000783,-0.21421625887600002
ACH-000784,-0.489336588955
ACH-000785,-0.23311993379999998
ACH-000787,-0.920354084195
ACH-000788,-0.956196653961
ACH-000791,-0.641094445455
ACH-000792,-0.673518732885
ACH-000794,-0.657279233371
ACH-000796,-0.33576264922700005
ACH-000799,-0.519485863636
ACH-000800,-0.604792589696
ACH-000802,-0.658636286292
ACH-000804,-0.655133314112
ACH-000805,-0.6137807951340001
ACH-000809,-0.8528104967579999
ACH-000810,-1.14377147898
ACH-000811,-0.5284403449449999
ACH-000817,-0.628448432853
ACH-000819,-0.985888899849
ACH-000820,-1.12025783465
ACH-000821,-0.9669993964110001
ACH-000822,-0.386174245216
ACH-000823,-0.756898283775
ACH-000824,-0.410241094393
ACH-000827,-0.870616861983
ACH-000829,-0.808335943975
ACH-000831,-0.822857614006
ACH-000832,-0.7988562572229999
ACH-000833,-0.8995204341740001
ACH-000834,-0.9236022842880001
ACH-000835,-0.834561186145
ACH-000836,-0.677327705919
ACH-000837,-0.647636799273
ACH-000838,-0.732627814263
ACH-000839,-1.24299244126
ACH-000840,-0.764612370848
ACH-000841,-0.7342423896529999
ACH-000843,-0.65247592818
ACH-000846,-1.1860570621700002
ACH-000847,-0.8361467585619999
ACH-000848,-0.6007607099100001
ACH-000849,-0.8354123109299999
ACH-000851,-0.645948556866
ACH-000855,-1.02068047276
ACH-000856,-0.699856860359
ACH-000858,-0.723889078452
ACH-000859,-0.8105016920489999
ACH-000861,-0.783558035622
ACH-000862,-0.6664075668230001
ACH-000865,-0.9298457802719999
ACH-000866,-0.903388457378
ACH-000867,-0.733655469192
ACH-000869,-1.0721821381399999
ACH-000872,-0.9960818262209999
ACH-000873,-1.0081709407600001
ACH-000876,-0.49494885907799996
ACH-000878,-0.59494701035
ACH-000880,-0.965548606374
ACH-000881,-0.662872145835
ACH-000882,-0.7872058292280001
ACH-000884,-0.950216456812
ACH-000885,-0.780660065021
ACH-000887,-0.7924864616699999
ACH-000888,-0.49198977341899996
ACH-000889,-0.741958370492
ACH-000890,-1.0676409132
ACH-000896,-0.996575345911
ACH-000898,-0.5518181762100001
ACH-000900,-0.742569060126
ACH-000901,-0.6737519940440001
ACH-000905,-0.9201057732260001
ACH-000906,-0.884490491841
ACH-000907,-0.972346270502
ACH-000910,-0.634470444398
ACH-000911,-0.8103733226700001
ACH-000912,-0.922418006938
ACH-000913,-1.12889272418
ACH-000915,-0.7153972907089999
ACH-000916,-1.0122867473000001
ACH-000917,-0.802709771635
ACH-000921,-0.8090344956669999
ACH-000924,-0.662448344347
ACH-000926,-0.705676952015
ACH-000928,-0.6852079797120001
ACH-000929,-0.584645861153
ACH-000932,-0.7174339591660001
ACH-000935,-0.788135939452
ACH-000936,-0.9647342344419999
ACH-000937,-0.660542383103
ACH-000938,-0.7349431193350001
ACH-000939,-0.817660728259
ACH-000941,-0.582821136355
ACH-000943,-0.7683864621050001
ACH-000946,-0.911378221497
ACH-000947,-0.853220874524
ACH-000948,-0.486577896294
ACH-000950,-0.865080262896
ACH-000953,-0.595650414545
ACH-000957,-0.77287409456
ACH-000958,-0.958508188392
ACH-000960,-0.797787300546
ACH-000963,-0.503552460974
ACH-000968,-0.7025090834309999
ACH-000969,-0.34558807732
ACH-000973,-0.822808152141
ACH-000974,-1.08001699153
ACH-000975,-0.781144551846
ACH-000976,-0.736086230692
ACH-000978,-0.6893536123559999
ACH-000980,-0.8112297120640001
ACH-000984,-0.339863171646
ACH-000986,-0.664599673949
ACH-000988,-1.10183459244
ACH-000993,-0.5871224710540001
ACH-000994,-0.491710397842
ACH-000996,-0.7199988526729999
ACH-001001,-0.8076583232960001
ACH-001020,-0.878366572204
ACH-001028,-0.833199096919
ACH-001031,-0.940757243142
ACH-001038,-0.7567596280429999
ACH-001048,-0.977339757087
ACH-001050,-0.632309310911
ACH-001053,-0.85359192526
ACH-001054,-0.688194345789
ACH-001061,-0.893731947115
ACH-001067,-0.6345992418509999
ACH-001075,-1.13061161644
ACH-001096,-1.0101244173100001
ACH-001128,-0.951671404445
ACH-001134,-0.667249118916
ACH-001151,-0.473063185969
ACH-001163,-0.82084877964
ACH-001164,-0.963191933597
ACH-001173,-0.763696383882
ACH-001183,-0.902067527205
ACH-001184,-1.23988385875
ACH-001190,-0.893155920526
ACH-001192,-1.00030737559
ACH-001193,-0.939205477188
ACH-001196,-0.831181165638
ACH-001197,-0.6795599489949999
ACH-001205,-0.809560246439
ACH-001211,-0.945588349998
ACH-001212,-0.8434536579180001
ACH-001228,-0.591455057857
ACH-001232,-1.01049136206
ACH-001239,-0.809039979241
ACH-001274,-0.742597146769
ACH-001275,-0.870867658038
ACH-001277,-1.08659553429
ACH-001278,-0.707343396631
ACH-001280,-0.419787136792
ACH-001283,-0.584710261109
ACH-001289,-0.5712024027629999
ACH-001295,-0.861152286645
ACH-001300,-0.831147001297
ACH-001301,-0.680002487549
ACH-001302,-0.6764345424250001
ACH-001303,-0.918427283377
ACH-001306,-1.14566025576
ACH-001318,-0.782239397792
ACH-001322,-1.00769475339
ACH-001328,-0.694728204269
ACH-001332,-1.1035407047499999
ACH-001333,-0.8357580647149999
ACH-001336,-0.884981461685
ACH-001340,-0.9531214457580001
ACH-001346,-0.6298378591430001
ACH-001353,-0.856002660678
ACH-001354,-0.659198975484
ACH-001367,-0.66413219743
ACH-001368,-0.47291121124200003
ACH-001374,-0.9632121074860001
ACH-001375,-0.967098400515
ACH-001377,-0.513920193894
ACH-001380,-0.5377508621270001
ACH-001391,-0.449427866943
ACH-001407,-0.88324430161
ACH-001408,-0.787024084764
ACH-001413,-0.6040731063699999
ACH-001430,-0.876887624613
ACH-001431,-0.6517228623269999
ACH-001450,-0.8063786289849999
ACH-001496,-0.598765112713
ACH-001500,-0.603997593174
ACH-001521,-0.7544383992560001
ACH-001523,-0.83140675606
ACH-001532,-0.810151258918
ACH-001536,-0.661944573083
ACH-001550,-0.79873968411
ACH-001552,-1.1045861297
ACH-001554,-0.739306162594
ACH-001645,-0.35024802222499996
ACH-001654,-0.8984620202299999
ACH-001715,-0.673633665345
ACH-001735,-0.347775386646
ACH-001736,-0.636984159961
ACH-001737,-0.433771193531
ACH-001740,-1.34650259826
ACH-001745,-1.1069710401000001
ACH-001750,-0.6643967493399999
ACH-001765,-0.936534696371
ACH-001956,-1.12821680279
ACH-001957,-0.845473009875
