,PLSCR2 (57047)
ACH-000004,-0.0944641340956
ACH-000007,0.0371126035604
ACH-000009,-0.379927103248
ACH-000011,-0.0267429350372
ACH-000012,0.07175396312360001
ACH-000013,-0.028291192737599998
ACH-000014,-0.433910134932
ACH-000015,-0.2175849343
ACH-000017,0.026156427380300003
ACH-000018,-0.326720501719
ACH-000019,-0.267713230374
ACH-000021,-0.135841778616
ACH-000022,-0.115986258936
ACH-000025,-0.101021595068
ACH-000028,-0.253403625535
ACH-000030,-0.11577284671900001
ACH-000035,-0.270037692863
ACH-000036,-0.216648253239
ACH-000037,0.0710840759567
ACH-000039,-0.302167081728
ACH-000040,0.050039935416
ACH-000041,-0.006457526648470001
ACH-000042,-0.06440469259119999
ACH-000045,-0.07112439491160001
ACH-000047,-0.026544013922599998
ACH-000052,-0.0795205877414
ACH-000053,-0.0731686200113
ACH-000054,-0.15172932460799998
ACH-000055,0.245155522159
ACH-000060,-0.0635902383248
ACH-000067,-0.0541738155162
ACH-000070,0.0227497009143
ACH-000075,-0.31647358748300003
ACH-000078,0.07420399448739999
ACH-000082,-0.0702789968983
ACH-000085,-0.0902282174337
ACH-000086,-0.079937825196
ACH-000087,0.162373433159
ACH-000092,-0.216033580621
ACH-000095,-0.125074374647
ACH-000097,-0.159798641535
ACH-000098,-0.140352246584
ACH-000099,-0.252656113575
ACH-000108,-0.31030895355300003
ACH-000113,-0.18190559998199998
ACH-000115,0.0560922224326
ACH-000116,-0.162974455831
ACH-000118,-0.213884928356
ACH-000120,-0.15049774115700001
ACH-000123,-0.0294924381717
ACH-000127,-0.149995333186
ACH-000128,-0.420720433744
ACH-000132,-0.153089690952
ACH-000133,-0.18229229464299998
ACH-000137,-0.068469447542
ACH-000138,-0.16419840111099998
ACH-000142,0.0532773283231
ACH-000143,0.050517121831300006
ACH-000146,-0.058297681749099994
ACH-000148,-0.199640750777
ACH-000150,0.08052044880689999
ACH-000152,-0.09815709872810001
ACH-000153,-0.11581638572399999
ACH-000159,-0.332334150868
ACH-000160,-0.23500136434399999
ACH-000163,-0.20034722040999997
ACH-000167,0.10364463337400001
ACH-000168,0.07247830484210001
ACH-000169,-0.1068983127
ACH-000178,-0.00333561685442
ACH-000182,-0.107926278889
ACH-000183,-0.23337479931699998
ACH-000188,-0.0792674017178
ACH-000189,0.117667689154
ACH-000190,-0.142527198703
ACH-000198,-0.0366750315625
ACH-000204,-0.378199512151
ACH-000206,-0.264575164295
ACH-000207,0.09184123082369999
ACH-000211,-0.346031882809
ACH-000215,-0.00663770543651
ACH-000221,-0.0575345455677
ACH-000222,-0.06590332479790001
ACH-000223,-0.12627195897500001
ACH-000226,-0.17423043698100002
ACH-000227,-0.143759539874
ACH-000228,-0.144383171301
ACH-000231,-0.0638576868272
ACH-000232,-0.0921543617189
ACH-000233,-0.148483504809
ACH-000234,-0.13086326237
ACH-000235,-0.0854202953001
ACH-000237,-0.0146042381982
ACH-000238,-0.0338851575146
ACH-000243,-0.138236766758
ACH-000244,-0.0235680348663
ACH-000246,-0.08987721211819999
ACH-000248,-0.104619448495
ACH-000250,-0.19096207559300002
ACH-000251,-0.117292918233
ACH-000253,-0.12740005325200002
ACH-000255,-0.203877443616
ACH-000256,-0.09226390568460001
ACH-000257,-0.425687504926
ACH-000258,-0.379892324195
ACH-000259,-0.18879769943500002
ACH-000260,-0.0669786286478
ACH-000261,-0.20597411701699997
ACH-000262,-0.128762574194
ACH-000263,-0.26535312540399997
ACH-000264,-0.0616332412495
ACH-000265,-0.17010343575999998
ACH-000266,-0.0333885875815
ACH-000272,-0.140342428253
ACH-000273,-0.176161312967
ACH-000274,-0.194189417121
ACH-000277,-0.000975253108105
ACH-000278,0.0445519086103
ACH-000279,-0.142211308792
ACH-000280,-0.16974019075199998
ACH-000281,-0.052281320963000005
ACH-000288,-0.0532761576877
ACH-000291,-0.10127574595000001
ACH-000293,-0.111198750065
ACH-000294,-0.28373079507800003
ACH-000295,-0.232683028897
ACH-000296,-0.18247295439199998
ACH-000302,-0.103608592804
ACH-000304,0.260543580715
ACH-000307,-0.09612881635199999
ACH-000308,-0.09961758310089999
ACH-000310,-0.116048518976
ACH-000311,-0.0948005474326
ACH-000312,-0.0802316051066
ACH-000315,0.0840705246462
ACH-000316,0.132089409765
ACH-000317,-0.18006312103500002
ACH-000318,-0.198335406741
ACH-000319,-0.0589530819375
ACH-000320,-0.199462740207
ACH-000322,-0.159785554956
ACH-000323,-0.167692183838
ACH-000324,-0.19649830031100002
ACH-000329,0.00826372611438
ACH-000330,-0.132699991614
ACH-000331,-0.306241930721
ACH-000332,-0.0854490319878
ACH-000334,-0.0644831605054
ACH-000335,-0.278238783473
ACH-000336,-0.0997162463703
ACH-000337,-0.190103124372
ACH-000339,-0.012760276400799998
ACH-000341,-0.0752229192151
ACH-000348,-0.031071433244400003
ACH-000350,-0.188548133771
ACH-000352,-0.275048859207
ACH-000356,-0.173509980749
ACH-000361,-0.363362864536
ACH-000362,-0.23328787706
ACH-000363,-0.0251927361337
ACH-000364,0.00814052484629
ACH-000365,-0.146064446186
ACH-000366,-0.12363647354900001
ACH-000368,-0.22856822491700002
ACH-000374,0.0130376572735
ACH-000375,0.0508603801526
ACH-000376,-0.0128815585209
ACH-000381,-0.38241452453599994
ACH-000383,0.031147428072
ACH-000387,-0.107609548776
ACH-000389,0.0048335363988800005
ACH-000390,-0.28830496680100004
ACH-000393,-0.179984088181
ACH-000395,-0.0006270407613759999
ACH-000397,-0.18320174298
ACH-000401,0.0570541156903
ACH-000402,-0.626029625015
ACH-000403,-0.138653852647
ACH-000404,-0.09677259148600001
ACH-000406,-0.0913940831926
ACH-000407,-0.0862739437101
ACH-000408,-0.0086155822119
ACH-000410,-0.276716950653
ACH-000411,-0.150862327646
ACH-000414,-0.11388965682600001
ACH-000415,-0.0243198444839
ACH-000416,-0.106103644969
ACH-000420,-0.109940685278
ACH-000421,-0.0692344368642
ACH-000424,-0.0744546186878
ACH-000425,-0.0652350630547
ACH-000426,-0.204965166096
ACH-000427,0.0188426655891
ACH-000433,-0.08437375695760001
ACH-000436,-0.158971862468
ACH-000444,0.026088425445500003
ACH-000445,0.100824727908
ACH-000448,-0.12118311625700001
ACH-000450,-0.0682735630286
ACH-000452,-0.160191367017
ACH-000454,-0.188103739688
ACH-000458,-0.0622342035755
ACH-000459,0.031110314641900002
ACH-000460,-0.314503582776
ACH-000461,-0.163702602656
ACH-000463,-0.124239771861
ACH-000464,-0.139422983551
ACH-000466,-0.20301368594
ACH-000467,-0.09529519833910001
ACH-000468,-0.17664044443399998
ACH-000469,-0.154657039128
ACH-000470,-0.326256171201
ACH-000471,-0.0846256545908
ACH-000472,-0.184113553002
ACH-000473,-0.09369582124780002
ACH-000475,-0.11576970722999999
ACH-000476,0.0886256426733
ACH-000477,0.143273741245
ACH-000480,-0.038760280475499995
ACH-000481,-0.16716003583
ACH-000483,-0.00493203983291
ACH-000484,-0.04145315534
ACH-000485,-0.101877165395
ACH-000486,-0.160623226997
ACH-000487,0.102449598815
ACH-000488,-0.0418977350843
ACH-000490,-0.0923066105353
ACH-000491,0.130037415856
ACH-000495,-0.44266159015
ACH-000496,0.0023525163431199997
ACH-000499,0.014116984847799998
ACH-000500,0.129132044665
ACH-000502,-0.017790169045
ACH-000503,-0.282488071998
ACH-000505,-0.0518867051327
ACH-000507,-0.0029017770052100003
ACH-000510,-0.0478769697999
ACH-000511,-0.21849920603
ACH-000512,0.00688779564336
ACH-000516,-0.187496601047
ACH-000517,-0.026767291787099995
ACH-000518,-0.171254082562
ACH-000520,-0.128853189545
ACH-000521,-0.0551571374254
ACH-000522,-0.17098365707199997
ACH-000524,-0.15163316942299998
ACH-000527,0.030467513731299998
ACH-000528,-0.179949834617
ACH-000537,-0.272608151703
ACH-000541,0.108202311821
ACH-000542,-0.19615430615600002
ACH-000544,-0.221742584884
ACH-000545,-0.325494790568
ACH-000547,-0.0382879807964
ACH-000548,-0.04264168381580001
ACH-000549,-0.27342987897599996
ACH-000550,-0.12664550945699998
ACH-000552,-0.0837638150233
ACH-000556,-0.08264524623660001
ACH-000557,-0.0068079654246
ACH-000570,-0.12417288355100001
