,ETNK2 (55224)
ACH-000004,0.015929376106200002
ACH-000007,-0.474967006883
ACH-000009,-0.275454248801
ACH-000011,-0.30657367938
ACH-000012,-0.030820784815599998
ACH-000013,-0.034734038280000004
ACH-000014,-0.0563369503901
ACH-000015,0.027437956510900002
ACH-000017,0.23561011615400002
ACH-000018,-0.37319244109899996
ACH-000019,-0.0063965198291899995
ACH-000021,-0.00913872995204
ACH-000022,-0.222183776079
ACH-000025,-0.214596799549
ACH-000028,-0.276122526439
ACH-000030,-0.021355567872200002
ACH-000035,0.0336251521941
ACH-000036,0.10734994115
ACH-000037,-0.194564552815
ACH-000039,0.358792545021
ACH-000040,0.147315566263
ACH-000041,0.0404095446027
ACH-000042,-0.06641786304280001
ACH-000045,-0.00372324050806
ACH-000047,0.011389679787899998
ACH-000052,-0.26044887831700003
ACH-000053,0.00759320643337
ACH-000054,-0.10126448444
ACH-000055,-0.0557449742318
ACH-000060,-0.047930163070599996
ACH-000067,0.04351833846469999
ACH-000070,-0.174631808043
ACH-000075,-0.261851675997
ACH-000078,0.0730507223643
ACH-000082,0.0424251928911
ACH-000085,-0.41448200383100003
ACH-000086,-0.08569675246310002
ACH-000087,-0.04713783811919999
ACH-000092,-0.0593014182658
ACH-000095,-0.0106710788904
ACH-000097,0.0890051016147
ACH-000098,-0.0922532551183
ACH-000099,-0.151172957045
ACH-000108,-0.128311299144
ACH-000113,-0.116038452057
ACH-000115,0.040129510047199994
ACH-000116,-0.007148932489640001
ACH-000118,-0.0691897771715
ACH-000120,-0.171759488603
ACH-000123,-0.0734786192728
ACH-000127,0.0100688547139
ACH-000128,0.107053958076
ACH-000132,-0.12267201863
ACH-000133,-0.130143722799
ACH-000137,-0.0947783976175
ACH-000138,0.0485763532941
ACH-000142,-0.191484812618
ACH-000143,0.115393078793
ACH-000146,0.0251097939561
ACH-000148,-0.047780277816699995
ACH-000150,0.005171766437
ACH-000152,0.093984817305
ACH-000153,-0.30914007064599996
ACH-000159,-0.0158640440639
ACH-000160,-0.21705276260099998
ACH-000163,-0.19108527654
ACH-000167,-0.33588575869099996
ACH-000168,0.24413944416799999
ACH-000169,-0.048001026513
ACH-000178,-0.00208807585978
ACH-000182,-0.00835315656499
ACH-000183,0.0364175352491
ACH-000188,0.0369540896142
ACH-000189,-0.229319060683
ACH-000190,-0.094334797505
ACH-000198,0.0160412478606
ACH-000204,-0.12034503407299998
ACH-000206,0.178994618841
ACH-000207,0.0512815289196
ACH-000211,0.0037266943804199998
ACH-000215,-0.038637597825
ACH-000221,-0.08985338836519999
ACH-000222,-0.043122803525199996
ACH-000223,-0.10440401853299999
ACH-000226,-0.0534740187744
ACH-000227,-0.101894535634
ACH-000228,0.07089308114620001
ACH-000231,-0.129489605566
ACH-000232,0.117928968991
ACH-000233,0.00572226394048
ACH-000234,-0.17367571981
ACH-000235,-0.00532870795091
ACH-000237,-0.173277894207
ACH-000238,0.055964812021199996
ACH-000243,0.09574403307460001
ACH-000244,0.5266714687740001
ACH-000246,-0.13829641624800001
ACH-000248,0.053108592460699995
ACH-000250,0.0583766634791
ACH-000251,0.0789838126168
ACH-000253,-0.319316764059
ACH-000255,-0.179818990633
ACH-000256,-0.032158663517900005
ACH-000257,0.188738112709
ACH-000258,-0.105206619055
ACH-000259,-0.08432549091610002
ACH-000260,-0.0196895602567
