,PPIH (10465)
ACH-000953,-1.21431469363
ACH-000957,-0.81706358344
ACH-000958,-0.537603525873
ACH-000960,-0.573192471013
ACH-000963,-0.330770116672
ACH-000968,-1.16415289872
ACH-000969,-0.488633564955
ACH-000973,-0.5922831769870001
ACH-000974,-0.340546020817
ACH-000975,-0.596194604152
ACH-000976,-0.54213586293
ACH-000978,-0.959496685376
ACH-000980,-0.39563379740800003
ACH-000984,-0.494068649011
ACH-000986,-1.1171428214799999
ACH-000988,-0.706138534246
ACH-000993,-0.393127887765
ACH-000994,-1.13467167677
ACH-000996,-0.579519632656
ACH-001001,-0.8273091989210001
ACH-001020,-1.00314087568
ACH-001028,-0.704837132836
ACH-001031,-1.10483319845
ACH-001038,-0.387201638322
ACH-001048,-0.6888725782289999
ACH-001050,-0.6778663615710001
ACH-001053,-0.8565232894529999
ACH-001054,-0.8267915486509999
ACH-001061,-0.840681053302
ACH-001067,-0.694444091197
ACH-001075,-0.619912810758
ACH-001096,-0.24038080229800002
ACH-001128,-0.507030598237
ACH-001134,-0.523491900821
ACH-001151,-0.396465233887
ACH-001163,-0.48719218158100003
ACH-001164,-0.7311374470020001
ACH-001173,-0.5420351716290001
ACH-001183,-0.777984634845
ACH-001184,-0.8437605838079999
ACH-001190,-0.517013548247
ACH-001192,-0.452798899155
ACH-001193,-1.5196459066299999
ACH-001196,-0.5602732421809999
ACH-001197,-1.00893603151
ACH-001205,-0.685061322887
ACH-001211,-0.305291385456
ACH-001212,-0.7469771827949999
ACH-001228,-0.749419760205
ACH-001232,-0.6428995711300001
ACH-001239,-1.35453804019
ACH-001274,-0.6771960415739999
ACH-001275,-1.0393513971
ACH-001277,-0.560321765283
ACH-001278,-0.728266506594
ACH-001280,-0.377300970488
ACH-001283,-0.791266889167
ACH-001289,-0.474597321526
ACH-001295,-0.46190935320500004
ACH-001300,-0.542924978589
ACH-001301,-0.612729389435
ACH-001302,-0.7560184655300001
ACH-001303,-0.276897067727
ACH-001306,-0.8214282041159999
ACH-001318,-0.8714405283040001
ACH-001322,-0.659850638315
ACH-001328,-0.9274083036499999
ACH-001332,-0.76328418095
ACH-001333,-0.797532263326
ACH-001336,-0.7841273993729999
ACH-001340,-0.599622105167
ACH-001346,-0.832595507829
ACH-001353,-0.938517917762
ACH-001354,-0.337354208693
ACH-001367,-0.0468134757908
ACH-001368,-0.357927835093
ACH-001374,-0.240300184271
ACH-001375,-0.661715035962
ACH-001377,-0.569697169835
ACH-001380,-0.655461185934
ACH-001391,-0.528400871903
ACH-001407,-0.34169336894599994
ACH-001408,-1.02084436595
ACH-001413,-0.36612969556
ACH-001430,-0.41502499031900003
ACH-001431,-0.7963902932699999
ACH-001450,-0.635310741615
ACH-001496,-0.6894642602519999
ACH-001500,-0.836129963108
ACH-001521,-0.568607292362
ACH-001523,-0.939536170492
ACH-001532,-0.700710676768
ACH-001536,-1.2094381363200002
ACH-001550,-0.741620478665
ACH-001552,-0.545036371591
ACH-001554,-0.8098796042090001
ACH-001645,-0.498058973065
ACH-001654,-1.0167604560799999
ACH-001715,-1.24553009597
ACH-001735,-0.45123094706600003
ACH-001736,-0.9103209059980001
ACH-001737,-0.8383542761470001
ACH-001740,-1.08876499502
ACH-001745,-1.11615660163
ACH-001750,-0.781036215484
ACH-001765,-1.08051512009
ACH-001956,-1.08375062968
ACH-001957,-0.741974240988
