,OR2S2 (56656)
ACH-000004,-0.409142642185
ACH-000007,-0.112234420412
ACH-000009,-0.384069099015
ACH-000011,-0.095586939045
ACH-000012,0.0457927289642
ACH-000013,-0.18730222178300002
ACH-000014,-0.39329790438400003
ACH-000015,-0.38859596501599997
ACH-000017,-0.0985919736005
ACH-000018,-0.20601642255600003
ACH-000019,-0.204941301129
ACH-000021,-0.38831162662
ACH-000022,-0.158917458918
ACH-000025,-0.0883568251372
ACH-000028,-0.128143177984
ACH-000030,-0.418742867353
ACH-000035,-0.15530033679400002
ACH-000036,-0.140048061435
ACH-000037,-0.147178615218
ACH-000039,0.143244307149
ACH-000040,-0.303681575897
ACH-000041,-0.220900376036
ACH-000042,-0.19780360968
ACH-000045,-0.111636513139
ACH-000047,-0.03751427197519999
ACH-000052,-0.0898126346723
ACH-000053,-0.225346015321
ACH-000054,-0.17163146545299998
ACH-000055,0.00308929683408
ACH-000060,0.179477179045
ACH-000067,0.0018131875437499998
ACH-000070,-0.20074271863899998
ACH-000075,-0.0329059386622
ACH-000078,-0.0829648442997
ACH-000082,-0.0802434893486
ACH-000085,-0.19442079808200002
ACH-000086,-0.22687943336
ACH-000087,-0.33076732499
ACH-000092,-0.26431539678300003
ACH-000095,-0.238955402385
ACH-000097,-0.109547313518
ACH-000098,-0.425445599517
ACH-000099,-0.114211705876
ACH-000108,-0.0815620731615
ACH-000113,-0.255265979645
ACH-000115,0.0498907342005
ACH-000116,0.0260261992233
ACH-000118,-0.327798749767
ACH-000120,-0.366529894834
ACH-000123,-0.222466114544
ACH-000127,-0.130705444611
ACH-000128,-0.11838180108100001
ACH-000132,-0.102290351586
ACH-000133,-0.167416195839
ACH-000137,-0.121163866011
ACH-000138,-0.134693405105
ACH-000142,0.027698411260599996
ACH-000143,0.0295248996066
ACH-000146,-0.114265744368
ACH-000148,-0.224448007293
ACH-000150,-0.547502736585
ACH-000152,-0.09551745330080001
ACH-000153,0.301237433415
ACH-000159,-0.0680675681946
ACH-000160,-0.10876072944199999
ACH-000163,-0.413630799729
ACH-000167,-0.157147674835
ACH-000168,-0.113613628621
ACH-000169,-0.3824942447
ACH-000178,-0.136088545132
ACH-000182,-0.177539039803
ACH-000183,-0.21680755829
ACH-000188,-0.39715753754
ACH-000189,-0.28992187897300004
ACH-000190,-0.272524812349
ACH-000198,-0.34723144815800006
ACH-000204,0.11023294455
ACH-000206,-0.159988123149
ACH-000207,-0.048623045165599996
ACH-000211,-0.0270586040258
ACH-000215,-0.261923921067
ACH-000221,-0.308747875782
ACH-000222,-0.323814524386
ACH-000223,-0.0802452722827
ACH-000226,-0.346661114534
ACH-000227,-0.22312485831099999
ACH-000228,-0.31689722431
ACH-000231,-0.18236320937
ACH-000232,-0.0761604504851
ACH-000233,-0.0484546410571
ACH-000234,-0.212003548319
ACH-000235,-0.191765356574
ACH-000237,-0.276833063539
ACH-000238,-0.193166320511
ACH-000243,-0.21316828161600002
ACH-000244,-0.0398881283591
ACH-000246,-0.10524931829
ACH-000248,-0.323534614056
ACH-000250,-0.015063341432199999
ACH-000251,0.00814224337453
ACH-000253,-0.053116876316400004
ACH-000255,-0.243454926988
ACH-000256,-0.180207436612
ACH-000257,-0.127615589211
ACH-000258,-0.150105029546
ACH-000259,-0.09695511309530001
ACH-000260,-0.21907156489
ACH-000261,-0.19113004441599998
ACH-000262,-0.10327207301699999
ACH-000263,-0.331266574865
ACH-000264,-0.303000789338
ACH-000265,-0.39814482323899997
ACH-000266,-0.154268087584
ACH-000272,-0.211044863959
ACH-000273,0.0100875360956
ACH-000274,-0.399916571829
ACH-000277,-0.0471127013059
ACH-000278,-0.365775617364
ACH-000279,-0.10300525649499999
ACH-000280,-0.242318713541
ACH-000281,-0.17082194962799999
ACH-000288,0.00272494542616
ACH-000291,-0.240945130599
ACH-000293,-0.0949681377551
ACH-000294,-0.380752119972
ACH-000295,-0.208017679463
ACH-000296,-0.240004549096
ACH-000302,-0.188722037638
ACH-000304,-0.40047215429399996
ACH-000307,-0.266454035706
ACH-000308,-0.20720277467999998
ACH-000310,-0.193711996725
ACH-000311,-0.0262341294815
ACH-000312,-0.026918775638000002
ACH-000315,-0.353940676154
ACH-000316,-0.200355223794
ACH-000317,-0.203096865146
ACH-000318,-0.189146053257
ACH-000319,-0.15599500464299998
ACH-000320,-0.24479646011199999
ACH-000322,-0.338673486959
ACH-000323,0.035401129197199996
ACH-000324,-0.17446193569899998
ACH-000329,-0.0436199632129
ACH-000330,-0.228426509817
ACH-000331,-0.012601084029
ACH-000332,-0.121350063756
ACH-000334,-0.11784926515000001
ACH-000335,-0.152067046828
ACH-000336,-0.262213078744
ACH-000337,-0.487609472536
ACH-000339,-0.33956599158399997
ACH-000341,-0.0591135144429
ACH-000348,-0.182152432724
ACH-000350,-0.26711344908100004
ACH-000352,-0.341415481863
ACH-000356,-0.11086225949
ACH-000361,-0.36912232213
ACH-000362,-0.13609652087000002
ACH-000363,-0.228584229471
ACH-000364,-0.36212882352799997
ACH-000365,-0.223376339324
ACH-000366,-0.19056807343499998
ACH-000368,0.0667670510418
ACH-000374,-0.402509906649
ACH-000375,-0.17049629164299998
ACH-000376,-0.177445134039
ACH-000381,-0.29979668177700003
ACH-000383,-0.200649952084
ACH-000387,-0.300197733217
ACH-000389,-0.203762389192
ACH-000390,-0.349635643737
ACH-000393,-0.268287455419
ACH-000395,-0.11227336824300001
ACH-000397,-0.11084333163599999
ACH-000401,-0.37599392681599997
ACH-000402,-0.5196364481019999
ACH-000403,-0.122346420244
ACH-000404,0.00689641129936
ACH-000406,-0.154878807532
ACH-000407,-0.186800822752
ACH-000408,-0.356214462834
ACH-000410,-0.211723804369
ACH-000411,-0.20260268370700002
ACH-000414,-0.28998343261
ACH-000415,-0.0188259594834
ACH-000416,-0.128616789731
ACH-000420,-0.0474232191224
ACH-000421,-0.11243464869400001
ACH-000424,-0.364575540346
ACH-000425,-0.130815699122
ACH-000426,-0.252908626614
ACH-000427,-0.0566386559294
ACH-000433,-0.145208492367
ACH-000436,-0.257525791831
ACH-000444,-0.226420900773
ACH-000445,0.026726417268900002
ACH-000448,-0.288323878443
ACH-000450,-0.04988074099169999
ACH-000452,-0.255782775486
ACH-000454,-0.36525989038199996
ACH-000458,-0.035784518317999996
ACH-000459,-0.13838011160900002
ACH-000460,-0.24863588522900001
ACH-000461,0.0623752732666
ACH-000463,-0.2800582887
ACH-000464,-0.171484484601
ACH-000466,-0.23408747561299997
ACH-000467,-0.137582287272
ACH-000468,-0.33672169082599995
ACH-000469,-0.07729930940289999
ACH-000470,-0.16814465651799998
ACH-000471,-0.10368430941199999
ACH-000472,-0.251027765158
ACH-000473,-0.175902749826
ACH-000475,-0.08153502144989999
ACH-000476,-0.132028699693
ACH-000477,-0.32058896576400003
ACH-000480,-0.226354357869
ACH-000481,-0.195196270351
ACH-000483,-0.113351734431
ACH-000484,-0.201527737679
ACH-000485,0.028669501697700002
ACH-000486,-0.0124790148677
ACH-000487,-0.282662231347
ACH-000488,-0.10086416956000001
ACH-000490,-0.162918320537
ACH-000491,-0.189820569239
ACH-000495,-0.21863347644900002
ACH-000496,-0.229470525014
ACH-000499,-0.19833317291900002
ACH-000500,-0.34741284622100005
ACH-000502,-0.18948815183200002
ACH-000503,-0.397558307921
ACH-000505,-0.1054600655
ACH-000507,-0.0317368929377
ACH-000510,-0.276930192264
ACH-000511,-0.29680014118500003
ACH-000512,-0.106506565485
ACH-000516,-0.091266234515
ACH-000517,-0.21307207196699998
ACH-000518,-0.151591676307
ACH-000520,-0.329362936753
ACH-000521,-0.30027004255899997
ACH-000522,-0.200958881341
ACH-000524,-0.19152852753199998
ACH-000527,-0.0718877855
ACH-000528,-0.19561428875300002
ACH-000537,-0.11281973651900001
ACH-000541,-0.0854589343532
ACH-000542,-0.16477502787599999
ACH-000544,-0.0365979274656
ACH-000545,-0.147811403006
ACH-000547,-0.262871557199
ACH-000548,0.0268604018052
ACH-000549,-0.142969134
ACH-000550,-0.161330148606
ACH-000552,-0.0129235910023
ACH-000556,-0.229699492486
ACH-000557,-0.312962254137
ACH-000570,-0.12377537958799999
ACH-000571,-0.09944771200269999
ACH-000573,-0.10726698715199999
ACH-000576,-0.0584091795605
ACH-000580,-0.22689213228
ACH-000584,-0.131714185036
ACH-000585,-0.0472890422696
ACH-000588,0.00222220394825
ACH-000589,-0.17823633628
ACH-000591,-0.253696057998
ACH-000593,-0.102083694625
ACH-000600,-0.239299661428
ACH-000601,-0.139713571041
ACH-000604,-0.14437773499099998
ACH-000605,-0.11720416428300001
ACH-000606,-0.047068687949199994
ACH-000608,-0.36233431809100003
ACH-000614,-0.255025702754
ACH-000616,-0.237173475716
ACH-000618,0.030668887604
ACH-000619,-0.12882084468399999
ACH-000620,0.0339596685395
ACH-000621,-0.153527077792
ACH-000622,-0.330819935529
ACH-000623,-0.141260509092
ACH-000624,-0.247970970988
ACH-000627,-0.18038073715999997
ACH-000630,-0.0554062244774
ACH-000632,-0.206981251115
ACH-000633,-0.229451579278
ACH-000637,-0.0571658030236
ACH-000638,-0.24281706109099999
ACH-000646,-0.46126199777800003
ACH-000647,-0.22525957184099998
ACH-000648,-0.272171153211
ACH-000649,-0.219167196281
ACH-000651,-0.202481430847
ACH-000652,-0.129731043475
ACH-000653,-0.0816976667815
ACH-000657,-0.221745433225
ACH-000658,-0.297664805506
ACH-000661,-0.194419539767
ACH-000662,0.09015786566180001
ACH-000663,0.0108634683311
ACH-000665,0.0206230371692
ACH-000671,-0.211842446948
ACH-000673,-0.0856365302269
ACH-000676,-0.261071609006
ACH-000677,-0.0175298215182
ACH-000681,-0.109337419056
ACH-000682,-0.275416400904
ACH-000683,-0.0926929029324
ACH-000684,0.07174089130139999
ACH-000688,-0.11197162111199999
ACH-000693,-0.164617838267
ACH-000694,-0.217440428217
ACH-000695,-0.42241456346
ACH-000696,-0.180312704768
ACH-000697,-0.198872171109
ACH-000699,-0.257901168459
ACH-000701,-0.09904253022489999
ACH-000706,-0.208680917389
ACH-000711,-0.267039246483
ACH-000713,-0.46999024009499996
ACH-000714,-0.138942330619
ACH-000718,-0.34753240069499997
ACH-000720,-0.219850388818
ACH-000721,-0.321760833641
ACH-000724,-0.142794410566
ACH-000725,0.07613318062419999
ACH-000732,-0.059122922839
ACH-000734,-0.179387036941
ACH-000735,-0.17433715944699998
ACH-000736,-0.266791506057
ACH-000738,-0.256811846425
ACH-000746,-0.43984799476
ACH-000747,-0.218189783772
ACH-000748,0.0171765632394
ACH-000753,-0.108955924212
ACH-000756,-0.292743147554
ACH-000757,-0.403518457829
ACH-000758,-0.29266940197700003
ACH-000760,-0.21987327089400002
ACH-000763,-0.26179015880999995
ACH-000764,-0.156127220826
ACH-000765,-0.135495239058
ACH-000766,-0.00426322815989
ACH-000767,-0.13720598872099998
