,GLI1 (2735)
ACH-000004,-0.19073564730700002
ACH-000007,-0.296100264609
ACH-000009,-0.313461575838
ACH-000011,-0.235422062429
ACH-000012,-0.337420206188
ACH-000013,-0.202299604543
ACH-000014,-0.168660340058
ACH-000015,-0.43841104622500005
ACH-000017,-0.284267389309
ACH-000018,-0.113379631401
ACH-000019,-0.17443273299000003
ACH-000021,-0.300598479962
ACH-000022,-0.36372989185000004
ACH-000025,-0.347686226306
ACH-000028,-0.323138362175
ACH-000030,-0.324054182329
ACH-000035,-0.385414782604
ACH-000036,-0.313758190098
ACH-000037,-0.342183626807
ACH-000039,-0.535469167522
ACH-000040,-0.265329868771
ACH-000041,-0.304958182282
ACH-000042,-0.33498799084
ACH-000045,-0.256664187065
ACH-000047,-0.2559893448
ACH-000052,-0.317048410692
ACH-000053,-0.236346702577
ACH-000054,-0.23042191442499999
ACH-000055,-0.22165852518800003
ACH-000060,-0.148408669095
ACH-000067,-0.402397116291
ACH-000070,-0.281892462632
ACH-000075,-0.279217466947
ACH-000078,-0.226377873186
ACH-000082,0.047668899616700004
ACH-000085,-0.416940080509
ACH-000086,-0.38467582111000004
ACH-000087,-0.301549413085
ACH-000092,-0.276720158622
ACH-000095,-0.306410204364
ACH-000097,-0.29231430967300004
ACH-000098,-0.0890827500042
ACH-000099,-0.21386309600900003
ACH-000108,-0.20143894622699998
ACH-000113,-0.36873534932700003
ACH-000115,-0.305224304369
ACH-000116,-0.231400332787
ACH-000118,-0.339305946614
ACH-000120,-0.267080388077
ACH-000123,-0.22401599677700001
ACH-000127,-0.26196924486900003
ACH-000128,-0.296266169603
ACH-000132,0.09614820499230001
ACH-000133,-0.301124151402
ACH-000137,-0.25978366933200003
ACH-000138,-0.318780895575
ACH-000142,-0.560573503622
ACH-000143,-0.227253868775
ACH-000146,-0.191597156927
ACH-000148,-0.337762383216
ACH-000150,-0.38929070927299997
ACH-000152,-0.326529552797
ACH-000153,-0.549555313049
ACH-000159,-0.162234602516
ACH-000160,-0.33015372000300003
ACH-000163,-0.46592182861599996
ACH-000167,-0.20843329038800001
ACH-000168,-0.197795997749
ACH-000169,-0.19962625200800002
ACH-000178,-0.21250416323
ACH-000182,-0.142320022297
ACH-000183,-0.38422037559
ACH-000188,-0.250738720341
ACH-000189,-0.34678406156900005
ACH-000190,9.3806344766e-06
ACH-000198,-0.12721382904
ACH-000204,-0.375248829027
ACH-000206,-0.145441290245
ACH-000207,-0.039928921579
ACH-000211,-0.204016571329
ACH-000215,-0.45202786779700005
ACH-000221,-0.451113602408
ACH-000222,-0.18659059704
ACH-000223,-0.32166399656100003
ACH-000226,-0.21907627497499998
ACH-000227,-0.449538767602
ACH-000228,-0.520691043695
ACH-000231,-0.255970499304
ACH-000232,-0.181476711537
ACH-000233,-0.169104212597
ACH-000234,-0.259607365456
ACH-000235,-0.313415050315
ACH-000237,-0.143565884743
ACH-000238,-0.22083134214699998
ACH-000243,-0.258790019281
ACH-000244,-0.442380800053
ACH-000246,-0.23123132235899999
ACH-000248,-0.547640550432
ACH-000250,-0.21245239542199998
ACH-000251,-0.139030375787
ACH-000253,-0.300539165983
ACH-000255,-0.2558992652
ACH-000256,-0.14379200715399998
ACH-000257,-0.09216198997410001
ACH-000258,-0.310474914501
ACH-000259,-0.24163828263099998
ACH-000260,-0.22003250107500003
ACH-000261,-0.267218885235
ACH-000262,-0.277421947603
ACH-000263,-0.128483586649
ACH-000264,-0.227565051138
ACH-000265,-0.32170486197799997
ACH-000266,-0.361903042117
ACH-000272,-0.00559334914231
ACH-000273,-0.143636382838
ACH-000274,-0.370861017884
ACH-000277,-0.34022024543000007
ACH-000278,-0.457100961143
ACH-000279,-0.307413728001
ACH-000280,-0.259443207872
ACH-000281,-0.37214586272100003
ACH-000288,-0.35839586385300004
ACH-000291,-0.158246661797
ACH-000293,-0.19322416190699998
ACH-000294,-0.38538610459899997
ACH-000295,-0.3560288175
ACH-000296,-0.510475094996
ACH-000302,-0.176485635445
ACH-000304,-0.335380530869
ACH-000307,-0.242629361796
ACH-000308,-0.379895241489
ACH-000310,-0.08850899340469999
ACH-000311,-0.361155367292
ACH-000312,-0.186770178391
ACH-000315,-0.331692115363
ACH-000316,-0.16810373254900002
ACH-000317,-0.152920381215
ACH-000318,-0.395611576435
ACH-000319,-0.328033812867
ACH-000320,-0.288088989353
ACH-000322,-0.396522957591
ACH-000323,-0.196389518867
ACH-000324,-0.249857604063
ACH-000329,-0.41812123655100003
ACH-000330,-0.068019452703
ACH-000331,-0.265446860597
ACH-000332,-0.240601185106
ACH-000334,-0.183177155904
ACH-000335,-0.255784516157
ACH-000336,-0.270324120025
ACH-000337,-0.126131602499
ACH-000339,-0.408642156884
ACH-000341,-0.059482111404099994
ACH-000348,-0.399863680929
ACH-000350,-0.475356110066
ACH-000352,-0.274811792644
ACH-000356,-0.603505945437
ACH-000361,-0.284052435569
ACH-000362,-0.18221455675999998
ACH-000363,-0.22333942295899997
ACH-000364,-0.36070414070699997
ACH-000365,-0.330263851468
ACH-000366,-0.250139502792
ACH-000368,-0.272457878562
ACH-000374,-0.42793503737599997
ACH-000375,-0.5952029232530001
ACH-000376,-0.184514334213
ACH-000381,-0.210257048206
ACH-000383,-0.212568797561
ACH-000387,-0.28663758533000006
ACH-000389,-0.21288533507399998
ACH-000390,-0.159304755543
ACH-000393,-0.11379166936599999
ACH-000395,0.008043308508029999
ACH-000397,-0.26624599288600004
ACH-000401,-0.406566180886
ACH-000402,-0.12998169213
ACH-000403,-0.226713776089
ACH-000404,-0.254644456719
ACH-000406,-0.252741154217
ACH-000407,-0.357363277406
ACH-000408,-0.37206420537699997
ACH-000410,-0.224536790938
ACH-000411,-0.084219431826
ACH-000414,-0.303413025154
ACH-000415,-0.14550953328400001
ACH-000416,-0.314905618578
ACH-000420,0.127028182696
ACH-000421,-0.34036568558499997
ACH-000424,-0.41811507781900004
ACH-000425,-0.313558745031
ACH-000426,-0.17490931269
ACH-000427,-0.0034197284578199997
ACH-000433,-0.398836988544
ACH-000436,-0.134079867389
ACH-000444,-0.22323373402399999
ACH-000445,-0.40671409603299996
ACH-000448,-0.36133607846500004
ACH-000450,-0.128435428379
ACH-000452,-0.33649600572800004
ACH-000454,-0.421166184457
ACH-000458,-0.48759904707900004
ACH-000459,-0.22808695442
ACH-000460,-0.30831332336
ACH-000461,-0.751817809166
ACH-000463,-0.338449162802
ACH-000464,-0.6792483215459999
ACH-000466,-0.133195434927
ACH-000467,-0.28749763454300004
ACH-000468,-0.49913140599
ACH-000469,-0.263988958339
ACH-000470,-0.46545607123099997
ACH-000471,-0.222523919265
ACH-000472,-0.357084847144
ACH-000473,-0.145276436228
ACH-000475,-0.24959737829
ACH-000476,-0.20593100676800002
ACH-000477,-0.318413859159
ACH-000480,-0.5037671711680001
ACH-000481,-0.342545110649
ACH-000483,-0.22718753715700002
ACH-000484,-0.326317734736
ACH-000485,-0.216863413193
ACH-000486,-0.372873736034
ACH-000487,0.00594393732485
ACH-000488,-0.282191060658
ACH-000490,-0.307234762797
ACH-000491,-0.308154413916
ACH-000495,0.0076303607726599994
ACH-000496,-0.806659733187
ACH-000499,-0.504983020476
ACH-000500,-0.220099902707
ACH-000502,-0.19759210615699999
ACH-000503,-0.148247524237
ACH-000505,-0.226394972759
ACH-000507,-0.109102770836
ACH-000510,-0.0675924086383
ACH-000511,-0.218800837542
ACH-000512,-0.253090124672
ACH-000516,-0.285317962859
ACH-000517,-0.252204539126
ACH-000518,-0.0134027520858
ACH-000520,-0.291447943223
ACH-000521,-0.249703556104
ACH-000522,-0.184515940911
ACH-000524,-0.3340458758
ACH-000527,-0.359504013755
ACH-000528,-0.336275329543
ACH-000537,-0.27332949844300003
ACH-000541,-0.049086212029300004
ACH-000542,-0.258823312706
ACH-000544,-0.437717348597
ACH-000545,-0.36505575716399996
ACH-000547,-0.23614435481899998
ACH-000548,-0.0367300926175
ACH-000549,-0.396461306299
ACH-000550,-0.315474807729
ACH-000552,-0.217724610585
ACH-000556,-0.40649885858199997
ACH-000557,-0.0112146897985
ACH-000570,-0.24209639788000004
ACH-000571,-0.131491481916
ACH-000573,-0.127968921477
ACH-000576,-0.0695051324754
ACH-000580,-0.21723291371999998
ACH-000584,-0.34034151761799997
ACH-000585,-0.257731585377
ACH-000588,-0.22452974325199998
ACH-000589,-0.37075940873999996
ACH-000591,-0.40032724722699997
ACH-000593,-0.481229985431
ACH-000600,-0.471454835138
ACH-000601,-0.278465103454
ACH-000604,-0.055507809324699994
ACH-000605,-0.302383824814
ACH-000606,-0.343503581985
ACH-000608,-0.393167275449
ACH-000614,-0.489932528606
ACH-000616,-0.43759913948299994
ACH-000618,-0.32974804942200003
ACH-000619,-0.203453273208
ACH-000620,-0.166497740111
ACH-000621,-0.22241486667100002
ACH-000622,-0.207792410295
ACH-000623,-0.345226240199
ACH-000624,-0.335254430617
ACH-000627,-0.235221469681
ACH-000630,-0.209433547033
ACH-000632,-0.241152842113
ACH-000633,-0.32437528725299997
ACH-000637,-0.43011677942500004
ACH-000638,-0.5110353058179999
ACH-000646,0.08091248838739999
ACH-000647,-0.42455159886200006
ACH-000648,-0.23801056781
ACH-000649,-0.31076406710099996
ACH-000651,-0.401631876272
ACH-000652,-0.20428511905699998
ACH-000653,-0.216103365616
ACH-000657,-0.24885417248000002
ACH-000658,-0.025185986254
ACH-000661,-0.6292402067589999
ACH-000662,-0.102079489991
ACH-000663,-0.132909646548
ACH-000665,-0.48925491902900003
ACH-000671,-0.334722769907
ACH-000673,-0.456264744814
ACH-000676,-0.320905021817
ACH-000677,-0.597029001403
ACH-000681,-0.396598446856
ACH-000682,-0.460212022624
ACH-000683,-0.261492488886
ACH-000684,-0.234926503009
ACH-000688,-0.46441960835
ACH-000693,-0.275056726206
ACH-000694,-0.25436641844700003
ACH-000695,-0.21960517198899998
ACH-000696,-0.437996381837
ACH-000697,-0.33564731320200003
ACH-000699,-0.14662381720599998
ACH-000701,-0.564967466109
ACH-000706,-0.32248420141600004
ACH-000711,-0.24262363712499999
ACH-000713,-0.236342345116
ACH-000714,-0.309951514404
ACH-000718,-0.450441957286
ACH-000720,-0.256166918197
ACH-000721,-0.198119393169
ACH-000724,0.0438080004459
ACH-000725,-0.376874073147
ACH-000732,-0.276036550534
ACH-000734,-0.488090209497
ACH-000735,-0.414022492836
ACH-000736,-0.396926285061
ACH-000738,-0.8484248408380001
ACH-000746,-0.409692982482
ACH-000747,-0.266963509193
ACH-000748,-0.527666519353
ACH-000753,-0.293915984131
ACH-000756,-0.134454666183
ACH-000757,-0.753942728876
ACH-000758,-0.300422588683
ACH-000760,-1.01836389484
ACH-000763,-0.296658151596
ACH-000764,-0.813132931693
ACH-000765,-0.432705197886
ACH-000766,-0.315257150128
ACH-000767,-0.13330363984500002
ACH-000768,-0.365743358271
ACH-000769,-0.32713230184000003
ACH-000770,-0.214133331613
ACH-000771,-0.287522454108
ACH-000773,-0.186047741065
ACH-000776,-0.146568271865
ACH-000777,-0.206837801998
ACH-000778,-0.276610481222
ACH-000781,-0.356585795247
ACH-000782,-0.146551745541
ACH-000783,-0.46372904094800005
ACH-000784,-0.295803221878
ACH-000785,-0.312225663049
ACH-000787,-0.300422931587
ACH-000788,-0.324630424706
ACH-000791,-0.29256745225499997
ACH-000792,-0.200182480135
ACH-000794,-0.027427624230700002
ACH-000796,-0.277913637516
ACH-000799,-0.416218273653
ACH-000800,-0.34471683512699997
ACH-000802,-0.11041605667000001
ACH-000804,-0.30756708393599996
ACH-000805,-0.564054326515
ACH-000809,-0.42605693446000004
ACH-000810,-0.296504150293
ACH-000811,-0.301958278379
ACH-000817,-0.198062322924
ACH-000819,-0.23505076365699998
ACH-000820,-0.17472749771499999
ACH-000821,-0.412701145788
ACH-000822,-0.152817630341
ACH-000823,-0.40892000983800003
ACH-000824,-0.18751984503400002
ACH-000827,-0.356346159604
ACH-000829,-0.10328817594
ACH-000831,-0.44682088075900006
ACH-000832,-0.453977064917
ACH-000833,-0.9218487640530001
ACH-000834,-0.42414278378
ACH-000835,-0.227502187199
ACH-000836,-0.17691631549000003
ACH-000837,-0.269252341648
ACH-000838,-0.036166672793300006
ACH-000839,-0.177213662668
ACH-000840,-0.222833009768
ACH-000841,-0.478550098965
ACH-000843,-0.276096757688
ACH-000846,-0.34760885473700004
ACH-000847,-0.45729180110699996
ACH-000848,-0.389796489265
ACH-000849,-0.22305640813900002
ACH-000851,-0.385735943143
ACH-000855,-0.11970087342499999
ACH-000856,-0.419610353011
ACH-000858,-0.271023645401
ACH-000859,-0.33783002875
ACH-000861,-0.46831170663500005
ACH-000862,-0.272128700763
ACH-000865,-0.35891524265
ACH-000866,-0.281675971727
ACH-000867,-0.224846787934
ACH-000869,-0.262338403996
ACH-000872,-0.339468458192
ACH-000873,-0.265115163111
ACH-000876,-0.42874279274800003
ACH-000878,-0.639010044775
ACH-000880,-0.430084567405
ACH-000881,-0.253637969333
ACH-000882,-0.232689429249
ACH-000884,-0.354247332109
ACH-000885,-0.36780274056400003
ACH-000887,-0.344368988299
ACH-000888,-0.276561114691
ACH-000889,-0.368822805218
ACH-000890,-0.117553118387
ACH-000896,-0.389615286562
ACH-000898,-0.274806306024
ACH-000900,-0.656351814316
ACH-000901,-0.37844150577200003
ACH-000905,-0.08502849308319999
ACH-000906,-0.373368740936
ACH-000907,-0.404288775709
ACH-000910,-0.21883294884100002
ACH-000911,-0.239109621248
ACH-000912,-0.378556531502
ACH-000913,-0.168824219919
ACH-000915,-0.19045501171100002
ACH-000916,0.0491734100826
ACH-000917,-0.319400304504
ACH-000921,-0.289965484604
ACH-000924,-0.242159622205
ACH-000926,-0.384883508927
ACH-000928,-0.357132961619
ACH-000929,-0.0281955601652
ACH-000932,-0.21232964188
ACH-000935,-0.275377050702
ACH-000936,-0.155778134161
ACH-000937,-0.237477013386
ACH-000938,-0.0758279839687
ACH-000939,-0.467356645611
ACH-000941,-0.292869313929
ACH-000943,-0.25591662398299997
ACH-000946,-0.36390444398500005
ACH-000947,-0.267565829558
ACH-000948,-0.376691981921
ACH-000950,-0.42021940026999993
ACH-000953,-0.35614903443400003
ACH-000957,-0.224716478373
