,TAPBP (6892)
ACH-000004,-0.153350920214
ACH-000007,-0.0899949968066
ACH-000009,0.11844101773099999
ACH-000011,-0.07915122705489999
ACH-000012,-0.05442293238009999
ACH-000013,-0.0471520489101
ACH-000014,-0.20512133593100002
ACH-000015,0.00235173419036
ACH-000017,-0.183179734102
ACH-000018,-0.0723796379702
ACH-000019,-0.021583705288400003
ACH-000021,0.0031636764404600003
ACH-000022,0.16292698107200002
ACH-000025,-0.165568470646
ACH-000028,-0.0416732559502
ACH-000030,-0.0390994509702
ACH-000035,-0.11167043798000001
ACH-000036,-0.126257373665
ACH-000037,0.028072503305900005
ACH-000039,-0.07165831394189999
ACH-000040,-0.336962239485
ACH-000041,-0.060363249892300005
ACH-000042,0.0313325470797
ACH-000045,-0.15378006567
ACH-000047,0.0206858759411
ACH-000052,0.130920326013
ACH-000053,-0.0657346904735
ACH-000054,-0.106465272044
ACH-000055,-0.12370093768899999
ACH-000060,-0.333379248392
ACH-000067,-0.205137012203
ACH-000070,0.0483578725301
ACH-000075,-0.004787040608220001
ACH-000078,-0.0382230555724
ACH-000082,-0.164979383182
ACH-000085,0.0267184142194
ACH-000086,0.0491923160948
ACH-000087,0.382316244198
ACH-000092,-0.161242019381
ACH-000095,0.061652291823000006
ACH-000097,-0.10466714312000001
ACH-000098,-0.051269423999300005
ACH-000099,0.133564186295
ACH-000108,-0.0900900482766
ACH-000113,-0.0227300611385
ACH-000115,-0.433769875346
ACH-000116,-0.0831722046159
ACH-000118,-0.0205598478505
ACH-000120,0.0319375804519
ACH-000123,-0.0451244375926
ACH-000127,-0.09194502846529999
ACH-000128,0.0171965634643
ACH-000132,-0.038018094413099994
ACH-000133,-0.135022753248
ACH-000137,-0.0342392629636
ACH-000138,-0.139054656598
ACH-000142,-0.06715352610719999
ACH-000143,0.105308546207
ACH-000146,-0.0790505302557
ACH-000148,-0.0412712237094
ACH-000150,0.0808896765292
ACH-000152,-0.17139899669599998
ACH-000153,-0.11839875645199999
ACH-000159,-0.06635631753639999
ACH-000160,0.059436256737199995
ACH-000163,-0.142858518826
ACH-000167,-0.416379988016
ACH-000168,-0.0689766468038
ACH-000169,-0.13327308258099999
ACH-000178,-0.018789161758299998
ACH-000182,-0.0679183753257
ACH-000183,-0.170767349696
ACH-000188,-0.0327939358615
ACH-000189,-0.166021722461
ACH-000190,-0.17497700750300002
ACH-000198,0.015610712409000001
ACH-000204,0.10196416623099999
ACH-000206,-0.412004568592
ACH-000207,-0.328664364574
ACH-000211,-0.145282831438
ACH-000215,-0.120132476193
ACH-000221,-0.07635812345439999
ACH-000222,-0.128284455211
ACH-000223,-0.133580280157
ACH-000226,-0.0043532355704
ACH-000227,0.028899691047999998
ACH-000228,-0.094725138083
ACH-000231,-0.10567894564
ACH-000232,0.0294550776265
ACH-000233,-0.0485817847595
ACH-000234,-0.0281445484215
ACH-000235,-0.0710749587454
ACH-000237,-0.0519842770663
ACH-000238,-0.011225592662299999
ACH-000243,0.00363602818131
ACH-000244,-0.16777406111200002
ACH-000246,-0.09545359693769999
ACH-000248,-0.289544862829
ACH-000250,-0.0962040015914
ACH-000251,0.0517057630494
ACH-000253,0.038969581711
ACH-000255,-0.054176539946999995
ACH-000256,-0.144030809165
ACH-000257,0.168034704587
ACH-000258,0.0729236117742
ACH-000259,-0.016348255662599998
ACH-000260,0.032255696981200004
ACH-000261,-0.19347534918200002
ACH-000262,-0.11119205545
ACH-000263,0.041637664822499997
ACH-000264,-0.106326715211
ACH-000265,-0.04829056616309999
ACH-000266,-0.10761563975600001
ACH-000272,-0.274007028156
ACH-000273,-0.18996059818100003
ACH-000274,-0.08755026834889999
ACH-000277,0.0211191093751
ACH-000278,-0.0653786913284
ACH-000279,-0.101221647248
ACH-000280,-0.11907766480000001
ACH-000281,0.06388667774809999
ACH-000288,0.0242702939442
ACH-000291,-0.0657955941255
ACH-000293,-0.104639296196
ACH-000294,0.262572227682
ACH-000295,0.159774994434
ACH-000296,-0.315120989829
ACH-000302,-0.13773326884
ACH-000304,-0.33279917384
ACH-000307,0.037733219142
ACH-000308,-0.0548370239805
ACH-000310,0.0279187818617
ACH-000311,-0.0174150289302
ACH-000312,-0.040432937865
ACH-000315,-0.014976931223299999
ACH-000316,-0.0245611171937
ACH-000317,0.008429566198699999
ACH-000318,-0.010607646328200002
ACH-000319,-0.028963044557
ACH-000320,-0.160711899631
ACH-000322,-0.0686332521599
ACH-000323,-0.0384311939676
ACH-000324,-0.054790079264699997
ACH-000329,-0.0966923250574
ACH-000330,-4.84334086268e-05
ACH-000331,-0.143697218012
ACH-000332,-0.173239701853
ACH-000334,-0.24182822957
ACH-000335,0.0018556799139500002
ACH-000336,-0.0445280685718
ACH-000337,-0.05255938439590001
ACH-000339,-0.0711563916065
ACH-000341,-0.0250596279743
ACH-000348,0.0042381845485
ACH-000350,0.0969313616412
ACH-000352,0.011619500658499999
ACH-000356,-0.0301272803734
ACH-000361,-0.12683017479
ACH-000362,-0.189717651791
ACH-000363,-0.0273302384162
ACH-000364,0.030427516924200003
ACH-000365,-0.0715333360554
ACH-000366,-0.0283898607592
ACH-000368,-0.181052079501
ACH-000374,-0.109041245294
ACH-000375,-0.163750304526
ACH-000376,-0.064415145543
ACH-000381,-0.165089918957
ACH-000383,-0.139706296307
ACH-000387,0.06627806180380001
ACH-000389,-0.11977664190300001
ACH-000390,-0.181786079619
ACH-000393,-0.0516148403567
ACH-000395,-0.05663561541519999
ACH-000397,-0.0795805782039
ACH-000401,0.011850394370799999
ACH-000402,-0.0786503769244
ACH-000403,0.022532022400599996
ACH-000404,0.19353739933800002
ACH-000406,-0.09615235528560001
ACH-000407,-0.25034022948600004
ACH-000408,-0.08066799905960001
ACH-000410,-0.155175095945
ACH-000411,0.0565969334248
ACH-000414,0.034136653393000004
ACH-000415,-0.093386271742
ACH-000416,-0.160758714769
ACH-000420,0.007910289795520001
ACH-000421,-0.0797661424743
ACH-000424,-0.0838470148307
ACH-000425,-0.167841280706
ACH-000426,-0.26550398355
ACH-000427,-0.0507828358034
ACH-000433,0.023506539136700002
ACH-000436,-0.07844344392630001
ACH-000444,-0.0368136552251
ACH-000445,0.115489278839
ACH-000448,-0.06639861877169999
ACH-000450,0.155211987267
ACH-000452,-0.167660714231
ACH-000454,-0.23352713204199999
ACH-000458,-0.142969274866
ACH-000459,0.07072147761389999
ACH-000460,-0.115670403224
ACH-000461,-0.0521334116321
ACH-000463,-0.0300488020128
ACH-000464,0.0812747569888
ACH-000466,-0.172112842539
ACH-000467,-0.0595902854923
ACH-000468,0.08517426143750001
ACH-000469,-0.0766566960778
ACH-000470,-0.11534048570399999
ACH-000471,-0.16851890883
ACH-000472,-0.0423650341459
ACH-000473,-0.0568244452507
ACH-000475,-0.0163222596757
ACH-000476,-0.04854636043769999
ACH-000477,-0.167225031597
ACH-000480,0.0511869683747
ACH-000481,0.107679894352
ACH-000483,0.151521221131
ACH-000484,0.19001594812
ACH-000485,-0.104272712785
ACH-000486,-0.101946955546
ACH-000487,-0.179393863149
ACH-000488,0.0157285930448
ACH-000490,-0.10793299199
ACH-000491,-0.035077283901
ACH-000495,-0.262691162505
ACH-000496,-0.16832263562
ACH-000499,-0.014623626691199999
ACH-000500,0.222788620614
ACH-000502,-0.10159447546900001
ACH-000503,-0.15798885813400002
ACH-000505,-0.0802711479461
ACH-000507,-0.0810934114837
ACH-000510,-0.0679519870964
ACH-000511,-0.09252878780030001
ACH-000512,0.18601556507800002
ACH-000516,-0.16363104004100001
ACH-000517,-0.10754551352
ACH-000518,-0.108956953315
ACH-000520,-0.166479068729
ACH-000521,-0.0151952109243
ACH-000522,-0.06813786217000001
ACH-000524,-0.112003564538
ACH-000527,-0.0035376077149200003
ACH-000528,-0.021338202653099998
ACH-000537,-0.18914172296100001
ACH-000541,-0.328301022455
ACH-000542,-0.047320434847499995
ACH-000544,-0.0745809086776
ACH-000545,-0.14794874032
ACH-000547,-0.0767939226272
ACH-000548,-0.140850970274
ACH-000549,-0.113153036853
ACH-000550,0.0882687797842
ACH-000552,-0.18562578564100002
ACH-000556,-0.0223730449086
ACH-000557,-0.081568669873
ACH-000570,-0.019910647131
ACH-000571,-0.161516814448
ACH-000573,0.0162933008863
ACH-000576,-0.239548172244
ACH-000580,-0.00258214228515
ACH-000584,-0.08344723482989999
ACH-000585,-0.0951003573482
ACH-000588,-0.41665459458099996
ACH-000589,-0.0578107855842
ACH-000591,-0.197470807819
ACH-000593,0.0287168879388
ACH-000600,-0.253170180983
ACH-000601,0.028548636181299998
ACH-000604,0.18497133775
ACH-000605,0.029188902117300002
ACH-000606,-0.129215346994
ACH-000608,-0.08669254545510001
ACH-000614,0.248714927486
ACH-000616,-0.0561499763612
ACH-000618,-0.102750601853
ACH-000619,-0.11888482428700001
ACH-000620,0.0253672546019
ACH-000621,-0.110585643148
ACH-000622,-0.109003097938
ACH-000623,-0.09372893403989999
ACH-000624,-0.046810099318399995
ACH-000627,0.040470942150199994
ACH-000630,-0.142667697714
ACH-000632,0.000715913858407
ACH-000633,-0.027909226475400003
ACH-000637,-0.131255601664
ACH-000638,-0.042262352213500005
ACH-000646,-0.0972306712202
ACH-000647,-0.167909145108
ACH-000648,0.18765717715500002
ACH-000649,-0.10449031215500001
ACH-000651,0.0457380168355
ACH-000652,-0.0342028034585
ACH-000653,0.0669122911187
ACH-000657,-0.0955322163785
ACH-000658,-0.201454224945
ACH-000661,-0.201300258312
ACH-000662,-0.0138855124135
ACH-000663,-0.149026930289
ACH-000665,-0.153669263629
ACH-000671,-0.133134938155
ACH-000673,-0.0454020905458
ACH-000676,-0.00865941152953
ACH-000677,-0.0563857568589
ACH-000681,0.104601350365
ACH-000682,-0.11968080294000001
ACH-000683,-0.10626213943099999
ACH-000684,-0.0716544793276
ACH-000688,-0.222050111446
ACH-000693,-0.08972091433160001
ACH-000694,-0.0013024596863900001
ACH-000695,0.049264822200100006
ACH-000696,-0.06803667531190001
ACH-000697,-0.021745857308299997
ACH-000699,0.050778278398900006
ACH-000701,-0.264223771266
ACH-000706,-0.0279706901194
ACH-000711,-0.0271094400611
ACH-000713,-0.208776440174
ACH-000714,-0.076895009557
ACH-000718,0.0603576906487
ACH-000720,-0.170771019374
ACH-000721,-0.107066539747
ACH-000724,-0.154332303389
