,LYVE1 (10894)
ACH-000004,-0.09664289915860001
ACH-000007,0.173746662251
ACH-000009,-0.004606921065
ACH-000011,0.0551597099755
ACH-000012,-0.006775833291689999
ACH-000013,-0.0477715732842
ACH-000014,-0.151564630133
ACH-000015,0.140295324212
ACH-000017,0.0372778773314
ACH-000018,0.124007038423
ACH-000019,-0.23492118261300002
ACH-000021,0.041577370624
ACH-000022,0.0969588676969
ACH-000025,-0.010507316029399999
ACH-000028,-0.0736268286175
ACH-000030,-0.06672836765359999
ACH-000035,0.102563216139
ACH-000036,0.0694981701386
ACH-000037,0.076916560752
ACH-000039,-0.080680035549
ACH-000040,0.09413631288689998
ACH-000041,-0.08210660499689999
ACH-000042,-0.028493454294
ACH-000045,-0.0396779759521
ACH-000047,0.0498200144953
ACH-000052,-0.0385893844821
ACH-000053,-0.00876242711402
ACH-000054,-0.00374526993395
ACH-000055,0.1863039802
ACH-000060,0.013943506684999999
ACH-000067,0.037780644821800005
ACH-000070,0.137278145402
ACH-000075,0.0225546536926
ACH-000078,0.12091505984300001
ACH-000082,0.0174077428294
ACH-000085,0.0819347956574
ACH-000086,0.0187342578126
ACH-000087,-0.0531303179172
ACH-000092,0.11686462426100001
ACH-000095,0.052548565686
ACH-000097,-0.0184875675297
ACH-000098,0.053264063035
ACH-000099,-0.040933612592800005
ACH-000108,0.0425825897393
ACH-000113,0.0809025109148
ACH-000115,0.18249824562800002
ACH-000116,-0.106203295132
ACH-000118,0.06069383171519999
ACH-000120,0.00540070065442
ACH-000123,0.0302238096782
ACH-000127,-0.08617515216800001
ACH-000128,0.0857757216193
ACH-000132,-0.0504361746155
ACH-000133,-0.05311534547119999
ACH-000137,-0.039098482814599995
ACH-000138,0.0214379106768
ACH-000142,0.0521791379622
ACH-000143,-0.0539919381557
ACH-000146,0.147826542051
ACH-000148,0.0244671105911
ACH-000150,0.049376867561300004
ACH-000152,0.186366354818
ACH-000153,0.157087206774
ACH-000159,0.0317223887351
ACH-000160,0.056919399327499995
ACH-000163,-0.0040427362874
ACH-000167,-0.0415249168362
ACH-000168,0.042556134461799996
ACH-000169,0.008254008550869999
ACH-000178,-0.039737667630500004
ACH-000182,-0.18958894525400002
ACH-000183,0.07409258813780001
ACH-000188,0.0656489033069
ACH-000189,0.09959284850130001
ACH-000190,0.0478222567428
ACH-000198,-0.07540182517689999
ACH-000204,0.105119419376
ACH-000206,-0.0624769976959
ACH-000207,0.28257716350699996
ACH-000211,0.114518019967
ACH-000215,-0.0019060747227599999
ACH-000221,0.0237360990385
ACH-000222,0.0964065975967
ACH-000223,0.0738970778668
ACH-000226,-0.014013078537600001
ACH-000227,0.14658213418500002
ACH-000228,0.165075489379
ACH-000231,0.0378301130671
ACH-000232,0.156414671044
ACH-000233,0.121134331996
ACH-000234,0.107425921229
ACH-000235,0.0652102552023
ACH-000237,0.030531216501000002
ACH-000238,0.012611894792799998
ACH-000243,0.031534138322299995
ACH-000244,-0.019260395436900002
ACH-000246,-0.0518725307786
ACH-000248,-0.00223418782821
ACH-000250,-0.0348411256754
ACH-000251,-0.133359001984
ACH-000253,-0.0628422870734
ACH-000255,-0.046774514488000005
ACH-000256,-0.301482607155
ACH-000257,-0.10524305088300001
ACH-000258,-0.11182557562
ACH-000259,-0.021152113523499997
ACH-000260,-0.033435286938099995
ACH-000261,-0.123698374463
ACH-000262,-0.0971396930262
ACH-000263,-0.218050033061
ACH-000264,-0.0021806226050500002
ACH-000265,0.050351638257599994
ACH-000266,0.10456475197899999
ACH-000272,0.032598242349
ACH-000273,-0.00201489268767
ACH-000274,-0.0203288128606
ACH-000277,0.161311953015
ACH-000278,-0.217276795246
ACH-000279,0.0100194873834
ACH-000280,0.0262143032485
ACH-000281,0.164259105914
ACH-000288,-0.059464806443499996
ACH-000291,0.00511403013622
ACH-000293,-0.103709898629
ACH-000294,0.0934733337944
ACH-000295,-0.192684673064
ACH-000296,-0.146576671148
ACH-000302,0.0306435697258
ACH-000304,0.325129860459
ACH-000307,-0.130326177666
ACH-000308,-0.025055332979399998
ACH-000310,0.011698336562900001
ACH-000311,0.107921044552
ACH-000312,0.09488469490139999
ACH-000315,0.0867928012816
ACH-000316,-0.186593506366
ACH-000317,0.0263970272388
ACH-000318,0.0679406350617
ACH-000319,-0.221000305006
ACH-000320,0.00186665923838
ACH-000322,0.10168207135099999
ACH-000323,0.0255480397792
ACH-000324,0.112479236149
ACH-000329,-0.0572253703339
ACH-000330,0.150536642393
ACH-000331,0.0101850123929
ACH-000332,0.0732002701291
ACH-000334,0.136329823337
ACH-000335,0.111360252799
ACH-000336,0.018751711129599998
ACH-000337,0.28163195465999996
ACH-000339,-0.05830236374
ACH-000341,0.019693459671799998
ACH-000348,0.111707863225
ACH-000350,0.00863214684351
ACH-000352,0.0413622395894
ACH-000356,0.258573506854
ACH-000361,-0.0170675079953
ACH-000362,0.0764647315328
ACH-000363,-0.059793492216499995
ACH-000364,-0.00420091508458
ACH-000365,-0.00349804468679
ACH-000366,0.061157941168300006
ACH-000368,-0.0570105049668
ACH-000374,-0.0790045811238
ACH-000375,-0.154707696879
ACH-000376,-0.0964037372701
ACH-000381,0.0275641695739
ACH-000383,0.094752458461
ACH-000387,-0.0276778805984
ACH-000389,0.104855507657
ACH-000390,0.156643129984
ACH-000393,0.0263068648035
ACH-000395,-0.037599126134900004
ACH-000397,-0.0430049763651
ACH-000401,0.2112353957
ACH-000402,-0.0196795123805
ACH-000403,0.0135241648254
ACH-000404,0.184112761465
ACH-000406,0.073179029382
ACH-000407,-0.00395411155041
ACH-000408,0.00190765239018
ACH-000410,0.07404279423830001
ACH-000411,-0.0334647355053
ACH-000414,0.0596344969522
ACH-000415,-0.0900445625014
ACH-000416,0.0261085640251
ACH-000420,-0.0700191629843
ACH-000421,0.0293623311762
ACH-000424,0.0873483053909
ACH-000425,-0.0106242109668
ACH-000426,-0.0655384988153
ACH-000427,-0.004955461553289999
ACH-000433,-0.182437146328
ACH-000436,0.18386116316599999
ACH-000444,0.0769850671702
ACH-000445,0.0455931446926
ACH-000448,0.030978754121
ACH-000450,-0.07512353185060001
ACH-000452,0.031855874380799995
ACH-000454,0.0167361149708
ACH-000458,0.00755361300316
ACH-000459,-0.057907421032499996
ACH-000460,0.00999703190533
ACH-000461,-0.248872926897
ACH-000463,-0.00520890182475
ACH-000464,0.0977882007632
ACH-000466,0.118957412072
ACH-000467,0.0314305540504
ACH-000468,0.056677803673
ACH-000469,0.0245644296031
ACH-000470,0.16335902565500002
ACH-000471,-0.00567666047164
ACH-000472,0.058176482261100004
ACH-000473,-0.0493460797228
ACH-000475,-0.0941379477637
ACH-000476,-0.0170753717744
ACH-000477,-0.11048889766799999
ACH-000480,-0.032695336137
ACH-000481,0.228635250006
ACH-000483,-0.176947111189
ACH-000484,0.289674524441
ACH-000485,0.0289195379121
ACH-000486,-0.0612468302937
ACH-000487,0.1108216653
ACH-000488,0.049893120150499994
ACH-000490,0.115287638476
ACH-000491,0.0635330699646
ACH-000495,0.0622888515818
ACH-000496,0.144593152956
ACH-000499,0.196753522203
ACH-000500,-0.47760586140100003
ACH-000502,0.0611859105145
ACH-000503,-0.143802152387
ACH-000505,0.0805070629142
ACH-000507,-0.103441875844
ACH-000510,-0.0199843479736
ACH-000511,0.0304335912957
ACH-000512,-0.0609334858246
ACH-000516,0.135807693838
ACH-000517,-0.0502046456273
ACH-000518,-0.0839393455992
ACH-000520,-0.0651727275054
ACH-000521,0.0454103106328
ACH-000522,-0.0816012582909
ACH-000524,0.0304190149656
ACH-000527,0.035132820815800006
ACH-000528,0.038162394570199994
ACH-000537,0.09024995938580001
ACH-000541,-0.032039620958599996
ACH-000542,0.0141631834669
ACH-000544,-0.00612909643975
ACH-000545,0.0013578456610599998
ACH-000547,-0.0326521747899
ACH-000548,0.072457179216
ACH-000549,-0.123453448012
ACH-000550,0.0348847049354
ACH-000552,-0.03753083532530001
ACH-000556,0.0555944998445
ACH-000557,0.010166626647899999
ACH-000570,-0.0799373839651
ACH-000571,0.110343194957
ACH-000573,0.120479052003
ACH-000576,-0.055638510109800005
ACH-000580,0.05447716804719999
ACH-000584,-0.110681337803
ACH-000585,-0.028808050696099995
ACH-000588,0.156316577028
ACH-000589,0.000246109197536
ACH-000591,0.12126316429600001
ACH-000593,-0.010243944416
ACH-000600,-0.0715350998004
ACH-000601,0.00293383170233
ACH-000604,0.11826281574999999
ACH-000605,0.12566030393400002
ACH-000606,0.108562486907
