,ESD (2098)
ACH-000004,-0.025964468012200002
ACH-000007,0.0697397612007
ACH-000009,0.137956952631
ACH-000011,0.21686564903900002
ACH-000012,-0.006041843919649999
ACH-000013,-0.0441325262421
ACH-000014,0.120661417595
ACH-000015,0.0813650425358
ACH-000017,-0.0901490209119
ACH-000018,0.0767206027415
ACH-000019,0.10165327049
ACH-000021,0.0849690071797
ACH-000022,0.188002907864
ACH-000025,0.061841761914599995
ACH-000028,0.0524706774382
ACH-000030,0.0321519426072
ACH-000035,-0.05816652246259999
ACH-000036,0.0675669668646
ACH-000037,0.311351835176
ACH-000039,-0.11602555997899999
ACH-000040,0.00583614380955
ACH-000041,0.07946792596760001
ACH-000042,0.05741417644190001
ACH-000045,0.200959718278
ACH-000047,0.146028623712
ACH-000052,0.111044062911
ACH-000053,0.0252902823543
ACH-000054,0.12045205271199999
ACH-000055,0.106193665393
ACH-000060,0.0580306683978
ACH-000067,0.0701089708664
ACH-000070,0.025632435180200003
ACH-000075,0.124713296144
ACH-000078,0.08546610189750001
ACH-000082,0.0964690603468
ACH-000085,0.0791139727788
ACH-000086,0.052409721739800005
ACH-000087,0.0895338641394
ACH-000092,0.0744127664546
ACH-000095,0.07430004795049999
ACH-000097,0.127774079431
ACH-000098,0.145967988904
ACH-000099,0.045472281675199996
ACH-000108,0.149412252456
ACH-000113,0.015461035444200001
ACH-000115,0.0720295838171
ACH-000116,0.0855217057617
ACH-000118,0.15246019192399998
ACH-000120,0.11131457170999998
ACH-000123,0.042125821335100004
ACH-000127,0.166432511304
ACH-000128,-0.00969453931642
ACH-000132,0.0276493837545
ACH-000133,0.09355230321039999
ACH-000137,0.122793244638
ACH-000138,0.0549263038796
ACH-000142,0.000513501503075
ACH-000143,0.0699925051917
ACH-000146,0.181204400832
ACH-000148,0.14416790867999998
ACH-000150,0.113905539573
ACH-000152,0.043161293271399996
ACH-000153,0.301635879868
ACH-000159,0.0265171868596
ACH-000160,0.128614445294
ACH-000163,0.0721195256933
ACH-000167,-0.0626458253792
ACH-000168,0.0849523212144
ACH-000169,0.0889175078851
ACH-000178,0.160265050034
ACH-000182,0.11473451261600001
ACH-000183,0.11981986795600001
ACH-000188,-0.0236681608358
ACH-000189,0.0394366505453
ACH-000190,0.0500861228072
ACH-000198,0.148286527882
ACH-000204,0.12564838712200002
ACH-000206,-0.0314368961955
ACH-000207,0.0605668081924
ACH-000211,0.143055516216
ACH-000215,0.08212308420560001
ACH-000221,0.180651990893
ACH-000222,0.203822819668
ACH-000223,-0.069474194611
ACH-000226,0.07201783245610001
ACH-000227,-0.0807759572072
ACH-000228,0.104254867136
ACH-000231,0.0474751665405
ACH-000232,0.0749438522442
ACH-000233,0.0589402537754
ACH-000234,0.018652269910099998
ACH-000235,0.057373600075900005
ACH-000237,0.09218520307219999
ACH-000238,-0.030375315015699997
ACH-000243,0.104616993815
ACH-000244,0.194435823443
ACH-000246,0.087000540361
ACH-000248,-0.0636113255725
ACH-000250,0.182425281287
ACH-000251,0.0313690116028
ACH-000253,0.05397864503719999
ACH-000255,0.227348394373
ACH-000256,0.0748027280671
ACH-000257,0.0721699899305
ACH-000258,-0.00323718612661
ACH-000259,0.10801499998
ACH-000260,0.09966640998269999
ACH-000261,0.10605066236999999
ACH-000262,0.18218021836399997
ACH-000263,0.38569563405699997
ACH-000264,0.0465149072984
ACH-000265,0.078253183494
ACH-000266,0.09012649112530001
ACH-000272,0.148637693399
ACH-000273,0.036198838989599996
ACH-000274,0.0163458652547
ACH-000277,0.235646952938
ACH-000278,0.122256883927
ACH-000279,0.05232439400769999
ACH-000280,0.19180089629299998
ACH-000281,0.110441518777
ACH-000288,-0.356009967381
ACH-000291,0.188256800593
ACH-000293,-0.0773894292719
ACH-000294,0.018802027493599997
ACH-000295,-0.0441332991003
ACH-000296,0.0747161267535
ACH-000302,0.113975928581
ACH-000304,0.112589610816
ACH-000307,0.112707803382
ACH-000308,-0.010794150101299999
ACH-000310,0.14854550936
ACH-000311,0.030264048477500003
ACH-000312,-0.00018551856123099998
ACH-000315,0.306978183611
ACH-000316,0.159660416208
ACH-000317,0.0441345000376
ACH-000318,0.136095668097
ACH-000319,0.0266135574376
ACH-000320,0.00980985545772
ACH-000322,0.22786253705200002
ACH-000323,0.248271842257
