,PBXIP1 (57326)
ACH-000004,0.005576543505890001
ACH-000007,0.132795701479
ACH-000009,-0.243415120856
ACH-000011,-0.139037906147
ACH-000012,-0.06096602692459999
ACH-000013,-0.0747279957115
ACH-000014,0.14917584692299998
ACH-000015,-0.032243545512900006
ACH-000017,-0.0945371717847
ACH-000018,0.0962998355132
ACH-000019,-0.0967381085321
ACH-000021,-0.10796968033
ACH-000022,0.12879298109999998
ACH-000025,-0.081573577268
ACH-000028,-0.113122389155
ACH-000030,0.06549442882159999
ACH-000035,0.012891311200000002
ACH-000036,-0.044534305685400004
ACH-000037,0.14170072454000002
ACH-000039,-0.125003636981
ACH-000040,-0.0139908035176
ACH-000041,-0.0450875193288
ACH-000042,0.121561665545
ACH-000045,-0.116947792702
ACH-000047,-0.054152149705600006
ACH-000052,-0.148824695123
ACH-000053,0.101594605474
ACH-000054,-0.113710669802
ACH-000055,-0.166464363462
ACH-000060,0.0144761960405
ACH-000067,0.0661369526801
ACH-000070,-0.0775587685424
ACH-000075,0.0047887996811
ACH-000078,-0.21032754883699997
ACH-000082,0.09039643323860001
ACH-000085,-0.08402772414160001
ACH-000086,-0.245165636995
ACH-000087,0.0356551845706
ACH-000092,-0.135938921641
ACH-000095,-0.00959510044322
ACH-000097,-0.006408008735
ACH-000098,0.0218018879267
ACH-000099,-0.0808572820289
ACH-000108,-0.11297083245999999
ACH-000113,-0.049697303160600004
ACH-000115,-0.671312214524
ACH-000116,-0.0666675016144
ACH-000118,-0.0821508573718
ACH-000120,0.00105135322341
ACH-000123,-0.19813839197
ACH-000127,0.025606773770499996
ACH-000128,-0.141095986048
ACH-000132,-0.0401907173334
ACH-000133,-0.0625473174643
ACH-000137,-0.08767809262330001
ACH-000138,0.024429665977599997
ACH-000142,-0.15428457082900002
ACH-000143,-0.0720911530015
ACH-000146,0.0373254432818
ACH-000148,0.0213626822929
ACH-000150,-0.11123105339400001
ACH-000152,0.127459218415
ACH-000153,-0.12502177821799998
ACH-000159,-0.0875895196837
ACH-000160,0.359360723584
ACH-000163,-0.00131215228674
ACH-000167,0.308235374923
ACH-000168,0.0907773248735
ACH-000169,-0.0421114834751
ACH-000178,-0.045686171212099995
ACH-000182,0.0846784102162
ACH-000183,-0.21635921552200002
ACH-000188,-0.161111172993
ACH-000189,-0.494168479222
ACH-000190,0.172953717976
ACH-000198,-0.103292391383
ACH-000204,-0.4031357977
ACH-000206,-0.0446708298164
ACH-000207,0.19667980565
ACH-000211,-0.0593965297301
ACH-000215,-0.22810096764199997
ACH-000221,-0.014496509800599999
ACH-000222,-0.10130685016
ACH-000223,-0.11760017531400001
ACH-000226,-0.112476491149
ACH-000227,0.20155107920899998
ACH-000228,-0.122951282927
ACH-000231,-0.153858993537
ACH-000232,-0.0487725381673
ACH-000233,-0.0204783708709
ACH-000234,0.0656334688421
ACH-000235,0.0189868313556
ACH-000237,0.015919213119000002
ACH-000238,0.23435485178000004
ACH-000243,-0.08860784971169999
ACH-000244,-0.27437760720300003
ACH-000246,-0.183586913574
ACH-000248,-0.0119555647322
ACH-000250,-0.187283707222
ACH-000251,-0.19642070537999998
ACH-000253,-0.107254113605
ACH-000255,-0.0706825041985
ACH-000256,0.0213635770022
ACH-000257,0.16934707373500002
ACH-000258,0.154661925757
ACH-000259,-0.161672012098
ACH-000260,-0.0232254302979
ACH-000261,0.024832813012900003
ACH-000262,-0.015164612687200001
ACH-000263,0.131719678572
ACH-000264,-0.105490327511
ACH-000265,0.0816990632456
ACH-000266,-0.107919392017
ACH-000272,0.000141344748088
ACH-000273,-0.12040263580499999
ACH-000274,-0.0237861000578
ACH-000277,-0.08814706967160002
ACH-000278,-0.133232110831
ACH-000279,0.037618928124899996
ACH-000280,0.0873505395077
ACH-000281,0.049877559042300006
ACH-000288,-0.0968897129415
ACH-000291,-0.0721425428455
ACH-000293,-0.229118179733
ACH-000294,-0.0371872513081
ACH-000295,-0.34095643160899997
ACH-000296,0.056714009425599995
ACH-000302,-0.11181226886199999
ACH-000304,0.03733043798730001
ACH-000307,-0.0110442221434
ACH-000308,-0.190812712779
ACH-000310,-0.246490383529
ACH-000311,0.0311219219048
ACH-000312,-0.08090356712060001
ACH-000315,-0.0176690714759
ACH-000316,0.0636131015324
ACH-000317,-0.226050615543
ACH-000318,-0.08436930930929999
ACH-000319,-0.136105494676
ACH-000320,-0.11502284231200001
ACH-000322,-0.342917828793
ACH-000323,-0.0609577608022
ACH-000324,0.027103760027200004
ACH-000329,-0.109395375583
ACH-000330,0.0840744166685
ACH-000331,-0.0630242168022
ACH-000332,-0.0404932423353
