,KSR1 (8844)
ACH-000004,-0.0888166234716
ACH-000007,0.08450778094860001
ACH-000009,-0.12132491350199999
ACH-000011,-0.0208696045558
ACH-000012,0.0869357075597
ACH-000013,0.093838684115
ACH-000014,-0.0307260631665
ACH-000015,0.0304213093416
ACH-000017,-0.062186534265199996
ACH-000018,0.299694311878
ACH-000019,-0.09362980654570001
ACH-000021,-0.0018205888128
ACH-000022,-0.482864124167
ACH-000025,0.160938913794
ACH-000028,-0.08505337783160001
ACH-000030,-0.00759913899508
ACH-000035,-0.0921556325615
ACH-000036,0.149575294597
ACH-000037,0.33535305016100003
ACH-000039,-0.153214831897
ACH-000040,-0.138839567704
ACH-000041,0.0783155570504
ACH-000042,0.146595309612
ACH-000045,0.20334799443799997
ACH-000047,0.189261782493
ACH-000052,0.0915547072053
ACH-000053,0.057234575041
ACH-000054,-0.12905244537000002
ACH-000055,-0.0291637817755
ACH-000060,0.0699545552089
ACH-000067,-0.08034856015660001
ACH-000070,0.029080503166600002
ACH-000075,0.0255816569235
ACH-000078,0.21968290166299997
ACH-000082,0.0316124995634
ACH-000085,-0.198371002616
ACH-000086,0.0674578853657
ACH-000087,-0.0754919456424
ACH-000092,0.12465502159000001
ACH-000095,-0.147036245276
ACH-000097,0.10856712809699999
ACH-000098,-0.07742310280180001
ACH-000099,-0.0424365889184
ACH-000108,0.037595360663
ACH-000113,0.283392269039
ACH-000115,0.274711154925
ACH-000116,-0.147827154107
ACH-000118,0.09887985402489999
ACH-000120,0.123016370569
ACH-000123,0.334447924227
ACH-000127,-0.0235658250937
ACH-000128,-0.064709226083
ACH-000132,0.00487264440536
ACH-000133,0.347876171379
ACH-000137,0.07961083851869999
ACH-000138,0.204363002834
ACH-000142,-0.0779344811562
ACH-000143,-0.055879316106000006
ACH-000146,0.080015126535
ACH-000148,0.08573842668739999
ACH-000150,0.25816123861699997
ACH-000152,-0.0945122176284
ACH-000153,-0.119295391472
ACH-000159,0.124454371172
ACH-000160,0.0181191035512
ACH-000163,-0.029011351884400002
ACH-000167,-0.40579563173
ACH-000168,0.115424231601
ACH-000169,-0.019054949350999998
ACH-000178,-0.13309283313200002
ACH-000182,0.0196832066936
ACH-000183,0.000513733134831
ACH-000188,-0.0873926898856
ACH-000189,0.154022509724
ACH-000190,0.0388078184849
ACH-000198,-0.00842314426242
ACH-000204,-0.19530764113200003
ACH-000206,-0.16633149981599998
ACH-000207,0.0109594078621
ACH-000211,0.0463229365386
ACH-000215,0.0873278540271
ACH-000221,-0.0330170726525
ACH-000222,0.381396052355
ACH-000223,0.23202040859499998
ACH-000226,-0.0263896837506
ACH-000227,0.155913540087
ACH-000228,0.0744920612221
ACH-000231,0.0074785992796
ACH-000232,0.188843854335
ACH-000233,0.25923902196
ACH-000234,0.145151003042
ACH-000235,0.00834968813234
ACH-000237,0.083235537388
ACH-000238,0.0563210174214
ACH-000243,0.09583607325200001
ACH-000244,-0.0660025341627
ACH-000246,-0.0461262296962
ACH-000248,-0.254437649111
ACH-000250,0.0833087826749
ACH-000251,-0.07150762709780001
ACH-000253,-0.0744000680255
ACH-000255,-0.227790923957
ACH-000256,-0.0635248578236
ACH-000257,-0.00110383732573
ACH-000258,0.290476640377
