,DCTD (1635)
ACH-000004,0.23064037516
ACH-000007,0.136457059292
ACH-000009,0.286157011044
ACH-000011,0.0327662009819
ACH-000012,0.346064811043
ACH-000013,0.182955936584
ACH-000014,-0.028219615934200002
ACH-000015,0.180331037595
ACH-000017,-0.083416992283
ACH-000018,0.373887757923
ACH-000019,0.11812866254599999
ACH-000021,0.165039302314
ACH-000022,0.0657184553836
ACH-000025,0.0300653878071
ACH-000028,0.180646598413
ACH-000030,0.225121082368
ACH-000035,0.259698290215
ACH-000036,0.121600429705
ACH-000037,0.439667205964
ACH-000039,0.262758803233
ACH-000040,0.35909430538599996
ACH-000041,0.10492822847000001
ACH-000042,0.12933600570999998
ACH-000045,0.40342777521
ACH-000047,0.142614654769
ACH-000052,-0.027240791304200002
ACH-000053,0.29538937963399997
ACH-000054,0.327310070297
ACH-000055,0.21199773752099998
ACH-000060,0.19226711742400002
ACH-000067,-0.0912891734653
ACH-000070,-0.401272828804
ACH-000075,0.33763981625
ACH-000078,0.21411445143399999
ACH-000082,0.277651910532
ACH-000085,0.113681614061
ACH-000086,0.233279076035
ACH-000087,0.058519878958900005
ACH-000092,0.0927357200018
ACH-000095,-0.0204734587909
ACH-000097,0.052566656125099996
ACH-000098,0.109532787644
ACH-000099,0.110792719007
ACH-000108,0.189809478596
ACH-000113,0.216900275702
ACH-000115,0.0186676932883
ACH-000116,0.13355894616800001
ACH-000118,0.156040572632
ACH-000120,0.150180360668
ACH-000123,0.219444080009
ACH-000127,0.199810555815
ACH-000128,0.163679646126
ACH-000132,0.11700755025800001
ACH-000133,0.040274980305
ACH-000137,-0.00720123605046
ACH-000138,0.170572488472
ACH-000142,0.21499874116599998
ACH-000143,0.272481376647
ACH-000146,0.222322227385
ACH-000148,0.07818835541239999
ACH-000150,-0.0789386991215
ACH-000152,0.29297657116
ACH-000153,-0.0902122230361
ACH-000159,0.237691370682
ACH-000160,0.119654151655
ACH-000163,-0.119944894441
ACH-000167,0.140183521563
ACH-000168,0.299446003595
ACH-000169,0.048317287581000005
ACH-000178,0.11605031117999999
ACH-000182,0.164783933356
ACH-000183,0.127180745518
ACH-000188,0.178665935866
ACH-000189,-0.113451085069
ACH-000190,0.110651248947
ACH-000198,0.35990219827799996
ACH-000204,0.0597037505999
ACH-000206,0.147442774768
ACH-000207,0.395136989508
ACH-000211,0.08801242479499999
ACH-000215,0.11631701487099999
ACH-000221,0.238436364837
ACH-000222,0.329180358054
ACH-000223,0.272628517343
ACH-000226,0.224619103669
ACH-000227,0.266853346381
ACH-000228,0.196162956195
ACH-000231,0.155834986009
ACH-000232,-0.0832397909373
