,MYPOP (339344)
ACH-000004,0.15804799004200001
ACH-000007,-0.0592594692645
ACH-000009,-0.0151561240933
ACH-000011,0.181328423554
ACH-000012,-0.104457677995
ACH-000013,-0.269799086195
ACH-000014,-0.044289859729699996
ACH-000015,-0.050612269125499994
ACH-000017,0.00788148353491
ACH-000018,-0.30951488363
ACH-000019,-0.389507653778
ACH-000021,-0.035521609272500004
ACH-000022,0.000817593532369
ACH-000025,-0.00356467510881
ACH-000028,0.021278090758799998
ACH-000030,-0.153678885987
ACH-000035,-0.06387929567350001
ACH-000036,-0.0430275856489
ACH-000037,0.0331801295043
ACH-000039,-0.0407544228733
ACH-000040,0.074585119488
ACH-000041,0.16793612596500002
ACH-000042,-0.00171620887341
ACH-000045,0.020710396789099996
ACH-000047,-0.071755569647
ACH-000052,0.015106876626500001
ACH-000053,-0.23336881600900003
ACH-000054,-0.0544946343922
ACH-000055,0.0602524970328
ACH-000060,-0.08132929331189999
ACH-000067,0.555451689326
ACH-000070,0.0356617318344
ACH-000075,0.0106507305797
ACH-000078,0.0669600251105
ACH-000082,-0.043197146077300005
ACH-000085,0.0166915929237
ACH-000086,-0.0915209063018
ACH-000087,-0.21896556793900002
ACH-000092,-0.127257141601
ACH-000095,0.039522429430699994
ACH-000097,-0.0332158230171
ACH-000098,-0.209851118944
ACH-000099,0.00377615555245
ACH-000108,-0.0981639585595
ACH-000113,-0.051098574046999995
ACH-000115,-0.455387802701
ACH-000116,-0.06698012637419999
ACH-000118,0.08993240508780001
ACH-000120,-0.106041845262
ACH-000123,0.042331781074
ACH-000127,-0.062890842618
ACH-000128,0.015043388024
ACH-000132,-0.129033201323
ACH-000133,-0.0158633239324
ACH-000137,-0.165807692172
ACH-000138,0.022491122029
ACH-000142,-0.128730729705
ACH-000143,0.114728747658
ACH-000146,0.0753691147264
ACH-000148,-0.0273175020222
ACH-000150,0.11575432342900001
ACH-000152,-0.0823630850001
ACH-000153,-0.428046844369
ACH-000159,0.015579032212700001
ACH-000160,-0.016567076950499998
ACH-000163,-0.010697307871700002
ACH-000167,-0.127933365687
ACH-000168,-0.08731169014149999
ACH-000169,0.0450717132449
ACH-000178,-0.10002677657199999
ACH-000182,-0.109252996999
ACH-000183,-0.160672336045
ACH-000188,-0.0436856092601
ACH-000189,-0.26440767568
ACH-000190,0.031269973544600004
ACH-000198,0.0538859526453
ACH-000204,-0.19203191694000002
ACH-000206,0.0139071773006
ACH-000207,-0.41781434584
ACH-000211,-0.078463383663
ACH-000215,-0.11077970033500001
ACH-000221,-0.00518901457578
ACH-000222,0.283091744767
ACH-000223,0.08883551194110001
ACH-000226,0.070341374092
ACH-000227,0.105335852787
ACH-000228,0.113597398761
ACH-000231,0.023937432667999997
ACH-000232,0.100361063125
ACH-000233,-0.0996359977337
ACH-000234,-0.000385153014209
ACH-000235,-0.021286187836700003
ACH-000237,-0.0338856692056
ACH-000238,0.259801446357
ACH-000243,0.129270685705
ACH-000244,-0.19686289352400002
ACH-000246,-0.039691045407400004
ACH-000248,-0.0189883638183
ACH-000250,-0.073003992827
ACH-000251,0.0033165378329599996
ACH-000253,-0.0612789923539
ACH-000255,-0.448770620872
ACH-000256,-0.19738732854899999
ACH-000257,0.049282968401100004
ACH-000258,0.246351482831
ACH-000259,0.10607618012
ACH-000260,0.0348078277709
ACH-000261,0.0073786953472
ACH-000262,0.09114500213950001
ACH-000263,0.0367059329443
ACH-000264,-0.0526268265771
ACH-000265,0.016803608717
ACH-000266,-0.00929542404044
ACH-000272,0.06924109219499999
ACH-000273,-0.0669601650897
ACH-000274,-0.053948801308800004
ACH-000277,-0.0859193428755
ACH-000278,0.0312132309667
ACH-000279,-0.034203775363
ACH-000280,-0.062162805767299996
ACH-000281,0.0779704743323
ACH-000288,0.09457528626350001
ACH-000291,-0.244151855381
ACH-000293,0.0607167686256
ACH-000294,-0.5672464289720001
ACH-000295,-0.133964061874
ACH-000296,-0.2572624072
ACH-000302,-0.24391726381200002
ACH-000304,-0.196997444419
ACH-000307,-0.159613427275
ACH-000308,-0.118507695988
ACH-000310,0.228249196873
ACH-000311,0.00204263864871
ACH-000312,0.181941653808
ACH-000315,0.0204653022152
ACH-000316,0.20314194844500003
ACH-000317,0.317733009461
ACH-000318,-0.135109116282
ACH-000319,0.0726499851249
ACH-000320,0.594402636828
ACH-000322,0.132159227271
ACH-000323,-0.072512858869
ACH-000324,0.07640155923010002
ACH-000329,-0.269914058583
ACH-000330,0.17091892099800002
ACH-000331,0.156395524845
ACH-000332,0.0161800570269
ACH-000334,-0.161202874242
ACH-000335,-0.06587257647580001
ACH-000336,-0.7296118772669999
ACH-000337,0.045096890803300003
ACH-000339,-0.140104389296
ACH-000341,-0.16371084215
ACH-000348,-0.111396342595
ACH-000350,-0.20633402598
ACH-000352,-0.046014635846
ACH-000356,-0.162421286301
ACH-000361,0.022690081843500003
ACH-000362,-0.230325645083
ACH-000363,0.0364248751489
ACH-000364,0.005180566493859999
ACH-000365,0.111297514461
ACH-000366,-0.156913475995
ACH-000368,0.097206269549
ACH-000374,-0.00511295333621
ACH-000375,-0.253756815359
ACH-000376,-0.0467652395622
ACH-000381,0.129589528795
ACH-000383,-0.146074268502
ACH-000387,0.13854771665899998
ACH-000389,0.110799205986
ACH-000390,-0.19398088889100001
ACH-000393,-0.162798173319
ACH-000395,-0.29302962808899996
ACH-000397,-0.0308308381721
ACH-000401,0.138647312176
ACH-000402,0.36177922331699996
ACH-000403,-0.0109325235748
ACH-000404,0.21583412337699998
ACH-000406,0.0319163460236
ACH-000407,-0.05286482424240001
ACH-000408,0.0240173953601
ACH-000410,-0.00970028342473
ACH-000411,0.0523407099649
ACH-000414,0.155743613927
ACH-000415,0.117003303151
ACH-000416,0.004049577079989999
ACH-000420,-0.181744409197
ACH-000421,-0.114595246184
ACH-000424,-0.143096835119
ACH-000425,0.0666874464786
ACH-000426,-0.22929197555999997
ACH-000427,-0.081549998419
ACH-000433,0.0885898135311
ACH-000436,-0.228367757353
ACH-000444,0.0875302553875
ACH-000445,0.15627002057199998
ACH-000448,-0.17714306820099998
ACH-000450,0.112692835804
ACH-000452,0.159244925299
ACH-000454,-0.123475285325
ACH-000458,-0.20118313382800002
ACH-000459,0.161397975173
ACH-000460,-0.008679976548709998
ACH-000461,0.0170587523337
ACH-000463,0.09100733626150001
ACH-000464,-0.0052250032874399995
ACH-000466,-0.0678766132199
ACH-000467,0.0194023992344
ACH-000468,-0.09471963535460001
ACH-000469,0.0948278893529
ACH-000470,-0.17272495386700001
ACH-000471,-0.030946124483
ACH-000472,-0.08407030867189999
ACH-000473,-0.360169895899
ACH-000475,-0.052687729217
ACH-000476,-0.26164031945099997
ACH-000477,-0.312770337588
ACH-000480,0.237598313703
ACH-000481,-0.0560848110579
ACH-000483,0.0356925944985
ACH-000484,-0.3539789285
ACH-000485,0.143437944117
ACH-000486,-0.119495670033
ACH-000487,0.0343680453736
ACH-000488,0.076529236189
ACH-000490,0.022483868501599998
ACH-000491,-0.105490646531
ACH-000495,0.243571146971
ACH-000496,0.073107053817
ACH-000499,0.0576718829086
ACH-000500,-0.013994203719999999
ACH-000502,-0.0405440589151
ACH-000503,0.0274519912138
ACH-000505,-0.109221849858
ACH-000507,0.0580102571803
ACH-000510,-0.18499226908799998
ACH-000511,-0.0507890937849
ACH-000512,0.0809822501903
ACH-000516,-0.11118318339700001
ACH-000517,-0.11544224809499999
ACH-000518,-0.20048380518199999
ACH-000520,-0.0690009971775
ACH-000521,0.223183225399
ACH-000522,0.0063773425542900004
ACH-000524,-0.009943059865790001
ACH-000527,-0.019808756157900002
ACH-000528,0.0535487364617
ACH-000537,0.0101317890339
ACH-000541,-0.0591003625514
ACH-000542,-0.00786653575708
ACH-000544,0.025982428379099996
ACH-000545,-0.120619945148
ACH-000547,-0.0646406967188
ACH-000548,-0.17384419945799998
ACH-000549,-0.17260273117199998
ACH-000550,-0.018129696328200003
ACH-000552,0.00643016590733
ACH-000556,-0.013206381105400001
ACH-000557,0.10778913964600001
ACH-000570,0.0341095367685
ACH-000571,0.0126957207729
ACH-000573,0.0219808676303
ACH-000576,0.314349821479
ACH-000580,-0.138322237105
ACH-000584,-0.143211105118
ACH-000585,-0.148902324641
ACH-000588,0.16345380115299998
ACH-000589,-0.07676116905710001
ACH-000591,-0.068102349366
ACH-000593,-0.0309719090478
ACH-000600,-0.0857893278173
ACH-000601,0.0510787427184
ACH-000604,0.0979600085263
ACH-000605,-0.023844694402999998
ACH-000606,0.144141790014
ACH-000608,-0.20212384301
ACH-000614,0.23047409670000002
ACH-000616,-0.0523061624559
ACH-000618,-0.0441480162584
ACH-000619,0.0111289695117
ACH-000620,-0.21238989165600003
ACH-000621,0.00964370556793
ACH-000622,0.0749546356127
ACH-000623,0.00243415953813
ACH-000624,0.0032420593679299997
ACH-000627,-0.0650665663781
ACH-000630,0.18592998081700002
ACH-000632,0.102407990954
ACH-000633,0.08088529300069999
ACH-000637,-0.39678016903499996
ACH-000638,-0.155485271214
ACH-000646,-0.389934503672
ACH-000647,0.0151893868907
ACH-000648,0.00233609312598
ACH-000649,-0.0614427834073
ACH-000651,-0.011950685705500001
ACH-000652,0.17673316034699998
ACH-000653,-0.191815946131
ACH-000657,-0.061535116589599995
ACH-000658,0.122136871495
ACH-000661,-0.0800877001635
ACH-000662,0.0104915606847
ACH-000663,0.127257390778
ACH-000665,0.06882290004580001
ACH-000671,-0.0468537277075
ACH-000673,0.018837271176499998
ACH-000676,0.10076449603700001
ACH-000677,-0.313985894029
ACH-000681,-0.199360101462
ACH-000682,-0.0838196834445
ACH-000683,-0.0239764175997
ACH-000684,0.132671403473
ACH-000688,-0.29291010631
ACH-000693,-0.012777541600099999
ACH-000694,-0.102961781423
ACH-000695,0.0523565448594
ACH-000696,0.0637131175452
ACH-000697,-0.143156203752
ACH-000699,0.038738194180600004
ACH-000701,-0.128084715096
ACH-000706,0.012097564383200001
ACH-000711,-0.08531527820450001
ACH-000713,-0.0352806063925
ACH-000714,-0.0410602639373
ACH-000718,0.0127152806967
ACH-000720,-0.0351471543341
ACH-000721,-0.104245809068
ACH-000724,-0.359622064973
ACH-000725,-0.07987118954900001
ACH-000732,-0.189371968125
ACH-000734,-0.218318196259
ACH-000735,-0.137358107068
ACH-000736,-0.164212238984
ACH-000738,0.0364141748093
ACH-000746,-0.0595865154428
ACH-000747,0.00753519303631
ACH-000748,-0.0552857342141
ACH-000753,0.143892968517
ACH-000756,-0.22880434826699997
ACH-000757,-0.0802433584447
ACH-000758,-0.03971227574419999
ACH-000760,0.0682616653121
ACH-000763,0.216928652129
ACH-000764,-0.303388637618
ACH-000765,-0.08334546625900001
ACH-000766,0.0113787661362
ACH-000767,0.0954166495936
ACH-000768,0.0162661999484
ACH-000769,-0.03570899858919999
ACH-000770,-0.058584712696000005
ACH-000771,0.019137541521599997
ACH-000773,0.05458105753859999
ACH-000776,-0.00043425779301999994
ACH-000777,-0.07778104408539999
ACH-000778,0.0886406091623
ACH-000781,0.0802637949283
ACH-000782,-0.0356762804609
ACH-000783,-0.0580953525256
ACH-000784,-0.09844782539
ACH-000785,-0.0205092334965
ACH-000787,-0.10641699499099999
ACH-000788,-0.0651911668128
ACH-000791,0.0630270260271
ACH-000792,-0.051035723678900004
ACH-000794,0.0496235016096
ACH-000796,-0.14585693080700002
ACH-000799,0.0119885749678
ACH-000800,-0.014408628525300001
ACH-000802,-0.0845270557974
ACH-000804,0.0786156214466
ACH-000805,-0.0779703393349
ACH-000809,-0.0916360667025
ACH-000810,-0.151602910984
ACH-000811,-0.099079563875
ACH-000817,0.15542528279200002
ACH-000819,-0.15732331559
ACH-000820,0.0836608260442
ACH-000821,-0.110758453386
ACH-000822,-0.3862356783
ACH-000823,-0.11655993197799999
ACH-000824,-0.5197482891290001
ACH-000827,0.00801954746533
ACH-000829,-0.146490277867
ACH-000831,-0.20809986520399998
ACH-000832,-0.00197065180971
ACH-000833,-0.119104082216
ACH-000834,-0.265200914389
ACH-000835,0.0479942173618
ACH-000836,-0.0286237214101
ACH-000837,0.0843273490932
ACH-000838,0.19302099251600002
ACH-000839,0.215702455841
ACH-000840,-0.18407428727000003
ACH-000841,-0.0120815097019
ACH-000843,-0.201545668021
ACH-000846,-0.0591438527787
ACH-000847,0.0067745649219399994
ACH-000848,-0.125018732572
ACH-000849,0.24228063664299998
ACH-000851,0.15591908486199998
ACH-000855,0.116563567764
ACH-000856,0.10597305733699999
ACH-000858,0.106792181841
ACH-000859,0.259948567122
ACH-000861,-0.0257140224346
ACH-000862,0.0140128450062
ACH-000865,-0.0675074124484
ACH-000866,0.0451816629036
ACH-000867,-0.0214411139928
ACH-000869,-0.0816186956129
ACH-000872,-0.134163649328
ACH-000873,-0.163958957243
ACH-000876,-0.126324289063
ACH-000878,0.141464971826
ACH-000880,-0.20667092183400002
ACH-000881,0.00155225992489
ACH-000882,0.033084172732599997
ACH-000884,-0.0793243883495
ACH-000885,0.100712728362
ACH-000887,0.037144862701500005
ACH-000888,-0.023111288720900004
ACH-000889,-0.09223744632139999
ACH-000890,0.0501344550636
ACH-000896,0.005702136771600001
ACH-000898,-0.0992635987418
ACH-000900,-0.11309935168400001
ACH-000901,-0.0806364941894
ACH-000905,-0.126243598988
ACH-000906,-0.127894676814
ACH-000907,0.359983999118
ACH-000910,0.0982025795397
ACH-000911,-0.142946017128
ACH-000912,0.061149816606199996
ACH-000913,0.0677069771672
ACH-000915,0.17591431298000001
ACH-000916,0.333366489428
ACH-000917,-0.0502002486775
ACH-000921,-0.0568934746536
ACH-000924,-0.037780325321699997
ACH-000926,0.09588018359589999
ACH-000928,-0.032896989266
ACH-000929,-0.035173111524
ACH-000932,-0.13277672577
ACH-000935,0.152130236294
ACH-000936,-0.10893149221699999
ACH-000937,-0.04389640448630001
ACH-000938,-0.0489312915882
ACH-000939,-0.122215114572
ACH-000941,-0.0372289969308
ACH-000943,-0.08632467963339999
ACH-000946,-0.0351602196268
ACH-000947,-0.030376233777400004
ACH-000948,-0.153985122559
ACH-000950,-0.012341089042200002
ACH-000953,-0.22172921504999998
ACH-000957,0.165554295327
