,MMACHC (25974)
ACH-000454,-0.338302618059
ACH-000458,-0.17778389225400001
ACH-000459,-0.125710533684
ACH-000460,-0.5785946728670001
ACH-000461,-0.249255032577
ACH-000463,-0.369665600383
ACH-000464,-0.12428735507500001
ACH-000466,-0.291475762896
ACH-000467,-0.234582420528
ACH-000468,-0.277578722473
ACH-000469,-0.10842922094900001
ACH-000470,-0.301081426775
ACH-000471,-0.228647109802
ACH-000472,-0.219717774172
ACH-000473,0.0894463161283
ACH-000475,-0.423415496304
ACH-000476,-0.391685341996
ACH-000477,-0.344189946934
ACH-000480,-0.194503977477
ACH-000481,-0.232192939421
ACH-000483,-0.309582349399
ACH-000484,-0.445209345017
ACH-000485,-0.15346772984999998
ACH-000486,-0.386753628602
ACH-000487,-0.253014006096
ACH-000488,-0.382947705339
ACH-000490,-0.0749062477949
ACH-000491,-0.293870468961
ACH-000495,-0.345932564177
ACH-000496,-0.235144237948
ACH-000499,-0.13778665293
ACH-000500,-0.7855388800220001
ACH-000502,-0.5622520640049999
ACH-000503,-0.37220967392300003
ACH-000505,-0.37176252241499996
ACH-000507,-0.7683494798280001
ACH-000510,-0.20379189720899998
ACH-000511,-0.25137429368
ACH-000512,-0.172348854406
ACH-000516,-0.34266734047200004
ACH-000517,-0.336118552626
ACH-000518,-0.38873109082199997
ACH-000520,-0.239133683228
ACH-000521,-0.20031516057100002
ACH-000522,-0.297873961861
ACH-000524,-0.252972810351
ACH-000527,-0.331244779703
ACH-000528,-0.35688177362499995
ACH-000537,-0.249441874417
ACH-000541,-0.502425827706
ACH-000542,-0.433375132246
ACH-000544,-0.22682208822799999
ACH-000545,-0.35236139746899997
ACH-000547,-0.028645846222799996
ACH-000548,-0.426525728144
ACH-000549,-0.08150481559089999
ACH-000550,-0.293186684305
ACH-000552,-0.29474813563
ACH-000556,-0.320640023233
ACH-000557,-0.5266884231310001
ACH-000570,-0.151436153319
ACH-000571,-0.567986067491
ACH-000573,-0.405561624728
ACH-000576,-0.16174188512499998
ACH-000580,-0.14850244903100002
ACH-000584,-0.119180621097
ACH-000585,-0.439858022824
ACH-000588,-0.17086197945
ACH-000589,-0.36388102695600005
ACH-000591,-0.564839920675
ACH-000593,-0.49140557729199996
ACH-000600,-0.544889355665
ACH-000601,-0.280263823269
ACH-000604,-0.0981877578414
ACH-000605,-0.32427901420099997
ACH-000606,-0.35731059181599995
ACH-000608,-0.307954178999
ACH-000614,0.00258748611514
ACH-000616,-0.193504950375
ACH-000618,-0.372806896637
ACH-000619,-0.291505041062
ACH-000620,-0.24184161608899998
ACH-000621,-0.237976269874
ACH-000622,-0.374361365255
ACH-000623,-0.36342169247
ACH-000624,-0.273990154494
ACH-000627,-0.34325099408200005
ACH-000630,-0.36670608227300006
ACH-000632,-0.360727994286
ACH-000633,-0.31327124826999997
ACH-000637,-0.277960762003
ACH-000638,-0.324102512683
ACH-000646,-0.546214118113
ACH-000647,-0.293223711529
ACH-000648,-0.401206447347
ACH-000649,-0.412754829141
ACH-000651,-0.145148558589
ACH-000652,-0.47886839590700003
ACH-000653,-0.303498257728
ACH-000657,-0.381391409942
ACH-000658,-0.18013559412500002
ACH-000661,-0.372711925948
ACH-000662,-0.6719093318100001
ACH-000663,-0.406727523209
ACH-000665,-0.194328766173
ACH-000671,-0.185707558222
ACH-000673,-0.348509382275
ACH-000676,-0.5474951713849999
ACH-000677,-0.22343392375999999
ACH-000681,-0.287054175498
ACH-000682,-0.349684180478
ACH-000683,-0.36933194936999997
ACH-000684,-0.294648183908
ACH-000688,-0.11666333465999998
ACH-000693,-0.41097209806100005
ACH-000694,-0.298940225361
ACH-000695,0.281893773301
ACH-000696,-0.264361960309
ACH-000697,-0.13037438924
ACH-000699,-0.390499763141
ACH-000701,-0.276142038488
ACH-000706,-0.39810054528300004
ACH-000711,-0.258173624845
ACH-000713,-0.560882491797
ACH-000714,-0.251001222655
ACH-000718,-0.344319461319
ACH-000720,-0.266661317921
ACH-000721,-0.7825325696809999
ACH-000724,-0.31869613319699996
ACH-000725,-0.284152736992
ACH-000732,-0.055542597368
ACH-000734,-0.22783541334899998
ACH-000735,-0.270370973286
ACH-000736,-0.675055821578
ACH-000738,-0.116762805328
ACH-000746,-0.39694682605899995
ACH-000747,-0.19433596707400003
ACH-000748,-0.456064573864
ACH-000753,-0.306323665982
ACH-000756,-0.297272405143
ACH-000757,-0.279652715506
ACH-000758,-0.637532345297
ACH-000760,-0.555874628726
ACH-000763,-0.131669724894
ACH-000764,-0.40077447478699996
ACH-000765,-0.47518654431100005
ACH-000766,-0.364134870725
ACH-000767,-0.421781833133
ACH-000768,-0.540903710152
ACH-000769,-0.20977640747600002
ACH-000770,-0.214872858289
ACH-000771,-0.258072780274
ACH-000773,-0.157744380879
ACH-000776,-0.24804206917
ACH-000777,-0.39039576427
ACH-000778,-0.231539803233
ACH-000781,-0.155305359357
ACH-000782,-0.371488474748
ACH-000783,-0.306809744014
ACH-000784,-0.271002722338
ACH-000785,-0.320897079668
ACH-000787,-0.451811617553
ACH-000788,-0.289397226149
ACH-000791,-0.57390334383
ACH-000792,-0.124358706593
ACH-000794,-0.33186414139000003
ACH-000796,-0.37704431929
ACH-000799,-0.295282469672
ACH-000800,-0.421313927857
ACH-000802,-0.317079216584
ACH-000804,-0.276195707
ACH-000805,-0.33834731872199997
ACH-000809,-0.294817978471
ACH-000810,0.360975206694
ACH-000811,-0.262570338453
ACH-000817,-0.374313944085
ACH-000819,-0.213965506534
ACH-000820,-0.49083399681900003
ACH-000821,-0.329218070908
ACH-000822,-0.21658736152199998
ACH-000823,-0.190124799419
ACH-000824,-0.24332897531300002
ACH-000827,-0.305263312295
ACH-000829,-0.492807210976
ACH-000831,-0.380755614256
ACH-000832,-0.250932779103
ACH-000833,0.0214189940356
ACH-000834,-0.19905705703899998
ACH-000835,-0.237699642808
ACH-000836,-0.400969455124
ACH-000837,-0.154021113072
ACH-000838,-0.37337073454899994
ACH-000839,-0.360535294832
ACH-000840,-0.24263663607799998
ACH-000841,-0.46412438889200003
ACH-000843,-0.7927835486399999
ACH-000846,-0.157981351466
ACH-000847,-0.34603422256300004
ACH-000848,-0.106578378849
ACH-000849,-0.244079541199
ACH-000851,-0.432783659001
ACH-000855,-0.23893488444299998
ACH-000856,-0.349315339317
ACH-000858,-0.0699176422193
ACH-000859,-0.669420954648
ACH-000861,-0.360923787956
ACH-000862,-0.421293080449
ACH-000865,-0.318128118454
ACH-000866,-0.129550925301
ACH-000867,-0.7379159234739999
ACH-000869,-0.258478686747
ACH-000872,-0.22712886415999997
ACH-000873,-0.113421879921
ACH-000876,-0.612098795112
ACH-000878,-0.0840055306913
ACH-000880,-0.453233995751
ACH-000881,-0.33388493156599997
ACH-000882,-0.292872022179
ACH-000884,-0.23239357114999998
ACH-000885,-0.291908652786
ACH-000887,-0.372050510133
ACH-000888,-0.43107494375200006
ACH-000889,-0.22891109994000003
ACH-000890,-0.508290869806
ACH-000896,-0.404434193915
ACH-000898,-0.232809689953
ACH-000900,-0.335146432461
ACH-000901,-0.38559614068099995
ACH-000905,-0.312898613999
ACH-000906,-0.23811631511
ACH-000907,-0.312886388675
ACH-000910,-0.260104906537
ACH-000911,-0.43262347523100003
ACH-000912,-0.24494367406599998
ACH-000913,-0.147781067507
ACH-000915,0.007102056837149999
ACH-000916,-0.539434916813
ACH-000917,-0.311283839169
ACH-000921,-0.277990580621
ACH-000924,-0.42108436361
ACH-000926,-0.34954185307700003
ACH-000928,-0.17623911586599997
ACH-000929,-0.458040596128
ACH-000932,-0.133714399209
ACH-000935,-0.101928384206
ACH-000936,-0.5221985498430001
ACH-000937,-0.145019253136
ACH-000938,-0.289196889224
ACH-000939,-0.12012475127599999
ACH-000941,-0.2269480314
ACH-000943,-0.191911699637
ACH-000946,-0.219165236295
ACH-000947,-0.10284483446499999
ACH-000948,-0.704329116514
ACH-000950,0.233613249793
ACH-000953,-0.49910680770099997
ACH-000957,-0.567133287524
ACH-000958,-0.376882313694
ACH-000960,-0.182259477795
ACH-000963,-0.427281191211
ACH-000968,-0.18946883278700002
ACH-000969,-0.36290478141800003
ACH-000973,-0.312649893523
ACH-000974,-0.18149495134399998
ACH-000975,-0.277239901265
ACH-000976,-0.25782004989999996
ACH-000978,-0.21928261985999997
ACH-000980,-0.266693718028
ACH-000984,-0.256199906506
ACH-000986,-0.40499835307800003
ACH-000988,-0.253357899697
ACH-000993,-0.403669891016
ACH-000994,-0.44641083281300004
ACH-000996,-0.173652706798
ACH-001001,-0.31412688899700003
ACH-001020,-0.156052556221
ACH-001028,-0.180629715227
ACH-001031,-0.435843369925
ACH-001038,-0.07560806529889999
ACH-001048,-0.548722034095
ACH-001050,-0.442954023694
ACH-001053,-0.212543198025
ACH-001054,-0.13185304422900002
ACH-001061,-0.278889540518
ACH-001067,-0.472013036586
ACH-001075,-0.33916994418799995
ACH-001096,-0.131349383417
ACH-001128,-0.140119522381
ACH-001134,-0.404151496342
ACH-001151,-0.765404189754
ACH-001163,-0.592619048819
ACH-001164,0.21431479465999997
ACH-001173,-0.153101308163
ACH-001183,-0.22769380124400002
ACH-001184,-0.203799543143
ACH-001190,-0.479211449319
ACH-001192,-0.139596478777
ACH-001193,-0.451633283697
ACH-001196,-0.39802190719400005
ACH-001197,0.0844374605504
ACH-001205,-0.348229110091
ACH-001211,-0.467395750062
ACH-001212,-0.530280056927
ACH-001228,-0.288758383663
ACH-001232,-0.331158744908
ACH-001239,-0.19607250284000002
ACH-001274,-0.617992978216
ACH-001275,0.160920062372
ACH-001277,-0.0120157827705
ACH-001278,-0.42636801707500005
ACH-001280,-0.121026646512
ACH-001283,-0.356039920438
ACH-001289,-0.248216926386
ACH-001295,-0.163092603975
ACH-001300,-0.196137221221
ACH-001301,-0.218035693862
ACH-001302,-0.185085223763
ACH-001303,-0.257354217528
ACH-001306,-0.237148161857
ACH-001318,-0.2992575125
ACH-001322,-0.45901815261699996
ACH-001328,-0.257010232749
ACH-001332,-0.0960934885118
ACH-001333,-0.24781614939
ACH-001336,-0.358989850769
ACH-001340,-0.379330402287
ACH-001346,-0.0863979164061
ACH-001353,-0.391879049377
ACH-001354,-0.697397340625
ACH-001367,0.056474868795
ACH-001368,-0.253319449859
ACH-001374,-0.531870457125
ACH-001375,-0.31101559063
ACH-001377,-0.224341229054
ACH-001380,-0.297632339839
ACH-001391,-0.337262273964
ACH-001407,-0.356879089112
ACH-001408,-0.846415823902
ACH-001413,-0.31549465973900004
ACH-001430,-0.191804997143
ACH-001431,-0.22651572869699999
ACH-001450,-0.223867462731
ACH-001496,-0.616685440879
ACH-001500,-0.261310402468
ACH-001521,-0.132718665815
ACH-001523,-0.20709553220199997
ACH-001532,-0.45245918865400003
ACH-001536,-0.324050194419
ACH-001550,-0.22679778400199999
ACH-001552,-0.286297626987
ACH-001554,-0.369881263294
ACH-001645,-0.144917939725
ACH-001654,-0.241231735942
ACH-001715,-0.581636046485
ACH-001735,-0.35394634647900003
ACH-001736,-0.0982135995686
ACH-001737,-0.527364683866
ACH-001740,-0.19890085432500001
ACH-001745,-0.191314211778
ACH-001750,-0.279053896684
ACH-001765,-0.275784479875
ACH-001956,-0.234573550952
ACH-001957,-0.194468752745
