,OR2M7 (391196)
ACH-000004,-0.174294407923
ACH-000007,0.0070874067250800005
ACH-000009,-0.208164407622
ACH-000011,-0.026022668325
ACH-000012,0.0330512155802
ACH-000013,-0.0294898729834
ACH-000014,-0.24221110548799998
ACH-000015,-0.0430090407467
ACH-000017,-0.139211383651
ACH-000018,-0.024598599225900002
ACH-000019,0.16793243582800002
ACH-000021,-0.0217716638361
ACH-000022,-0.10594011228700001
ACH-000025,-0.0670550417283
ACH-000028,0.0315629872925
ACH-000030,0.0109709654116
ACH-000035,0.163509555408
ACH-000036,-0.23329691979800002
ACH-000037,-0.0827607112333
ACH-000039,-0.20658361445
ACH-000040,-0.10504568709899999
ACH-000041,-0.0768274014482
ACH-000042,0.015939724019799997
ACH-000045,-0.13744163256
ACH-000047,-0.0644635179069
ACH-000052,-0.09980369293260001
ACH-000053,-0.0569775924981
ACH-000054,-0.314039664871
ACH-000055,-0.004362873769550001
ACH-000060,-0.0417146748774
ACH-000067,-0.0017963176369000002
ACH-000070,-0.20789326971799998
ACH-000075,-0.09577309305960001
ACH-000078,-0.247953602347
ACH-000082,-0.0810382357434
ACH-000085,-0.00686582732042
ACH-000086,-0.0117740182791
ACH-000087,0.000913206261901
ACH-000092,0.005109154715770001
ACH-000095,-0.471616821972
ACH-000097,-0.187338324234
ACH-000098,-0.168660638315
ACH-000099,-0.16943797983199999
ACH-000108,-0.0224444989549
ACH-000113,-0.281926014036
ACH-000115,0.140294106019
ACH-000116,-0.16572779195499998
ACH-000118,0.045203468861400004
ACH-000120,-0.281389708695
ACH-000123,-0.140501428731
ACH-000127,0.000747794777032
ACH-000128,-0.042298855822400006
ACH-000132,-0.11186641726
ACH-000133,-0.0290676834662
ACH-000137,-0.038183192143800004
ACH-000138,-0.22413181193700002
ACH-000142,-0.191563302434
ACH-000143,-0.192054870224
ACH-000146,-0.0407049118909
ACH-000148,-0.245011084916
ACH-000150,-0.11315226327
ACH-000152,0.0755477122706
ACH-000153,-0.0410226281767
ACH-000159,-0.11010460383
ACH-000160,-0.119095323082
ACH-000163,-0.00037067339922699995
ACH-000167,-0.046320661005499995
ACH-000168,-0.0617037211197
ACH-000169,-0.147782064631
ACH-000178,-0.115243829476
ACH-000182,0.035489798816400006
ACH-000183,-0.142297549254
ACH-000188,-0.04324778553590001
ACH-000189,-0.114459204452
ACH-000190,-0.0661384621256
ACH-000198,-0.103436246911
ACH-000204,-0.036815501102400006
ACH-000206,-0.03152157535090001
ACH-000207,-0.302446376523
ACH-000211,-0.12098539142999999
ACH-000215,-0.0971620742406
ACH-000221,0.047617881007699994
ACH-000222,-0.07181881102080001
ACH-000223,-0.053065442639199996
ACH-000226,0.200705516527
ACH-000227,-0.289377383679
ACH-000228,0.0574581896421
ACH-000231,-0.0012423339912
ACH-000232,-0.347368331501
ACH-000233,-0.40729840784599997
ACH-000234,-0.236359367447
ACH-000235,-0.133654515253
ACH-000237,-0.0652065462494
ACH-000238,-0.18559929068300002
