,KAT2B (8850)
ACH-000004,0.04873377825680001
ACH-000007,0.114983946384
ACH-000009,-0.0817826141702
ACH-000011,-0.07022266607189999
ACH-000012,0.0357951552024
ACH-000013,-0.025660429723099995
ACH-000014,-0.0375669218115
ACH-000015,0.0715325869261
ACH-000017,-0.140659363286
ACH-000018,-0.241983172946
ACH-000019,0.16942013653299998
ACH-000021,0.0431489610336
ACH-000022,-0.21208145761
ACH-000025,0.132215530297
ACH-000028,0.022714480258
ACH-000030,-0.00812757992985
ACH-000035,0.0581403224229
ACH-000036,-0.105149566369
ACH-000037,0.23472339955899998
ACH-000039,-0.00961052347196
ACH-000040,-0.107719003299
ACH-000041,-0.11647359939600001
ACH-000042,-0.0535819406337
ACH-000045,0.012641304301799999
ACH-000047,-0.0137857854516
ACH-000052,-0.330186870037
ACH-000053,0.10548848655
ACH-000054,-0.105774829958
ACH-000055,0.196978269816
ACH-000060,-0.179775585344
ACH-000067,-0.25925743931999995
ACH-000070,-0.217024204736
ACH-000075,0.059091062888400006
ACH-000078,0.141005859147
ACH-000082,0.0734401410538
ACH-000085,-0.025957994674800002
ACH-000086,0.10552959368999999
ACH-000087,-0.143355942092
ACH-000092,0.0860804057711
ACH-000095,-0.134355509311
ACH-000097,0.05403034955
ACH-000098,-0.0478733788402
ACH-000099,0.0435022369827
ACH-000108,0.0722031952045
ACH-000113,-0.14021380394000002
ACH-000115,-0.013413105044200001
ACH-000116,-0.00941852434475
ACH-000118,0.0680561085141
ACH-000120,0.0605600374209
ACH-000123,0.043073745911900004
ACH-000127,0.0570256029289
ACH-000128,-0.134020489277
ACH-000132,0.08377353033599999
ACH-000133,-0.0214855854465
ACH-000137,0.130429315783
ACH-000138,0.030632119061500002
ACH-000142,0.0248990624078
ACH-000143,-0.118762716007
ACH-000146,-0.0264276754979
ACH-000148,-0.029979267735799998
ACH-000150,-0.0806773948047
ACH-000152,0.0060166917786599996
ACH-000153,0.233168819144
ACH-000159,0.0968458534684
ACH-000160,0.543414273592
ACH-000163,-0.036751629335
ACH-000167,0.45022057713799996
ACH-000168,-0.230239103649
ACH-000169,0.0534925864474
ACH-000178,0.0180677975986
ACH-000182,0.0378460963944
ACH-000183,-0.0658259090144
ACH-000188,-0.045104609764099995
ACH-000189,0.5167073256979999
ACH-000190,0.254279045855
ACH-000198,-0.237963848176
ACH-000204,-0.027672438453700002
ACH-000206,-0.257507491157
ACH-000207,-0.447052359666
ACH-000211,-0.063799586896
ACH-000215,0.10414556875700001
ACH-000221,-0.115432554384
ACH-000222,0.0895920263669
ACH-000223,0.109672264682
ACH-000226,-0.0618243456788
ACH-000227,0.026675024362099998
ACH-000228,-0.242395901686
ACH-000231,0.199393982055
ACH-000232,0.051466482050400005
ACH-000233,-0.023792939604199998
ACH-000234,0.018169401256099997
ACH-000235,-0.10569444988099999
ACH-000237,0.022974778889200003
ACH-000238,-0.12019168028300001
ACH-000243,0.0816037326135
ACH-000244,0.21512125971
ACH-000246,-0.18622239625
ACH-000248,-0.11325378131
ACH-000250,-0.0277976366479
ACH-000251,0.18079577573199998
ACH-000253,-0.21528280155
ACH-000255,0.052216395945699996
ACH-000256,0.0669601357428
ACH-000257,-0.22220645805
ACH-000258,-0.22321855654800002
ACH-000259,0.022168437617599998
ACH-000260,0.034155608328299995
ACH-000261,-0.043977261637800004
ACH-000262,-0.0981751824843
ACH-000263,0.0545782962418
ACH-000264,-0.216171742493
ACH-000265,0.0346053036664
ACH-000266,0.07233227487760001
ACH-000272,-0.112402511336
ACH-000273,0.106404007415
ACH-000274,-0.015533235323399999
ACH-000277,-0.296630750868
ACH-000278,0.135255473357
ACH-000279,-0.0900213188428
