,ADAT1 (23536)
ACH-000330,-0.226608348036
ACH-000331,-0.297268439742
ACH-000332,-0.164955104917
ACH-000334,-0.24775262664900002
ACH-000335,-0.029716155627599997
ACH-000336,0.137744091482
ACH-000337,-0.284381792322
ACH-000339,-0.374697343771
ACH-000341,-0.432250161724
ACH-000348,-0.392009663672
ACH-000350,-0.415460880963
ACH-000352,-0.198388264895
ACH-000356,-0.172240756181
ACH-000361,-0.351829994241
ACH-000362,-0.452550222442
ACH-000363,-0.44250845505099995
ACH-000364,-0.167881863963
ACH-000365,-0.280330756171
ACH-000366,-0.35459145657799995
ACH-000368,-0.31788805553000005
ACH-000374,-0.0538045624706
ACH-000375,-0.223638162867
ACH-000376,-0.1955218223
ACH-000381,-0.405169450322
ACH-000383,-0.23562283377300003
ACH-000387,-0.260720127291
ACH-000389,-0.25731521518000006
ACH-000390,-0.181677052566
ACH-000393,-0.369585722669
ACH-000395,-0.316380245416
ACH-000397,-0.29353218131700004
ACH-000401,-0.214348672073
ACH-000402,0.143218507251
ACH-000403,-0.285558363982
ACH-000404,-0.036859163651999996
ACH-000406,-0.261116924363
ACH-000407,-0.209238294844
ACH-000408,-0.320523175403
ACH-000410,-0.174986417519
ACH-000411,-0.18401124515099998
ACH-000414,-0.252037577658
ACH-000415,-0.137621800528
ACH-000416,-0.450508774422
ACH-000420,-0.027184469149799998
ACH-000421,-0.21864617749899998
ACH-000424,-0.32472085958
ACH-000425,-0.0322046161228
ACH-000426,-0.352791306179
ACH-000427,-0.605204155184
ACH-000433,-0.057720739814099996
ACH-000436,-0.236640960758
ACH-000444,-0.220786727366
ACH-000445,-0.397329351418
ACH-000448,-0.1352082707
ACH-000450,-0.142804606932
ACH-000452,-0.14641878187000001
ACH-000454,-0.360368111576
ACH-000458,-0.240767937451
ACH-000459,-0.287053498607
ACH-000460,-0.206250978202
ACH-000461,-0.0654535597198
ACH-000463,-0.45664020263000005
ACH-000464,-0.302362771793
ACH-000466,-0.229780833324
ACH-000467,-0.18360718656599997
ACH-000468,-0.188127270647
ACH-000469,-0.364755277368
ACH-000470,-0.208915160774
ACH-000471,-0.156268880233
ACH-000472,-0.39543067769699997
ACH-000473,-0.137353788207
ACH-000475,-0.19939611054900003
ACH-000476,-0.16338267023
ACH-000477,-0.17122097165600003
ACH-000480,-0.29826858561999997
ACH-000481,-0.282967634008
ACH-000483,-0.44539361391599996
ACH-000484,-0.12093956104
ACH-000485,-0.257265352194
ACH-000486,-0.255387681265
ACH-000487,-0.142118222159
ACH-000488,-0.329780550532
ACH-000490,0.00426062495301
ACH-000491,-0.22130971278499997
ACH-000495,-0.141568699785
ACH-000496,-0.290588029243
ACH-000499,-0.027709928371700002
ACH-000500,0.247534429193
ACH-000502,-0.252044878073
ACH-000503,0.15839467157
ACH-000505,-0.345923199298
ACH-000507,-0.131931947225
ACH-000510,-0.313311164775
ACH-000511,-0.253734938317
ACH-000512,-0.117608092534
ACH-000516,-0.319320553454
ACH-000517,-0.281848059292
ACH-000518,-0.214610241671
ACH-000520,-0.274886069334
ACH-000521,-0.168812020986
ACH-000522,-0.35821999254500003
ACH-000524,-0.125436041307
ACH-000527,-0.185950090231
ACH-000528,-0.207794961131
ACH-000537,-0.250757425727
ACH-000541,-0.457058781472
ACH-000542,-0.31003199979
ACH-000544,-0.34790006679799995
ACH-000545,-0.290348383215
ACH-000547,-0.23500537715199998
ACH-000548,-0.44159694706200003
ACH-000549,-0.29053494482299996
ACH-000550,-0.39075443267
ACH-000552,-0.13563019743899998
ACH-000556,-0.104248905131
ACH-000557,-0.183047121853
ACH-000570,-0.184350803515
ACH-000571,-0.42373291353
ACH-000573,-0.206103400353
ACH-000576,-0.241172011197
ACH-000580,-0.217632379518
ACH-000584,-0.177241817586
ACH-000585,-0.131123570838
ACH-000588,-0.48447689535
ACH-000589,-0.22009714542199998
ACH-000591,-0.09682855750610002
ACH-000593,-0.290517796688
ACH-000600,-0.13552143460899999
ACH-000601,-0.348206693014
ACH-000604,-0.045467050385600005
ACH-000605,-0.224704183567
ACH-000606,-0.127790705071
ACH-000608,-0.254304189103
ACH-000614,0.0916348146882
ACH-000616,-0.31806088113000003
ACH-000618,-0.277003521708
ACH-000619,-0.49131434173699995
ACH-000620,-0.221610758636
ACH-000621,-0.289982657452
ACH-000622,-0.166376215756
ACH-000623,-0.357314760745
ACH-000624,-0.19904408213
ACH-000627,-0.20525184602899998
ACH-000630,-0.33052636427
ACH-000632,-0.27146352389600004
ACH-000633,-0.328556613736
ACH-000637,-0.0442652602496
ACH-000638,-0.33556274781499995
ACH-000646,-0.41965720009900004
ACH-000647,-0.259570044615
ACH-000648,-0.0253994546264
ACH-000649,-0.262731255743
ACH-000651,-0.276885858497
ACH-000652,-0.15603225388699998
ACH-000653,-0.368938395007
ACH-000657,-0.123943401248
ACH-000658,-0.21646979350099999
ACH-000661,0.00454368531425
ACH-000662,-0.7315190229440001
ACH-000663,-0.209053311406
ACH-000665,-0.206951102178
ACH-000671,-0.221215674699
ACH-000673,-0.207475375652
ACH-000676,-0.252461907841
ACH-000677,-0.22419696506099998
ACH-000681,-0.177835518094
ACH-000682,-0.18765813343499999
ACH-000683,-0.21447137101799998
ACH-000684,-0.103363509585
ACH-000688,-0.248973001246
ACH-000693,-0.208760322936
ACH-000694,-0.0972791227814
ACH-000695,-0.715209048681
ACH-000696,-0.42053022751900004
ACH-000697,-0.224546392669
ACH-000699,-0.122251993
ACH-000701,-0.136631104774
ACH-000706,-0.216659842002
ACH-000711,-0.134342646468
ACH-000713,-0.023162410692500003
ACH-000714,-0.057731653344900005
ACH-000718,0.00402376653744
ACH-000720,-0.200883815592
ACH-000721,-0.206746631772
ACH-000724,-0.338067005115
ACH-000725,0.025268333098299997
ACH-000732,-0.25308751173
ACH-000734,-0.346471180187
ACH-000735,-0.181452229572
ACH-000736,-0.314133499033
ACH-000738,-0.45532680079099996
ACH-000746,-0.166085571412
ACH-000747,-0.233040584244
ACH-000748,-0.12467650754000001
ACH-000753,-0.28925354814
ACH-000756,-0.20717638209199998
ACH-000757,-0.35560042784199997
ACH-000758,-0.3594609653
ACH-000760,-0.324292763003
ACH-000763,-0.211478797546
ACH-000764,-0.442713543069
ACH-000765,-0.187924440349
ACH-000766,-0.243158356864
ACH-000767,-0.281891622443
ACH-000768,-0.357869281558
ACH-000769,-0.272659954592
ACH-000770,-0.335569730133
ACH-000771,-0.0617687853242
ACH-000773,-0.23229550984
ACH-000776,-0.13543662820900002
ACH-000777,-0.323390837594
ACH-000778,-0.209320514263
ACH-000781,-0.17945767231899998
ACH-000782,-0.336988358877
ACH-000783,-0.300489895742
ACH-000784,-0.210219195196
ACH-000785,-0.291579977462
ACH-000787,-0.303560414317
ACH-000788,-0.199969355555
ACH-000791,-0.305661299775
ACH-000792,-0.31057340979200004
ACH-000794,-0.14397347527
ACH-000796,-0.222878209125
ACH-000799,-0.36741113928900004
ACH-000800,-0.018329102769200002
ACH-000802,-0.246793472346
ACH-000804,-0.425422452682
ACH-000805,-0.0807227798673
ACH-000809,-0.23709872955400002
ACH-000810,-0.285499655848
ACH-000811,-0.293591951174
ACH-000817,-0.255562711754
ACH-000819,-0.392786339805
ACH-000820,-0.38528989477700004
ACH-000821,-0.07056500440880001
ACH-000822,-0.3171488316
ACH-000823,-0.273407326055
ACH-000824,-0.234010643592
ACH-000827,-0.270074983088
ACH-000829,-0.31181271090999996
ACH-000831,-0.314459430348
ACH-000832,-0.36104620909999996
ACH-000833,0.0535080935422
ACH-000834,-0.29445811846700004
ACH-000835,-0.31472472208700003
ACH-000836,-0.27836734312100003
ACH-000837,-0.301844275149
ACH-000838,-0.230232915542
ACH-000839,-0.04416485513
ACH-000840,-0.329287229492
ACH-000841,-0.244395790735
ACH-000843,-0.0356296609785
ACH-000846,-0.12950321742499998
ACH-000847,-0.239420971064
ACH-000848,-0.135204925561
ACH-000849,-0.384876668059
ACH-000851,-0.42168517768700003
ACH-000855,-0.466396202183
ACH-000856,-0.276494324845
ACH-000858,-0.0472728996397
ACH-000859,-0.415661773637
ACH-000861,-0.430629243618
ACH-000862,-0.39768534393
ACH-000865,-0.226675132716
ACH-000866,-0.19266884066599999
ACH-000867,-0.230484627535
ACH-000869,-0.17750008403499998
ACH-000872,-0.0552212140849
ACH-000873,-0.08982873339320001
ACH-000876,-0.0824025228972
ACH-000878,-0.29419970298
ACH-000880,-0.15944576624600001
ACH-000881,-0.23788100852
ACH-000882,-0.172866441715
ACH-000884,-0.372104121278
ACH-000885,-0.15278905164999998
ACH-000887,-0.266460505671
ACH-000888,-0.109101338551
ACH-000889,-0.156512578204
ACH-000890,-0.42261326046400005
ACH-000896,-0.110272039108
ACH-000898,-0.0727700518725
ACH-000900,-0.140349164855
ACH-000901,-0.266964010317
ACH-000905,-0.422554692679
ACH-000906,-0.23027280828299998
ACH-000907,0.00970809301838
ACH-000910,-0.132238580991
ACH-000911,-0.275633788962
ACH-000912,-0.137885781373
ACH-000913,-0.41129006041599997
ACH-000915,-0.108519155935
ACH-000916,-0.449454382448
ACH-000917,-0.143739470994
ACH-000921,-0.308244073541
ACH-000924,-0.166532855216
ACH-000926,-0.298332972289
ACH-000928,-0.208355927593
ACH-000929,0.10918065670299999
ACH-000932,-0.0974965127718
ACH-000935,-0.213078524527
ACH-000936,-0.09519899108789999
ACH-000937,-0.113372631504
ACH-000938,-0.207646316892
ACH-000939,-0.11327654379799999
ACH-000941,-0.246702892654
ACH-000943,-0.289650780885
ACH-000946,-0.16501372309100001
ACH-000947,-0.282124646719
ACH-000948,-0.21810104670299998
ACH-000950,-0.45491049988000004
ACH-000953,-0.07092057840049999
ACH-000957,-0.444024444458
ACH-000958,-0.533821502247
ACH-000960,-0.12298489315
ACH-000963,-0.191985576988
ACH-000968,-0.167492179632
ACH-000969,-0.37596031098099997
ACH-000973,-0.22158877546
ACH-000974,-0.217734985988
ACH-000975,-0.0390743002932
ACH-000976,-0.521788204147
ACH-000978,-0.014264899917799998
ACH-000980,-0.353638603189
ACH-000984,-0.191704653995
ACH-000986,-0.36262309880500004
ACH-000988,-0.544537256115
ACH-000993,-0.302628138585
ACH-000994,-0.384048168316
ACH-000996,-0.0815323987732
ACH-001001,-0.273637810768
ACH-001020,-0.08739826245639999
ACH-001028,-0.273641687964
ACH-001031,-0.181618504722
ACH-001038,-0.192129756597
ACH-001048,-0.301050402539
ACH-001050,-0.417431576417
ACH-001053,-0.163018522823
ACH-001054,-0.283803839479
ACH-001061,-0.13506011283299998
ACH-001067,-0.20168827030699998
ACH-001075,-0.35643079375299996
ACH-001096,-0.210241139199
ACH-001128,-0.209832475691
ACH-001134,-0.102789665674
ACH-001151,-0.259021294758
ACH-001163,-0.240422729909
ACH-001164,-0.144674901017
ACH-001173,-0.257652535594
ACH-001183,-0.34980373500399997
ACH-001184,0.04817344263040001
ACH-001190,-0.109390585577
ACH-001192,-0.0274302437032
ACH-001193,-0.235317133984
ACH-001196,-0.14385217573200001
ACH-001197,-0.360816901384
ACH-001205,-0.473466993373
ACH-001211,-0.516178935925
ACH-001212,-0.194764984593
ACH-001228,-0.251178222839
ACH-001232,-0.16811589772500002
ACH-001239,-0.154562267684
ACH-001274,-0.20267169931600001
ACH-001275,-0.048382880397800004
ACH-001277,-0.09889548056080001
ACH-001278,-0.102519508462
ACH-001280,-0.248286594856
ACH-001283,-0.257994078736
ACH-001289,-0.36240814545100003
ACH-001295,-0.315923001951
ACH-001300,-0.32622373540399996
ACH-001301,-0.0902031491561
ACH-001302,-0.651501687994
ACH-001303,-0.524464730432
ACH-001306,-0.173362343939
ACH-001318,-0.130722834974
ACH-001322,-0.42751343988000007
ACH-001328,-0.12190175729800001
ACH-001332,-0.169437225967
ACH-001333,-0.21007481099199998
ACH-001336,-0.36646348962999997
ACH-001340,-0.28592739205400003
ACH-001346,-0.398972830721
ACH-001353,-0.24801911657099998
ACH-001354,0.08791291114600001
ACH-001367,-0.298311211679
ACH-001368,-0.159084444687
ACH-001374,0.05047732222159999
ACH-001375,-0.0387892158113
ACH-001377,-0.254732206785
ACH-001380,-0.19950458571
ACH-001391,-0.572214906743
ACH-001407,-0.410369629885
ACH-001408,-0.09148051914889999
ACH-001413,-0.336560172613
ACH-001430,-0.249908669488
ACH-001431,-0.387006945629
ACH-001450,0.021662231129099995
ACH-001496,-0.245729368594
ACH-001500,0.0130783238426
ACH-001521,-0.19360359327799997
ACH-001523,-0.07725899291089999
ACH-001532,-0.230561362251
ACH-001536,-0.217795256611
ACH-001550,-0.10687645362600001
ACH-001552,-0.22526081927299998
ACH-001554,-0.24789047676399997
ACH-001645,-0.18551570545600002
ACH-001654,-0.17107340234
ACH-001715,-0.382069705473
ACH-001735,-0.20350069215999997
ACH-001736,-0.265866404364
ACH-001737,-0.576638745717
ACH-001740,-0.262499707724
ACH-001745,-0.21835917724
ACH-001750,-0.0628185233418
ACH-001765,-0.137337977024
ACH-001956,-0.23298953219500002
ACH-001957,-0.254266034776
