,TVP23B (51030)
ACH-000004,0.29024783111900004
ACH-000007,0.18313593314100002
ACH-000009,0.157638223737
ACH-000011,0.208053908642
ACH-000012,0.283475045031
ACH-000013,0.206254833381
ACH-000014,0.3325314605
ACH-000015,0.177985927659
ACH-000017,0.249256821208
ACH-000018,0.470123082751
ACH-000019,0.357312730012
ACH-000021,0.26673303841400003
ACH-000022,0.192220915898
ACH-000025,0.211439293083
ACH-000028,0.284503158532
ACH-000030,0.07415627571439999
ACH-000035,0.218353280816
ACH-000036,0.261821030841
ACH-000037,0.039142576957800004
ACH-000039,0.182308171936
ACH-000040,0.262788116384
ACH-000041,0.0983498423838
ACH-000042,0.252177432055
ACH-000045,0.281829248849
ACH-000047,0.243543500869
ACH-000052,0.212773154986
ACH-000053,0.297833558946
ACH-000054,0.322443567363
ACH-000055,0.449225422474
ACH-000060,0.294327311922
ACH-000067,0.18312929936900002
ACH-000070,0.370356360302
ACH-000075,0.36569924789
ACH-000078,0.218870640274
ACH-000082,0.107354332477
ACH-000085,0.21274254683200003
ACH-000086,0.329388772632
ACH-000087,0.24181659098000002
ACH-000092,0.297209483721
ACH-000095,0.224163795894
ACH-000097,0.19065130151999998
ACH-000098,0.24919698953699998
ACH-000099,0.253393217236
ACH-000108,0.257657367282
ACH-000113,0.288707343908
ACH-000115,0.20137953883
ACH-000116,0.254881411188
ACH-000118,0.308936247931
ACH-000120,0.34760337190800006
ACH-000123,-0.0207142598207
ACH-000127,0.149379659499
ACH-000128,0.37497350953100006
ACH-000132,0.221468846954
ACH-000133,0.242681367115
ACH-000137,0.31655213864500004
ACH-000138,0.25091952926
ACH-000142,0.266449013002
ACH-000143,0.263975815411
ACH-000146,0.311572798475
ACH-000148,0.116785204243
ACH-000150,0.190934340219
ACH-000152,0.129616483758
ACH-000153,-0.0017156138739400002
ACH-000159,0.310429579774
ACH-000160,0.303622026914
ACH-000163,0.190839782837
ACH-000167,0.0360437096754
ACH-000168,0.101167638429
ACH-000169,0.243436607646
ACH-000178,0.12279806507000002
ACH-000182,0.035592293051
ACH-000183,0.359988052289
ACH-000188,0.229066911946
ACH-000189,0.335310969773
ACH-000190,0.39441486163199996
ACH-000198,0.274984768802
ACH-000204,0.230978618026
ACH-000206,0.181106849951
ACH-000207,0.20033571687899998
ACH-000211,0.312920119279
ACH-000215,0.297787373003
ACH-000221,0.295835846654
ACH-000222,0.17468096451600001
ACH-000223,0.24127323892299998
ACH-000226,0.298693859772
ACH-000227,0.0164250189194
ACH-000228,0.0938882073903
ACH-000231,0.146986897172
ACH-000232,0.276331189636
ACH-000233,0.17611014687600002
ACH-000234,0.221816783894
ACH-000235,0.21282492159699998
ACH-000237,0.31863656264699997
ACH-000238,0.06434348660690001
ACH-000243,0.151019569904
ACH-000244,0.330513278517
ACH-000246,0.329289871352
ACH-000248,0.40010833124399997
ACH-000250,0.145969926003
ACH-000251,0.239001075147
ACH-000253,0.19657624280000002
ACH-000255,0.22757551450599997
ACH-000256,0.26794249279800003
ACH-000257,0.356417098499
ACH-000258,0.23084313373399998
ACH-000259,0.159455111853
ACH-000260,0.332973516219
ACH-000261,0.18076291114999998
ACH-000262,0.37245857061099996
ACH-000263,0.289869280402
ACH-000264,0.24482752473299998
ACH-000265,0.229706821432
ACH-000266,0.231422553095
ACH-000272,0.124696066381
ACH-000273,0.265964383657
ACH-000274,0.171265387377
ACH-000277,0.19611816608
ACH-000278,0.290992551221
ACH-000279,0.230591819002
ACH-000280,0.0641216071158
ACH-000281,0.268416003537
ACH-000288,0.0773373708478
ACH-000291,0.267259814481
ACH-000293,0.17113247919799998
ACH-000294,0.19332526577
ACH-000295,0.311251622961
ACH-000296,0.35302582463200005
ACH-000302,0.25184241348700004
ACH-000304,0.447647507376
ACH-000307,0.323480830666
ACH-000308,0.365836849793
ACH-000310,0.130957459342
ACH-000311,0.172300951034
ACH-000312,0.23537235944
ACH-000315,0.24214325207600002
ACH-000316,0.213831733884
ACH-000317,0.308697202647
ACH-000318,0.32445802214499997
ACH-000319,0.164073540145
ACH-000320,0.103455207765
ACH-000322,0.163091751822
ACH-000323,0.22471898938999998
ACH-000324,0.150901805196
ACH-000329,0.258165777
ACH-000330,0.329024976875
ACH-000331,0.136372413577
ACH-000332,0.15309166922599998
ACH-000334,0.014999829903500001
ACH-000335,0.30473303022799997
ACH-000336,0.48106133095200004
ACH-000337,0.375147427807
ACH-000339,0.152527216193
ACH-000341,0.27591550814599997
ACH-000348,0.226281023444
ACH-000350,0.277337762705
ACH-000352,0.303976544658
ACH-000356,0.29380960064899997
ACH-000361,0.280843782087
ACH-000362,0.192753318057
ACH-000363,0.375010237443
ACH-000364,0.09722634503210001
ACH-000365,0.182295299025
ACH-000366,0.371557287095
ACH-000368,0.400760564687
ACH-000374,0.164903743379
ACH-000375,0.278496673134
ACH-000376,0.35212809052
ACH-000381,0.347035731368
ACH-000383,-0.00785306826439
ACH-000387,0.189047803686
ACH-000389,0.217187552396
ACH-000390,0.195644277415
ACH-000393,0.246508919377
ACH-000395,0.264095536593
ACH-000397,0.256303626255
ACH-000401,0.320036958563
ACH-000402,0.329018546171
ACH-000403,0.332647264043
ACH-000404,0.44888451517399997
ACH-000406,0.22227714239799998
ACH-000407,0.27151966739300004
ACH-000408,-0.0184259002849
ACH-000410,0.28356979252
ACH-000411,0.294225190987
ACH-000414,0.276311835226
ACH-000415,0.168295510219
ACH-000416,0.231048482315
ACH-000420,0.330541606232
ACH-000421,0.267031711484
ACH-000424,0.320626611236
ACH-000425,0.290379381274
ACH-000426,0.298235557459
ACH-000427,-0.0647388914905
ACH-000433,0.278751389103
ACH-000436,0.37085501802299997
ACH-000444,0.320117957904
ACH-000445,0.229686914849
ACH-000448,0.15870708722000001
ACH-000450,0.478683380471
ACH-000452,0.216218625416
ACH-000454,0.15930954880599998
ACH-000458,-0.0281227916653
ACH-000459,0.121698467992
ACH-000460,0.15326308498299998
ACH-000461,0.305711077544
ACH-000463,0.139733568116
ACH-000464,0.142073992133
ACH-000466,0.0392782812147
ACH-000467,0.245067233099
ACH-000468,0.33958959653399995
ACH-000469,0.189396191546
ACH-000470,0.20305619683200002
ACH-000471,0.204614997782
ACH-000472,0.175872631217
ACH-000473,0.312124532059
ACH-000475,0.22741708515999998
ACH-000476,0.162036870612
ACH-000477,0.585180722421
ACH-000480,0.30118296069899997
ACH-000481,0.2294702904
ACH-000483,0.39194519003
ACH-000484,0.43085760484200003
ACH-000485,0.255574004101
ACH-000486,0.276911207948
ACH-000487,0.164246552175
ACH-000488,0.24391586183400002
ACH-000490,0.369389403961
ACH-000491,0.446699440627
ACH-000495,0.442461203566
ACH-000496,0.18054476908
ACH-000499,0.317593879453
ACH-000500,0.181831071479
ACH-000502,0.243560103175
ACH-000503,0.489007443671
ACH-000505,0.16711361167400002
ACH-000507,0.210953151182
ACH-000510,0.180405186923
ACH-000511,0.0726098460757
ACH-000512,0.403572368688
ACH-000516,0.317334628396
ACH-000517,0.266645518948
ACH-000518,0.281661607983
ACH-000520,0.252444676414
ACH-000521,0.314208318869
ACH-000522,0.37508982141400005
ACH-000524,0.235235380762
ACH-000527,0.0832188808914
ACH-000528,0.329509064419
ACH-000537,0.206139697898
ACH-000541,0.266269967714
ACH-000542,0.0795453622939
ACH-000544,0.183201852462
ACH-000545,0.27546842483899997
ACH-000547,0.165511495135
ACH-000548,0.031801901345
ACH-000549,0.26468242199299996
ACH-000550,0.120535563643
ACH-000552,0.33407344316300003
ACH-000556,0.217848498239
ACH-000557,0.229383911864
ACH-000570,0.20884156653799998
ACH-000571,0.218983495478
ACH-000573,0.281047352468
ACH-000576,0.368616094488
ACH-000580,0.32573245303599996
ACH-000584,0.320780477678
ACH-000585,0.178130387935
ACH-000588,0.24588842886300002
ACH-000589,0.241388489398
ACH-000591,0.124664432149
ACH-000593,0.299162884322
ACH-000600,0.520062006925
ACH-000601,0.174798246299
ACH-000604,0.124025785543
ACH-000605,0.28513654091999996
ACH-000606,0.24287052188900002
ACH-000608,0.373448273764
ACH-000614,0.553449931776
ACH-000616,0.415854064854
ACH-000618,0.249381751459
ACH-000619,0.263647214291
ACH-000620,0.254888371695
ACH-000621,0.14431740439000001
ACH-000622,0.33857589894100004
ACH-000623,0.12702533688200002
ACH-000624,0.18816398386500002
ACH-000627,0.313655507162
ACH-000630,0.322729267109
ACH-000632,0.21447562547600002
ACH-000633,0.16718653615499998
ACH-000637,0.12617663951199998
ACH-000638,0.36426913969
ACH-000646,0.36123684005
ACH-000647,0.25777125926800004
ACH-000648,0.379910764754
ACH-000649,0.319078924095
ACH-000651,0.264680730519
ACH-000652,0.334747001049
ACH-000653,0.199970118609
ACH-000657,0.24793325065900002
ACH-000658,0.299184021096
ACH-000661,0.332974192414
ACH-000662,0.170286145112
ACH-000663,0.39668482242700004
ACH-000665,0.18650414181699998
ACH-000671,0.32091406520599997
ACH-000673,0.0843672760704
ACH-000676,0.260290852255
ACH-000677,0.35530011511
ACH-000681,0.105100023872
ACH-000682,0.228043476151
ACH-000683,0.320820434678
ACH-000684,0.488840901052
ACH-000688,0.271972729298
ACH-000693,0.238467497256
ACH-000694,0.328601767262
ACH-000695,0.130280207829
ACH-000696,0.219346915425
ACH-000697,0.335938941851
ACH-000699,0.258521542336
ACH-000701,0.371339583376
ACH-000706,0.126779935475
ACH-000711,0.19609283101799999
ACH-000713,0.126526822091
ACH-000714,0.285374803095
ACH-000718,0.308810409431
ACH-000720,0.10633908628699999
ACH-000721,0.15809003179300002
ACH-000724,0.510860574153
ACH-000725,0.27879273819899997
ACH-000732,0.277153801685
ACH-000734,0.288021059141
ACH-000735,0.204351257953
ACH-000736,0.0939544060046
ACH-000738,0.35723588464
ACH-000746,0.319845406013
ACH-000747,0.24136276917
ACH-000748,0.279780243432
ACH-000753,0.04563330003050001
ACH-000756,0.329448099273
ACH-000757,0.11547483121400001
ACH-000758,0.34257963659699997
ACH-000760,0.277832452517
ACH-000763,0.150014113609
ACH-000764,0.183373620766
ACH-000765,0.458192853724
ACH-000766,0.18416329148699997
ACH-000767,0.234731571371
ACH-000768,0.23172289225
ACH-000769,-0.015868308169400002
ACH-000770,0.293205882288
ACH-000771,0.138389972081
ACH-000773,0.24081830555999997
ACH-000776,0.08678243578730001
ACH-000777,0.030942709643099996
ACH-000778,0.191876260416
ACH-000781,0.20649144772199998
ACH-000782,0.21684919096799998
ACH-000783,0.20587480493299998
ACH-000784,0.262695974971
ACH-000785,0.299248251438
ACH-000787,0.281616167568
ACH-000788,0.260013199035
ACH-000791,0.256989897435
ACH-000792,0.113848229411
ACH-000794,0.29808837255
ACH-000796,0.191289194231
ACH-000799,0.269444498672
ACH-000800,0.37862898253399996
ACH-000802,-0.109555235045
ACH-000804,0.31717375453499996
ACH-000805,0.38615268885799997
ACH-000809,0.277475197225
ACH-000810,0.41645132418999997
ACH-000811,0.024213359324500004
ACH-000817,0.0775232470107
ACH-000819,0.256926028949
ACH-000820,0.420206180895
ACH-000821,0.338898151531
ACH-000822,0.303464929882
ACH-000823,0.31613202879700003
ACH-000824,0.42000501680299995
ACH-000827,0.233835713294
ACH-000829,0.349770821607
ACH-000831,0.30062236900899997
ACH-000832,0.20989084849599998
ACH-000833,0.348250659196
ACH-000834,0.14574605087
ACH-000835,0.266062549701
ACH-000836,0.0866474372315
ACH-000837,0.257831497584
ACH-000838,0.270094893896
ACH-000839,-0.236669987207
ACH-000840,0.331511526823
ACH-000841,0.433585791919
ACH-000843,0.36526054813299996
ACH-000846,0.190105414973
ACH-000847,0.224356958865
ACH-000848,0.341576831258
ACH-000849,0.27673797009100004
ACH-000851,0.26263144024999996
ACH-000855,0.40437418841600004
ACH-000856,0.288369242837
ACH-000858,0.280148408995
ACH-000859,0.0735266933201
ACH-000861,0.100477151599
ACH-000862,0.215261420493
ACH-000865,0.322081714115
ACH-000866,0.227801039683
ACH-000867,0.122780974232
ACH-000869,0.138026419707
ACH-000872,0.265021142637
ACH-000873,0.353374825331
ACH-000876,0.363396831527
ACH-000878,-0.09889478321720001
ACH-000880,0.336039571613
ACH-000881,0.20883611134100002
ACH-000882,0.29500716978700003
ACH-000884,0.357559639192
ACH-000885,0.224823593343
ACH-000887,0.376226879552
ACH-000888,0.273421684765
ACH-000889,0.14191851247099999
ACH-000890,0.164362596221
ACH-000896,0.245798258072
ACH-000898,0.259774707368
ACH-000900,0.320259690685
ACH-000901,0.38887730384999997
ACH-000905,0.0518298529846
ACH-000906,0.26648163802700003
ACH-000907,0.512404129055
ACH-000910,0.15435658515
ACH-000911,0.114332768789
ACH-000912,0.201719470332
ACH-000913,0.196895996556
ACH-000915,0.16497674659800002
ACH-000916,0.48595583780699997
ACH-000917,0.196360265574
ACH-000921,0.24132974511500002
ACH-000924,0.260184364732
ACH-000926,0.282321854955
ACH-000928,0.296552964042
ACH-000929,0.312850940964
ACH-000932,0.34116708127400003
ACH-000935,0.465491619512
ACH-000936,0.24730769536
ACH-000937,0.357432183102
ACH-000938,0.363991873557
ACH-000939,0.0735846444568
ACH-000941,0.306061420071
ACH-000943,0.216787067172
ACH-000946,-0.0719099159855
ACH-000947,0.188539300642
ACH-000948,0.210973578909
ACH-000950,0.334369721808
ACH-000953,0.344794365871
ACH-000957,0.20193604787900002
ACH-000958,0.19309988175
ACH-000960,0.345719849406
ACH-000963,0.08777567541619999
ACH-000968,0.201357798327
ACH-000969,0.0999116011363
ACH-000973,0.119205192644
ACH-000974,0.258228210617
ACH-000975,0.343433009095
ACH-000976,0.07528704987530001
