,CYB5A (1528)
ACH-000004,0.214628855863
ACH-000007,0.23625590372299998
ACH-000009,0.00609638941499
ACH-000011,0.321454001481
ACH-000012,0.178928417575
ACH-000013,0.0709542890212
ACH-000014,0.318795795673
ACH-000015,0.113866708751
ACH-000017,0.017306947013900002
ACH-000018,0.15790959409299998
ACH-000019,0.138307356866
ACH-000021,0.178577730381
ACH-000022,0.217883691694
ACH-000025,0.22547481844099998
ACH-000028,0.043953454040400006
ACH-000030,-0.9665098961640001
ACH-000035,0.105299916978
ACH-000036,0.334122585642
ACH-000037,0.288251488514
ACH-000039,0.055521896782300004
ACH-000040,0.252599883559
ACH-000041,0.135875401646
ACH-000042,0.0847939773532
ACH-000045,0.214894699639
ACH-000047,0.167765039179
ACH-000052,0.157906430939
ACH-000053,0.176069871644
ACH-000054,0.13090811538799998
ACH-000055,0.17393443015
ACH-000060,0.207802131356
ACH-000067,0.11625291811899999
ACH-000070,0.136189300343
ACH-000075,0.24261113526099998
ACH-000078,0.118734083875
ACH-000082,0.106953612799
ACH-000085,0.270903274048
ACH-000086,0.18165905958200002
ACH-000087,0.07496503546960001
ACH-000092,0.246429254826
ACH-000095,0.078773814023
ACH-000097,0.0524000524928
ACH-000098,0.104782166232
ACH-000099,0.047458356168300006
ACH-000108,0.052487200609
ACH-000113,0.00790511091093
ACH-000115,-0.0215507911644
ACH-000116,0.0499186592429
ACH-000118,0.211292401486
ACH-000120,0.105457184021
ACH-000123,0.0307762049142
ACH-000127,0.19143408356
ACH-000128,0.035447092080800005
ACH-000132,0.190283782149
ACH-000133,0.15249824262800002
ACH-000137,0.105843931681
ACH-000138,0.0346170811917
ACH-000142,0.25850021869600004
ACH-000143,0.17820530750799998
ACH-000146,0.163811388457
ACH-000148,0.0838519792551
ACH-000150,0.135423697328
ACH-000152,0.318530871429
ACH-000153,0.26305411459399997
ACH-000159,0.107838040101
ACH-000160,0.0997116980987
ACH-000163,0.150991229659
ACH-000167,0.0959637648402
ACH-000168,-0.0950727644733
ACH-000169,0.151303836986
ACH-000178,0.0874777127583
ACH-000182,0.159443772604
ACH-000183,0.235132946362
ACH-000188,0.177603720744
ACH-000189,0.36159922701499997
ACH-000190,0.256990442552
ACH-000198,0.18253592193799997
