,MEX3B (84206)
ACH-000281,-0.166929276702
ACH-000288,-0.10200348213199999
ACH-000291,-0.171849761315
ACH-000293,-0.259170087062
ACH-000294,-0.20387973529800002
ACH-000295,-0.190788082251
ACH-000296,-0.169174364172
ACH-000302,-0.383569804781
ACH-000304,0.012642646746399998
ACH-000307,-0.156986116892
ACH-000308,-0.23680912749400002
ACH-000310,-0.337689708566
ACH-000311,-0.256946145478
ACH-000312,-0.22296325239
ACH-000315,0.420851554325
ACH-000316,-0.0238509297748
ACH-000317,-0.166810060899
ACH-000318,-0.20331638544
ACH-000319,-0.265939999656
ACH-000320,0.11278833635199999
ACH-000322,-0.12075602337
ACH-000323,-0.227829608548
ACH-000324,-0.127782113924
ACH-000329,-0.104378271626
ACH-000330,0.128039954018
ACH-000331,-0.238619083849
ACH-000332,-0.141167462281
ACH-000334,-0.114067949219
ACH-000335,0.216839041902
ACH-000336,0.171578158429
ACH-000337,0.022811853123400002
ACH-000339,-0.0149622695669
ACH-000341,-0.19756346943
ACH-000348,-0.224931199758
ACH-000350,-0.28780170141
ACH-000352,-0.126523452638
ACH-000356,-0.23858868941999997
ACH-000361,-0.109188059036
ACH-000362,-0.0865122157548
ACH-000363,0.026728365976900002
ACH-000364,-0.0331621893805
ACH-000365,-0.23111528538000004
ACH-000366,-0.227918415116
ACH-000368,-0.11878387544399999
ACH-000374,-0.11158336022
ACH-000375,-0.233142533788
ACH-000376,-0.045025542369499995
ACH-000381,-0.047932003781399994
ACH-000383,-0.244350202257
ACH-000387,-0.278512773064
ACH-000389,0.333331985299
ACH-000390,-0.487833902897
ACH-000393,-0.11225370028100001
ACH-000395,-0.0448309777944
ACH-000397,-0.154163784543
ACH-000401,-0.425562541162
ACH-000402,-0.63739515412
ACH-000403,-0.21518307588100002
ACH-000404,-0.00525360531181
ACH-000406,-0.17681223987300002
ACH-000407,-0.361382961845
ACH-000408,-0.09163557239610001
ACH-000410,-0.06418572912119999
ACH-000411,-0.12837824345
ACH-000414,0.028975471218300002
ACH-000415,-0.148202743425
ACH-000416,-0.374712718399
ACH-000420,-0.231033264323
ACH-000421,-0.37745285763400005
ACH-000424,0.0559256477766
ACH-000425,-0.19657782082800002
ACH-000426,0.043837106093
ACH-000427,-0.201460104353
ACH-000433,-0.162785099607
ACH-000436,-0.21972854253000002
ACH-000444,-0.22309273146699998
ACH-000445,0.094928988268
ACH-000448,-0.13629400955999998
ACH-000450,-0.047281533184199996
ACH-000452,-0.106215305373
ACH-000454,-0.271388388474
ACH-000458,-0.21397575708500002
ACH-000459,-0.10272029906199999
ACH-000460,-0.0318884342852
ACH-000461,0.00018047919703400003
ACH-000463,-0.08470746326539999
ACH-000464,-0.181925930387
ACH-000466,-0.329664358598
ACH-000467,-0.263849964657
ACH-000468,-0.23834051260000003
ACH-000469,-0.15881222497199998
ACH-000470,-0.29400436344700004
ACH-000471,-0.0612041880916
ACH-000472,-0.054756182570400005
ACH-000473,-0.325615734989
ACH-000475,-0.35517253978299995
ACH-000476,-0.11621173941299999
ACH-000477,-0.16553514047499998
ACH-000480,-0.116142555813
ACH-000481,-0.208090789176
ACH-000483,-0.34359762221699996
ACH-000484,-0.20251654434500002
ACH-000485,-0.33441787896200004
ACH-000486,-0.322806607062
ACH-000487,-0.234440147227
ACH-000488,-0.138638826587
ACH-000490,-0.140068162379
ACH-000491,-0.213504695213
ACH-000495,-0.0843103761024
ACH-000496,-0.178912111701
ACH-000499,-0.0018429357519800002
ACH-000500,-0.177163306862
ACH-000502,-0.0885353076368
ACH-000503,-0.220353594041
ACH-000505,-0.38714406931400003
ACH-000507,-0.160706565531
ACH-000510,-0.354232842324
ACH-000511,-0.20197305971500001
ACH-000512,-0.0412391736422
ACH-000516,-0.132077259017
ACH-000517,-0.214514777667
ACH-000518,-0.10563824568199999
ACH-000520,-0.306091875715
ACH-000521,-0.168860824426
ACH-000522,-0.153187185045
ACH-000524,-0.29822627463199997
ACH-000527,-0.11243179985200001
ACH-000528,-0.148263690207
ACH-000537,-0.20702243517299998
ACH-000541,-0.14737547545399998
ACH-000542,-0.213105202632
ACH-000544,-0.073611162379
ACH-000545,-0.21271374555599998
ACH-000547,-0.23325921331099997
ACH-000548,-0.325384704135
ACH-000549,-0.42000373923100004
ACH-000550,-0.17016501081500002
ACH-000552,-0.129309984923
ACH-000556,-0.492688507524
ACH-000557,-0.21739685206999998
ACH-000570,-0.0760422118097
ACH-000571,-0.226143542579
ACH-000573,-0.11671259858300001
ACH-000576,-0.188629141926
ACH-000580,-0.27564625774
ACH-000584,-0.121054519884
ACH-000585,-0.09996605013389999
ACH-000588,-0.0903484151558
ACH-000589,0.0833019868988
ACH-000591,0.050349960577300006
ACH-000593,-0.255967166801
ACH-000600,-0.27841759758400003
ACH-000601,-0.220918314913
ACH-000604,0.0282829068818
ACH-000605,-0.0689182399257
ACH-000606,-0.0894017464324
ACH-000608,-0.4280388849
ACH-000614,-0.138250915255
ACH-000616,-0.204680893767
ACH-000618,-0.0148930217692
ACH-000619,-0.253059251401
ACH-000620,-0.196261986906
ACH-000621,-0.171301966563
ACH-000622,-0.387253219618
ACH-000623,-0.212799127961
ACH-000624,-0.167484294152
ACH-000627,0.0300390866768
ACH-000630,-0.200844975956
ACH-000632,-0.135293197391
ACH-000633,-0.177962618341
ACH-000637,-0.33532767041
ACH-000638,-0.115787786829
ACH-000646,-0.19360155846000002
ACH-000647,-0.19293859429000002
ACH-000648,-0.0028402186462399997
ACH-000649,-0.279330618013
ACH-000651,-0.154983439665
ACH-000652,-0.211055630958
ACH-000653,-0.17625124359900002
ACH-000657,-0.20979377299899998
ACH-000658,-0.233908211496
ACH-000661,-0.0235836099877
ACH-000662,-0.27441262810600003
ACH-000663,0.00239428218029
ACH-000665,-0.287081819047
ACH-000671,-0.25750116888700003
ACH-000673,-0.282816909144
ACH-000676,-0.216446989879
ACH-000677,-0.122178596575
ACH-000681,-0.004359358130979999
ACH-000682,-0.281888016485
ACH-000683,-0.505123129488
ACH-000684,-0.0801051177191
ACH-000688,-0.0757754078158
ACH-000693,-0.150059107914
ACH-000694,-0.16333861006
ACH-000695,-0.381414544503
ACH-000696,-0.285798089633
ACH-000697,-0.21691788559300001
ACH-000699,-0.09926829381510001
ACH-000701,-0.183085794975
ACH-000706,-0.18898816943100002
ACH-000711,-0.231001140743
ACH-000713,-0.18309271560600002
ACH-000714,-0.313063836021
ACH-000718,-0.180432845096
ACH-000720,-0.25368642782699996
ACH-000721,-0.20043582593400003
ACH-000724,-0.314740024265
ACH-000725,-0.27794692121
ACH-000732,-0.0871780386456
ACH-000734,-0.39573361031800003
ACH-000735,-0.154596122429
ACH-000736,-0.185947103873
ACH-000738,-0.14811783928400002
ACH-000746,-0.308462006956
ACH-000747,-0.141022686038
ACH-000748,-0.153718847015
ACH-000753,-0.24484872382800002
ACH-000756,-0.197140343996
ACH-000757,-0.227205556187
ACH-000758,0.149537317595
ACH-000760,-0.265260607647
ACH-000763,0.00297188422023
ACH-000764,-0.436785463561
ACH-000765,-0.250594612858
ACH-000766,-0.291020879339
ACH-000767,-0.694281309268
ACH-000768,-0.20940529982
ACH-000769,0.226562394897
ACH-000770,-0.0319449251045
ACH-000771,-0.184653182553
ACH-000773,-0.42593244430699995
ACH-000776,-0.230622765471
ACH-000777,-0.195381323361
ACH-000778,-0.281964610587
ACH-000781,-0.14459123150699998
ACH-000782,-0.11801878931
ACH-000783,-0.44819539563
ACH-000784,-0.21511372567499998
ACH-000785,-0.283721958778
ACH-000787,0.023676418313599998
ACH-000788,-0.23959857183000002
ACH-000791,-0.237401891551
ACH-000792,-0.0058887824934799994
ACH-000794,-0.236042584026
ACH-000796,-0.0537407044302
ACH-000799,-0.11190085549499999
ACH-000800,0.019155398484900003
ACH-000802,0.018061622857599997
ACH-000804,-0.117934834881
ACH-000805,-0.4106571361
ACH-000809,-0.269490650957
ACH-000810,0.00110756749986
ACH-000811,-0.281937134857
ACH-000817,-0.171435644509
ACH-000819,0.021256679104
ACH-000820,-0.187022397595
ACH-000821,-0.14637436549799998
ACH-000822,-0.256447198738
ACH-000823,-0.20267047025600002
ACH-000824,-0.248023416335
ACH-000827,-0.26940893428199997
ACH-000829,0.016015977136
ACH-000831,-0.05666595043290001
ACH-000832,-0.199367445407
ACH-000833,-0.0401422194727
ACH-000834,-0.151025295673
ACH-000835,-0.00623629645137
ACH-000836,-0.158816426342
ACH-000837,-0.0329274006624
ACH-000838,-0.2283917491
ACH-000839,-0.115297978178
ACH-000840,-0.22536869329599998
ACH-000841,-0.132212851971
ACH-000843,-0.132319606404
ACH-000846,-0.107388268963
ACH-000847,-0.0180530791982
ACH-000848,-0.05259830222780001
ACH-000849,-0.220262027409
ACH-000851,-0.0706487653325
ACH-000855,-0.16815057447999998
ACH-000856,-0.553421341469
ACH-000858,-0.250953197904
ACH-000859,-0.295354225791
ACH-000861,-0.14897442552999998
ACH-000862,-0.061195100835100005
ACH-000865,-0.15700807634199998
ACH-000866,-0.30127664980999996
ACH-000867,-0.275337398961
ACH-000869,-0.09431973125649999
ACH-000872,-0.179471236673
ACH-000873,-0.24456605656599997
ACH-000876,-0.236504021739
ACH-000878,0.6291433314379999
ACH-000880,-0.148265367624
ACH-000881,-0.08686842710989999
ACH-000882,-0.201793721524
ACH-000884,-0.100979812336
ACH-000885,-0.0667596194109
ACH-000887,-0.258855305516
ACH-000888,-0.17522716069299998
ACH-000889,-0.238604476299
ACH-000890,-0.0831099555621
ACH-000896,-0.46006039418399997
ACH-000898,-0.15970279300100002
ACH-000900,-0.404676651028
ACH-000901,-0.08703160618139999
ACH-000905,-0.0809191266385
ACH-000906,-0.153663764142
ACH-000907,-0.0208854259427
ACH-000910,-0.208505900823
ACH-000911,-0.31878528428
ACH-000912,-0.230137064773
ACH-000913,-0.101108709111
ACH-000915,-0.0971398269468
ACH-000916,-0.155091431709
ACH-000917,-0.09683366564899999
ACH-000921,-0.445212601311
ACH-000924,-0.20207528208099998
ACH-000926,-0.201109860128
ACH-000928,0.14134237090600002
ACH-000929,-0.307213602077
ACH-000932,-0.083832174574
ACH-000935,0.059164532568699996
ACH-000936,-0.141742234753
ACH-000937,-0.36129178536
ACH-000938,-0.186317406424
ACH-000939,-0.241146148673
ACH-000941,0.019266890406400002
ACH-000943,-0.166275053411
ACH-000946,-0.171029306056
ACH-000947,-0.43635777250299995
ACH-000948,-0.111798762899
ACH-000950,-0.039935565068699996
ACH-000953,-0.319825393938
ACH-000957,-0.406741091984
ACH-000958,-0.202592894561
ACH-000960,0.00402467094585
ACH-000963,0.0611301570401
ACH-000968,-0.140440983216
ACH-000969,-0.15575655192399998
ACH-000973,-0.118693251398
ACH-000974,-0.347410020968
ACH-000975,-0.099216056577
ACH-000976,-0.1363893444
ACH-000978,-0.253206226998
ACH-000980,-0.20711270502300003
ACH-000984,-0.24788844399300003
ACH-000986,-0.24862267828899998
ACH-000988,-0.123556716141
ACH-000993,-0.453583066119
ACH-000994,-0.1119749399
ACH-000996,0.0149165798832
ACH-001001,-0.038827779660099995
ACH-001020,-0.130028220375
ACH-001028,-0.35215499881800005
ACH-001031,-0.190897219729
ACH-001038,-0.314319187891
ACH-001048,-0.369647668348
ACH-001050,-0.494433796077
ACH-001053,-0.35232728251199996
ACH-001054,-0.0217269394728
ACH-001061,-0.051767749551400004
ACH-001067,-0.298028359365
ACH-001075,-0.0368446030679
ACH-001096,-0.0738623216988
ACH-001128,-0.46980551452799996
ACH-001134,-0.07013165053380001
ACH-001151,-0.211136271004
ACH-001163,-0.5066994668829999
ACH-001164,-0.49195036768100003
ACH-001173,-0.175696164279
ACH-001183,-0.0960526562214
ACH-001184,0.096423356229
ACH-001190,-0.22082974869000002
ACH-001192,0.09550401730789998
ACH-001193,-0.324134377355
ACH-001196,-0.227322093869
ACH-001197,-0.262299822738
ACH-001205,-0.42100880048699996
ACH-001211,-0.219320264353
ACH-001212,0.0954005815604
ACH-001228,-0.219239844258
ACH-001232,-0.23200798860999997
ACH-001239,-0.0943068803771
ACH-001274,-0.205473907504
ACH-001275,-0.273073527084
ACH-001277,-0.371808693807
ACH-001278,-0.21562260836999997
ACH-001280,-0.37010855359399997
ACH-001283,-0.08395521418030001
ACH-001289,0.032393802844700004
ACH-001295,-0.430633429659
ACH-001300,-0.156184877709
ACH-001301,-0.230257325589
ACH-001302,-0.19114164837900002
ACH-001303,-0.322912617928
ACH-001306,0.099832727062
ACH-001318,-0.21889795956
ACH-001322,-0.09427063200660002
ACH-001328,-0.308332093026
ACH-001332,0.12578123407400002
ACH-001333,-0.257937250698
ACH-001336,-0.024054135951400005
ACH-001340,-0.21267843125799998
ACH-001346,0.0421728864348
ACH-001353,-0.0903733995018
ACH-001354,-0.570786538512
ACH-001367,-0.369936848729
ACH-001368,-0.265767550761
ACH-001374,-0.413893472936
ACH-001375,-0.064843732892
ACH-001377,-0.0302896361652
ACH-001380,-0.215607327744
ACH-001391,-0.398894552698
ACH-001407,-0.194704136195
ACH-001408,-0.15878008688200002
ACH-001413,-0.155825923378
ACH-001430,-0.383800309987
ACH-001431,-0.206584373864
ACH-001450,-0.12970410238299998
ACH-001496,-0.00392310749565
ACH-001500,-0.0154900836649
ACH-001521,-0.0487845439739
ACH-001523,-0.220787253574
ACH-001532,-0.14213916361099999
ACH-001536,-0.08144255339110001
ACH-001550,-0.28170997056999997
ACH-001552,-0.743554606004
ACH-001554,-0.0618237795232
ACH-001645,-0.0982274040996
ACH-001654,-0.19372704829300003
ACH-001715,0.12703626068
ACH-001735,-0.198967117813
ACH-001736,-0.056529466695300006
ACH-001737,-0.7493206362549999
ACH-001740,-0.37339632623400004
ACH-001745,-0.378111988426
ACH-001750,-0.294632053758
ACH-001765,-0.266220398944
ACH-001956,-0.09534804470689999
ACH-001957,-0.202968371061
