,OSR1 (130497)
ACH-000004,-0.103099668384
ACH-000007,-0.0427791974001
ACH-000009,0.156333665291
ACH-000011,0.10039315159800001
ACH-000012,0.120016472063
ACH-000013,0.18753888949099998
ACH-000014,0.143190582083
ACH-000015,0.0968132072495
ACH-000017,-0.08655437740800001
ACH-000018,0.32023472955
ACH-000019,0.12602900474
ACH-000021,0.311946097514
ACH-000022,0.0679551573152
ACH-000025,0.0702683638318
ACH-000028,0.319050228677
ACH-000030,0.160797630681
ACH-000035,0.105692426989
ACH-000036,0.300737113918
ACH-000037,0.107027000302
ACH-000039,0.35626184176
ACH-000040,0.14298097174000002
ACH-000041,0.0746367692656
ACH-000042,0.16021486323200002
ACH-000045,0.160178782403
ACH-000047,0.147975816283
ACH-000052,0.383770606582
ACH-000053,0.170787177119
ACH-000054,0.0382742987135
ACH-000055,0.08791653654989999
ACH-000060,0.17027234636
ACH-000067,-0.050936264605599996
ACH-000070,-0.0905296152392
ACH-000075,0.258132298869
ACH-000078,0.397167738448
ACH-000082,0.187706051831
ACH-000085,0.135332302405
ACH-000086,0.300210331992
ACH-000087,0.0190265343429
ACH-000092,0.059203681408
ACH-000095,0.189244346171
ACH-000097,0.143075259924
ACH-000098,0.165471413837
ACH-000099,0.22651665643599997
ACH-000108,0.202536838217
ACH-000113,0.11284302325
ACH-000115,0.17470107782900002
ACH-000116,0.193559652916
ACH-000118,0.172075732944
ACH-000120,0.11283945008
ACH-000123,0.305973364985
ACH-000127,0.177230728414
ACH-000128,0.39166581971500003
ACH-000132,0.29887621176199997
ACH-000133,0.176088811767
ACH-000137,0.0470981377909
ACH-000138,0.22076041524300002
ACH-000142,0.21334367905499999
ACH-000143,0.0241582333614
ACH-000146,0.23139231372900002
ACH-000148,0.0640577945231
ACH-000150,0.346320386404
ACH-000152,0.0422758614146
ACH-000153,0.255983959483
ACH-000159,0.0562040514023
ACH-000160,0.11224709489600002
ACH-000163,-0.011590429325899999
ACH-000167,-0.0242268246869
ACH-000168,0.128055827228
ACH-000169,0.25028502110100004
ACH-000178,0.222712996375
ACH-000182,0.114946714114
ACH-000183,-0.0976803414265
ACH-000188,0.116477640746
ACH-000189,-0.113437946832
ACH-000190,0.0412861145429
ACH-000198,0.21586522728799998
ACH-000204,0.276196487914
ACH-000206,0.165236128441
ACH-000207,-0.010839536544500001
ACH-000211,0.271120443906
ACH-000215,0.0944916688941
ACH-000221,0.12089280553300001
ACH-000222,0.31537072208
ACH-000223,0.127422032199
ACH-000226,0.174488983562
ACH-000227,0.0159019004457
ACH-000228,0.37603111576399995
ACH-000231,0.0835808197677
ACH-000232,0.12437828056099999
ACH-000233,0.300824704088
ACH-000234,0.171607259531
ACH-000235,0.26672851738000003
ACH-000237,0.207443547027
ACH-000238,-0.07664236728950001
ACH-000243,0.24311065750500002
ACH-000244,0.21564734525600002
ACH-000246,0.126194949994
ACH-000248,0.21509663684099997
ACH-000250,0.117635436954
ACH-000251,0.0288670580963
ACH-000253,0.0138099699743
ACH-000255,0.22933321410500002
ACH-000256,0.27443323125700003
ACH-000257,0.524130583906
ACH-000258,0.0848265017202
ACH-000259,0.07796426711460001
ACH-000260,0.257672304848
ACH-000261,0.169117425742
ACH-000262,0.249076859802
ACH-000263,0.19811052023400003
ACH-000264,0.101534608597
ACH-000265,0.315829374028
ACH-000266,0.14679477672
ACH-000272,0.0872875549267
ACH-000273,0.00283534819913
ACH-000274,0.136892688476
ACH-000277,0.43973307800899997
ACH-000278,0.175347024823
ACH-000279,0.0412424538147
ACH-000280,0.122696863028
ACH-000281,0.18938248749000003
ACH-000288,0.145685261635
ACH-000291,0.26854858669
ACH-000293,0.175493632954
ACH-000294,0.137137127482
ACH-000295,0.26091125662799997
ACH-000296,0.0683800433366
ACH-000302,0.19092274658599998
ACH-000304,0.114221058674
ACH-000307,0.17642908895799997
ACH-000308,0.135237895991
ACH-000310,0.245002797914
ACH-000311,0.36966268992
ACH-000312,0.09278584133260001
ACH-000315,0.20876378657699998
ACH-000316,0.36383662429700003
ACH-000317,0.29137031018599996
ACH-000318,0.024825610394099997
ACH-000319,-0.0834364615328
ACH-000320,0.172174919086
ACH-000322,0.159317907193
ACH-000323,0.09203103075639998
ACH-000324,0.232502016895
ACH-000329,0.16615824627999998
ACH-000330,-0.025036212104199998
ACH-000331,0.20154579542399997
ACH-000332,0.15604946406099998
ACH-000334,0.0942038655171
ACH-000335,-0.0191948455743
ACH-000336,0.0313973257177
ACH-000337,0.123338171572
ACH-000339,0.270650448368
ACH-000341,0.146113984506
ACH-000348,0.184550344544
ACH-000350,0.178386968904
ACH-000352,0.195019166424
ACH-000356,0.0855083726557
ACH-000361,-0.0240867540239
ACH-000362,0.274187948693
ACH-000363,0.071006995336
ACH-000364,-0.0978058586484
ACH-000365,0.168881231021
ACH-000366,0.105967528857
ACH-000368,0.29613562786200004
ACH-000374,0.16843857657000003
ACH-000375,0.0942356736822
ACH-000376,0.253115094862
ACH-000381,-0.0115968806914
ACH-000383,0.189885382381
ACH-000387,0.329636669362
ACH-000389,0.355336982681
ACH-000390,0.325623729702
ACH-000393,0.18230644908
ACH-000395,-0.0138495458027
ACH-000397,0.177625750943
ACH-000401,0.0838356413222
ACH-000402,-0.15379245330900002
ACH-000403,0.142220894245
ACH-000404,0.175808212524
ACH-000406,0.16620689180099998
ACH-000407,0.299752339137
ACH-000408,0.130419223289
ACH-000410,0.0795003758136
ACH-000411,0.301349594122
ACH-000414,0.158822770483
ACH-000415,0.23157825418900002
ACH-000416,0.185942776257
ACH-000420,0.0987689332737
ACH-000421,0.0852885201963
ACH-000424,-0.0779002304642
ACH-000425,0.25697153429200004
ACH-000426,0.144309683366
ACH-000427,-0.0008559910216000001
ACH-000433,0.049157591065499995
ACH-000436,0.114674730854
ACH-000444,0.267948693063
ACH-000445,0.288994004929
ACH-000448,0.206562576058
ACH-000450,0.224931213544
ACH-000452,0.19560603660300002
ACH-000454,-0.0584126142067
ACH-000458,0.234991114511
ACH-000459,0.09701008239509999
ACH-000460,0.146358869812
ACH-000461,-0.0708402716762
ACH-000463,0.26401699266600004
ACH-000464,0.238834651549
ACH-000466,0.276595760781
ACH-000467,0.224799363493
ACH-000468,0.0248620344463
ACH-000469,0.242993126457
ACH-000470,0.177132629653
ACH-000471,0.11659700112
ACH-000472,0.183272927161
ACH-000473,0.34088263296800003
ACH-000475,0.205810776644
ACH-000476,0.0595323432042
ACH-000477,0.41674799815200003
ACH-000480,0.00692038522794
ACH-000481,0.227400173569
ACH-000483,0.311395065078
ACH-000484,0.07048664082860001
ACH-000485,0.029468254415000002
ACH-000486,0.234007616089
ACH-000487,0.166667372816
ACH-000488,0.185060365174
ACH-000490,0.11813056728900001
ACH-000491,0.037836877567300004
ACH-000495,0.134273072041
ACH-000496,0.21381376242699998
ACH-000499,0.300153922822
ACH-000500,0.521803371208
ACH-000502,0.181959885453
ACH-000503,-0.09142422680289998
ACH-000505,0.06489546211130001
ACH-000507,0.228466134597
ACH-000510,0.142621819964
ACH-000511,0.0977070249865
ACH-000512,-0.035217109629900004
ACH-000516,0.0820141713799
ACH-000517,0.16125212525399998
ACH-000518,-0.011490170139600001
ACH-000520,0.12181873295600001
ACH-000521,0.275263427783
ACH-000522,0.110006364041
ACH-000524,0.218757038631
ACH-000527,0.233865844647
ACH-000528,0.15251982405300002
ACH-000537,0.260378631658
ACH-000541,-0.08460095536350001
ACH-000542,0.20469241464899998
ACH-000544,0.026275515830599998
ACH-000545,0.094073571455
ACH-000547,-0.00961553193453
ACH-000548,0.129578523676
ACH-000549,-0.0421122644692
ACH-000550,0.25552160326400003
ACH-000552,0.163149304432
ACH-000556,0.100638952952
ACH-000557,0.10544165406099999
ACH-000570,0.193693027377
ACH-000571,0.185218722469
ACH-000573,0.139944000973
ACH-000576,0.0914196670897
ACH-000580,0.24141267157699997
ACH-000584,0.0988422796545
ACH-000585,0.0836456835099
ACH-000588,0.22946608184700001
ACH-000589,0.15101674003499999
ACH-000591,0.100716471691
ACH-000593,0.138411422362
ACH-000600,0.118647376876
ACH-000601,0.208013649117
ACH-000604,0.564114648429
ACH-000605,-0.039413877372699996
ACH-000606,0.262904814219
ACH-000608,0.018711057719299998
ACH-000614,0.190742448666
ACH-000616,0.0817348401902
ACH-000618,0.0724544752272
ACH-000619,0.07085437351099999
ACH-000620,0.210534573556
ACH-000621,0.0829988054913
ACH-000622,0.0984299499243
ACH-000623,0.125960879837
ACH-000624,0.075425521127
ACH-000627,0.14199816867
ACH-000630,0.104556937332
ACH-000632,0.0008376193934710001
ACH-000633,0.118187997444
ACH-000637,0.115058308101
ACH-000638,0.280561950503
ACH-000646,0.251203711281
ACH-000647,0.141627270469
ACH-000648,0.286157850881
ACH-000649,0.201316189918
ACH-000651,0.191662572172
ACH-000652,0.165184356513
ACH-000653,-0.0448332105418
ACH-000657,0.231574555139
ACH-000658,0.07192992958569999
ACH-000661,0.155822774388
ACH-000662,-0.0389198268406
ACH-000663,0.130196930705
ACH-000665,0.021024924858499997
ACH-000671,-0.0663915398272
ACH-000673,0.133883460857
ACH-000676,0.201140977599
ACH-000677,0.368982627831
ACH-000681,0.268485119282
ACH-000682,0.18799021238699998
ACH-000683,0.0832345463091
ACH-000684,0.253165635542
ACH-000688,0.586706284301
ACH-000693,0.20821346991999998
ACH-000694,0.0688006719808
ACH-000695,0.334905227945
ACH-000696,0.0620351127099
ACH-000697,0.173172688877
ACH-000699,0.246537441646
ACH-000701,0.0279526910739
ACH-000706,0.267230404626
ACH-000711,0.160327986363
ACH-000713,0.0196669434311
ACH-000714,0.280106468915
ACH-000718,0.319795329887
ACH-000720,0.179403932641
ACH-000721,0.15244532642300002
ACH-000724,-0.0534451051956
ACH-000725,0.19724490078899998
ACH-000732,0.167422833814
ACH-000734,0.08934973611239999
ACH-000735,0.199560356065
ACH-000736,0.273585863688
ACH-000738,0.10311854864700001
ACH-000746,-0.254344459858
ACH-000747,0.123366948772
ACH-000748,0.271987547773
ACH-000753,0.23003226865499998
ACH-000756,-0.256423862417
ACH-000757,0.24228791055999999
ACH-000758,0.18745873906
ACH-000760,0.112668329126
ACH-000763,0.106885426108
ACH-000764,0.013139188221499998
ACH-000765,0.174166821345
ACH-000766,0.198548171122
ACH-000767,0.048762873697
ACH-000768,0.166126486253
ACH-000769,0.22070866499800001
ACH-000770,0.057836851506699996
ACH-000771,0.11154653283
ACH-000773,0.269325742648
ACH-000776,0.161237817897
ACH-000777,0.18965008738800002
ACH-000778,-0.00721438462219
ACH-000781,0.238439958911
ACH-000782,0.27304714048900003
ACH-000783,0.154116738616
ACH-000784,0.18909327930300002
ACH-000785,0.292139999652
ACH-000787,0.147884981615
ACH-000788,0.15364974494
ACH-000791,0.21188510907000002
ACH-000792,0.167861254007
ACH-000794,0.00458853467982
ACH-000796,0.131125211318
ACH-000799,0.266796036782
ACH-000800,-0.0556621658215
ACH-000802,0.185259718666
ACH-000804,0.30352772089200003
ACH-000805,0.237179193884
ACH-000809,0.141068218515
ACH-000810,0.0193390874279
ACH-000811,0.152138016446
ACH-000817,0.0466288317301
ACH-000819,0.149874236179
ACH-000820,0.0629374644152
ACH-000821,0.140602680929
ACH-000822,0.120773924849
ACH-000823,0.152944633744
ACH-000824,0.1403278838
ACH-000827,0.09803728972629999
ACH-000829,0.310603347143
ACH-000831,0.0996029654816
ACH-000832,0.265656913192
ACH-000833,0.103473526686
ACH-000834,0.112239266274
ACH-000835,0.123587279643
ACH-000836,0.0648551146663
ACH-000837,0.205560560704
ACH-000838,0.26139309265599997
ACH-000839,0.206248017927
ACH-000840,-0.19856871032200002
ACH-000841,0.33968595816200003
ACH-000843,0.20062455150699998
ACH-000846,0.008709758321559999
ACH-000847,0.196479148837
ACH-000848,0.13523774437799999
ACH-000849,-0.00410155217123
ACH-000851,0.12838491252599998
ACH-000855,0.100696086096
ACH-000856,0.178321104682
ACH-000858,0.36355633851400004
ACH-000859,-0.127754475844
ACH-000861,0.362724758689
ACH-000862,-0.0126894020471
ACH-000865,0.270722824696
ACH-000866,0.147412962785
ACH-000867,0.147466196331
ACH-000869,0.056934755048599996
ACH-000872,0.34643261962899996
ACH-000873,0.247569838879
ACH-000876,0.129260042
ACH-000878,0.270668946184
ACH-000880,0.254953507465
ACH-000881,0.0565414454377
ACH-000882,0.0422224067486
ACH-000884,0.291265549394
ACH-000885,0.104989656504
ACH-000887,0.077481814577
ACH-000888,0.149292388924
ACH-000889,0.0442817543726
ACH-000890,0.35511084564
ACH-000896,0.20343374063099998
ACH-000898,0.25196463810499997
ACH-000900,0.335886907713
ACH-000901,0.082235816375
ACH-000905,0.216386159419
ACH-000906,0.11043832709899999
ACH-000907,0.20787486278200001
ACH-000910,0.12310681705700001
ACH-000911,0.214551960852
ACH-000912,0.20383543162300002
ACH-000913,0.328144085225
ACH-000915,0.0380782883478
ACH-000916,0.012107988339
ACH-000917,0.14254557170600002
ACH-000921,-0.0541189427293
ACH-000924,0.18903957396499999
ACH-000926,0.29052408515
ACH-000928,0.230538501492
ACH-000929,0.19488741075
ACH-000932,0.197191122967
ACH-000935,0.15515519973
ACH-000936,0.118722511742
ACH-000937,0.0337976610967
ACH-000938,0.200196582733
ACH-000939,0.210098077986
ACH-000941,0.158910079858
ACH-000943,0.228617279833
ACH-000946,0.116024202765
ACH-000947,0.198369108874
ACH-000948,0.106527852926
ACH-000950,0.299844089466
ACH-000953,0.0555580711046
ACH-000957,0.264844122288
ACH-000958,0.0668776955853
ACH-000960,0.240311667042
ACH-000963,0.37473142545599997
ACH-000968,0.0674273289574
ACH-000969,0.121225659107
ACH-000973,0.112901516987
ACH-000974,0.094750104453
ACH-000975,0.0890864681219
ACH-000976,0.132418868202
ACH-000978,-0.07857298063019999
ACH-000980,0.105018145447
ACH-000984,0.386893669101
ACH-000986,0.202615971465
ACH-000988,-0.058016699029199995
ACH-000993,0.05660580524540001
ACH-000994,0.32726556399900003
ACH-000996,0.0701163477394
ACH-001001,0.0473541237314
ACH-001020,0.17532765213100002
ACH-001028,0.07891831586910002
ACH-001031,0.19251407838799997
ACH-001038,0.104298680231
ACH-001048,0.182390008996
ACH-001050,-0.034777351174099996
ACH-001053,0.23893058203200002
ACH-001054,0.16338288728599998
ACH-001061,0.109061785474
ACH-001067,0.367079964749
ACH-001075,0.057198540926099994
ACH-001096,0.095013658184
ACH-001128,0.22367830703400002
ACH-001134,0.0324180279834
ACH-001151,0.257067748709
ACH-001163,0.0112977524865
ACH-001164,0.30250992769499996
ACH-001173,0.20600052454599999
ACH-001183,0.0667396702191
ACH-001184,0.07879903312520001
ACH-001190,0.209890869151
ACH-001192,0.030392687863
ACH-001193,0.062337516784
ACH-001196,0.272057483797
ACH-001197,0.18997672695300002
ACH-001205,0.152449433327
ACH-001211,0.315793866787
ACH-001212,-0.00204577427588
ACH-001228,0.152704448091
ACH-001232,0.198431493235
ACH-001239,0.028297240834
ACH-001274,0.15435173106300001
ACH-001275,-0.0152864694546
ACH-001277,0.194965890814
ACH-001278,0.297437476728
ACH-001280,0.148371088673
ACH-001283,0.186755508765
ACH-001289,-0.0113270036831
ACH-001295,0.202558931037
ACH-001300,0.238013507813
ACH-001301,-0.115372714858
ACH-001302,0.332094611185
ACH-001303,0.08459523882110001
ACH-001306,0.04963940573969999
ACH-001318,0.319889627088
ACH-001322,0.0447771735705
ACH-001328,0.20939096885000003
ACH-001332,0.36393113604500005
ACH-001333,0.404206703841
ACH-001336,0.148215291546
ACH-001340,0.0830649881448
ACH-001346,0.157183227723
ACH-001353,0.013401450608000002
ACH-001354,0.265697129122
ACH-001367,0.228296037236
ACH-001368,0.126656941412
ACH-001374,0.226199045242
ACH-001375,0.281729702857
ACH-001377,0.164573152292
ACH-001380,0.142866033133
ACH-001391,0.33318499261100004
ACH-001407,0.139138278527
ACH-001408,0.244301392252
ACH-001413,0.389784558284
ACH-001430,0.043297880434
ACH-001431,0.176088124711
ACH-001450,0.053629720457
ACH-001496,0.13874828516899998
ACH-001500,0.33089117048300004
ACH-001521,0.16439632384400002
ACH-001523,0.0506406188732
ACH-001532,0.278802574064
ACH-001536,0.235279035567
ACH-001550,0.222273162888
ACH-001552,0.112945063073
ACH-001554,0.07657267998549999
ACH-001645,0.281984231877
ACH-001654,0.07180871677730001
ACH-001715,0.25196770834800003
ACH-001735,0.100322050845
ACH-001736,0.164069026156
ACH-001737,-0.09951778579579999
ACH-001740,0.026410002359099998
ACH-001745,0.21533084628899998
ACH-001750,0.15268811402000002
ACH-001765,0.20384956827599998
ACH-001956,0.11202458311100001
ACH-001957,0.104722192643
