,PTGES2 (80142)
ACH-000004,-0.0823153105337
ACH-000007,-0.348774906751
ACH-000009,-0.282129694064
ACH-000011,-0.32519779633400003
ACH-000012,-0.258932505826
ACH-000013,-0.432863863031
ACH-000014,-0.0776398556976
ACH-000015,-0.318954161726
ACH-000017,-0.0833947786853
ACH-000018,-0.403123158131
ACH-000019,-0.48854660788300003
ACH-000021,-0.414387751175
ACH-000022,-0.24537576179200002
ACH-000025,-0.333427306168
ACH-000028,-0.139177478059
ACH-000030,-0.140534631152
ACH-000035,-0.195554279628
ACH-000036,-0.047998781417300004
ACH-000037,-0.25138784324700003
ACH-000039,-0.0669147699371
ACH-000040,-0.36518473129
ACH-000041,-0.290619715678
ACH-000042,-0.230465285046
ACH-000045,-0.0968522130921
ACH-000047,-0.303747299872
ACH-000052,-0.20593492852499998
ACH-000053,-0.12012154328199999
ACH-000054,-0.345259577316
ACH-000055,-0.236626727367
ACH-000060,-0.404207066279
ACH-000067,-0.16997422224300002
ACH-000070,-0.39738607472099996
ACH-000075,-0.220218361889
ACH-000078,-0.111910512028
ACH-000082,-0.343894687424
ACH-000085,-0.262434022252
ACH-000086,-0.427057445303
ACH-000087,-0.352721216748
ACH-000092,-0.0777097908162
ACH-000095,-0.243754375068
ACH-000097,-0.42090471813
ACH-000098,-0.152040768349
ACH-000099,-0.155727713004
ACH-000108,-0.34125442726800004
ACH-000113,-0.19562469986499997
ACH-000115,-0.319937965988
ACH-000116,-0.251632986844
ACH-000118,-0.33109759941
ACH-000120,-0.38863377439999996
ACH-000123,-0.00887013130192
ACH-000127,-0.127611126787
ACH-000128,-0.172790260515
ACH-000132,-0.20245173772
ACH-000133,-0.30587773091
ACH-000137,-0.186347889162
ACH-000138,-0.289198089803
ACH-000142,-0.26172005209800003
ACH-000143,-0.159510260322
ACH-000146,-0.035251607033
ACH-000148,-0.270413696827
ACH-000150,-0.784255843814
ACH-000152,-0.293220032697
ACH-000153,0.26686343523600004
ACH-000159,-0.10246897973500001
ACH-000160,-0.14687452327
ACH-000163,-0.273165325326
ACH-000167,-0.32091417366
ACH-000168,-0.0679420145634
ACH-000169,-0.32642311313
ACH-000178,-0.26765009124600003
ACH-000182,-0.21296947272
ACH-000183,-0.24578096842799999
ACH-000188,-0.439826977083
