,MARCH4 (57574)
ACH-000004,-0.170082402652
ACH-000007,-0.29081230826
ACH-000009,-0.279702573831
ACH-000011,-0.12582763872199998
ACH-000012,-0.24614712025
ACH-000013,-0.127163527367
ACH-000014,-0.143222886958
ACH-000015,-0.0412632496547
ACH-000017,-0.303029270449
ACH-000018,-0.313735017901
ACH-000019,-0.13900925774
ACH-000021,-0.16160559815
ACH-000022,-0.227426558067
ACH-000025,0.0312659824643
ACH-000028,-0.026290719195300002
ACH-000030,-0.146573032398
ACH-000035,0.0265440189232
ACH-000036,-0.348599576941
ACH-000037,-0.302777716716
ACH-000039,-0.40210540571000003
ACH-000040,-0.164066913516
ACH-000041,-0.240462929626
ACH-000042,-0.160651740568
ACH-000045,-0.260974988142
ACH-000047,-0.054504874485499996
ACH-000052,-0.142019168881
ACH-000053,-0.254012357522
ACH-000054,-0.07130997100889999
ACH-000055,-0.0530449043411
ACH-000060,-0.19959291811500002
ACH-000067,-0.159908334091
ACH-000070,-0.220271876218
ACH-000075,-0.0935762839126
ACH-000078,-0.34586738561499997
ACH-000082,-0.25218199121999996
ACH-000085,-0.178484462416
ACH-000086,-0.173439682897
ACH-000087,-0.200104986279
ACH-000092,-0.125147376832
ACH-000095,-0.08844344708110001
ACH-000097,-0.217543823988
ACH-000098,-0.113863095926
ACH-000099,-0.10799261566099999
ACH-000108,-0.267173889112
ACH-000113,-0.12149812158399999
ACH-000115,-0.026071862771799997
ACH-000116,-0.10599115451199999
ACH-000118,-0.080701003879
ACH-000120,-0.227627509047
ACH-000123,-0.1654183562
ACH-000127,-0.291828651653
ACH-000128,-0.214724092225
ACH-000132,-0.161966057186
ACH-000133,-0.29417813855999997
ACH-000137,-0.209292113553
ACH-000138,0.0336586644907
ACH-000142,-0.18805224956799999
ACH-000143,-0.210905549761
ACH-000146,-0.18404297034800002
ACH-000148,-0.16270148693199998
ACH-000150,0.08743482839780001
ACH-000152,-0.260746194462
ACH-000153,0.034746267829400004
ACH-000159,-0.197142622143
ACH-000160,-0.163929433051
ACH-000163,-0.10200878966499999
ACH-000167,-0.282793238622
ACH-000168,-0.132605725475
ACH-000169,-0.15844763895199998
ACH-000178,-0.072502170164
ACH-000182,-0.218326517817
ACH-000183,0.014050996504799998
ACH-000188,-0.23940070803599997
ACH-000189,0.025191758069799997
ACH-000190,-0.11236893052500001
ACH-000198,-0.147690633548
ACH-000204,-0.457623629725
ACH-000206,-0.197562718982
ACH-000207,-0.200471416303
ACH-000211,-0.136983997005
ACH-000215,-0.221337340138
ACH-000221,-0.16712404977
ACH-000222,-0.449993469032
ACH-000223,-0.223129579088
ACH-000226,-0.192007208343
ACH-000227,-0.275103725458
ACH-000228,-0.0179232819637
ACH-000231,-0.261035189547
ACH-000232,-0.046116114307
ACH-000233,-0.0256392124157
ACH-000234,-0.495432153962
ACH-000235,-0.0860468098766
ACH-000237,-0.165691461861
ACH-000238,-0.0656757313737
ACH-000243,-0.167165167418
ACH-000244,-0.45740608837200003
ACH-000246,-0.0042162647851099995
ACH-000248,-0.224483998031
ACH-000250,-0.18813564952599998
ACH-000251,-0.35768001354
ACH-000253,-0.18857525411899997
ACH-000255,-0.09180266008719999
ACH-000256,0.0524926424201
ACH-000257,0.00684724685162
ACH-000258,-0.215093450416
ACH-000259,-0.18935248485800002
ACH-000260,-0.33228930515
ACH-000261,-0.170044345993
ACH-000262,-0.25168831406500003
ACH-000263,-0.0675631309528
ACH-000264,-0.196542979321
ACH-000265,-0.133707610757
ACH-000266,-0.135487648086
ACH-000272,-0.13303420715199998
ACH-000273,-0.254175047217
ACH-000274,-0.43243641937399996
ACH-000277,-0.417029785255
ACH-000278,-0.08372625429700001
ACH-000279,-0.331248386712
ACH-000280,-0.055025647142000006
ACH-000281,-0.13042251982
ACH-000288,-0.219167687872
ACH-000291,-0.142965844062
ACH-000293,-0.336966918931
ACH-000294,-0.0664743953801
ACH-000295,0.2002204693
ACH-000296,-0.103559194242
ACH-000302,-0.17608461087000002
ACH-000304,-0.166873971187
ACH-000307,-0.107559468326
ACH-000308,-0.254721518627
ACH-000310,-0.374891504713
ACH-000311,-0.008690289452709998
ACH-000312,-0.118111381349
ACH-000315,-0.09414007889960001
ACH-000316,-0.07873372957760001
ACH-000317,-0.105209715775
ACH-000318,-0.268137611616
ACH-000319,-0.13226745374399998
ACH-000320,-0.0887460275209
ACH-000322,-0.164157807748
ACH-000323,-0.0735935462073
ACH-000324,-0.0852451819468
ACH-000329,-0.38297712573700005
ACH-000330,-0.296018990925
ACH-000331,-0.270008457844
ACH-000332,-0.18198091951200002
ACH-000334,0.18983389170499998
ACH-000335,-0.293550678123
ACH-000336,-0.118291294496
ACH-000337,-0.40973309018200005
ACH-000339,-0.158926709004
ACH-000341,-0.17242993908
ACH-000348,-0.186220382259
ACH-000350,-0.16336738364199999
ACH-000352,-0.138404984377
ACH-000356,-0.226851342659
ACH-000361,-0.22789515456
ACH-000362,-0.173911391034
ACH-000363,-0.0544663150105
ACH-000364,-0.23164146850099998
ACH-000365,-0.0506972840584
ACH-000366,-0.09017347664969999
ACH-000368,-0.424508798955
ACH-000374,-0.0555231319941
ACH-000375,-0.0280711871448
ACH-000376,-0.235545411918
ACH-000381,-0.195648617194
ACH-000383,-0.276225818043
ACH-000387,-0.254838902674
ACH-000389,0.005322048652989999
ACH-000390,-0.18531981750999998
ACH-000393,-0.09053167942439999
ACH-000395,-0.254932720961
ACH-000397,-0.123094431942
ACH-000401,-0.247187803467
ACH-000402,0.27081469681299997
ACH-000403,-0.08135633709460001
ACH-000404,0.19212213923000002
ACH-000406,-0.141710506523
ACH-000407,-0.393626885327
ACH-000408,-0.000544135961385
ACH-000410,-0.23738362777600003
ACH-000411,-0.250267740166
ACH-000414,-0.237705605332
ACH-000415,-0.252656752097
ACH-000416,-0.120408182742
ACH-000420,-0.0936857540969
ACH-000421,-0.150412134199
ACH-000424,-0.0752717587546
ACH-000425,-0.262829134734
ACH-000426,-0.14227988264
ACH-000427,-0.422802624124
ACH-000433,-0.0039594594548
ACH-000436,-0.201013759318
ACH-000444,-0.125566309218
ACH-000445,-0.0340726796931
ACH-000448,-0.27968079664900003
ACH-000450,-0.202560154728
ACH-000452,-0.17336192712999998
ACH-000454,-0.09615878125539999
ACH-000458,-0.0636568267674
ACH-000459,-0.22883851872699998
ACH-000460,-0.17628664961399998
ACH-000461,-0.200973680785
ACH-000463,-0.156281311881
ACH-000464,-0.0145566399887
ACH-000466,-0.14672253794600001
ACH-000467,0.0170688535934
ACH-000468,-0.22550813508099998
ACH-000469,-0.146850951852
ACH-000470,0.0305666835183
ACH-000471,-0.11247854385
ACH-000472,-0.157138923714
ACH-000473,-0.152153544555
ACH-000475,-0.270574051875
ACH-000476,-0.17393778198100002
ACH-000477,-0.151007947777
ACH-000480,-0.0263388314716
ACH-000481,0.0216425907124
ACH-000483,-0.303432385058
ACH-000484,-0.11242718200999999
ACH-000485,-0.08986174773489998
ACH-000486,-0.04410296502069999
ACH-000487,-0.067594098922
ACH-000488,-0.228747787809
ACH-000490,-0.174003466789
ACH-000491,-0.0765220992952
ACH-000495,-0.323000658001
ACH-000496,-0.281257372779
ACH-000499,0.08275983312239998
ACH-000500,0.310555848498
ACH-000502,-0.138029445645
ACH-000503,-0.0414398517521
ACH-000505,-0.24845047497699999
ACH-000507,-0.18126989948600003
ACH-000510,-0.21362041655000003
ACH-000511,-0.0160675200719
ACH-000512,-0.347465062474
ACH-000516,-0.255142645331
ACH-000517,-0.116255457607
ACH-000518,-0.183967725868
ACH-000520,-0.0426045307173
ACH-000521,-0.330181060536
ACH-000522,-0.110536334646
ACH-000524,-0.069281356908
ACH-000527,-0.140238575037
ACH-000528,-0.192364537885
ACH-000537,-0.07608530283430001
ACH-000541,-0.278262439609
ACH-000542,-0.139963296811
ACH-000544,-0.08406120103119999
ACH-000545,-0.110334070753
ACH-000547,-0.0757605639479
ACH-000548,-0.022961403678799997
ACH-000549,-0.21761982270799998
ACH-000550,-0.27746644962
ACH-000552,-0.280099699491
ACH-000556,-0.22851814339
ACH-000557,-0.209874693297
ACH-000570,-0.223292237328
ACH-000571,-0.176825893336
ACH-000573,-0.22246599056299998
ACH-000576,-0.26957774716
ACH-000580,-0.372631706338
ACH-000584,-0.196168390389
ACH-000585,-0.212443366471
ACH-000588,-0.0256588522607
ACH-000589,-0.147546476254
ACH-000591,-0.09838049440050001
ACH-000593,-0.203450125627
ACH-000600,-0.20365346318500002
ACH-000601,-0.115389195328
ACH-000604,0.0302858064015
