,NHSL1 (57224)
ACH-000004,0.165316654525
ACH-000007,0.0656441375192
ACH-000009,0.127980283674
ACH-000011,-0.0230838052336
ACH-000012,0.135752519466
ACH-000013,-0.0484528496726
ACH-000014,-0.102629880241
ACH-000015,0.243190392486
ACH-000017,0.0479448905295
ACH-000018,-0.276981764457
ACH-000019,0.16485007232
ACH-000021,-0.169200162907
ACH-000022,0.102634513978
ACH-000025,0.154241069576
ACH-000028,-0.0183221531049
ACH-000030,0.00441415209664
ACH-000035,0.14322900197799998
ACH-000036,0.113926639449
ACH-000037,0.159823369375
ACH-000039,-0.109795660822
ACH-000040,0.07398545422899999
ACH-000041,-0.0275467728843
ACH-000042,-0.036934882388900005
ACH-000045,-0.0615215530183
ACH-000047,0.0335641978489
ACH-000052,-0.07563350523710001
ACH-000053,0.050507527695000005
ACH-000054,-0.10829036234400001
ACH-000055,-0.0006275048448300001
ACH-000060,-0.0674328625456
ACH-000067,-0.0619041770743
ACH-000070,0.0884327070503
ACH-000075,0.0361387074338
ACH-000078,0.0644625622792
ACH-000082,-0.0320859660723
ACH-000085,-0.0838706438007
ACH-000086,-0.028122230687599996
ACH-000087,0.0773881427805
ACH-000092,-0.07480905862939999
ACH-000095,-0.032669003743599996
ACH-000097,-0.0162430518699
ACH-000098,0.0849569769718
ACH-000099,0.0524156194932
ACH-000108,0.09061932508300001
ACH-000113,0.11024921124199999
ACH-000115,0.116326882837
ACH-000116,0.108093344778
ACH-000118,-0.012026425361899998
ACH-000120,0.004481790351010001
ACH-000123,0.007449393927109999
ACH-000127,0.014660160322200001
ACH-000128,-0.21397936682100002
ACH-000132,0.071632764956
ACH-000133,0.17853897571400001
ACH-000137,0.0649803915841
ACH-000138,0.07158242218369999
ACH-000142,0.00972408878481
ACH-000143,-0.0388070048694
ACH-000146,0.017132392713500002
ACH-000148,0.0534857978165
ACH-000150,0.09682924641619998
ACH-000152,0.0839168547992
ACH-000153,0.237896341903
ACH-000159,0.028261830050499998
ACH-000160,-0.049649045757800006
ACH-000163,0.11094661840999998
ACH-000167,0.07650492573760001
ACH-000168,0.11999588970799999
ACH-000169,0.017394313458599996
ACH-000178,0.0091085582273
ACH-000182,0.10355787353
ACH-000183,0.015696748233
ACH-000188,0.0202252147336
ACH-000189,0.37536144248099995
ACH-000190,0.210160342856
ACH-000198,-0.062266705938999994
ACH-000204,-0.05639482465469999
ACH-000206,0.0167556119481
ACH-000207,-0.017715649705999998
ACH-000211,0.0151309206057
ACH-000215,-0.0031205233900799996
ACH-000221,-0.08643291622060001
ACH-000222,-0.029315519089200003
ACH-000223,0.032471594779599995
ACH-000226,0.10178742594799998
ACH-000227,-0.010542307159400001
ACH-000228,0.141602745558
ACH-000231,-0.045485978082699996
ACH-000232,0.0214479344582
ACH-000233,0.0497618542532
ACH-000234,-0.065092506719
ACH-000235,-0.062062160306
ACH-000237,-0.027627613181599998
ACH-000238,0.0023473345545400003
ACH-000243,0.19013901172000003
ACH-000244,-0.0876089820453
ACH-000246,-0.05924150704469999
ACH-000248,0.0012061384933
ACH-000250,-0.04248053513180001
ACH-000251,-0.218082766426
ACH-000253,-0.00775307546081
ACH-000255,0.013381034178799999
ACH-000256,-0.0670059494417
ACH-000257,-0.158854218497
ACH-000258,0.105478485141
ACH-000259,0.035848435654000005
ACH-000260,0.048349577625
ACH-000261,-0.0101866290707
ACH-000262,-0.143197439309
ACH-000263,-0.0851610747988
ACH-000264,0.0396363579334
ACH-000265,0.0263111694104
ACH-000266,-0.00429407285565
ACH-000272,0.0884491271623
ACH-000273,-0.079875105835
ACH-000274,-0.050015132707900006
ACH-000277,-0.0374800102071
ACH-000278,-0.00351029839981
ACH-000279,0.035420621458400005
ACH-000280,0.0566978716381
ACH-000281,-0.03611009278130001
ACH-000288,0.048155710343699996
ACH-000291,0.0998881723963
ACH-000293,-0.241378303884
ACH-000294,-0.0645419214728
ACH-000295,-0.413911710549
ACH-000296,-0.10606518573200001
ACH-000302,0.0335432408075
ACH-000304,-0.350971699936
ACH-000307,0.00574013227265
ACH-000308,0.0753638215548
ACH-000310,0.107531231818
ACH-000311,-0.0180012690181
ACH-000312,0.11814367933499999
ACH-000315,-0.005379781494260001
ACH-000316,0.050285306782300004
ACH-000317,0.059097217253900006
ACH-000318,-0.00326193425613
ACH-000319,0.06847328285830001
ACH-000320,-0.056666976613800005
ACH-000322,-0.107907842478
ACH-000323,0.059657098688
ACH-000324,-0.108582259989
ACH-000329,0.0573177143563
ACH-000330,0.0679178192905
ACH-000331,-0.0697607765076
ACH-000332,0.0609093791415
ACH-000334,0.20200118186299998
ACH-000335,-0.0927861766794
ACH-000336,0.152035114971
ACH-000337,-0.0271605040919
ACH-000339,0.144593078983
ACH-000341,0.157083098364
ACH-000348,-0.07018062873660001
ACH-000350,0.0741731259444
ACH-000352,0.0800695185792
ACH-000356,-0.189333696615
ACH-000361,-0.211445993607
ACH-000362,0.021904957370299998
ACH-000363,-0.165812793332
ACH-000364,-0.134564893757
ACH-000365,0.0535993725528
ACH-000366,0.0128590605892
ACH-000368,-0.104696507599
ACH-000374,0.24900660597399998
ACH-000375,0.267698546011
ACH-000376,-0.0807079231203
ACH-000381,0.14644500096
ACH-000383,0.0608517599349
ACH-000387,0.0931046661017
ACH-000389,-0.16191984601099998
ACH-000390,-0.00598131036648
ACH-000393,-0.0869284867879
ACH-000395,0.0570426048255
ACH-000397,-0.0611739998757
ACH-000401,-0.00209426606004
ACH-000402,-0.0804181963905
ACH-000403,-0.018541827037
ACH-000404,0.0024464583660300005
ACH-000406,0.00952667938334
ACH-000407,-0.0211125366023
ACH-000408,0.08348008152200001
ACH-000410,0.0252444253548
ACH-000411,-0.147269240947
ACH-000414,0.0944282632516
ACH-000415,-0.0695770614761
ACH-000416,0.0881704637156
ACH-000420,-0.0945579434633
ACH-000421,0.053268814957400004
ACH-000424,0.0416747949689
ACH-000425,-0.0967673736563
ACH-000426,-0.24432146543699998
ACH-000427,0.233583728543
ACH-000433,0.126382384609
ACH-000436,-0.036922070343400004
ACH-000444,-0.0638375583815
ACH-000445,0.11979334377800001
ACH-000448,-0.052648568329
ACH-000450,0.09344472105660001
ACH-000452,0.017106679251
ACH-000454,-0.041128253714199994
ACH-000458,-0.0242885384322
ACH-000459,0.212966734126
ACH-000460,0.0110178649697
ACH-000461,0.0981491571283
ACH-000463,-0.146548167794
ACH-000464,0.375802538511
ACH-000466,-0.05109488089
ACH-000467,0.0158238040784
ACH-000468,0.086276869013
ACH-000469,0.123325384656
ACH-000470,-0.08109230893
ACH-000471,-0.0185245749552
ACH-000472,0.0182357806355
ACH-000473,-0.243301179146
ACH-000475,0.0693165240427
ACH-000476,0.0204608797602
ACH-000477,0.08290693079030001
ACH-000480,0.18697009927000002
ACH-000481,0.0411805278849
ACH-000483,0.0666976257075
ACH-000484,0.0410480788435
ACH-000485,0.153714365524
ACH-000486,-0.0244505156319
ACH-000487,-0.03605960255
ACH-000488,0.0433545081728
ACH-000490,0.0430964493237
ACH-000491,-0.0695831753306
ACH-000495,0.115966345666
ACH-000496,0.0137044666274
ACH-000499,0.110455622482
ACH-000500,0.316590147113
ACH-000502,0.0956449907281
ACH-000503,-0.0622558916286
ACH-000505,-0.037260691030300004
ACH-000507,-0.0035793208286900003
ACH-000510,0.0113807876468
ACH-000511,-0.05824977112409999
ACH-000512,0.122478257512
ACH-000516,-0.00505937110186
ACH-000517,0.016556199350399998
ACH-000518,0.010702807727600001
ACH-000520,0.025863026255900003
ACH-000521,-0.026339281235099998
ACH-000522,0.107717477507
ACH-000524,0.084635000679
ACH-000527,0.0421138800785
ACH-000528,-0.08672643530780001
ACH-000537,-0.0182644210751
ACH-000541,0.418975501164
ACH-000542,-0.09254987954169999
ACH-000544,0.120239325838
ACH-000545,-0.07099397151060001
ACH-000547,-0.142009036803
ACH-000548,-0.07246976590819999
ACH-000549,-0.00707465660147
ACH-000550,-0.0545363651076
ACH-000552,0.0629786797341
ACH-000556,0.04366731530730001
ACH-000557,0.00391239512151
ACH-000570,0.07376736930569999
ACH-000571,0.0791991925573
ACH-000573,-0.05317803725459999
ACH-000576,0.07438616661280001
ACH-000580,-0.109842705067
ACH-000584,0.07213142140039999
ACH-000585,0.0397910387864
ACH-000588,0.0478562481419
ACH-000589,-0.0361074389807
ACH-000591,0.0127480478873
ACH-000593,-0.158994102471
ACH-000600,-0.023916471652
ACH-000601,0.0350948002903
ACH-000604,0.0184021326154
ACH-000605,-0.129807251152
