,IMP4 (92856)
ACH-000182,-1.15603918275
ACH-000183,-1.42577810399
ACH-000188,-1.12053995863
ACH-000189,-1.1934753872200001
ACH-000190,-1.40815408167
ACH-000198,-1.30590292156
ACH-000204,-1.14736115951
ACH-000206,-1.2122020493999999
ACH-000207,-1.00929171164
ACH-000211,-1.34397498994
ACH-000215,-1.3746557791999998
ACH-000221,-1.27422479633
ACH-000222,-1.2396781945
ACH-000223,-1.0892252122
ACH-000226,-1.36182180886
ACH-000227,-1.2575921961
ACH-000228,-1.18747385191
ACH-000231,-1.51390127855
ACH-000232,-1.28295785509
ACH-000233,-1.3376960517899998
ACH-000234,-1.39315538208
ACH-000235,-1.24016921696
ACH-000237,-1.3226385332100001
ACH-000238,-1.2456620758299999
ACH-000243,-1.1153721822700002
ACH-000244,-1.25335021115
ACH-000246,-1.1126386801
ACH-000248,-1.2101300531499999
ACH-000250,-1.19419091159
ACH-000251,-1.01864751002
ACH-000253,-1.3320620930299998
ACH-000255,-1.2062374616399998
ACH-000256,-1.16000377878
ACH-000257,-1.22676422962
ACH-000258,-1.58584234271
ACH-000259,-1.28377554987
ACH-000260,-1.23832153052
ACH-000261,-1.156289295
ACH-000262,-1.10661053026
ACH-000263,-1.20617652303
ACH-000264,-1.18423051948
ACH-000265,-1.15158035348
ACH-000266,-1.15690167395
ACH-000272,-1.13644834062
ACH-000273,-1.21019271064
ACH-000274,-1.31008287219
ACH-000277,-1.0340096076799998
ACH-000278,-1.4480263308
ACH-000279,-1.37649831662
ACH-000280,-1.25511062126
ACH-000281,-1.5263856944499998
ACH-000288,-1.2271786341
ACH-000291,-1.21877157278
ACH-000293,-1.10471552422
ACH-000294,-1.4305386080899998
ACH-000295,-1.52812148528
ACH-000296,-1.27092419847
ACH-000302,-1.07443201683
ACH-000304,-1.26657163183
ACH-000307,-1.22893372813
ACH-000308,-1.34363130502
ACH-000310,-1.70821375808
ACH-000311,-1.32110449604
ACH-000312,-1.2369369032100002
ACH-000315,-1.61486271102
ACH-000316,-1.29490929713
ACH-000317,-1.39558078411
ACH-000318,-1.2981946262200001
ACH-000319,-1.3870778891
ACH-000320,-1.42881181465
ACH-000322,-1.02955168199
ACH-000323,-1.3552417455899999
ACH-000324,-1.0820628646
ACH-000329,-1.2120992125399999
ACH-000330,-1.5416136449200002
ACH-000331,-1.08740548655
ACH-000332,-1.2447609781
ACH-000334,-1.28480793426
ACH-000335,-1.4233036004100001
ACH-000336,-1.31920812486
ACH-000337,-1.3617062393200001
ACH-000339,-1.33539751319
ACH-000341,-1.26837771475
ACH-000348,-1.05079696155
ACH-000350,-1.34895330842
ACH-000352,-1.3464454777500001
ACH-000356,-1.1933580966
ACH-000361,-1.3806592448100001
ACH-000362,-1.39110033728
ACH-000363,-1.28138230684
ACH-000364,-1.21606624984
ACH-000365,-1.32976285376
ACH-000366,-1.24355110396
ACH-000368,-1.41407016935
ACH-000374,-1.25046944948
ACH-000375,-1.07085726761
ACH-000376,-1.41637472289
ACH-000381,-1.3994983323899999
ACH-000383,-1.42377459245
ACH-000387,-1.1328131051299999
ACH-000389,-1.2484209488299998
ACH-000390,-1.49409688371
ACH-000393,-1.3446373955000002
ACH-000395,-1.21782022469
ACH-000397,-1.2627425967700001
ACH-000401,-1.00507005204
ACH-000402,-1.3108981944700002
ACH-000403,-1.28272022113
ACH-000404,-1.00138594632
ACH-000406,-1.23410986606
ACH-000407,-1.18693527714
ACH-000408,-1.3204855314100001
ACH-000410,-1.17108218071
ACH-000411,-1.08245550544
ACH-000414,-1.3637654900999998
ACH-000415,-1.34204492861
ACH-000416,-1.37520464062
ACH-000420,-1.2958137035200001
ACH-000421,-1.1754466965700001
ACH-000424,-1.49117928192
ACH-000425,-1.1806683334
ACH-000426,-0.9937378183650001
ACH-000427,-1.1290964618000001
ACH-000433,-1.16333469672
ACH-000436,-1.42843443389
ACH-000444,-1.1686385556799999
ACH-000445,-1.3162435639299999
ACH-000448,-1.23988336935
ACH-000450,-1.23154844742
ACH-000452,-1.4148640219400002
ACH-000454,-1.22893295236
ACH-000458,-1.3725595754799997
ACH-000459,-1.0488876108299998
ACH-000460,-1.1675473562
ACH-000461,-1.07904829029
ACH-000463,-1.1722787921
ACH-000464,-1.08350440776
ACH-000466,-1.24073651349
ACH-000467,-1.06482361652
ACH-000468,-1.30286084849
ACH-000469,-1.44307072234
ACH-000470,-1.16460579174
ACH-000471,-1.2979234086
ACH-000472,-1.39212569445
ACH-000473,-1.25019194877
ACH-000475,-1.18564963578
ACH-000476,-0.983054442253
ACH-000477,-0.9839644032529999
ACH-000480,-1.16297062184
ACH-000481,-1.40425616413
ACH-000483,-1.20898114206
ACH-000484,-1.1007363102
ACH-000485,-1.41081076187
ACH-000486,-1.2361761658900001
ACH-000487,-1.276149597
ACH-000488,-1.12601331857
ACH-000490,-1.29676531714
ACH-000491,-1.1689559860299998
ACH-000495,-1.30767288503
ACH-000496,-1.24765270936
ACH-000499,-1.15129001329
ACH-000500,-1.44890467432
ACH-000502,-1.14473524717
ACH-000503,-1.3684916602700001
ACH-000505,-1.34765126882
ACH-000507,-1.01620450323
ACH-000510,-1.45253842206
ACH-000511,-1.3819014279
ACH-000512,-1.2282319452600001
ACH-000516,-1.1862011833
ACH-000517,-1.22046751312
ACH-000518,-1.32675253996
ACH-000520,-1.13747551769
ACH-000521,-1.2835655135
ACH-000522,-1.5642933898700002
ACH-000524,-1.2284649003
ACH-000527,-1.1387205383399999
ACH-000528,-1.16783256862
ACH-000537,-1.4067650571
ACH-000541,-1.30428134717
ACH-000542,-1.3983494150600002
ACH-000544,-1.3252652995899998
ACH-000545,-1.40682935099
ACH-000547,-1.08363927138
ACH-000548,-1.2511203777200002
ACH-000549,-1.25865411062
ACH-000550,-1.5807728859999999
ACH-000552,-1.25653049301
ACH-000556,-1.35050388502
ACH-000557,-1.3157192529000001
ACH-000570,-1.2197780219
ACH-000571,-1.16986481473
ACH-000573,-1.42381665362
ACH-000576,-1.33683008593
ACH-000580,-1.20463831558
ACH-000584,-1.31797400147
ACH-000585,-1.3533089622499999
ACH-000588,-1.59788859992
ACH-000589,-1.20337301249
ACH-000591,-1.39757554344
ACH-000593,-1.38904072477
ACH-000600,-1.14380964881
ACH-000601,-1.21415396744
ACH-000604,-0.974743098829
ACH-000605,-1.6053322863100001
ACH-000606,-1.2379529771200002
ACH-000608,-1.3500022528
ACH-000614,-1.18059002906
ACH-000616,-1.15256881784
ACH-000618,-1.33668510048
ACH-000619,-1.15275327067
ACH-000620,-1.12272859783
ACH-000621,-1.09689703391
ACH-000622,-1.07563945714
ACH-000623,-1.3669251070200001
ACH-000624,-1.30401281469
ACH-000627,-1.3304277711799999
ACH-000630,-1.3728034193
ACH-000632,-1.25541976134
ACH-000633,-1.3803893739
ACH-000637,-1.16444168721
ACH-000638,-1.36355827811
ACH-000646,-1.07681169332
ACH-000647,-1.4118644685100001
ACH-000648,-1.35232325647
ACH-000649,-1.21585622706
ACH-000651,-1.43888101537
ACH-000652,-1.15568966599
ACH-000653,-1.2053188427200001
ACH-000657,-1.31542355723
ACH-000658,-1.15996248215
ACH-000661,-1.1419054065899998
ACH-000662,-1.43964009144
ACH-000663,-1.043815948
ACH-000665,-1.3281136189700002
ACH-000671,-1.20934379409
ACH-000673,-1.22475970371
ACH-000676,-1.07011561776
ACH-000677,-1.34216971972
ACH-000681,-1.33987746156
ACH-000682,-1.3973130665600002
ACH-000683,-1.4215810328999998
ACH-000684,-1.1520092712
ACH-000688,-1.04884251967
ACH-000693,-1.23090026907
ACH-000694,-1.17371839439
ACH-000695,-1.27159183851
ACH-000696,-1.16102355752
ACH-000697,-0.9311053742640001
ACH-000699,-1.30994123026
ACH-000701,-1.53705538757
ACH-000706,-1.28914141214
ACH-000711,-1.1507438187
ACH-000713,-1.2878406334399999
ACH-000714,-1.3497052895100001
ACH-000718,-1.20928585541
ACH-000720,-1.1514151310299998
ACH-000721,-1.2022100769600002
ACH-000724,-1.41702969834
ACH-000725,-0.9848277282510001
ACH-000732,-1.19530267101
ACH-000734,-1.3005518964700002
ACH-000735,-1.3555674455700002
ACH-000736,-1.0588151324700001
ACH-000738,-1.64329722782
ACH-000746,-1.2561004042
ACH-000747,-1.1676624173999999
ACH-000748,-1.0667645265999999
ACH-000753,-1.0219315472200001
ACH-000756,-1.32645918531
ACH-000757,-1.33860859236
ACH-000758,-1.20581523708
ACH-000760,-1.3603803039200002
ACH-000763,-1.11840829475
ACH-000764,-1.34187485558
ACH-000765,-1.16052371838
ACH-000766,-1.3794441133500002
ACH-000767,-1.3038246846200001
ACH-000768,-1.2127641905500002
ACH-000769,-1.36436071546
ACH-000770,-1.18854122133
ACH-000771,-0.964521580836
ACH-000773,-1.43196393294
ACH-000776,-1.1524480656899998
ACH-000777,-1.55775321502
ACH-000778,-1.15134831166
ACH-000781,-1.17775289111
ACH-000782,-1.0067170772399998
ACH-000783,-1.20275019324
ACH-000784,-1.57961825873
ACH-000785,-1.45467526379
ACH-000787,-1.15038884544
ACH-000788,-1.4027490729499998
ACH-000791,-1.26253775105
ACH-000792,-1.41541468655
ACH-000794,-1.1778125231
ACH-000796,-1.14131760938
ACH-000799,-1.2701922286799998
ACH-000800,-1.1844344880600002
ACH-000802,-1.16884861313
ACH-000804,-1.52343454525
ACH-000805,-1.06890376903
ACH-000809,-1.40244159074
ACH-000810,-1.43575462291
ACH-000811,-1.4137535782
ACH-000817,-1.28926417398
ACH-000819,-1.4682177005700001
ACH-000820,-1.3197795828899999
ACH-000821,-1.0274421993
ACH-000822,-0.758233853109
ACH-000823,-1.2645668428399999
ACH-000824,-1.39541708998
ACH-000827,-1.0405979164899999
ACH-000829,-1.4616696693399998
ACH-000831,-1.03240722777
ACH-000832,-1.05430189763
ACH-000833,-1.28387000954
ACH-000834,-1.28979505384
ACH-000835,-1.32630933932
ACH-000836,-1.21045022809
ACH-000837,-1.27683514784
ACH-000838,-1.602688416
ACH-000839,-1.38063085824
ACH-000840,-1.11713110045
ACH-000841,-1.3267474672600001
ACH-000843,-1.3027041696
ACH-000846,-1.05019488782
ACH-000847,-1.43844394289
ACH-000848,-1.2814370319700001
ACH-000849,-1.50102718231
ACH-000851,-1.0534877950200001
ACH-000855,-1.24034773979
ACH-000856,-1.35407320664
ACH-000858,-1.4164061576499998
ACH-000859,-1.45609845599
ACH-000861,-1.16628491097
ACH-000862,-1.25969943336
ACH-000865,-1.23505495648
ACH-000866,-1.33379698822
ACH-000867,-1.34951918029
ACH-000869,-1.24522105709
ACH-000872,-1.2036774400599999
ACH-000873,-1.24636279055
ACH-000876,-1.1947230781
ACH-000878,-1.21213160966
ACH-000880,-1.2549644184200002
ACH-000881,-1.25445536523
ACH-000882,-1.22839140491
ACH-000884,-1.25307377718
ACH-000885,-1.15493626854
ACH-000887,-1.37933186636
ACH-000888,-1.53438857625
ACH-000889,-1.46306571757
ACH-000890,-1.27397285236
ACH-000896,-1.39232826678
ACH-000898,-1.2489516110299999
ACH-000900,-1.18688492215
ACH-000901,-1.22562462989
ACH-000905,-1.31698731184
ACH-000906,-1.33105693167
ACH-000907,-1.40869139625
ACH-000910,-1.36959858791
ACH-000911,-1.13896384064
ACH-000912,-1.32018847017
ACH-000913,-1.2979616819700002
ACH-000915,-1.25214952636
ACH-000916,-1.21249293459
ACH-000917,-1.3459620967500001
ACH-000921,-1.1780210845299999
ACH-000924,-1.2763458533399998
ACH-000926,-1.50285425143
ACH-000928,-0.9138499193170001
ACH-000929,-1.56494193665
ACH-000932,-1.33197722116
ACH-000935,-1.0351571142799998
ACH-000936,-1.2903060068
ACH-000937,-1.24707062215
ACH-000938,-1.07973595687
ACH-000939,-1.51386166375
ACH-000941,-1.30798790313
ACH-000943,-1.13569294005
ACH-000946,-1.22963387752
ACH-000947,-1.2630471698
ACH-000948,-1.15065667076
ACH-000950,-1.1703548641200001
ACH-000953,-1.39706487864
ACH-000957,-1.34816045405
ACH-000958,-1.31698131842
ACH-000960,-0.935153671191
ACH-000963,-1.57603056687
ACH-000968,-0.942120919286
ACH-000969,-1.32296109537
ACH-000973,-1.34851310965
ACH-000974,-1.25173029924
ACH-000975,-1.48239735169
ACH-000976,-1.27885041534
ACH-000978,-1.04134616721
ACH-000980,-1.4256857896500001
ACH-000984,-1.2265920264599999
ACH-000986,-1.12801094185
ACH-000988,-1.21782775516
ACH-000993,-1.36449010069
ACH-000994,-1.03298636326
ACH-000996,-1.3014222046500001
ACH-001001,-1.25677732368
ACH-001020,-1.18935474079
ACH-001028,-1.30829350857
ACH-001031,-1.36966274166
ACH-001038,-1.4180653271599999
ACH-001048,-1.44743890709
ACH-001050,-1.2750635718
ACH-001053,-1.332084
ACH-001054,-1.40167270713
ACH-001061,-1.31133351713
ACH-001067,-1.25939814959
ACH-001075,-1.1096020435299998
ACH-001096,-1.21143476847
ACH-001128,-1.3223918281799998
ACH-001134,-1.04184834996
ACH-001151,-1.30509921981
ACH-001163,-1.1509306397799999
ACH-001164,-1.37332908382
ACH-001173,-1.29740120917
ACH-001183,-1.21864624264
ACH-001184,-1.3773411092299999
ACH-001190,-1.21463459605
ACH-001192,-1.49326529701
ACH-001193,-1.17489103485
ACH-001196,-1.35921369229
ACH-001197,-1.2332582341299998
ACH-001205,-1.2534957367200001
ACH-001211,-1.30620068206
ACH-001212,-0.5332116644780001
ACH-001228,-1.30079938381
ACH-001232,-1.41665754299
ACH-001239,-1.2542096908700002
ACH-001274,-1.02980205405
ACH-001275,-1.3640995513799998
ACH-001277,-1.65334965843
ACH-001278,-1.1001358290799998
ACH-001280,-1.22388458224
ACH-001283,-1.3697528841100002
ACH-001289,-1.12911681215
ACH-001295,-1.3957978212600002
ACH-001300,-1.61216225893
ACH-001301,-1.2873599547799999
ACH-001302,-1.45753509035
ACH-001303,-1.18539902952
ACH-001306,-1.37980811143
ACH-001318,-1.44048557836
ACH-001322,-1.33433341839
ACH-001328,-1.09853656324
ACH-001332,-1.51483306092
ACH-001333,-1.13658012537
ACH-001336,-1.2445743271
ACH-001340,-1.08075997222
ACH-001346,-1.31563660594
ACH-001353,-1.3999234734000001
ACH-001354,-1.56401627398
ACH-001367,-1.13901806046
ACH-001368,-1.33390955371
ACH-001374,-1.52802061956
ACH-001375,-1.05835460613
ACH-001377,-1.19962087579
ACH-001380,-1.2949057550299998
ACH-001391,-1.17991973789
ACH-001407,-1.4357824512600001
ACH-001408,-1.17072646161
ACH-001413,-1.31888365724
ACH-001430,-1.33617574871
ACH-001431,-1.27613471728
ACH-001450,-1.08296018017
ACH-001496,-1.3074886119
ACH-001500,-1.3829819678600002
ACH-001521,-1.0373887987700001
ACH-001523,-1.2870229258499999
ACH-001532,-1.11868849649
ACH-001536,-1.46739690215
ACH-001550,-1.52252707065
ACH-001552,-1.3356336804100002
ACH-001554,-1.24504654651
ACH-001645,-1.3546781464500002
ACH-001654,-1.32673317204
ACH-001715,-0.9724359389239999
ACH-001735,-1.32586399324
ACH-001736,-0.953386423933
ACH-001737,-1.25156177318
ACH-001740,-1.18864533213
ACH-001745,-0.9139415259810001
ACH-001750,-1.06274535954
ACH-001765,-1.30781338564
ACH-001956,-1.2020610456799998
ACH-001957,-1.27220696167
