,CATSPER1 (117144)
ACH-000004,-0.272053716191
ACH-000007,-0.281014204424
ACH-000009,-0.030426629230499998
ACH-000011,0.015185074131700001
ACH-000012,-0.178137392733
ACH-000013,-0.058343381389
ACH-000014,0.173034446836
ACH-000015,-0.0210809641775
ACH-000017,-0.0921313847975
ACH-000018,-0.18920493440900002
ACH-000019,-0.130199427148
ACH-000021,-0.17690547359900002
ACH-000022,-0.061058012908399996
ACH-000025,-0.205245806149
ACH-000028,-0.172993920985
ACH-000030,-0.20106147832899998
ACH-000035,0.299171269666
ACH-000036,-0.229971347269
ACH-000037,-0.33980799849699994
ACH-000039,-0.0248664813792
ACH-000040,-0.0689215843899
ACH-000041,-0.16926265935100002
ACH-000042,-0.24805635433899997
ACH-000045,-0.0749961770615
ACH-000047,-0.126499500743
ACH-000052,-0.294354879648
ACH-000053,-0.109888033641
ACH-000054,0.055128040442500005
ACH-000055,-0.165915910375
ACH-000060,-0.00814679009461
ACH-000067,0.0453920827386
ACH-000070,-0.368475135899
ACH-000075,-0.25646120749699997
ACH-000078,-0.297539090415
ACH-000082,-0.330781789508
ACH-000085,-0.05183994086680001
ACH-000086,-0.398677822749
ACH-000087,-0.370416829395
ACH-000092,-0.285630099341
ACH-000095,-0.122273929453
ACH-000097,-0.027655763203699998
ACH-000098,-0.040296806025099996
ACH-000099,-0.09626074856969999
ACH-000108,-0.107214295954
ACH-000113,-0.240558233286
ACH-000115,-0.427530227433
ACH-000116,-0.21281267969999998
ACH-000118,-0.308530939161
ACH-000120,-0.023844227026400003
ACH-000123,-0.36932911828599996
ACH-000127,-0.027022032765799998
ACH-000128,-0.06170930820309999
ACH-000132,-0.141020140317
ACH-000133,-0.16906559284800002
ACH-000137,-0.044336086726299996
ACH-000138,-0.238396732423
ACH-000142,-0.6006993513409999
ACH-000143,-0.0673347084852
ACH-000146,-0.0851401053456
ACH-000148,-0.0938810700402
ACH-000150,-0.187946431732
ACH-000152,-0.0365737999644
ACH-000153,-0.142683646912
ACH-000159,-0.244154313002
ACH-000160,-0.0418218968758
ACH-000163,-0.152859797755
ACH-000167,-0.0829076288368
ACH-000168,-0.209736269246
ACH-000169,-0.13331643950400002
ACH-000178,-0.145237614675
ACH-000182,-0.135325567721
ACH-000183,-0.061993972037300005
ACH-000188,-0.393868757556
ACH-000189,-0.42040241563
ACH-000190,-0.0815643348927
ACH-000198,-0.252700165703
ACH-000204,0.0723562598414
ACH-000206,-0.051745560199499996
ACH-000207,-0.570769773983
ACH-000211,-0.159904287838
ACH-000215,-0.15784812402
ACH-000221,-0.16266722104599998
ACH-000222,-0.270950786646
ACH-000223,0.047158839109
ACH-000226,-0.0676094613176
ACH-000227,-0.142129694286
ACH-000228,-0.370898328479
ACH-000231,-0.242051026721
ACH-000232,-0.0408258366548
ACH-000233,-0.0592501367134
ACH-000234,-0.17335619585499998
ACH-000235,-0.258798129873
ACH-000237,-0.0751739429378
ACH-000238,-0.322920524631
ACH-000243,-0.029751361096
ACH-000244,0.06448935076880001
ACH-000246,-0.015042068726700003
ACH-000248,0.184648297094
ACH-000250,-0.114870697383
ACH-000251,-0.292435060476
ACH-000253,-0.051055779596100005
ACH-000255,-0.339844710984
ACH-000256,-0.424100379384
ACH-000257,-0.022762356299
ACH-000258,-0.239398026963
ACH-000259,-0.1320835276
ACH-000260,-0.14001848647600001
ACH-000261,-0.27438091551
ACH-000262,0.0158143905534
ACH-000263,-0.129233153655
