,GNL3 (26354)
ACH-000004,-0.71962749734
ACH-000007,-1.0679822107999999
ACH-000009,-0.910502904008
ACH-000011,-0.601425973273
ACH-000012,-0.8668040221150001
ACH-000013,-0.818115268123
ACH-000014,-0.973440827408
ACH-000015,-0.993377790995
ACH-000017,-0.7497083880359999
ACH-000018,-1.02218111912
ACH-000019,-1.15042226632
ACH-000021,-1.0952863239200001
ACH-000022,-0.613568059188
ACH-000025,-0.757637254585
ACH-000028,-0.95515765765
ACH-000030,-1.00814782015
ACH-000035,-0.701214696767
ACH-000036,-0.8588861492100001
ACH-000037,-1.53669344401
ACH-000039,-0.599468382134
ACH-000040,-0.67768054771
ACH-000041,-0.44665677927
ACH-000042,-0.939446403233
ACH-000045,-0.752303262558
ACH-000047,-0.884692719628
ACH-000052,-0.810447125832
ACH-000053,-0.946017443809
ACH-000054,-0.7287294059010001
ACH-000055,-0.48312597523100004
ACH-000060,-0.923384337809
ACH-000067,-0.955731452062
ACH-000070,-0.6486901788620001
ACH-000075,-1.17650444204
ACH-000078,-0.890926703933
ACH-000082,-0.716147677201
ACH-000085,-1.08150046081
ACH-000086,-0.792365829191
ACH-000087,-0.665624315696
ACH-000092,-0.895274398022
ACH-000095,-0.804879684696
ACH-000097,-1.03579046377
ACH-000098,-0.8534191454800001
ACH-000099,-0.740371554768
ACH-000108,-0.626681030203
ACH-000113,-0.8394046165710001
ACH-000115,-0.989829290435
ACH-000116,-0.9335020432
ACH-000118,-0.649777954201
ACH-000120,-0.723188670648
ACH-000123,-0.9709132697249999
ACH-000127,-0.842372254976
ACH-000128,-0.881713659599
ACH-000132,-0.7307090451870001
ACH-000133,-0.92212619874
ACH-000137,-0.7321829158509999
ACH-000138,-0.8888027429240001
ACH-000142,-1.0826973941
ACH-000143,-0.8514525369239999
ACH-000146,-0.759059228774
ACH-000148,-0.741730394128
ACH-000150,-0.583170331071
ACH-000152,-0.663878820143
ACH-000153,-0.659451620969
ACH-000159,-0.820830748131
ACH-000160,-1.1612471105
ACH-000163,-0.7064902016519999
ACH-000167,-1.08153561336
ACH-000168,-0.8724593579200001
ACH-000169,-0.951156000381
ACH-000178,-0.694858514731
ACH-000182,-1.00629549562
ACH-000183,-0.8992619691949999
ACH-000188,-0.8337593740520001
ACH-000189,-0.548070865866
ACH-000190,-0.616169955021
ACH-000198,-1.01474260977
ACH-000204,-0.672268968927
ACH-000206,-0.94462228501
ACH-000207,-0.7494361090870001
ACH-000211,-0.952528649342
ACH-000215,-0.803689185667
ACH-000221,-0.957274372588
ACH-000222,-0.7326505039010001
ACH-000223,-0.6090630274909999
ACH-000226,-0.745875972326
ACH-000227,-0.45421031420900004
ACH-000228,-1.0788154700700001
ACH-000231,-0.699274428789
ACH-000232,-0.770403816874
ACH-000233,-0.9036698041850001
ACH-000234,-1.07769401427
ACH-000235,-0.9012092120849999
ACH-000237,-0.761099997155
ACH-000238,-0.973158547588
ACH-000243,-0.795596887932
ACH-000244,-0.835956746558
ACH-000246,-0.9345088969850001
ACH-000248,-0.7355277592910001
ACH-000250,-0.8242053714990001
ACH-000251,-0.84912644941
ACH-000253,-1.02546955918
ACH-000255,-0.9374582119939999
ACH-000256,-0.680194064228
ACH-000257,-0.8334178926420001
ACH-000258,-0.6837311512250001
ACH-000259,-0.522751688247
ACH-000260,-1.09779279949
ACH-000261,-0.955815323814
ACH-000262,-0.8786645386849999
ACH-000263,-0.781096474446
ACH-000264,-0.609530423104
ACH-000265,-0.794497042652
ACH-000266,-0.878205770846
ACH-000272,-0.983704837898
ACH-000273,-0.9511711644959999
ACH-000274,-0.714229534842
ACH-000277,-0.868768107032
ACH-000278,-0.815435430554
ACH-000279,-0.573505802026
ACH-000280,-0.948929652422
ACH-000281,-0.809002627281
ACH-000288,-0.7530173030930001
ACH-000291,-1.0141435071200002
ACH-000293,-0.967727122069
ACH-000294,-0.72411864911
ACH-000295,-0.807948047945
ACH-000296,-1.12321290569
ACH-000302,-0.9282176440809999
ACH-000304,-0.776905097185
ACH-000307,-0.742266529655
ACH-000308,-1.1525974713299998
ACH-000310,-1.10862195823
ACH-000311,-0.829207519898
ACH-000312,-0.7796849086929999
ACH-000315,-0.870617251665
ACH-000316,-0.789664787322
ACH-000317,-0.961641010693
ACH-000318,-0.820047927071
ACH-000319,-1.02062944275
ACH-000320,-0.966312090661
ACH-000322,-1.0400472458499999
ACH-000323,-0.638212734127
ACH-000324,-0.98100219426
ACH-000329,-0.8424443361499999
ACH-000330,-0.8027939315739999
ACH-000331,-0.9974071525429999
ACH-000332,-0.9002400688079999
ACH-000334,-0.873710194517
ACH-000335,-0.934873606271
ACH-000336,-0.9336328132330001
ACH-000337,-0.7656898873479999
ACH-000339,-0.874545111481
ACH-000341,-0.761878937506
ACH-000348,-0.626175334096
ACH-000350,-0.898434383799
ACH-000352,-0.831199653371
ACH-000356,-0.873361906896
ACH-000361,-0.681731437072
ACH-000362,-0.916920536701
ACH-000363,-0.955418830587
ACH-000364,-1.00217286269
ACH-000365,-0.6970693186820001
ACH-000366,-0.861244503447
ACH-000368,-0.887652423791
ACH-000374,-0.98930375685
ACH-000375,-1.01960859368
ACH-000376,-0.755412662536
ACH-000381,-0.6299801925199999
ACH-000383,-0.933725436172
ACH-000387,-0.895153588336
ACH-000389,-0.599510028721
ACH-000390,-1.15516731576
ACH-000393,-0.786098678496
ACH-000395,-0.566874692606
ACH-000397,-0.481903841839
ACH-000401,-0.7289368352429999
ACH-000402,-1.1386604333700001
ACH-000403,-0.841049904403
ACH-000404,-0.7044877332100001
ACH-000406,-0.7121015368029999
ACH-000407,-0.71390569256
ACH-000408,-0.7611637121670001
ACH-000410,-0.7243349627050001
ACH-000411,-0.9682833457969999
ACH-000414,-0.886389998594
ACH-000415,-1.30004391491
ACH-000416,-0.834814303353
ACH-000420,-0.762954674859
ACH-000421,-0.772576275218
ACH-000424,-0.726014327905
ACH-000425,-0.929187911506
