,TUBA3C (7278)
ACH-000160,-0.242636676343
ACH-000163,-0.140837805219
ACH-000167,-0.0758150509126
ACH-000168,-0.295641355885
ACH-000169,-0.1429456456
ACH-000178,-0.16070254855
ACH-000182,-0.231471906826
ACH-000183,-0.037338327650199996
ACH-000188,-0.327170640615
ACH-000189,-0.383496331037
ACH-000190,-0.139278950046
ACH-000198,-0.179363002661
ACH-000204,-0.401712783843
ACH-000206,-0.320489003645
ACH-000207,0.0696118582065
ACH-000211,-0.344437970471
ACH-000215,-0.279604362624
ACH-000221,-0.378435506789
ACH-000222,-0.0416330472801
ACH-000223,-0.267680063855
ACH-000226,-0.252330880726
ACH-000227,-0.424760688325
ACH-000228,-0.389526342909
ACH-000231,-0.370750396593
ACH-000232,-0.184977338779
ACH-000233,-0.05182392481769999
ACH-000234,-0.157362526426
ACH-000235,-0.11824240692600001
ACH-000237,-0.232333877612
ACH-000238,-0.152960657074
ACH-000243,-0.0753892900797
ACH-000244,-0.291731541305
ACH-000246,-0.228159479857
ACH-000248,-0.305765818994
ACH-000250,-0.29461509590199997
ACH-000251,-0.323749839846
ACH-000253,-0.23907348258400002
ACH-000255,-0.170377439717
ACH-000256,-0.487681689917
ACH-000257,-0.35840403684
ACH-000258,-0.529772230797
ACH-000259,-0.159137022318
ACH-000260,-0.126042170341
ACH-000261,-0.167726259214
ACH-000262,-0.25456789435
ACH-000263,0.0320961389011
ACH-000264,-0.486840403756
ACH-000265,-0.383300367317
ACH-000266,-0.262773227679
ACH-000272,-0.274907203854
ACH-000273,-0.0448021577925
ACH-000274,-0.19130513987599998
ACH-000277,-0.210818594012
ACH-000278,-0.324743922758
ACH-000279,-0.228963891337
ACH-000280,-0.276898221875
ACH-000281,-0.122109278397
ACH-000288,-0.295468615885
ACH-000291,-0.377018928572
ACH-000293,-0.212507246357
ACH-000294,-0.161466595656
ACH-000295,-0.411369911974
ACH-000296,-0.0610144892277
ACH-000302,-0.360492470629
ACH-000304,-0.06361740270880001
ACH-000307,-0.302534341173
ACH-000308,-0.09370878809769999
ACH-000310,0.040933896155199996
ACH-000311,-0.054581982661499995
ACH-000312,-0.0178140645408
ACH-000315,-0.22060226835400001
ACH-000316,-0.112202886973
ACH-000317,-0.11108028846899999
ACH-000318,-0.13416400844
ACH-000319,-0.059827868176499995
ACH-000320,-0.163039776169
ACH-000322,-0.301226518673
ACH-000323,-0.278737405431
ACH-000324,-0.314153996285
ACH-000329,-0.212877312969
ACH-000330,-0.330051829836
ACH-000331,-0.384569822642
ACH-000332,-0.12337772157
ACH-000334,-0.223861802344
ACH-000335,-0.0029037935843200004
ACH-000336,-0.25218561499000003
ACH-000337,-0.26316961395
ACH-000339,-0.058198556188199996
ACH-000341,-0.044616699822899994
ACH-000348,-0.21944693189
ACH-000350,-0.12361198549699999
ACH-000352,-0.44238592712200003
ACH-000356,-0.38065377884400003
ACH-000361,-0.186605951845
ACH-000362,-0.10561389291
ACH-000363,-0.221221186235
ACH-000364,-0.37679441613700004
ACH-000365,-0.238179145419
ACH-000366,-0.138098795412
ACH-000368,-0.149116748236
ACH-000374,0.0953767016849
ACH-000375,-0.214668776509
ACH-000376,-0.285933063715
ACH-000381,-0.5082314047559999
ACH-000383,-0.213323741748
ACH-000387,-0.126166442997
ACH-000389,-0.289659773917
ACH-000390,-0.390828674797
ACH-000393,-0.288055775932
ACH-000395,-0.156330515009
ACH-000397,-0.248343109093
ACH-000401,-0.131770570528
ACH-000402,-0.56606942032
ACH-000403,-0.35736106588399996
ACH-000404,-0.21200270522
ACH-000406,-0.203069275102
ACH-000407,-0.149204955938
ACH-000408,-0.291032023607
ACH-000410,-0.309062147447
ACH-000411,-0.431681875406
ACH-000414,-0.154644145178
ACH-000415,-0.255052844249
ACH-000416,-0.196749496866
ACH-000420,-0.396397366878
ACH-000421,-0.29890665024
ACH-000424,-0.265398191808
ACH-000425,-0.205061767403
ACH-000426,-0.5731657342409999
ACH-000427,-0.5594053079060001
ACH-000433,-0.37305173013400006
ACH-000436,-0.242747456698
ACH-000444,-0.24033669815499997
ACH-000445,-0.397969921567
ACH-000448,-0.218786833856
ACH-000450,-0.368859396746
ACH-000452,-0.232012273275
ACH-000454,-0.40340877083099996
ACH-000458,-0.13615293295999997
ACH-000459,-0.028765064184
ACH-000460,-0.23899895558200002
ACH-000461,-0.23349040128899998
ACH-000463,-0.258630327009
ACH-000464,0.024284928256099996
ACH-000466,-0.43513553042099995
ACH-000467,-0.19637883338
ACH-000468,-0.333930340479
ACH-000469,-0.0774454137532
ACH-000470,-0.14875586371
ACH-000471,-0.32173800452
ACH-000472,-0.196937875654
ACH-000473,-0.0573216196031
ACH-000475,-0.369181522896
ACH-000476,-0.12819904261
ACH-000477,-0.591389091229
ACH-000480,-0.11466286296499999
ACH-000481,-0.122690339485
ACH-000483,-0.577530678708
ACH-000484,-0.19311371853599998
ACH-000485,-0.12723703303
ACH-000486,-0.379146634112
ACH-000487,-0.193708388433
ACH-000488,-0.14704255679199998
ACH-000490,-0.0027394380812499996
ACH-000491,-0.17879756989300002
ACH-000495,-0.0896045246882
ACH-000496,-0.16821707285
ACH-000499,-0.48318471582199995
ACH-000500,-0.343787075634
ACH-000502,-0.209190879523
ACH-000503,-0.431362035915
ACH-000505,-0.283307809408
ACH-000507,-0.09852475798480001
ACH-000510,-0.47569311776999995
ACH-000511,-0.16294172354800002
ACH-000512,0.21161407722699999
ACH-000516,-0.294117521343
ACH-000517,-0.200865882711
ACH-000518,-0.239243792108
ACH-000520,-0.391001315456
ACH-000521,-0.106232296613
ACH-000522,-0.237870407996
ACH-000524,-0.24930618766100002
ACH-000527,-0.225329907792
ACH-000528,-0.29215107284499997
ACH-000537,-0.26411531695
ACH-000541,-0.258278107381
ACH-000542,-0.30796064393100003
ACH-000544,-0.0893945718623
ACH-000545,-0.415467319819
ACH-000547,-0.31211408907099997
ACH-000548,-0.279757607919
ACH-000549,-0.0921280253421
ACH-000550,-0.14725103876700002
ACH-000552,-0.221214443871
ACH-000556,-0.285772034086
ACH-000557,-0.321724427601
ACH-000570,-0.248316732467
ACH-000571,-0.0703346608466
ACH-000573,-0.13831270394300002
ACH-000576,-0.23332721880899998
ACH-000580,-0.23372147511
ACH-000584,-0.395369400316
ACH-000585,-0.22109684790399997
ACH-000588,-0.230538347843
ACH-000589,-0.190214673434
ACH-000591,-0.21646050591999996
ACH-000593,-0.134028010483
ACH-000600,-0.220886436825
ACH-000601,-0.189492971349
ACH-000604,-0.159674086141
ACH-000605,-0.357439227405
ACH-000606,-0.44179820756399996
ACH-000608,-0.303184521475
ACH-000614,-0.0706222307935
ACH-000616,-0.37092420151600003
ACH-000618,-0.326249934762
ACH-000619,-0.187145475878
ACH-000620,-0.233288048113
ACH-000621,-0.225448644152
ACH-000622,-0.158213224718
ACH-000623,-0.190860418805
ACH-000624,-0.205111521714
ACH-000627,-0.329358331407
ACH-000630,-0.0536225896446
ACH-000632,-0.18028769639400002
ACH-000633,-0.19875438915399998
ACH-000637,-0.271694854435
ACH-000638,-0.218564390836
ACH-000646,-0.12863156335999998
ACH-000647,-0.258537393208
ACH-000648,-0.535160705585
ACH-000649,-0.132953527007
ACH-000651,-0.22860649259
ACH-000652,-0.154322588628
ACH-000653,-0.225989328422
ACH-000657,-0.20049639202999997
ACH-000658,-0.33669116671899996
ACH-000661,-0.18756722700800002
ACH-000662,-0.18691232025899998
ACH-000663,-0.33519679678000003
ACH-000665,-0.300940226074
ACH-000671,-0.26944796055500003
ACH-000673,-0.218432446345
ACH-000676,-0.23390311931
ACH-000677,-0.235051179697
ACH-000681,-0.201702859894
ACH-000682,-0.23581736245499998
ACH-000683,-0.165479064229
ACH-000684,-0.277215162545
ACH-000688,-0.139080104152
ACH-000693,-0.17018061574499999
ACH-000694,-0.139953505761
ACH-000695,-0.18411690101300002
ACH-000696,-0.306465228123
ACH-000697,-0.046902194770599995
ACH-000699,-0.147966639153
ACH-000701,-0.233956944738
ACH-000706,-0.31564117910399997
ACH-000711,-0.224140138267
ACH-000713,-0.136386099464
ACH-000714,-0.0525733041512
ACH-000718,-0.12220725981799999
ACH-000720,-0.154116062276
ACH-000721,-0.25935047325599997
ACH-000724,-0.29375738974599996
ACH-000725,-0.0942583860895
ACH-000732,-0.16798562697
ACH-000734,-0.231811404701
ACH-000735,-0.261401725904
ACH-000736,-0.21118265021899998
ACH-000738,-0.263597194365
ACH-000746,-0.21807134299400002
ACH-000747,-0.422878235668
ACH-000748,-0.1177766961
ACH-000753,-0.164448112247
ACH-000756,-0.17310119900499998
ACH-000757,-0.29159241568000005
ACH-000758,-0.13597074337600001
ACH-000760,-0.237375328948
ACH-000763,-0.367086853817
ACH-000764,-0.261243694734
ACH-000765,-0.302947664481
ACH-000766,-0.226063557364
ACH-000767,-0.187811379418
ACH-000768,-0.35394884871699994
ACH-000769,-0.237074709701
ACH-000770,-0.18034604297899998
ACH-000771,-0.377453213073
ACH-000773,0.0010478232549500002
ACH-000776,-0.22326300068799998
ACH-000777,-0.377780087189
ACH-000778,-0.174229011793
ACH-000781,-0.161232067067
ACH-000782,0.0381525403324
ACH-000783,0.049139232708999996
ACH-000784,-0.253139118918
ACH-000785,-0.28394175938
ACH-000787,-0.285379408427
ACH-000788,-0.181102285605
ACH-000791,-0.373455111816
ACH-000792,-0.21306011395399999
ACH-000794,-0.20766608486699997
ACH-000796,-0.230708191672
ACH-000799,-0.044383268439800005
ACH-000800,-0.42622137744499994
ACH-000802,-0.16716077341399999
ACH-000804,-0.0113045065618
ACH-000805,-0.126964859452
ACH-000809,-0.35348605202
ACH-000810,-0.152801870796
ACH-000811,-0.18568065367699998
ACH-000817,-0.17335299044799998
ACH-000819,-0.351785086018
ACH-000820,0.25207411945700003
ACH-000821,0.13748093126900002
ACH-000822,-0.042955434664199994
ACH-000823,-0.195087768384
ACH-000824,-0.187829315998
ACH-000827,-0.306005229698
ACH-000829,-0.393226610816
ACH-000831,-0.474645034794
ACH-000832,-0.407478943301
ACH-000833,-0.129227928526
ACH-000834,-0.31020579397500003
ACH-000835,-0.220227258382
ACH-000836,-0.173364169771
ACH-000837,-0.219700927341
ACH-000838,-0.31235527713100003
ACH-000839,-0.239432876851
ACH-000840,-0.288290685798
ACH-000841,-0.08162287635910001
ACH-000843,-0.22153063488400002
ACH-000846,-0.06314850339440001
ACH-000847,-0.0764539137664
ACH-000848,-0.15273679667
ACH-000849,-0.164759981025
ACH-000851,-0.225089384608
ACH-000855,-0.22545321813000002
ACH-000856,-0.211660888845
ACH-000858,-0.198927357009
ACH-000859,-0.233446926725
ACH-000861,-0.25443229211
ACH-000862,0.0236704122346
ACH-000865,-0.357808543061
ACH-000866,-0.195846596305
ACH-000867,-0.35047512090599997
ACH-000869,-0.35388801504699996
ACH-000872,-0.375664374882
ACH-000873,-0.154361723522
ACH-000876,-0.19884432395399998
ACH-000878,-0.306520547493
ACH-000880,-0.128588397226
ACH-000881,-0.277202785503
ACH-000882,-0.245834969936
ACH-000884,-0.0721853463507
ACH-000885,-0.129931003398
ACH-000887,-0.382802268943
ACH-000888,-0.27071220419799996
ACH-000889,-0.294821155443
ACH-000890,-0.315651689565
ACH-000896,-0.352643900317
ACH-000898,-0.18997540937899998
ACH-000900,-0.17196046259199999
ACH-000901,-0.447769676881
ACH-000905,-0.19333618249200002
ACH-000906,-0.17265401524799998
ACH-000907,-0.440575212445
ACH-000910,-0.24024174799800002
ACH-000911,-0.27490130844599997
ACH-000912,-0.333242818229
ACH-000913,-0.10228796771500001
ACH-000915,-0.171995529205
ACH-000916,-0.348050809786
ACH-000917,-0.464507880527
ACH-000921,-0.374625867279
ACH-000924,-0.250195651011
ACH-000926,-0.16604095239299999
ACH-000928,-0.190364016294
ACH-000929,-0.129050112713
ACH-000932,-0.235695250632
ACH-000935,-0.247576514518
ACH-000936,-0.166584678158
ACH-000937,-0.379743725084
ACH-000938,-0.46263397921800004
ACH-000939,-0.273766276061
ACH-000941,-0.26652068470400003
ACH-000943,-0.272627564963
ACH-000946,-0.467961244707
ACH-000947,-0.22086826217900002
ACH-000948,-0.35101230189000004
ACH-000950,-0.470568073749
ACH-000953,-0.386682901051
ACH-000957,-0.35296089804700004
ACH-000958,-0.240669256281
ACH-000960,-0.35745315632200003
ACH-000963,-0.435443032457
ACH-000968,-0.213083948638
ACH-000969,-0.360149631202
ACH-000973,-0.36208164060500003
ACH-000974,-0.329790567038
ACH-000975,-0.24759276772799999
ACH-000976,-0.524984847388
ACH-000978,-0.36419314510899997
ACH-000980,-0.241022098053
ACH-000984,-0.12005735078299999
ACH-000986,-0.18421528208700003
ACH-000988,-0.241101276651
ACH-000993,-0.19836428522900001
ACH-000994,-0.0692084992218
ACH-000996,-0.34432314640199996
ACH-001001,-0.211390698125
ACH-001020,-0.315172034447
ACH-001028,-0.20642419360599998
ACH-001031,-0.146303817339
ACH-001038,-0.17746291905099998
ACH-001048,-0.212677660902
ACH-001050,-0.328920656174
ACH-001053,-0.187713993314
ACH-001054,-0.0453555497476
ACH-001061,-0.35384127637400004
ACH-001067,-0.09426294475849999
ACH-001075,-0.18023390965999997
ACH-001096,-0.10742603118699999
ACH-001128,0.009546599404909999
ACH-001134,-0.0887065680095
ACH-001151,-0.25254291523
ACH-001163,-0.0271640441917
ACH-001164,-0.175536169223
ACH-001173,-0.229225288273
ACH-001183,-0.429628015774
ACH-001184,-0.224572462306
ACH-001190,-0.204489113055
ACH-001192,-0.38024714071800003
ACH-001193,0.0075204443717299995
ACH-001196,-0.158000455932
ACH-001197,0.09868086378289999
ACH-001205,-0.617002167985
ACH-001211,-0.244616539622
ACH-001212,-0.218543630757
ACH-001228,-0.171953168726
ACH-001232,-0.006397622902020001
ACH-001239,-0.44277246923600005
ACH-001274,-0.022804255265900002
ACH-001275,-0.0769963807395
ACH-001277,-0.257131498704
ACH-001278,-0.18162279200999998
ACH-001280,-0.23238355088100002
ACH-001283,-0.241158603627
ACH-001289,-0.20549947023899998
ACH-001295,-0.266332434431
ACH-001300,-0.411164546091
ACH-001301,0.0196722699748
ACH-001302,-0.8145507009749999
ACH-001303,0.245621192111
ACH-001306,-0.164240523673
ACH-001318,-0.297296395427
ACH-001322,-0.07647904861039999
ACH-001328,-0.105580931783
ACH-001332,-0.241111691417
ACH-001333,-0.317016157994
ACH-001336,-0.157106184798
ACH-001340,-0.27386558639
ACH-001346,-0.465436895348
ACH-001353,-0.101117167624
ACH-001354,-0.25247029735
ACH-001367,-0.128369943224
ACH-001368,-0.283278144159
ACH-001374,-0.25084789999
ACH-001375,-0.178452137747
ACH-001377,-0.43755207002400004
ACH-001380,-0.181469413769
ACH-001391,-0.0811612660259
ACH-001407,-0.276127734099
ACH-001408,-0.193270394822
ACH-001413,-0.20606746014600003
ACH-001430,-0.421999249236
ACH-001431,-0.484196093371
ACH-001450,-0.28709539670699996
ACH-001496,-0.190760360815
ACH-001500,-0.272804392152
ACH-001521,0.0159415723308
ACH-001523,-0.24852265203200002
ACH-001532,-0.167412962018
ACH-001536,0.0730611400101
ACH-001550,-0.129360699195
ACH-001552,-0.00927205353949
ACH-001554,-0.328587808667
ACH-001645,-0.198184394885
ACH-001654,-0.30038001389
ACH-001715,-0.24054679452
ACH-001735,-0.181487390492
ACH-001736,-0.043638356057400005
ACH-001737,0.256926621658
ACH-001740,-0.244339954038
ACH-001745,-0.105537396763
ACH-001750,-0.143475978269
ACH-001765,-0.22097876147
ACH-001956,-0.187957374983
ACH-001957,-0.366559624666
