,ZNF354C (30832)
ACH-000004,0.25723865261100004
ACH-000007,-0.110221862184
ACH-000009,0.032984763738
ACH-000011,0.00220586974062
ACH-000012,0.150714022529
ACH-000013,0.009093583308629999
ACH-000014,0.242025053442
ACH-000015,0.0447268381424
ACH-000017,0.058593935483300004
ACH-000018,0.183999637919
ACH-000019,0.285023861521
ACH-000021,0.0696683574726
ACH-000022,0.11127746637399999
ACH-000025,0.146649221734
ACH-000028,0.07291682343830001
ACH-000030,0.155742563716
ACH-000035,0.000776906935288
ACH-000036,0.0748258529836
ACH-000037,-0.21241465457699998
ACH-000039,0.0351141432878
ACH-000040,0.271540908216
ACH-000041,0.289616017482
ACH-000042,0.145012962759
ACH-000045,0.10209999199200001
ACH-000047,0.0422683467271
ACH-000052,-0.0025349437121100003
ACH-000053,0.272840763858
ACH-000054,0.182791544699
ACH-000055,-0.29896082579
ACH-000060,0.0409648781648
ACH-000067,0.170356838586
ACH-000070,-0.122218040851
ACH-000075,-0.158491132167
ACH-000078,0.17880497550500002
ACH-000082,-0.027089576341
ACH-000085,0.117986522565
ACH-000086,0.090409008762
ACH-000087,0.191460974711
ACH-000092,0.12071499096300001
ACH-000095,-0.0458326182847
ACH-000097,0.165522896157
ACH-000098,0.05638801304830001
ACH-000099,0.114404448123
ACH-000108,0.16087339453
ACH-000113,0.0818303356894
ACH-000115,0.09227036189929999
ACH-000116,0.21463007478
ACH-000118,0.213661862062
ACH-000120,0.24128603422400002
ACH-000123,0.174736384469
ACH-000127,0.07174750926310001
ACH-000128,0.0896304397757
ACH-000132,0.136844133741
ACH-000133,-0.00643574051554
ACH-000137,-0.030152980066299996
ACH-000138,0.117348083112
ACH-000142,0.0887331074644
ACH-000143,0.0761711665911
ACH-000146,0.09176877114669998
ACH-000148,0.0981332957712
ACH-000150,0.0639959132536
ACH-000152,0.122509529594
ACH-000153,-0.22136224076699998
ACH-000159,0.149898387303
ACH-000160,0.00412925227725
ACH-000163,0.08156638537560001
ACH-000167,-0.134865062671
ACH-000168,0.133496248181
ACH-000169,0.055622623204899996
ACH-000178,0.11708943783800001
ACH-000182,-0.028644305613599996
ACH-000183,0.0409761976507
ACH-000188,0.228066103224
ACH-000189,0.19332074391100001
ACH-000190,0.11637548967599999
ACH-000198,0.14983773652000001
ACH-000204,-0.356386500392
ACH-000206,0.237952083682
ACH-000207,0.125588405327
ACH-000211,0.148876577473
ACH-000215,0.26015833071600003
ACH-000221,0.154990952179
ACH-000222,0.382640477382
ACH-000223,0.036961516242199996
ACH-000226,0.0991198797146
ACH-000227,-0.240443552289
ACH-000228,0.150523140945
ACH-000231,0.18817772950199999
ACH-000232,-0.101944175324
ACH-000233,0.105892375714
ACH-000234,0.0524731682115
ACH-000235,0.20917616803300002
ACH-000237,0.11150739887599999
ACH-000238,0.26918825486
