,POLR3H (171568)
ACH-000278,-1.93013247629
ACH-000279,-1.69227347315
ACH-000280,-1.8833080476
ACH-000281,-1.67546460812
ACH-000288,-1.71786936301
ACH-000291,-1.53913099958
ACH-000293,-1.68411773861
ACH-000294,-1.66639246427
ACH-000295,-1.8537573518700001
ACH-000296,-1.8907118389400002
ACH-000302,-1.8123267498500002
ACH-000304,-1.49723169817
ACH-000307,-1.72404718551
ACH-000308,-1.7531174847599997
ACH-000310,-1.04462843774
ACH-000311,-1.59559667621
ACH-000312,-1.47409537938
ACH-000315,-1.4620276679100002
ACH-000316,-1.6914774502899999
ACH-000317,-1.5078772528400002
ACH-000318,-1.62582933354
ACH-000319,-1.65892555971
ACH-000320,-1.5079312569
ACH-000322,-1.58012872035
ACH-000323,-1.55277320768
ACH-000324,-1.5940733332700001
ACH-000329,-1.6135064983
ACH-000330,-1.6656554802899999
ACH-000331,-1.39279495903
ACH-000332,-1.7291424082900002
ACH-000334,-1.54401068159
ACH-000335,-1.7718804037599998
ACH-000336,-2.23455732901
ACH-000337,-1.7330250996
ACH-000339,-1.7450290842099998
ACH-000341,-1.02051393167
ACH-000348,-1.53359831914
ACH-000350,-1.8378063852400002
ACH-000352,-1.44311046776
ACH-000356,-1.6985887588100002
ACH-000361,-1.9662622934799998
ACH-000362,-2.02987126825
ACH-000363,-1.10458442004
ACH-000364,-1.45677209516
ACH-000365,-1.65029394433
ACH-000366,-1.72029784093
ACH-000368,-1.56290974653
ACH-000374,-1.38778947
ACH-000375,-1.52572250114
ACH-000376,-1.6570262080200002
ACH-000381,-1.5812265972400001
ACH-000383,-2.01385715697
ACH-000387,-1.94912145178
ACH-000389,-1.55676673817
ACH-000390,-1.78893485618
ACH-000393,-1.77587715212
ACH-000395,-1.54500369659
ACH-000397,-1.81274686252
ACH-000401,-1.3707458970100002
ACH-000402,-1.7750250426400003
ACH-000403,-1.7120293859600002
ACH-000404,-2.22286336621
ACH-000406,-1.8262678466
ACH-000407,-1.67537867349
ACH-000408,-1.77206949785
ACH-000410,-1.59870472785
ACH-000411,-1.51902254029
ACH-000414,-1.66983041051
ACH-000415,-1.8124548419799997
ACH-000416,-1.5731359864200003
ACH-000420,-1.65125622514
ACH-000421,-1.65837415322
ACH-000424,-1.5924100832299999
ACH-000425,-1.5104521636000001
ACH-000426,-1.69961934311
ACH-000427,-1.5322143559499999
ACH-000433,-1.6247308682799997
ACH-000436,-1.5689968930200002
ACH-000444,-1.5504868866
ACH-000445,-1.48105808738
ACH-000448,-1.3822353697299998
ACH-000450,-1.8058125853599998
ACH-000452,-1.7463442040900001
ACH-000454,-1.68910026789
ACH-000458,-1.56127031791
ACH-000459,-1.90238497026
ACH-000460,-1.4994621441299998
ACH-000461,-1.6027657590399997
ACH-000463,-1.51376505683
ACH-000464,-1.4266490566999999
ACH-000466,-2.01507981886
ACH-000467,-1.5610749718799999
ACH-000468,-1.9173627470400003
ACH-000469,-1.56444490938
ACH-000470,-2.0524089566
ACH-000471,-1.7981487034599999
ACH-000472,-1.8708828295299997
ACH-000473,-1.67988974556
ACH-000475,-1.8043084518599999
ACH-000476,-1.5755709814899999
ACH-000477,-1.5254158953999999
ACH-000480,-1.63381602558
ACH-000481,-1.6756230217399999
ACH-000483,-1.87261713323
ACH-000484,-1.7512018321400002
ACH-000485,-1.7447722887200001
ACH-000486,-1.53908470915
ACH-000487,-1.70789970144
ACH-000488,-1.63031023352
ACH-000490,-1.60914131458
ACH-000491,-1.65201013378
ACH-000495,-1.47515443676
ACH-000496,-1.61169096372
ACH-000499,-1.5479210586200003
ACH-000500,-1.6508619388899999
ACH-000502,-1.6401934558899998
ACH-000503,-1.9471434292900003
ACH-000505,-1.7521295144099998
ACH-000507,-1.68265175241
ACH-000510,-1.9518909620599998
ACH-000511,-1.56571880743
ACH-000512,-1.5271800723500002
ACH-000516,-1.50907328064
ACH-000517,-1.40375569197
ACH-000518,-1.7437418429400002
ACH-000520,-1.65845021503
ACH-000521,-1.5173284741600002
ACH-000522,-1.6076078015900002
ACH-000524,-1.40400341863
ACH-000527,-1.5466241720299998
ACH-000528,-1.5299309073700003
ACH-000537,-1.74633568628
ACH-000541,-1.5781010335499999
ACH-000542,-1.7399128472099998
ACH-000544,-1.51908026055
ACH-000545,-1.7388115379599998
ACH-000547,-1.8469623266
ACH-000548,-1.4870764740399998
ACH-000549,-1.50986662117
ACH-000550,-1.5171771461599999
ACH-000552,-1.80404678592
ACH-000556,-1.66232731049
ACH-000557,-1.55200494877
ACH-000570,-1.8113218149900001
ACH-000571,-1.7858242955
ACH-000573,-1.9453044318400001
ACH-000576,-1.67829001655
ACH-000580,-1.2023584260299998
ACH-000584,-1.9346909035799997
ACH-000585,-1.60409684905
ACH-000588,-1.46107679081
ACH-000589,-1.47577599431
ACH-000591,-1.7037077215600003
ACH-000593,-1.62251387206
ACH-000600,-1.56289491019
ACH-000601,-1.76147123995
ACH-000604,-1.6950344145700003
ACH-000605,-1.89668412556
ACH-000606,-1.46794273885
ACH-000608,-1.37245477919
ACH-000614,-1.4234131868200002
ACH-000616,-1.57639677913
ACH-000618,-1.62150337627
ACH-000619,-1.62715933801
ACH-000620,-1.31286483631
ACH-000621,-1.4461704206200001
ACH-000622,-1.9188905828
ACH-000623,-1.8063128345900001
ACH-000624,-1.5577690406
ACH-000627,-1.66804548519
ACH-000630,-1.6684472671700001
ACH-000632,-1.7226309201299999
ACH-000633,-1.7543373651499998
ACH-000637,-1.63386881417
ACH-000638,-1.6125865559399999
ACH-000646,-1.33576315678
ACH-000647,-1.75299122104
ACH-000648,-1.5326077226100001
ACH-000649,-1.7006244694
ACH-000651,-1.72467325744
ACH-000652,-1.64374649302
ACH-000653,-1.56039761507
ACH-000657,-1.69207252011
ACH-000658,-1.8949874394599997
ACH-000661,-1.39962736727
ACH-000662,-1.3711222844600002
ACH-000663,-1.38675452736
ACH-000665,-1.68214181621
ACH-000671,-1.4353744803
ACH-000673,-1.76570357901
ACH-000676,-1.6222733837299999
ACH-000677,-1.0552748747299998
ACH-000681,-1.75255433115
ACH-000682,-1.6592337694
ACH-000683,-1.8797790403599999
ACH-000684,-1.97580286652
ACH-000688,-1.9049411267200003
ACH-000693,-1.6436841885299998
ACH-000694,-1.4878447196399998
ACH-000695,-1.5935540464700002
ACH-000696,-1.5199920019100002
ACH-000697,-1.67598697121
ACH-000699,-1.38637565044
ACH-000701,-1.46782758732
ACH-000706,-1.69492539264
ACH-000711,-1.59018700021
ACH-000713,-1.66215289275
ACH-000714,-1.6975594986899998
ACH-000718,-1.6168787062399999
ACH-000720,-1.6679462999
ACH-000721,-1.8296666579700003
ACH-000724,-1.67688808076
ACH-000725,-1.44040494188
ACH-000732,-1.55882903289
ACH-000734,-1.8574340994099998
ACH-000735,-1.3701646754899999
ACH-000736,-1.75345935587
ACH-000738,-1.5460115579799998
ACH-000746,-1.6338873153
ACH-000747,-1.5489291508
ACH-000748,-1.44602337998
ACH-000753,-1.89627098884
ACH-000756,-1.8686880218400002
ACH-000757,-2.0486191009
ACH-000758,-1.49415325908
ACH-000760,-1.63230204697
ACH-000763,-1.4631926890399998
ACH-000764,-2.04184171686
ACH-000765,-1.6192799334099999
ACH-000766,-1.82765352009
ACH-000767,-1.5897524260100002
ACH-000768,-1.54302469729
ACH-000769,-1.3993942654
ACH-000770,-1.71710830057
ACH-000771,-1.56277095313
ACH-000773,-1.4401675282700002
ACH-000776,-1.60410480319
ACH-000777,-1.9351983920400002
ACH-000778,-1.5456360467899999
ACH-000781,-1.7619150970299997
ACH-000782,-1.69055934456
ACH-000783,-1.42135032825
ACH-000784,-1.73110742473
ACH-000785,-1.5262293471500001
ACH-000787,-1.64283864177
ACH-000788,-1.57485586236
ACH-000791,-1.9490333313400001
ACH-000792,-1.4466493339500002
ACH-000794,-1.5819936075999999
ACH-000796,-1.60088707893
ACH-000799,-1.32376409626
ACH-000800,-1.92170142165
ACH-000802,-1.6603975959900001
ACH-000804,-1.6545922631799999
ACH-000805,-1.43624144182
ACH-000809,-1.8533941190099998
ACH-000810,-2.01436007448
ACH-000811,-1.69197942994
ACH-000817,-1.57738387252
ACH-000819,-1.51447642574
ACH-000820,-1.9035616101900001
ACH-000821,-1.7099445354299998
ACH-000822,-1.4494327674399998
ACH-000823,-1.5170687064100001
ACH-000824,-1.79422814463
ACH-000827,-1.4333880384
ACH-000829,-1.53751324866
ACH-000831,-1.62275187968
ACH-000832,-1.56625888836
ACH-000833,-1.84084221724
ACH-000834,-1.6720972799899998
ACH-000835,-1.64355353743
ACH-000836,-1.06343020442
ACH-000837,-1.6754963475600002
ACH-000838,-1.5949402216100002
ACH-000839,-1.6285086253299998
ACH-000840,-1.64210784656
ACH-000841,-1.63462149815
ACH-000843,-1.70414568929
ACH-000846,-1.71316085148
ACH-000847,-1.97496259903
ACH-000848,-1.44989094503
ACH-000849,-1.6616326705000002
ACH-000851,-1.53344255615
ACH-000855,-1.8601363145400003
ACH-000856,-1.74795578188
ACH-000858,-1.56368836993
ACH-000859,-1.92361184842
ACH-000861,-1.6769652692299999
ACH-000862,-1.7021513865
ACH-000865,-1.5568943698700002
ACH-000866,-1.68160913079
ACH-000867,-1.69420844334
ACH-000869,-1.05415625916
ACH-000872,-1.65847986492
ACH-000873,-1.6678460582799999
ACH-000876,-0.9687824200740001
ACH-000878,-1.8168190773599997
ACH-000880,-1.81125742004
ACH-000881,-1.7567788801700002
ACH-000882,-1.42754124621
ACH-000884,-1.63678863853
ACH-000885,-1.69184368926
ACH-000887,-1.5879030244299999
ACH-000888,-1.8919199037999999
ACH-000889,-1.8918892383900001
ACH-000890,-2.1389612504400004
ACH-000896,-1.92506425051
ACH-000898,-1.4862252358
ACH-000900,-1.60148552185
ACH-000901,-1.9080002953400002
ACH-000905,-1.4841978010299999
ACH-000906,-1.63772236783
ACH-000907,-1.6771218553999998
ACH-000910,-1.67384072128
ACH-000911,-1.64357495641
ACH-000912,-1.6852711313
ACH-000913,-1.58826842439
ACH-000915,-1.46108696587
ACH-000916,-1.02600022597
ACH-000917,-1.71330752502
ACH-000921,-1.6135206229499999
ACH-000924,-1.4638670045200002
ACH-000926,-1.9503568911400002
ACH-000928,-1.89269778872
ACH-000929,-1.8471455288099998
ACH-000932,-1.6427324817
ACH-000935,-1.42301577711
ACH-000936,-1.49179960065
ACH-000937,-1.7763054098299997
ACH-000938,-1.5434625048
ACH-000939,-1.42602679247
ACH-000941,-1.8401294407599997
ACH-000943,-1.7134218889700001
ACH-000946,-1.60211571444
ACH-000947,-1.53068269463
ACH-000948,-1.4481826046000001
ACH-000950,-1.71797710676
ACH-000953,-1.91481131058
ACH-000957,-1.71628870784
ACH-000958,-1.7809789555700002
ACH-000960,-1.2760773815200002
ACH-000963,-1.41709917253
ACH-000968,-1.5323714850999999
ACH-000969,-1.6307356449700001
ACH-000973,-1.62613998528
ACH-000974,-1.7382966228099999
ACH-000975,-1.7583240988
ACH-000976,-1.72601380194
ACH-000978,-1.9169476019299998
ACH-000980,-1.4491946340700002
ACH-000984,-1.7224868335199999
ACH-000986,-1.4351510905899998
ACH-000988,-1.84659249744
ACH-000993,-1.26033265125
ACH-000994,-1.63331870613
ACH-000996,-1.7372120278299998
ACH-001001,-1.44858301761
ACH-001020,-1.69064318535
ACH-001028,-1.73291212248
ACH-001031,-2.17756507472
ACH-001038,-1.65779542748
ACH-001048,-1.6652775433200002
ACH-001050,-1.3525325610899999
ACH-001053,-1.46289732935
ACH-001054,-1.5780954109
ACH-001061,-1.4637423766100002
ACH-001067,-1.6433556678499999
ACH-001075,-1.7455069565799999
ACH-001096,-1.5831164716100001
ACH-001128,-0.721179380731
ACH-001134,-1.35467717711
ACH-001151,-1.55207744813
ACH-001163,-1.69953799982
ACH-001164,-1.66091126788
ACH-001173,-1.60824379909
ACH-001183,-1.7263967216
ACH-001184,-1.5964300215600002
ACH-001190,-1.7214673165
ACH-001192,-1.4875411124899998
ACH-001193,-2.03168273431
ACH-001196,-1.6242030874700002
ACH-001197,-1.3531320441999999
ACH-001205,-1.67031233516
ACH-001211,-1.60740709885
ACH-001212,-1.9281207930700002
ACH-001228,-2.0673700675999998
ACH-001232,-1.66825152396
ACH-001239,-1.6825022920500001
ACH-001274,-1.58002191678
ACH-001275,-1.7107188746000002
ACH-001277,-1.34589609689
ACH-001278,-1.9641791617900002
ACH-001280,-1.40026345322
ACH-001283,-1.62982367615
ACH-001289,-1.5541549716299998
ACH-001295,-1.81848435272
ACH-001300,-1.70188015424
ACH-001301,-1.53773861725
ACH-001302,-1.5253800524599999
ACH-001303,-1.68822380649
ACH-001306,-1.7257770509900001
ACH-001318,-1.79710183637
ACH-001322,-1.46356410991
ACH-001328,-1.6144244786200002
ACH-001332,-1.6898333621500001
ACH-001333,-1.7512111318999999
ACH-001336,-1.5619121503100002
ACH-001340,-1.4381278169299998
ACH-001346,-1.80229168483
ACH-001353,-1.70906425489
ACH-001354,-1.52010381331
ACH-001367,-1.94308884075
ACH-001368,-1.7447252395
ACH-001374,-1.9214678137599999
ACH-001375,-1.6091883622299998
ACH-001377,-1.63795770676
ACH-001380,-1.39683984157
ACH-001391,-1.87489106885
ACH-001407,-1.8844660555300001
ACH-001408,-1.54158862296
ACH-001413,-1.57012313785
ACH-001430,-1.59503552341
ACH-001431,-1.66798663958
ACH-001450,-1.5414162853400002
ACH-001496,-1.29348467766
ACH-001500,-1.6664833125999998
ACH-001521,-1.5369800095
ACH-001523,-1.5993038630899998
ACH-001532,-1.9838854454900003
ACH-001536,-1.4871132324599998
ACH-001550,-1.1256098255299998
ACH-001552,-1.68804851092
ACH-001554,-1.6648298565600002
ACH-001645,-1.4182036975999999
ACH-001654,-1.6919318020200003
ACH-001715,-1.75882223466
ACH-001735,-1.67440377784
ACH-001736,-1.44499931164
ACH-001737,-1.6407813557700002
ACH-001740,-1.5719965560299998
ACH-001745,-1.63174675153
ACH-001750,-1.37574948521
ACH-001765,-1.6338283741600002
ACH-001956,-1.6477152417299998
ACH-001957,-1.76123600872
