,ENPP7 (339221)
ACH-000004,-0.027909633513000003
ACH-000007,-0.113514027785
ACH-000009,-0.304020830355
ACH-000011,-0.023783243254900003
ACH-000012,-0.24510018591
ACH-000013,-0.174213905351
ACH-000014,-0.192753207778
ACH-000015,-0.286243670066
ACH-000017,-0.453744124548
ACH-000018,-0.583290689436
ACH-000019,-0.374676475621
ACH-000021,-0.34427848423199997
ACH-000022,-0.26538050693799997
ACH-000025,-0.44666396303800004
ACH-000028,-0.117774677147
ACH-000030,-0.23557827940499998
ACH-000035,-0.329537993191
ACH-000036,-0.276100587353
ACH-000037,-0.12083401713300002
ACH-000039,-0.216695670355
ACH-000040,-0.321492395408
ACH-000041,-0.43944625051299996
ACH-000042,-0.350316383712
ACH-000045,0.00944604471257
ACH-000047,-0.404089234512
ACH-000052,-0.420579980541
ACH-000053,-0.145482539901
ACH-000054,-0.201168337737
ACH-000055,-0.208287840735
ACH-000060,-0.156200353328
ACH-000067,-0.357121334931
ACH-000070,-0.217222653399
ACH-000075,0.023176258798099997
ACH-000078,-0.20819340909000003
ACH-000082,-0.26388501822
ACH-000085,-0.0727684232155
ACH-000086,-0.11605416775499999
ACH-000087,-0.33983503709
ACH-000092,-0.17776493942699997
ACH-000095,-0.143430954482
ACH-000097,-0.205388351699
ACH-000098,-0.299215171132
ACH-000099,-0.33815161149899997
ACH-000108,-0.299747967863
ACH-000113,-0.0483909456905
ACH-000115,-0.291141313631
ACH-000116,-0.249312715741
ACH-000118,-0.323120909824
ACH-000120,-0.467473856637
ACH-000123,-0.23395697500100002
ACH-000127,-0.218804922854
ACH-000128,-0.0964429084013
ACH-000132,-0.404195892086
ACH-000133,-0.131892736275
ACH-000137,-0.23020604124400001
ACH-000138,-0.12688289399
ACH-000142,-0.212935205846
ACH-000143,-0.288735124866
ACH-000146,-0.18392297004
ACH-000148,-0.25857708969500004
ACH-000150,-0.506239123354
ACH-000152,-0.307051360264
ACH-000153,-0.205005075143
ACH-000159,-0.374029437774
ACH-000160,-0.150013253136
ACH-000163,-0.172656297901
ACH-000167,-0.163475071387
ACH-000168,-0.244200149001
ACH-000169,-0.37968594395000005
ACH-000178,-0.16958105639600002
ACH-000182,-0.387368815297
ACH-000183,-0.241235108873
ACH-000188,-0.370970234643
ACH-000189,0.235241976028
ACH-000190,-0.047085216162199996
ACH-000198,-0.0768339957924
ACH-000204,-0.212492536708
ACH-000206,-0.0696656995721
ACH-000207,-0.0309709265997
ACH-000211,-0.34445414068999997
ACH-000215,-0.16217507183399998
ACH-000221,-0.235392122295
ACH-000222,-0.0769050767297
ACH-000223,-0.0961545529657
ACH-000226,-0.264313787348
ACH-000227,-0.412189106261
ACH-000228,-0.042369870788199995
ACH-000231,-0.337508926356
ACH-000232,-0.16570853110300002
ACH-000233,-0.4559602308
ACH-000234,-0.0318931527427
ACH-000235,-0.09051401853739999
ACH-000237,-0.234231854833
ACH-000238,-0.25094712961800003
ACH-000243,-0.401458213487
ACH-000244,-0.428414924856
ACH-000246,-0.195167621173
ACH-000248,-0.464011241686
ACH-000250,-0.267775727488
ACH-000251,-0.6482055952
ACH-000253,-0.33955031012599995
ACH-000255,-0.436220690904
ACH-000256,-0.39075246226300003
ACH-000257,-0.229968367295
ACH-000258,-0.0652821623058
ACH-000259,-0.284586037269
ACH-000260,-0.340859577761
ACH-000261,-0.240791407588
ACH-000262,-0.131943682587
ACH-000263,0.0168168486147
ACH-000264,-0.174856191455
ACH-000265,-0.09274489257969999
ACH-000266,-0.400257405419
ACH-000272,-0.288320425945
ACH-000273,-0.135448751305
ACH-000274,-0.34704619844400003
ACH-000277,-0.252653671889
ACH-000278,-0.180674344555
ACH-000279,-0.411691427356
ACH-000280,-0.194990667826
ACH-000281,-0.24318197245499998
ACH-000288,-0.495245185599
ACH-000291,-0.327744241846
ACH-000293,-0.0784261112313
ACH-000294,-0.299507120732
ACH-000295,-0.7074062512970001
ACH-000296,-0.037566541639499997
ACH-000302,-0.20939677440499999
ACH-000304,-0.165465920195
ACH-000307,-0.0695034108363
ACH-000308,-0.118473830176
ACH-000310,-0.248513425248
ACH-000311,-0.274217424117
ACH-000312,-0.33223384516800003
ACH-000315,-0.348612245161
ACH-000316,-0.563178886745
ACH-000317,0.06708007792159999
ACH-000318,0.0639047684474
ACH-000319,-0.461453510799
ACH-000320,-0.257651036506
ACH-000322,-0.534002930115
ACH-000323,-0.376953146616
ACH-000324,-0.305231026285
ACH-000329,-0.246367142022
ACH-000330,-0.520496294007
ACH-000331,-0.30564056147700003
ACH-000332,-0.28193858101999997
ACH-000334,-0.227695725321
ACH-000335,-0.408571260135
ACH-000336,-0.151956589988
ACH-000337,-0.496634058776
ACH-000339,-0.269531314229
ACH-000341,-0.29361912779800003
ACH-000348,-0.137683403323
ACH-000350,-0.177342703702
ACH-000352,-0.265490152347
ACH-000356,-0.235820508557
ACH-000361,-0.20796734586100002
ACH-000362,-0.0202342187184
ACH-000363,-0.22424045697099998
ACH-000364,0.0745231109018
ACH-000365,-0.156505796132
ACH-000366,-0.266041339325
ACH-000368,-0.34413504172700005
ACH-000374,-0.304151135063
ACH-000375,-0.24507332340799998
ACH-000376,-0.297867931345
ACH-000381,-0.37992433496699995
ACH-000383,-0.22062375622299998
ACH-000387,-0.25778854625500003
ACH-000389,-0.217038514602
ACH-000390,-0.0658945356365
ACH-000393,-0.10659741062000001
ACH-000395,-0.312016743185
ACH-000397,-0.237837990614
ACH-000401,-0.240606773429
ACH-000402,-0.36002205815300004
ACH-000403,-0.054007094135300006
ACH-000404,-0.119632468836
ACH-000406,-0.11132734508
ACH-000407,-0.41582665217
ACH-000408,-0.17220717463
ACH-000410,-0.185786892258
ACH-000411,-0.25628752234200003
ACH-000414,-0.290902485674
ACH-000415,-0.269793997505
ACH-000416,-0.256448210709
ACH-000420,-0.616757783898
ACH-000421,-0.367269605481
ACH-000424,-0.44205184339599995
ACH-000425,-0.237306039197
ACH-000426,-0.681351228104
ACH-000427,-0.352399935005
ACH-000433,-0.512214381717
ACH-000436,-0.0835090691408
ACH-000444,-0.34890884022
ACH-000445,-0.622425452506
ACH-000448,-0.123903839831
ACH-000450,-0.149775351851
ACH-000452,-0.350012632781
ACH-000454,-6.72333166275e-05
ACH-000458,-0.198057305973
ACH-000459,-0.25266771934
ACH-000460,-0.154752216326
ACH-000461,-0.348670640416
ACH-000463,-0.247318129613
ACH-000464,-0.331406582388
ACH-000466,-0.43527194102600003
ACH-000467,-0.04792696570280001
ACH-000468,-0.256673767329
ACH-000469,-0.254307762354
ACH-000470,0.0198483031265
ACH-000471,-0.22237300826900003
ACH-000472,-0.32254203508699997
ACH-000473,-0.0174411102126
ACH-000475,-0.18238335953899998
ACH-000476,-0.35021477246
ACH-000477,-0.261559177971
ACH-000480,-0.14686855660999998
ACH-000481,-0.00565496146069
ACH-000483,-0.47487656242
ACH-000484,-0.282352193857
ACH-000485,-0.28674252804
ACH-000486,-0.31321234555599997
ACH-000487,-0.28001881234000003
ACH-000488,-0.32441886278099996
ACH-000490,-0.157572763878
ACH-000491,-0.318151550651
ACH-000495,-0.257217922363
ACH-000496,-0.249637870825
ACH-000499,-0.15000508731599999
ACH-000500,-0.654712152813
ACH-000502,-0.10139843896800001
ACH-000503,-0.0994065706621
ACH-000505,-0.16466631383400002
ACH-000507,-0.46212921696500003
ACH-000510,-0.156776303041
ACH-000511,-0.12128638839299999
ACH-000512,-0.365718786539
ACH-000516,-0.236967465352
ACH-000517,-0.272705102451
ACH-000518,-0.273426774719
ACH-000520,-0.440908132505
ACH-000521,-0.529208294511
ACH-000522,-0.1018287787
ACH-000524,-0.195532898788
ACH-000527,-0.263472069337
ACH-000528,-0.22607775446400002
ACH-000537,-0.23945348720100001
ACH-000541,-0.461105239062
ACH-000542,-0.154075230732
ACH-000544,-0.19512015388099999
ACH-000545,-0.237339124617
ACH-000547,-0.318842744018
ACH-000548,-0.292790323924
ACH-000549,-0.307202941048
ACH-000550,-0.321713225895
ACH-000552,-0.199045669932
ACH-000556,-0.369585792478
