,TRUB2 (26995)
ACH-000004,-0.331699353617
ACH-000007,-0.263413807492
ACH-000009,-0.552618628358
ACH-000011,0.129136680843
ACH-000012,-0.429623108102
ACH-000013,-0.57250254679
ACH-000014,-0.31218858522799997
ACH-000015,-0.697361686121
ACH-000017,-0.056930693714500005
ACH-000018,-0.543203710623
ACH-000019,-0.254108908177
ACH-000021,-0.448721210739
ACH-000022,-0.399903245622
ACH-000025,-0.431063411286
ACH-000028,-0.512124192241
ACH-000030,-0.265071099244
ACH-000035,-0.5794825797609999
ACH-000036,-0.0180724460962
ACH-000037,-0.494511874156
ACH-000039,-0.276508629964
ACH-000040,-0.215578046311
ACH-000041,-0.182007843738
ACH-000042,-0.329095113937
ACH-000045,-0.429271328969
ACH-000047,-0.601790067273
ACH-000052,-0.18977551731800002
ACH-000053,-0.262728255481
ACH-000054,-0.35077752357600006
ACH-000055,-0.37680653026100003
ACH-000060,-0.315668704139
ACH-000067,-0.23044544766199998
ACH-000070,-0.386285654762
ACH-000075,-0.36667808305
ACH-000078,-0.407526291288
ACH-000082,-0.36578797948799996
ACH-000085,-0.46550538966300004
ACH-000086,-0.5545774210059999
ACH-000087,-0.351511917275
ACH-000092,-0.25686120049
ACH-000095,-0.116836847629
ACH-000097,-0.314735276365
ACH-000098,-0.22821559230500002
ACH-000099,-0.514202772978
ACH-000108,-0.21052248255999997
ACH-000113,-0.56004918419
ACH-000115,-0.510525459837
ACH-000116,-0.41022658011999996
ACH-000118,-0.639727295395
ACH-000120,-0.363892983046
ACH-000123,-0.330500443907
ACH-000127,-0.516503278876
ACH-000128,-0.710587274848
ACH-000132,-0.258831914301
ACH-000133,-0.378070552653
ACH-000137,-0.167058470742
ACH-000138,-0.438655184235
ACH-000142,-0.221395890502
ACH-000143,-0.490738001293
ACH-000146,-0.305543728914
ACH-000148,-0.609493137146
ACH-000150,-0.758565077377
ACH-000152,-0.21085382476300002
ACH-000153,-0.7124252957430001
ACH-000159,-0.314043808147
ACH-000160,-0.543347120283
ACH-000163,-0.35081762627400004
ACH-000167,0.269173162193
ACH-000168,-0.303715542651
ACH-000169,-0.290961815423
ACH-000178,-0.334481483525
ACH-000182,-0.620063241575
ACH-000183,-0.478044426454
ACH-000188,-0.310929645098
ACH-000189,-0.17317020750599998
ACH-000190,-0.516099376725
ACH-000198,-0.33168363343400004
ACH-000204,-0.39261064521899997
ACH-000206,-0.110109433598
ACH-000207,-0.557925759775
ACH-000211,-0.351094992041
ACH-000215,-0.548695608375
ACH-000221,-0.506494014226
ACH-000222,0.0125051549329
ACH-000223,-0.338591331945
ACH-000226,-0.334699891141
ACH-000227,-0.244101596278
ACH-000228,-0.264111332785
ACH-000231,-0.179365187439
ACH-000232,-0.420579102161
ACH-000233,-0.361250494286
ACH-000234,-0.299518997449
ACH-000235,-0.192487619081
ACH-000237,-0.00603559440761
ACH-000238,-0.521628028385
ACH-000243,-0.189193704507
ACH-000244,-0.372361659688
ACH-000246,-0.649951004617
ACH-000248,-0.367829864675
ACH-000250,-0.0768752863391
ACH-000251,-0.33524454195799996
ACH-000253,-0.164336431929
ACH-000255,-0.438360455286
ACH-000256,-0.396295294644
ACH-000257,-0.39966459369499996
ACH-000258,-0.348787832392
ACH-000259,-0.648795160795
ACH-000260,-0.174303475503
ACH-000261,0.0189190678664
ACH-000262,-0.309654773025
ACH-000263,-0.348545249502
ACH-000264,-0.15822366722200001
ACH-000265,-0.634330927649
ACH-000266,-0.210238274657
ACH-000272,-0.203840747738
ACH-000273,-0.224729957881
ACH-000274,-0.415935682699
ACH-000277,-0.39190496213200005
ACH-000278,-0.0645028748876
ACH-000279,-0.598459840603
ACH-000280,-0.477949060783
ACH-000281,-0.528602502382
ACH-000288,-0.353754271039
ACH-000291,-0.359640412531
ACH-000293,-0.5311368567629999
ACH-000294,-0.344628973922
ACH-000295,-0.306758894574
ACH-000296,-0.33476662719300004
ACH-000302,-0.32513632354600003
ACH-000304,-0.48002720873000004
ACH-000307,-0.236894513843
ACH-000308,-0.276736684725
ACH-000310,-0.176319322529
ACH-000311,-0.119143388578
ACH-000312,-0.40854818368199997
ACH-000315,-0.414191233514
ACH-000316,-0.530014201479
ACH-000317,-0.5058128586439999
ACH-000318,-0.42092193496799996
ACH-000319,-0.287261737221
ACH-000320,-0.260326114329
ACH-000322,-0.21964550500799998
ACH-000323,-0.40431736782399996
ACH-000324,-0.345577551409
ACH-000329,-0.39222580359399994
ACH-000330,-0.48380480873000004
ACH-000331,-0.059007919184
ACH-000332,-0.0325452456978
ACH-000334,-0.495141274881
ACH-000335,-0.29457164319400003
ACH-000336,-0.354056010089
ACH-000337,-0.267269219708
ACH-000339,-0.306471644775
ACH-000341,-0.369245026969
ACH-000348,-0.369970209264
ACH-000350,-0.425186064461
ACH-000352,-0.300129471065
ACH-000356,-0.311180865747
ACH-000361,-0.304992904144
ACH-000362,-0.202361061588
ACH-000363,-0.213634773513
ACH-000364,-0.45041925189
ACH-000365,-0.432008021398
ACH-000366,-0.138586356647
ACH-000368,-0.157136014804
ACH-000374,-0.745914598228
ACH-000375,-0.341325789668
ACH-000376,-0.674914277167
ACH-000381,-0.317404080035
ACH-000383,-0.35227745863300003
ACH-000387,-0.5510263543689999
ACH-000389,-0.0548475240057
ACH-000390,-0.32571410159499997
ACH-000393,-0.21672939091999996
ACH-000395,-0.2655821175
ACH-000397,-0.042671218568699994
ACH-000401,-0.40678278274999996
ACH-000402,-0.120041821141
ACH-000403,-0.202162325732
ACH-000404,-0.7760740188359999
ACH-000406,-0.624666505565
ACH-000407,-0.346952750106
ACH-000408,-0.487700197193
ACH-000410,-0.299417669754
ACH-000411,-0.03763071885330001
ACH-000414,-0.303688523488
ACH-000415,-0.302255664438
ACH-000416,-0.258900731346
ACH-000420,-0.499485347583
ACH-000421,-0.15987014566299998
ACH-000424,-0.265519937894
ACH-000425,-0.204088462952
ACH-000426,-0.026750771811900005
ACH-000427,-0.471794028102
ACH-000433,-0.410424424758
ACH-000436,-0.04954487247619999
ACH-000444,-0.531725326056
ACH-000445,-0.420197166166
ACH-000448,-0.16632696964500002
ACH-000450,-0.689407251216
ACH-000452,-0.23202988121800003
ACH-000454,-0.671645187066
ACH-000458,-0.573802391451
ACH-000459,-0.806465849049
ACH-000460,-0.403664466132
ACH-000461,-0.533292020641
ACH-000463,-0.09564573992460002
ACH-000464,-0.34444800649999996
ACH-000466,-0.33243673997900003
ACH-000467,-0.48953970827
ACH-000468,-0.530328745287
ACH-000469,-0.459351307774
ACH-000470,-0.261362192572
ACH-000471,-0.23278760094700002
ACH-000472,-0.297385502555
ACH-000473,-0.411827369732
ACH-000475,-0.466141738463
ACH-000476,-0.649190634836
ACH-000477,-0.407935783819
ACH-000480,-0.47651599037500003
ACH-000481,-0.33506736964699996
ACH-000483,-0.641954079357
ACH-000484,-0.208476135501
ACH-000485,-0.015036248709
ACH-000486,-0.284574934716
ACH-000487,-0.573910328232
ACH-000488,-0.6161449568890001
ACH-000490,-0.347041394481
ACH-000491,-0.554030233878
ACH-000495,-0.347813368076
ACH-000496,-0.0679017416811
ACH-000499,-0.528018623481
ACH-000500,-0.43470139033200006
ACH-000502,-0.282260429795
ACH-000503,-0.5237507044609999
ACH-000505,-0.135993822667
ACH-000507,-0.31222009151999996
ACH-000510,-0.421104658417
ACH-000511,-0.12615729441600002
ACH-000512,-0.207223371347
ACH-000516,-0.34198083915399996
ACH-000517,-0.136976126275
ACH-000518,-0.36744540358000005
ACH-000520,-0.0701881677212
ACH-000521,-0.41327844435000005
ACH-000522,-0.601931888756
ACH-000524,-0.290870992011
ACH-000527,-0.526422305951
ACH-000528,-0.5532244050330001
ACH-000537,-0.49237195111599996
ACH-000541,-0.503722409965
ACH-000542,-0.28231598808499997
ACH-000544,-0.532310097754
ACH-000545,-0.445251204226
ACH-000547,-0.379922666553
ACH-000548,-0.297548497122
ACH-000549,-0.483163594349
ACH-000550,-0.297160202185
ACH-000552,-0.495974681809
ACH-000556,-0.381273875609
ACH-000557,-0.18899818568500001
ACH-000570,-0.59500927096
ACH-000571,-0.18931116958900002
ACH-000573,-0.163941683681
ACH-000576,-0.12199735030200001
ACH-000580,-0.228621833945
ACH-000584,-0.420942386041
ACH-000585,-0.0847141106759
ACH-000588,-0.436509484018
ACH-000589,-0.8030758747750001
ACH-000591,-0.23901442485
ACH-000593,-0.322151550958
ACH-000600,-0.410485156205
ACH-000601,-0.505589774469
ACH-000604,-1.0709209545799998
ACH-000605,-0.497423981484
ACH-000606,-0.26529684952300003
ACH-000608,-0.47094470217600004
ACH-000614,-0.495749138938
ACH-000616,-0.167909350178
ACH-000618,-0.568433710631
ACH-000619,-0.218577526096
ACH-000620,-0.179356856972
ACH-000621,-0.194573750197
ACH-000622,-0.377152745034
ACH-000623,-0.332469382727
ACH-000624,-0.09616709053360001
ACH-000627,-0.18728401094900002
ACH-000630,-0.548883210351
ACH-000632,-0.35569069895800004
ACH-000633,-1.15341513058
ACH-000637,-0.543609693405
ACH-000638,-0.320100023572
ACH-000646,-0.494026200564
ACH-000647,-0.385817769997
ACH-000648,-0.47417850202699996
ACH-000649,-0.22901340296199998
ACH-000651,-0.6915064705889999
ACH-000652,-0.337293770577
ACH-000653,-0.441963523041
ACH-000657,-0.310992318146
ACH-000658,-0.30621119828000004
ACH-000661,-0.154203040785
ACH-000662,-0.419687737874
ACH-000663,-0.41287499221900004
ACH-000665,-0.257836844986
ACH-000671,-0.53045524443
ACH-000673,-0.10766858521299999
ACH-000676,-0.742958002308
ACH-000677,-0.728932975338
ACH-000681,-0.417806477618
ACH-000682,-0.454415983029
ACH-000683,-0.474128182722
ACH-000684,-0.0894490457882
ACH-000688,-0.417916658512
ACH-000693,-0.470658439065
ACH-000694,-0.514921471487
ACH-000695,-0.405402593486
ACH-000696,-0.37544857233499995
ACH-000697,-0.60956633361
ACH-000699,-0.266841787603
ACH-000701,-0.7236849896780001
ACH-000706,-0.7457163074359999
ACH-000711,-0.419201202181
ACH-000713,-0.333243675287
ACH-000714,-0.0759876875399
ACH-000718,-0.40923233505400003
ACH-000720,-0.466085812289
ACH-000721,-0.40816696596600005
ACH-000724,-0.465540664622
ACH-000725,-0.506049210887
ACH-000732,-0.468855073771
ACH-000734,-0.51000904052
ACH-000735,-0.235662282839
ACH-000736,-0.375866812589
ACH-000738,-0.872211877802
ACH-000746,-0.5714862714600001
ACH-000747,-0.690133530041
ACH-000748,-0.0859235720628
ACH-000753,-0.45150317735600004
ACH-000756,-0.27866726373399997
ACH-000757,-0.821099561082
ACH-000758,-0.46753186429399995
ACH-000760,-0.518044924607
ACH-000763,-0.40297054421800005
ACH-000764,-0.238330164219
ACH-000765,-0.49915994024899996
ACH-000766,-0.0492171874469
ACH-000767,-0.454608028807
ACH-000768,-0.297337515865
ACH-000769,-0.44300109641
ACH-000770,-0.31414080825
ACH-000771,-0.444383395357
ACH-000773,-0.09564460680950002
ACH-000776,-0.358221832809
ACH-000777,-0.405301297865
ACH-000778,-0.23917677384599997
ACH-000781,-0.346041875797
ACH-000782,-0.653423170128
ACH-000783,-0.177665575922
ACH-000784,-0.622706948057
ACH-000785,-0.254729982831
ACH-000787,-0.299903514998
ACH-000788,-0.239191736868
ACH-000791,-0.245438980488
ACH-000792,-0.130888537331
ACH-000794,-0.154692181609
ACH-000796,-0.24960879373599998
ACH-000799,-0.110146513065
ACH-000800,-0.512380441538
ACH-000802,-0.45737734651199996
ACH-000804,-0.33394099568
ACH-000805,-0.45223830108
ACH-000809,-0.604171945525
ACH-000810,-0.5256859783
ACH-000811,-0.15321804493
ACH-000817,-0.237273493178
ACH-000819,-0.35875930904200004
ACH-000820,-0.610073751373
ACH-000821,-0.511504222421
ACH-000822,-0.37840334723499996
ACH-000823,-0.426168802446
ACH-000824,-0.223792684387
ACH-000827,-0.0424424398169
ACH-000829,-0.182774463945
ACH-000831,-0.590024874504
ACH-000832,-0.34267539486500004
ACH-000833,-0.6973573715770001
ACH-000834,-0.57857163026
ACH-000835,-0.571580922068
ACH-000836,-0.42256045838399997
ACH-000837,-0.436715662245
ACH-000838,-0.301233816905
ACH-000839,-0.48445329696199996
ACH-000840,-0.48428879592600005
ACH-000841,-0.394466462937
ACH-000843,-0.301830009769
ACH-000846,-0.570223077914
ACH-000847,-0.614142883239
ACH-000848,-0.487841561592
ACH-000849,-0.522262746927
ACH-000851,-0.741276560221
ACH-000855,-0.588535397969
ACH-000856,-0.47440085687600003
ACH-000858,-0.800702186516
ACH-000859,-0.26355764752599997
ACH-000861,-0.547560646232
ACH-000862,-0.488924148063
ACH-000865,-0.538661665924
ACH-000866,-0.35242520951399997
ACH-000867,-0.129210590228
ACH-000869,-0.47016991259400004
ACH-000872,-0.6071731942759999
ACH-000873,-0.839849743714
ACH-000876,-0.7844809718510001
ACH-000878,-0.602241709314
ACH-000880,-0.014903756842200001
ACH-000881,-0.35713073040700005
ACH-000882,-0.590227046113
ACH-000884,-0.465039626408
ACH-000885,-0.686229395888
ACH-000887,-0.532047433136
ACH-000888,-0.527102258994
ACH-000889,-0.708712956325
ACH-000890,-0.24252416495200002
ACH-000896,-0.360500173126
ACH-000898,-0.34385005931
ACH-000900,-0.598295061523
ACH-000901,-0.302664240985
ACH-000905,-0.23466956413600001
ACH-000906,-0.330124319645
ACH-000907,-0.554099812055
ACH-000910,-0.41352630581999994
ACH-000911,-0.22576599724100002
ACH-000912,-0.30225923851
ACH-000913,-0.672105152748
ACH-000915,-0.734031185444
ACH-000916,-0.20811238695599998
ACH-000917,-0.259943114777
ACH-000921,-0.43355999969400005
ACH-000924,-0.634404668481
ACH-000926,-0.367030009301
ACH-000928,-0.36614015309000003
ACH-000929,-0.509650087702
ACH-000932,-0.537855040816
ACH-000935,-0.32442238981800003
ACH-000936,-0.414064641722
ACH-000937,-0.549972917014
ACH-000938,-0.716568656024
ACH-000939,-0.5580596289249999
ACH-000941,-0.60374260449
ACH-000943,-0.38490133684699995
ACH-000946,-0.29913509386
ACH-000947,-0.583805932287
ACH-000948,-0.407402633833
ACH-000950,-0.655480413058
ACH-000953,-0.292005445912
ACH-000957,-0.332704426653
ACH-000958,-0.284755024415
ACH-000960,-0.226300262641
ACH-000963,-0.159601467434
ACH-000968,-0.37434379450000005
ACH-000969,-0.7649651629459999
ACH-000973,-0.44895250159999994
ACH-000974,-0.356984912575
ACH-000975,-0.284965534362
ACH-000976,-0.267485478609
ACH-000978,-0.6419065630399999
ACH-000980,-0.49202831101899996
ACH-000984,-0.556400724093
ACH-000986,-0.323621856855
ACH-000988,-0.14475962428300002
ACH-000993,-0.24458076121199998
ACH-000994,-0.7345687867030001
ACH-000996,-0.390149619502
ACH-001001,-0.659998665171
ACH-001020,-0.563471926206
ACH-001028,-0.627834186238
ACH-001031,-0.42635533474200005
ACH-001038,-0.68912140669
ACH-001048,-0.437160784676
ACH-001050,0.00944697634391
ACH-001053,-0.422417102541
ACH-001054,-0.494599900194
ACH-001061,-0.5136353939630001
ACH-001067,-0.219327076466
ACH-001075,-0.133588069954
ACH-001096,-0.447579197686
ACH-001128,0.058192130428099995
ACH-001134,-0.17442333128899998
ACH-001151,-0.08970585041910001
ACH-001163,-0.634083869696
ACH-001164,-0.49201902234899997
ACH-001173,-0.635866192352
ACH-001183,-0.46002006810199997
ACH-001184,-0.250640157223
ACH-001190,-0.11810413958900001
ACH-001192,-0.40587880006399996
ACH-001193,-0.18920156877
ACH-001196,-0.205113070034
ACH-001197,-0.34235815910499995
ACH-001205,-0.46035050537
ACH-001211,-0.054691487974300006
ACH-001212,-0.29390275146899997
ACH-001228,-0.240910136015
ACH-001232,-0.389588634301
ACH-001239,-0.46752191282399996
ACH-001274,-0.146301938788
ACH-001275,-0.606984900333
ACH-001277,-0.67236283633
ACH-001278,-0.421424386709
ACH-001280,-0.561866860772
ACH-001283,-0.422755735109
ACH-001289,-0.266993204963
ACH-001295,-0.0588941189723
ACH-001300,-0.32740695689
ACH-001301,-0.269302064211
ACH-001302,0.000220580684733
ACH-001303,0.0297575540636
ACH-001306,-0.265605918835
ACH-001318,-0.67667364689
ACH-001322,-0.665850850951
ACH-001328,-0.42570634915399996
ACH-001332,-0.32171831676199997
ACH-001333,-0.627501520687
ACH-001336,-0.35292183919500003
ACH-001340,-0.0568149741702
ACH-001346,-0.362147558518
ACH-001353,-0.10981685274
ACH-001354,-0.478402174575
ACH-001367,-0.864378918042
ACH-001368,-0.375479853196
ACH-001374,-0.549342609642
ACH-001375,-0.261962576737
ACH-001377,-0.548046853614
ACH-001380,-0.610058490794
ACH-001391,-0.10577232372999999
ACH-001407,-0.20892116845
ACH-001408,-0.309378416447
ACH-001413,-0.23443806517299998
ACH-001430,-0.12186732270600001
ACH-001431,-0.30318417210799997
ACH-001450,-0.809945921875
ACH-001496,-0.10709444810900001
ACH-001500,-0.521176592613
ACH-001521,-0.31489494840300003
ACH-001523,-0.505277787307
ACH-001532,-0.417141591475
ACH-001536,-0.393854288001
ACH-001550,-0.498994468909
ACH-001552,-0.207705421929
ACH-001554,-0.360592618294
ACH-001645,-0.341665439204
ACH-001654,-0.299645067388
ACH-001715,-0.148695478743
ACH-001735,-0.0158547688553
ACH-001736,-0.496558189753
ACH-001737,-0.12482801948200001
ACH-001740,-0.221227060068
ACH-001745,-0.23221751732299997
ACH-001750,-0.6799546042669999
ACH-001765,-0.364913315884
ACH-001956,-0.0885030756033
ACH-001957,-0.185605828096
