,OR51V1 (283111)
ACH-000004,-0.176502768147
ACH-000007,-0.193890022528
ACH-000009,-0.122294477842
ACH-000011,-0.024556482536
ACH-000012,-0.12636521147
ACH-000013,0.0707106674519
ACH-000014,0.031383147719
ACH-000015,-0.025250503544400005
ACH-000017,0.154813122588
ACH-000018,-0.045518635981099995
ACH-000019,-0.168999214945
ACH-000021,0.035925991742
ACH-000022,-0.0923064586611
ACH-000025,0.052335773548
ACH-000028,-0.17054430302
ACH-000030,-0.18111228355200001
ACH-000035,-0.17546923469200001
ACH-000036,-0.0105994814069
ACH-000037,-0.09770858813
ACH-000039,-0.26396690495499997
ACH-000040,-0.158553819145
ACH-000041,0.160820023124
ACH-000042,-0.146033195935
ACH-000045,-0.139123343454
ACH-000047,-0.20191397274300002
ACH-000052,-0.18690334438700001
ACH-000053,-0.10903396751599999
ACH-000054,-0.135897196715
ACH-000055,0.234627687306
ACH-000060,-0.124170788978
ACH-000067,-0.111489949286
ACH-000070,-0.286746559354
ACH-000075,-0.288340528182
ACH-000078,0.0489607625992
ACH-000082,-0.10806439273099999
ACH-000085,0.222577374725
ACH-000086,-0.13066246710999999
ACH-000087,0.198665505821
ACH-000092,-9.58509657164e-05
ACH-000095,-0.0667289747007
ACH-000097,-0.131388133335
ACH-000098,0.0104545404745
ACH-000099,-0.0777077989215
ACH-000108,0.07719762025219999
ACH-000113,0.120938447624
ACH-000115,0.0346255194655
ACH-000116,-0.0781134450876
ACH-000118,-0.064855280886
ACH-000120,0.00222339142327
ACH-000123,-0.15903693134299998
ACH-000127,-0.0102228298491
ACH-000128,-0.0347353922449
ACH-000132,-0.07737385988260001
ACH-000133,-0.17423952614
ACH-000137,0.120562084754
ACH-000138,-0.040395885851
ACH-000142,-0.18120931703499998
ACH-000143,-0.060806740405599996
ACH-000146,-0.039477766245
ACH-000148,-0.190739415787
ACH-000150,0.22323356436900002
ACH-000152,0.14693317780999998
ACH-000153,-0.16520517859
ACH-000159,-0.163062794292
ACH-000160,-0.013380694879100001
ACH-000163,-0.144235706955
ACH-000167,-0.332542718264
ACH-000168,-0.119280971886
ACH-000169,-0.0758743918915
ACH-000178,-0.00929259822186
ACH-000182,-0.010519387932799999
ACH-000183,-0.044180209428199994
ACH-000188,-0.201384413134
ACH-000189,-0.306228765271
ACH-000190,-0.0352378622669
ACH-000198,-0.10065101762800001
ACH-000204,-0.442479973967
ACH-000206,-0.187157750876
ACH-000207,-0.113293307257
ACH-000211,-0.07331033032499999
ACH-000215,-0.16418631098
ACH-000221,0.0126576434397
ACH-000222,0.131857551987
ACH-000223,-0.15737137348400002
ACH-000226,-0.0753115763503
ACH-000227,-0.0353265880151
ACH-000228,0.07537869393039999
ACH-000231,-0.0158143677642
ACH-000232,-0.053059440952000006
ACH-000233,-0.00460200179894
ACH-000234,0.041154581607
ACH-000235,-0.0846372787282
ACH-000237,-0.17086980806699997
ACH-000238,-0.166123412301
ACH-000243,-0.030224835313800002
ACH-000244,0.052077924547699994
ACH-000246,-0.148162918167
ACH-000248,0.15938853675200002
ACH-000250,-0.08700292176830002
ACH-000251,0.08595965476189998
ACH-000253,-0.0993064371118
ACH-000255,-0.0427485073157
ACH-000256,-0.346056440838
ACH-000257,0.014650762871900001
ACH-000258,-0.27419479560800003
ACH-000259,-0.00984969521884
ACH-000260,-0.14126228944299998
ACH-000261,-0.29585533804
ACH-000262,0.014636111957200002
ACH-000263,-0.316053070592
ACH-000264,-0.0324342806548
ACH-000265,-0.0641800588259
ACH-000266,-0.12033924606100001
ACH-000272,-0.0125251794184
ACH-000273,-0.194855923056
ACH-000274,-0.105969205914
ACH-000277,-0.176327202735
ACH-000278,-0.205667296882
ACH-000279,-0.08650267251810001
ACH-000280,-0.135346746643
ACH-000281,-0.00021769314821
ACH-000288,-0.0887598676423
ACH-000291,-0.13270684732899998
ACH-000293,-0.08055134498710001
ACH-000294,0.051164492078700004
ACH-000295,-0.0731074151725
ACH-000296,-0.096012882833
ACH-000302,-0.118527527633
ACH-000304,-0.228026121598
ACH-000307,-0.0633602134384
ACH-000308,0.00191039033742
ACH-000310,-0.028726035291599998
ACH-000311,0.010778798979899999
ACH-000312,0.000610931668668
ACH-000315,0.0808347979462
ACH-000316,-0.275878554425
ACH-000317,-0.161543520298
ACH-000318,0.012949219628
ACH-000319,-0.0514944178821
ACH-000320,-0.131316137819
ACH-000322,0.076081483604
ACH-000323,-0.0647973359585
ACH-000324,-0.157526269355
ACH-000329,-0.100470546801
ACH-000330,0.259029130587
ACH-000331,-0.209581267549
ACH-000332,0.0874301507678
ACH-000334,0.15773441432399998
ACH-000335,-0.030989729622
ACH-000336,-0.209863238067
ACH-000337,-0.0954608496261
ACH-000339,-0.165544431555
ACH-000341,0.0253578283642
ACH-000348,-0.13483037879100002
ACH-000350,-0.0624973144367
ACH-000352,0.050980131267999995
ACH-000356,-0.12109368791899999
ACH-000361,-0.23472648516800002
ACH-000362,-0.0131319889888
ACH-000363,-0.12121142756799999
ACH-000364,-0.0345523965281
ACH-000365,0.08646302521980001
ACH-000366,-0.0153522436778
ACH-000368,0.026315615566099997
ACH-000374,-0.0796990470179
ACH-000375,-0.343758921709
ACH-000376,-0.0730988452298
ACH-000381,-0.0255665525873
ACH-000383,0.0328386400968
ACH-000387,-0.08916714292310002
ACH-000389,-0.0525262660085
ACH-000390,-0.105196515735
ACH-000393,-0.440306231939
ACH-000395,-0.314869545182
ACH-000397,-0.0854990427977
ACH-000401,-0.145056799896
ACH-000402,-0.13600472432
ACH-000403,-0.133044039614
ACH-000404,-0.198511926298
ACH-000406,-0.039852282591199994
ACH-000407,-0.19883196109499998
ACH-000408,-0.0394678062623
ACH-000410,0.024222354159
ACH-000411,0.0589587028187
ACH-000414,0.024638200684
ACH-000415,-0.029986557790599996
ACH-000416,-0.229749108935
ACH-000420,-0.25446294122900004
ACH-000421,-0.0018314773264800001
ACH-000424,-0.09695681524180001
ACH-000425,-0.130005248652
ACH-000426,-0.148592942012
ACH-000427,-0.294913566104
ACH-000433,0.179396148858
ACH-000436,-0.19606294415800002
ACH-000444,-0.19533706619600003
ACH-000445,-0.21580680379099998
ACH-000448,-0.00538370632764
ACH-000450,0.0612701052444
ACH-000452,-0.19843354258
ACH-000454,-0.179128868055
ACH-000458,-0.0298503509357
ACH-000459,0.009106143408379999
ACH-000460,-0.166028730699
ACH-000461,-0.0390185874536
ACH-000463,-0.0160522456511
ACH-000464,-0.0595369027915
ACH-000466,0.12515902164599998
ACH-000467,-0.08392572675820001
ACH-000468,-0.029196747345500002
ACH-000469,-0.15748887941099998
ACH-000470,0.0720129665858
ACH-000471,-0.0409501468389
ACH-000472,0.04786299160069999
ACH-000473,0.21151305088599998
ACH-000475,-0.09599525769719999
ACH-000476,-0.0917770385451
ACH-000477,0.179208498741
ACH-000480,-0.14661760438100002
ACH-000481,-0.046834774030800004
ACH-000483,-0.19573815764400002
ACH-000484,0.0223343529533
ACH-000485,-0.290596372136
ACH-000486,-0.308070841724
ACH-000487,-0.297186797036
ACH-000488,-0.157555693216
ACH-000490,-0.0226673167964
ACH-000491,0.108975667874
ACH-000495,-0.19842248263700002
ACH-000496,0.0146194813356
ACH-000499,-0.0935410009089
ACH-000500,-0.340449269769
ACH-000502,-0.08461788194289999
ACH-000503,-0.45236935625
ACH-000505,-0.0433714684186
ACH-000507,0.050122617018400005
ACH-000510,-0.127168963972
ACH-000511,-0.056006388139500006
ACH-000512,-0.0017410618510299999
ACH-000516,0.0661855858252
ACH-000517,-0.191610651573
ACH-000518,-0.042791777605400004
ACH-000520,-0.10485108778100001
ACH-000521,-0.00378994837934
ACH-000522,-0.0735036362965
ACH-000524,-0.221700770601
ACH-000527,-0.13000880620400002
ACH-000528,-0.0585677833265
ACH-000537,-0.07748393556210001
ACH-000541,-0.384937295777
ACH-000542,-0.157011859941
ACH-000544,-0.23428656501200001
ACH-000545,-0.08624466052639998
ACH-000547,-0.26873792254900003
ACH-000548,-0.113107810191
ACH-000549,0.0681667268605
ACH-000550,-0.08134594614849999
ACH-000552,-0.134141705562
ACH-000556,-0.00959352937127
ACH-000557,-0.056474090009099996
ACH-000570,-0.0984917225448
ACH-000571,-0.11502444156700001
ACH-000573,0.0167760790821
ACH-000576,-0.156091446686
ACH-000580,-0.18405186926
ACH-000584,-0.0954066222986
ACH-000585,-0.0664648496556
ACH-000588,-0.147286331386
ACH-000589,0.075501950043
ACH-000591,-0.161248274848
ACH-000593,-0.172246798659
ACH-000600,-0.062364666867899994
ACH-000601,-0.0843538646443
