,DCAF4L1 (285429)
ACH-000004,-0.0354596912627
ACH-000007,0.166722038037
ACH-000009,0.0990236349298
ACH-000011,0.014492103768
ACH-000012,0.146398272884
ACH-000013,0.060123544691900004
ACH-000014,0.023218775621000002
ACH-000015,-0.172029986983
ACH-000017,-0.019414714530599998
ACH-000018,0.0379313868964
ACH-000019,-0.09053752286399999
ACH-000021,0.036738950551199995
ACH-000022,-0.08658976759260001
ACH-000025,0.09355197124339999
ACH-000028,0.05601970458930001
ACH-000030,0.0321644347424
ACH-000035,0.203149548726
ACH-000036,-0.157861984772
ACH-000037,-0.352995307119
ACH-000039,0.019365571519900003
ACH-000040,-0.265002160274
ACH-000041,0.0652896078088
ACH-000042,-0.07182800273689999
ACH-000045,0.0387967079605
ACH-000047,-0.0739554057302
ACH-000052,-0.281451815025
ACH-000053,0.08080222112360001
ACH-000054,-0.0417675731866
ACH-000055,-0.0372371934038
ACH-000060,0.0034413396776799996
ACH-000067,0.13899795326300002
ACH-000070,0.0311003710639
ACH-000075,-0.23722528885299998
ACH-000078,-0.0808669710646
ACH-000082,-0.0014578108635899998
ACH-000085,-0.0595061326815
ACH-000086,0.0272785178379
ACH-000087,0.192510650137
ACH-000092,-0.024504273788799998
ACH-000095,0.00390212500039
ACH-000097,-0.05986604695830001
ACH-000098,0.140753550308
ACH-000099,-0.0918304251166
ACH-000108,0.0698863908117
ACH-000113,0.0863559928414
ACH-000115,0.08184756091189999
ACH-000116,-0.0278211495508
ACH-000118,-0.0761270292034
ACH-000120,0.041508164621
ACH-000123,-0.0397221697826
ACH-000127,0.0280672882503
ACH-000128,-0.0560570303003
ACH-000132,0.17805691984799998
ACH-000133,0.0777272403157
ACH-000137,-0.0988952079926
ACH-000138,0.0885115374945
ACH-000142,0.15924885308
ACH-000143,0.014061880190600002
ACH-000146,0.0439027768491
ACH-000148,-0.0013859771125
ACH-000150,-0.0588838282876
ACH-000152,-0.00112772409921
ACH-000153,0.12058722869699999
ACH-000159,-0.120540961118
ACH-000160,-0.021679896930299997
ACH-000163,0.0443058699443
ACH-000167,0.12869475429500002
ACH-000168,0.0914819761767
ACH-000169,0.0393150938238
ACH-000178,-0.140106752652
ACH-000182,0.047875141521399996
ACH-000183,0.0884506696233
ACH-000188,-0.157956166619
ACH-000189,-0.101655321228
ACH-000190,-0.19430055271
ACH-000198,0.0009451389117639999
ACH-000204,0.10144942290799999
ACH-000206,0.10896416260500001
ACH-000207,0.1007899965
ACH-000211,0.0417336720717
ACH-000215,-0.0987308533635
ACH-000221,0.06461958364180001
ACH-000222,-0.135446721499
ACH-000223,-0.035628509330599994
ACH-000226,0.0928323853523
ACH-000227,-0.258376356733
ACH-000228,0.0833994483707
ACH-000231,0.0464117094882
ACH-000232,-3.71634857771e-05
ACH-000233,0.19758809636900002
ACH-000234,-0.0334423034355
ACH-000235,0.054561343312800006
ACH-000237,-0.0711019518787
ACH-000238,-0.0769466766599
ACH-000243,0.030431561121
ACH-000244,-0.0581252144912
ACH-000246,0.0436122973006
ACH-000248,-0.0508996421621
ACH-000250,-0.148891733487
ACH-000251,-0.0727222153341
ACH-000253,0.0805521261751
ACH-000255,-0.116369251942
ACH-000256,-0.052211738082800004
ACH-000257,-0.07305599705030001
ACH-000258,-0.0569283582046
ACH-000259,-0.0941950390291
ACH-000260,-0.0594143169929
ACH-000261,-0.178745701052
ACH-000262,-0.254099828996
ACH-000263,-0.0455364189222
ACH-000264,-0.15754341696
ACH-000265,0.0455099134019
ACH-000266,0.0159962503221
ACH-000272,-0.0119282567258
ACH-000273,0.07541899263469999
ACH-000274,-0.0317119344821
ACH-000277,0.133170511349
ACH-000278,0.0165768432036
ACH-000279,-0.0120720727073
ACH-000280,-0.0027211553734
ACH-000281,0.13805014995200002
ACH-000288,0.0159193710936
ACH-000291,0.06831318428090001
ACH-000293,0.12742265124000002
ACH-000294,0.13579754741900002
ACH-000295,0.261149301858
ACH-000296,0.219539357794
ACH-000302,-0.0155575441815
ACH-000304,0.274559979227
ACH-000307,0.038953849886199994
ACH-000308,-0.00974309649693
ACH-000310,0.027130776420400002
ACH-000311,0.04671870036669999
ACH-000312,-0.0477003343025
ACH-000315,0.135780502666
ACH-000316,0.141884065137
ACH-000317,-0.007158415356750001
ACH-000318,-0.122076951
ACH-000319,-0.0005922516845830001
ACH-000320,0.18974098752500002
ACH-000322,0.168288481052
ACH-000323,0.034994840559
ACH-000324,0.07399872148610001
ACH-000329,0.0250575745762
ACH-000330,-0.22358043979699999
ACH-000331,0.00755021077928
ACH-000332,0.0871490505504
ACH-000334,-0.031519352902700006
ACH-000335,-0.28319429989399997
ACH-000336,0.108246437345
ACH-000337,0.0826131447835
ACH-000339,-0.0353555048059
ACH-000341,0.154262816583
ACH-000348,-0.022514263974900004
ACH-000350,0.154494010043
ACH-000352,-0.0243085890551
ACH-000356,0.0528165898159
ACH-000361,-0.155752102376
ACH-000362,0.0342316109393
ACH-000363,0.13526022971899998
ACH-000364,-0.19884981391800002
ACH-000365,-0.0229885937102
ACH-000366,-0.11527144790100001
ACH-000368,-0.06883533997560001
ACH-000374,-0.209560299944
ACH-000375,-0.19265836132300002
ACH-000376,-0.0625678271108
ACH-000381,0.280593639224
ACH-000383,0.115793657316
ACH-000387,0.135524046121
