,PTDSS1 (9791)
ACH-000251,-0.7868327263320001
ACH-000253,-0.5578818379330001
ACH-000255,-0.224161611737
ACH-000256,-0.47096834253200004
ACH-000257,-0.299209847169
ACH-000258,-1.24016278761
ACH-000259,-0.08406804074999999
ACH-000260,-0.725221313031
ACH-000261,-0.272951353329
ACH-000262,-0.588501017769
ACH-000263,-0.183096993181
ACH-000264,-0.374627376453
ACH-000265,-1.01047317144
ACH-000266,-0.171568484055
ACH-000272,-0.34165403051700005
ACH-000273,-1.08556591996
ACH-000274,-0.163880349091
ACH-000277,-0.459929680664
ACH-000278,-0.347711289634
ACH-000279,-0.40477978357600003
ACH-000280,-0.307765551335
ACH-000281,-0.00250740438795
ACH-000288,-0.07114421178460001
ACH-000291,-0.8347793760100001
ACH-000293,-0.379593982616
ACH-000294,0.876356554693
ACH-000295,0.274033667566
ACH-000296,-0.8741778778779999
ACH-000302,-0.17299975689599997
ACH-000304,-0.273560823299
ACH-000307,-0.648138767027
ACH-000308,-0.329890848177
ACH-000310,0.0229067740987
ACH-000311,-0.437210317246
ACH-000312,-0.158996391126
ACH-000315,-0.38839788311499995
ACH-000316,-0.412968948912
ACH-000317,-0.48063642619099994
ACH-000318,-1.27845916125
ACH-000319,-0.406936207038
ACH-000320,-0.06412722333069999
ACH-000322,-0.441092678877
ACH-000323,-0.385833549218
ACH-000324,-0.046986154151800005
ACH-000329,-0.335540691668
ACH-000330,-0.152638168623
ACH-000331,-0.31118243875
ACH-000332,-0.421808068136
ACH-000334,-0.415251636645
ACH-000335,-0.11106747369100001
ACH-000336,0.15562345939799999
ACH-000337,-1.29179556306
ACH-000339,-0.686583941257
ACH-000341,-0.564506991715
ACH-000348,-0.27407839241500004
ACH-000350,-0.165585370904
ACH-000352,-0.746157679372
ACH-000356,-1.08965166818
ACH-000361,-0.192559636047
ACH-000362,-0.0605079345699
ACH-000363,-0.116315993561
ACH-000364,-0.445399743706
ACH-000365,-0.783310689047
ACH-000366,-0.22761004991
ACH-000368,-0.19877504862300002
ACH-000374,-0.366546167547
ACH-000375,0.115966801201
ACH-000376,-0.172887897874
ACH-000381,-0.757343958093
ACH-000383,-0.522352056034
ACH-000387,-0.041115488706699996
ACH-000389,-0.545766018689
ACH-000390,-0.960024010778
ACH-000393,-0.23879736780699998
ACH-000395,-0.225727005525
ACH-000397,-0.18953254547
ACH-000401,-0.42224961554799995
ACH-000402,-0.628650907379
ACH-000403,-0.261889952273
ACH-000404,-0.38148669167599997
ACH-000406,-0.23486416384199998
ACH-000407,-0.18063344857900002
ACH-000408,-1.12383976941
ACH-000410,-0.288991746467
ACH-000411,-0.46766589791100005
ACH-000414,-0.839486052793
ACH-000415,-0.950159965352
ACH-000416,-0.48918718834299996
ACH-000420,-0.164503148034
ACH-000421,-0.43827210486199997
ACH-000424,-0.7595817345479999
ACH-000425,-0.226113454168
ACH-000426,-0.275471579167
ACH-000427,-0.5081126793949999
ACH-000433,-0.350998471835
ACH-000436,-0.34654608270099996
ACH-000444,-0.35342479898400003
ACH-000445,-0.748938177025
ACH-000448,-0.6798205080580001
ACH-000450,-0.531561732139
ACH-000452,-0.0688748224378
ACH-000454,-0.38931438548
ACH-000458,-0.222652732704
ACH-000459,-0.436927827116
ACH-000460,-0.234747822007
ACH-000461,-0.334437067795
ACH-000463,-0.158205664221
ACH-000464,-0.458954555447
ACH-000466,-0.336052915663
ACH-000467,-0.320759055369
ACH-000468,-1.13223356514
ACH-000469,-0.093871580702
ACH-000470,-0.579203530082
ACH-000471,-0.291953634816
ACH-000472,-0.666339725285
ACH-000473,-0.6718971330969999
ACH-000475,-0.248604223713
ACH-000476,-0.394614267446
ACH-000477,-0.198176120352
ACH-000480,-0.718865937929
ACH-000481,-0.301615641688
ACH-000483,-0.347866161971
ACH-000484,-0.541994292952
ACH-000485,-0.356480824437
ACH-000486,-1.22253352113
ACH-000487,-0.0368398973039
ACH-000488,-0.995256114502
ACH-000490,-0.39237600355499996
ACH-000491,-0.543005564352
ACH-000495,-0.34461631323200004
ACH-000496,-0.405083141321
ACH-000499,-0.510214077918
ACH-000500,-0.158800839517
ACH-000502,-1.0047617155700002
ACH-000503,-0.735774520002
ACH-000505,-0.383007637421
ACH-000507,-0.622770309097
ACH-000510,-0.7171347757850001
ACH-000511,-0.35265352769
ACH-000512,-0.327855654477
ACH-000516,-0.274483585632
ACH-000517,-0.22381486742400003
ACH-000518,-0.651285361112
ACH-000520,-0.257822039818
ACH-000521,-0.519018371292
ACH-000522,-0.302221222829
ACH-000524,-0.220435859629
ACH-000527,-0.28821825092
ACH-000528,-0.36708223171300003
ACH-000537,-0.36119691186700004
ACH-000541,-0.819084772667
ACH-000542,-0.607627571052
ACH-000544,-0.421132707583
ACH-000545,-0.46500230657200003
ACH-000547,-0.281503732425
ACH-000548,-0.245841237954
ACH-000549,-0.739197485624
ACH-000550,-0.093471077293
ACH-000552,-1.05581373904
ACH-000556,-0.283914512021
ACH-000557,-0.356523442201
ACH-000570,-0.38721248580300005
ACH-000571,-0.285850661881
ACH-000573,-0.25345424812600004
ACH-000576,-0.163558568589
ACH-000580,-0.309669477757
ACH-000584,-0.394037849988
ACH-000585,-0.30637713098700003
ACH-000588,-0.576853581002
ACH-000589,-0.7026306427619999
ACH-000591,-0.0782469320712
ACH-000593,0.026421056003799997
ACH-000600,-0.276047125548
ACH-000601,-0.867150334604
ACH-000604,-0.0577131743308
ACH-000605,-0.35172838715599997
ACH-000606,-0.56998137779
ACH-000608,-0.46787074876699997
ACH-000614,-0.368902574385
ACH-000616,-0.267280014803
ACH-000618,-1.09446740403
ACH-000619,-0.503764500475
ACH-000620,-0.192809408443
ACH-000621,-0.300497459282
ACH-000622,-0.201326395722
ACH-000623,-0.139613106425
ACH-000624,-0.307980951798
ACH-000627,-0.8075114623280001
ACH-000630,-0.291259057602
ACH-000632,-0.129942864405
ACH-000633,-0.34000912799500005
ACH-000637,-0.370811204401
ACH-000638,-0.785032914921
ACH-000646,-0.341181661144
ACH-000647,-0.272700240148
ACH-000648,-0.217318591576
ACH-000649,-0.332266951216
ACH-000651,-0.8632605084909999
ACH-000652,-0.663897076449
ACH-000653,-0.34485745393399997
ACH-000657,-0.702930569111
ACH-000658,-0.7801653046699999
ACH-000661,-0.902552487266
ACH-000662,0.00593246451199
ACH-000663,-0.733017717776
ACH-000665,-0.317225288143
ACH-000671,-0.590624190071
ACH-000673,-0.275049514569
ACH-000676,-0.42183249068499995
ACH-000677,-0.457018091513
ACH-000681,-0.45272260078800003
ACH-000682,-0.894474771965
ACH-000683,-0.16360473569599998
ACH-000684,-0.19345191146899998
ACH-000688,-0.24832551392299998
ACH-000693,-0.691061386791
ACH-000694,-0.703306490407
ACH-000695,-0.553141686115
ACH-000696,-0.21983224344900001
ACH-000697,-0.192290687981
ACH-000699,-0.35591390500799996
ACH-000701,-0.186540601688
ACH-000706,-0.26046276644
ACH-000711,-0.253894578887
ACH-000713,-0.39002050951399997
ACH-000714,-0.330316770373
ACH-000718,-0.30964436717599997
ACH-000720,-0.119513397719
ACH-000721,-0.545906044417
ACH-000724,-0.297419486953
ACH-000725,-0.25460753383400003
ACH-000732,-0.62917130369
ACH-000734,-0.349174821632
ACH-000735,-0.288101205207
ACH-000736,-0.121130369938
ACH-000738,-0.2130662495
ACH-000746,-0.219324747423
ACH-000747,-0.35677802694399996
ACH-000748,-0.363700227261
ACH-000753,-0.807500696359
ACH-000756,-0.47357290134999996
ACH-000757,-0.744123952805
ACH-000758,-0.239574876256
ACH-000760,-0.973460364032
ACH-000763,-0.366223377611
ACH-000764,-0.215837828369
ACH-000765,-0.23023265028099998
ACH-000766,-0.216512120486
ACH-000767,-0.296124232367
ACH-000768,-0.476696232162
ACH-000769,-0.589579508416
ACH-000770,-0.11008383156099999
ACH-000771,-0.114274158433
ACH-000773,-0.35815107547200004
ACH-000776,-0.479349716531
ACH-000777,-0.421801083443
ACH-000778,-0.387285702562
ACH-000781,-0.682030275371
ACH-000782,-0.458374949051
ACH-000783,-0.326783558593
ACH-000784,-0.7660296283939999
ACH-000785,-0.19507908024300002
ACH-000787,-0.767382160342
ACH-000788,-0.25596741928399996
ACH-000791,-0.286912860426
ACH-000792,-0.33827518385899996
ACH-000794,-0.806004777128
ACH-000796,-0.167286473282
ACH-000799,-0.17947921926399998
ACH-000800,-1.00579918627
ACH-000802,-1.05661698589
ACH-000804,-0.19059781213
ACH-000805,-0.311592217358
ACH-000809,-0.8924621058679999
ACH-000810,-0.7107716822750001
ACH-000811,-0.32614082124
ACH-000817,-0.532300689185
ACH-000819,-0.325853331983
ACH-000820,-0.509272528605
ACH-000821,0.0457782026557
ACH-000822,-0.227554245324
ACH-000823,-0.449683249956
ACH-000824,-1.28485595755
ACH-000827,-0.32296204619
ACH-000829,-0.753692338631
ACH-000831,-0.857416173002
ACH-000832,-0.873487392756
ACH-000833,-0.225865431858
ACH-000834,-0.529200043067
ACH-000835,-0.105859540235
ACH-000836,-0.223911427262
ACH-000837,-0.550726419104
ACH-000838,-0.470243988332
ACH-000839,-0.12917279229
ACH-000840,-0.171038773482
ACH-000841,-0.9314682390029999
ACH-000843,-0.722918708987
ACH-000846,-0.973703463265
ACH-000847,-1.18320660759
ACH-000848,-0.22791611325
ACH-000849,-0.14866597105
ACH-000851,-0.570046297869
ACH-000855,-0.797835582186
ACH-000856,-0.19959884405699999
ACH-000858,-0.802823627747
ACH-000859,-0.672621951039
ACH-000861,-0.10249584782099999
ACH-000862,-0.210190692947
ACH-000865,-0.14575105349099998
ACH-000866,-0.567895114965
ACH-000867,-0.529525072174
ACH-000869,-0.192970561417
ACH-000872,-0.325284641238
ACH-000873,-0.7947744089450001
ACH-000876,-0.38863513824600004
ACH-000878,-0.34246486624600003
ACH-000880,-0.204411120162
ACH-000881,-1.0651167255299998
ACH-000882,-0.9121848761049999
ACH-000884,-0.141037196021
ACH-000885,-0.00955497519226
ACH-000887,-0.987909395961
ACH-000888,-0.198921935927
ACH-000889,-0.7281136279989999
ACH-000890,-0.33905952388000005
ACH-000896,-0.502245209233
ACH-000898,-0.7094075467669999
ACH-000900,-0.40621233297700005
ACH-000901,-0.177000139694
ACH-000905,-0.0390603500581
ACH-000906,-0.182965120633
ACH-000907,-0.565057675186
ACH-000910,-0.260218903948
ACH-000911,-0.241060859756
ACH-000912,-0.245120717447
ACH-000913,-0.137305337706
ACH-000915,-0.259823426778
ACH-000916,-0.17091496405200002
ACH-000917,-0.8734223986290001
ACH-000921,-0.12624791603399999
ACH-000924,-0.0108798818351
ACH-000926,-0.183769559135
ACH-000928,-0.201497618732
ACH-000929,-1.21662905688
ACH-000932,-0.759764027324
ACH-000935,-0.300997174502
ACH-000936,-0.320676041838
ACH-000937,-0.194939805874
ACH-000938,-0.337531211583
ACH-000939,-0.115314836043
ACH-000941,-0.29606884208
ACH-000943,-0.10504553659
ACH-000946,-0.15658070204900001
ACH-000947,-0.22733653742899998
ACH-000948,-0.625453281606
ACH-000950,-0.264451939124
ACH-000953,-0.322769464921
ACH-000957,-0.493774019792
ACH-000958,-0.264623824547
ACH-000960,-0.20989327663
ACH-000963,-0.101151015873
ACH-000968,-0.250630688497
ACH-000969,-0.19959274859
ACH-000973,-0.176224666835
ACH-000974,-0.265839014865
ACH-000975,-0.315953727495
ACH-000976,-0.583941167432
ACH-000978,-0.24216211795499998
ACH-000980,-0.307061761158
ACH-000984,-0.18225973434
ACH-000986,-1.03193422963
ACH-000988,-0.843195108475
ACH-000993,-0.222640599406
ACH-000994,-0.60049836986
ACH-000996,-0.147253345681
ACH-001001,-0.496297951839
ACH-001020,-0.901922751581
ACH-001028,-1.04512258237
ACH-001031,-0.435170764614
ACH-001038,-0.17575918004500002
ACH-001048,-0.42013464083200003
ACH-001050,-0.176850837693
ACH-001053,-0.549387541289
ACH-001054,-0.212718425583
ACH-001061,-0.7625424770479999
ACH-001067,-0.280784581367
ACH-001075,-0.373875338183
ACH-001096,-0.250302879101
ACH-001128,-0.44626776683700004
ACH-001134,-0.489156288387
ACH-001151,-0.5958554738530001
ACH-001163,-0.56119577569
ACH-001164,-0.121699282738
ACH-001173,-0.634757950581
ACH-001183,-0.801067978972
ACH-001184,-0.726908706101
ACH-001190,-0.36193853505400003
ACH-001192,-0.146324305677
ACH-001193,-0.9793364284180001
ACH-001196,-0.26531804650699997
ACH-001197,-0.5887266499180001
ACH-001205,-0.27233727433000005
ACH-001211,-0.922527571763
ACH-001212,-0.045938385734
ACH-001228,-0.214259546488
ACH-001232,-0.291168890897
ACH-001239,-0.724892194995
ACH-001274,-0.391788585923
ACH-001275,-0.380709794502
ACH-001277,-0.026818117047200003
ACH-001278,-0.265171622507
ACH-001280,-0.491904964299
ACH-001283,-0.753394843258
ACH-001289,-0.43377737022699997
ACH-001295,-0.104525264018
ACH-001300,-0.0402064709585
ACH-001301,-0.0896039277699
ACH-001302,-0.277285350903
ACH-001303,-0.313926236102
ACH-001306,-0.268593622903
ACH-001318,-0.912328805691
ACH-001322,0.0311018084682
ACH-001328,-0.153865585398
ACH-001332,-1.14230759611
ACH-001333,-0.17897208917399998
ACH-001336,-0.296072417731
ACH-001340,-0.197991267654
ACH-001346,-1.1200126069299998
ACH-001353,-0.618576903383
ACH-001354,-0.09560150150340001
ACH-001367,-0.435028165245
ACH-001368,-0.275954826352
ACH-001374,-0.0954235419221
ACH-001375,-0.2201212377
ACH-001377,-0.173853149299
ACH-001380,-0.426379366092
ACH-001391,-0.273510996487
ACH-001407,-0.295866534957
ACH-001408,-0.744560349178
ACH-001413,-0.325157326427
ACH-001430,-0.582833874107
ACH-001431,-0.46623413810599995
ACH-001450,-0.203381614109
ACH-001496,-0.431960317553
ACH-001500,-0.433977970519
ACH-001521,-1.1156232983399998
ACH-001523,-0.162385793552
ACH-001532,-0.233772834923
ACH-001536,-0.692937362719
ACH-001550,-0.57139886055
ACH-001552,-0.476787848806
ACH-001554,-0.319149178145
ACH-001645,-0.269739913777
ACH-001654,-0.315781698144
ACH-001715,-0.655930171388
ACH-001735,0.0258585020151
ACH-001736,-0.47933895186700004
ACH-001737,-0.38607510132
ACH-001740,-0.5813906923219999
ACH-001745,-0.751254650455
ACH-001750,-0.189363020865
ACH-001765,-0.600597083319
ACH-001956,-0.28875055606100003
ACH-001957,-0.44209502573700005
