,REST (5978)
ACH-000414,-0.264942365971
ACH-000415,-0.25877778853300004
ACH-000416,-0.23526828589999998
ACH-000420,-0.22536081741099998
ACH-000421,-0.130463841967
ACH-000424,-0.34171917069799995
ACH-000425,-0.38028973445200004
ACH-000426,0.319529841458
ACH-000427,-0.323746179666
ACH-000433,-0.0871088825873
ACH-000436,-0.036548447670400004
ACH-000444,-0.152302371755
ACH-000445,-0.184640903288
ACH-000448,-0.21491367620299998
ACH-000450,-0.23558332423099998
ACH-000452,-0.309997067309
ACH-000454,-0.39084302314
ACH-000458,-0.21057605407699997
ACH-000459,0.06064998334919999
ACH-000460,-0.07225595673610001
ACH-000461,-0.115927523433
ACH-000463,-0.322915845892
ACH-000464,-0.28136105398
ACH-000466,-0.193888864509
ACH-000467,-0.162336448301
ACH-000468,-0.24144570160999998
ACH-000469,-0.293171248761
ACH-000470,0.0377526987199
ACH-000471,-0.158840667707
ACH-000472,-0.0937029777598
ACH-000473,0.0560382793599
ACH-000475,-0.19453655432599998
ACH-000476,-0.101136901056
ACH-000477,-0.06683879619909999
ACH-000480,-0.22933452889800002
ACH-000481,-0.10203583491
ACH-000483,-0.684856963984
ACH-000484,-0.0203600451985
ACH-000485,-0.317633195655
ACH-000486,-0.280503346635
ACH-000487,-0.0520517334063
ACH-000488,-0.17706803927900003
ACH-000490,-0.18155544539700003
ACH-000491,0.022343888133099996
ACH-000495,-0.0022639034925900003
ACH-000496,-0.207686214855
ACH-000499,-0.201507300025
ACH-000500,-0.127016916944
ACH-000502,-0.0268031101719
ACH-000503,-0.254725031838
ACH-000505,-0.215974335799
ACH-000507,-0.0734786676284
ACH-000510,-0.19138178370099998
ACH-000511,-0.300651650435
ACH-000512,0.313851880254
ACH-000516,-0.14873247195800002
ACH-000517,-0.228195049348
ACH-000518,-0.036405852555699995
ACH-000520,-0.157135432678
ACH-000521,-0.19267980784000002
ACH-000522,-0.38185803724600004
ACH-000524,-0.24024031987799999
ACH-000527,-0.23875386176600003
ACH-000528,-0.18108930802700002
ACH-000537,-0.218494323411
ACH-000541,-0.14039592428300002
ACH-000542,-0.260280364496
ACH-000544,-0.244477249463
ACH-000545,-0.16449917898900002
ACH-000547,-0.396134313593
ACH-000548,-0.0506936146664
ACH-000549,-0.294597741827
ACH-000550,-0.301914092699
ACH-000552,-0.09371538595119999
ACH-000556,-0.24217336708700002
ACH-000557,-0.20363326905999998
ACH-000570,-0.316687230241
ACH-000571,-0.052141589222599996
ACH-000573,-0.25724618447700004
ACH-000576,-0.138506570887
ACH-000580,-0.0300348563295
ACH-000584,-0.105612791356
ACH-000585,-0.160380698256
ACH-000588,-0.111769549771
ACH-000589,-0.2218430636
ACH-000591,-0.24750601227699998
ACH-000593,-0.224424100213
ACH-000600,-0.229459016864
ACH-000601,-0.2031252918
ACH-000604,-0.0173517657375
ACH-000605,-0.29219290678000004
ACH-000606,-0.167681869595
ACH-000608,-0.166778401865
ACH-000614,-0.163853110382
ACH-000616,-0.343125138694
ACH-000618,-0.112172437247
ACH-000619,-0.224100952473
ACH-000620,-0.15777802182700001
ACH-000621,-0.313104478844
ACH-000622,-0.24030489173900002
ACH-000623,-0.11203012985300001
ACH-000624,-0.190159456193
ACH-000627,-0.132191066554
ACH-000630,-0.251094467699
ACH-000632,-0.10859408886199999
ACH-000633,-0.0433227141806
ACH-000637,-0.302162013829
ACH-000638,-0.321325172938
ACH-000646,-0.133547757992
ACH-000647,-0.30855300099800004
ACH-000648,-0.0052414720822
ACH-000649,-0.2059396641
ACH-000651,-0.385124111768
ACH-000652,-0.149998955698
ACH-000653,-0.09290252372580002
ACH-000657,-0.304863097471
ACH-000658,0.08413498291810001
ACH-000661,-0.148540871547
ACH-000662,-0.273053376531
ACH-000663,-0.00348249184379
ACH-000665,-0.343771264822
ACH-000671,-0.105092974009
ACH-000673,-0.2626817362
ACH-000676,-0.16286384435100001
ACH-000677,-0.272499535162
ACH-000681,-0.23967245502700002
ACH-000682,-0.16239704785700002
ACH-000683,0.000960558362703
ACH-000684,-0.693822432461
ACH-000688,-0.0592911568544
ACH-000693,-0.259831854089
ACH-000694,-0.181309469339
ACH-000695,-0.00919164637824
ACH-000696,-0.34216776998099996
ACH-000697,0.0227750124426
ACH-000699,-0.101124103331
ACH-000701,-0.133027358711
ACH-000706,-0.058249815216
ACH-000711,-0.11049993338300002
ACH-000713,-0.250071473611
ACH-000714,-0.187628903342
ACH-000718,-0.144486559748
ACH-000720,-0.24356041789400001
ACH-000721,-0.13514695458599998
ACH-000724,0.0651804521638
ACH-000725,-0.194545359675
ACH-000732,-0.03147630639540001
ACH-000734,-0.134830169622
ACH-000735,-0.17256502672600002
ACH-000736,-0.11301884007400001
ACH-000738,-0.32827437837699996
ACH-000746,-0.10340546612
ACH-000747,-0.32961996907200003
ACH-000748,-0.204575478427
ACH-000753,-0.161368246094
ACH-000756,-0.21599646458799998
ACH-000757,-0.18307341719700002
ACH-000758,-0.191950425038
ACH-000760,-0.23348581599399998
ACH-000763,-0.055055452855099996
ACH-000764,0.0834269144969
ACH-000765,-0.147657289912
ACH-000766,-0.179680800634
ACH-000767,0.0670880430579
ACH-000768,-0.35841210479900004
ACH-000769,-0.273594053326
ACH-000770,-0.247408841446
ACH-000771,-0.417749729771
ACH-000773,0.021112938522
ACH-000776,-0.182648501547
ACH-000777,-0.0988410643704
ACH-000778,0.004430224902
ACH-000781,-0.120647622913
ACH-000782,-0.08669750449339998
ACH-000783,-0.118786437324
ACH-000784,-0.0950880261805
ACH-000785,-0.341094351184
ACH-000787,-0.298194387497
ACH-000788,-0.121924571201
ACH-000791,-0.310767365598
ACH-000792,-0.132468291055
ACH-000794,-0.35326404312200005
ACH-000796,-0.0179504654113
ACH-000799,-0.9075825817799998
ACH-000800,0.030611045880200003
ACH-000802,-0.00148678426611
ACH-000804,-0.216604631362
ACH-000805,-0.12274481791200001
ACH-000809,-0.0570116747786
ACH-000810,-0.304659483177
ACH-000811,-0.10597229053099999
ACH-000817,-0.207982444931
ACH-000819,-0.241055990494
ACH-000820,-0.264220457212
ACH-000821,-0.19601374220800002
ACH-000822,-0.0303303544435
ACH-000823,-0.19436517695099997
ACH-000824,-0.286875560115
ACH-000827,-0.13837684649
ACH-000829,0.193820474522
ACH-000831,-0.361090786967
ACH-000832,0.0252948290345
ACH-000833,-0.120823377541
ACH-000834,-0.0951219019042
ACH-000835,-0.292442117679
ACH-000836,-0.0298895468997
ACH-000837,-0.0863519498893
ACH-000838,-0.016688901192299998
ACH-000839,-0.47357255702
ACH-000840,-0.256877233637
ACH-000841,-0.254916405234
ACH-000843,-0.00722505025624
ACH-000846,-0.167620191535
ACH-000847,-0.412900692105
ACH-000848,-0.120769174967
ACH-000849,-0.373001698865
ACH-000851,-0.317640216599
ACH-000855,-0.12118427979499999
ACH-000856,-0.114066687335
ACH-000858,-0.179337286059
ACH-000859,-0.16358963228700002
ACH-000861,-0.264508885217
ACH-000862,-0.06863850831280001
ACH-000865,-0.0403042149428
ACH-000866,-0.234025870566
ACH-000867,-0.34474092561700004
ACH-000869,-0.210994427448
ACH-000872,0.033000115059599995
ACH-000873,-0.140395882882
ACH-000876,-0.07399187264610001
ACH-000878,-0.351935669306
ACH-000880,-0.0141496901905
ACH-000881,-0.371243724047
ACH-000882,-0.332139126124
ACH-000884,-0.0573577307291
ACH-000885,-0.205429689829
ACH-000887,-0.200111014689
ACH-000888,-0.188246551227
ACH-000889,-0.0617391358854
ACH-000890,-0.28804502596799997
ACH-000896,0.121603069878
ACH-000898,-0.184253446805
ACH-000900,-0.34975310903499995
ACH-000901,-0.0857499605879
ACH-000905,-0.23554492847800002
ACH-000906,-0.18874612625
ACH-000907,-0.355927939006
ACH-000910,0.0038927157693400003
ACH-000911,-0.322466425528
ACH-000912,-0.352750520066
ACH-000913,-0.101580853204
ACH-000915,-0.24494479395399998
ACH-000916,0.32617749661999995
ACH-000917,-0.434337214758
ACH-000921,-0.42750698793999997
ACH-000924,-0.20094807283500002
ACH-000926,0.0346204692456
ACH-000928,-0.34260632778800004
ACH-000929,-0.46465981373899995
ACH-000932,-0.15471881804999998
ACH-000935,-0.38298992611599997
ACH-000936,-0.190224891747
ACH-000937,-0.248378319001
ACH-000938,-0.146403445868
ACH-000939,0.039329729103800004
ACH-000941,-0.252673054259
ACH-000943,-0.0506372411208
ACH-000946,-0.332741992141
ACH-000947,-0.139603793608
ACH-000948,-0.171763508517
ACH-000950,-0.24173352439100002
ACH-000953,-0.38300003223800005
ACH-000957,-0.47267983828500004
ACH-000958,-0.738366600899
ACH-000960,-0.23272883606199998
ACH-000963,-0.42826991092200006
ACH-000968,-0.0680466903268
ACH-000969,-0.309217290891
ACH-000973,-0.121807653343
ACH-000974,-0.19215341760000001
ACH-000975,-0.22192433250500002
ACH-000976,-0.157093011926
ACH-000978,-0.314407304058
ACH-000980,-0.188599529045
ACH-000984,-0.470912321832
ACH-000986,-0.222622349097
ACH-000988,-0.320302278882
ACH-000993,-0.498490987465
ACH-000994,-0.17154787964
ACH-000996,-0.652737333955
ACH-001001,-0.13024114912999998
ACH-001020,-0.00703362803666
ACH-001028,-0.18589472089099998
ACH-001031,-0.41854386559199996
ACH-001038,-0.241955898873
ACH-001048,-0.19518167212499998
ACH-001050,-0.263079247004
ACH-001053,-0.327167005924
ACH-001054,-0.197540125609
ACH-001061,-0.15397581281
ACH-001067,-0.397554683218
ACH-001075,0.0273216739142
ACH-001096,-0.2932908568
ACH-001128,0.827937858161
ACH-001134,-0.16318283128699998
ACH-001151,-0.261624193331
ACH-001163,0.0291695808542
ACH-001164,-0.459807470591
ACH-001173,-0.290553821571
ACH-001183,-0.023289769430999998
ACH-001184,0.11288023727299999
ACH-001190,-0.332520312091
ACH-001192,-0.146868195199
ACH-001193,0.30459746307700003
ACH-001196,-0.192137575919
ACH-001197,0.07441140345700001
ACH-001205,-0.48446731862099995
ACH-001211,-0.123607484332
ACH-001212,-0.23971750223000002
ACH-001228,-0.159416794719
ACH-001232,-0.461855662089
ACH-001239,-0.041813565195
ACH-001274,-0.15409345593499998
ACH-001275,-0.145240029226
ACH-001277,-0.263893417814
ACH-001278,-0.488623780726
ACH-001280,-0.33709801452200006
ACH-001283,-0.44769196254199994
ACH-001289,-0.08960692421569999
ACH-001295,-0.21620982204599998
ACH-001300,0.011310252886099999
ACH-001301,-0.100705268318
ACH-001302,0.09021842434329999
ACH-001303,-0.138628724049
ACH-001306,-0.286386379868
ACH-001318,-0.0328671691458
ACH-001322,-0.395959552739
ACH-001328,-0.106168675699
ACH-001332,-0.16644144907199998
ACH-001333,-0.130291656448
ACH-001336,-0.229652900458
ACH-001340,-0.0537859429409
ACH-001346,-0.16107868008600001
ACH-001353,0.132222315
ACH-001354,-0.151020252719
ACH-001367,-0.054679876343800005
ACH-001368,-0.184826286296
ACH-001374,-0.22560022038400002
ACH-001375,-0.345842804763
ACH-001377,-0.171385450617
ACH-001380,-0.0934243835348
ACH-001391,-0.061196762319900004
ACH-001407,0.09376045203859999
ACH-001408,-0.171302364782
ACH-001413,-0.496212076856
ACH-001430,-0.349831953225
ACH-001431,-0.31955549112
ACH-001450,0.086870881898
ACH-001496,-0.10395519717
ACH-001500,-0.21291185978500002
ACH-001521,0.0193930984905
ACH-001523,-0.13572842797499998
ACH-001532,-0.432472141953
ACH-001536,-0.351532505247
ACH-001550,0.0772812772539
ACH-001552,-0.649101412455
ACH-001554,-0.23001367685899998
ACH-001645,-0.290822046212
ACH-001654,-0.0435277266563
ACH-001715,-0.350622586743
ACH-001735,-0.0164815407892
ACH-001736,-0.29699938616099997
ACH-001737,-0.21723955044799997
ACH-001740,0.0504509688572
ACH-001745,-0.0228004331944
ACH-001750,-0.24410280635099998
ACH-001765,-0.33237806677
ACH-001956,-0.11793701535999998
ACH-001957,-0.127212230031
