,PAEP (5047)
ACH-000280,-0.30825425315099997
ACH-000281,-0.205584053953
ACH-000288,-0.107402744607
ACH-000291,-0.19884820107700002
ACH-000293,-0.100632394109
ACH-000294,-0.273440569028
ACH-000295,-0.27985376975299997
ACH-000296,-0.20281008343899998
ACH-000302,-0.00610090560022
ACH-000304,-0.478220788148
ACH-000307,-0.088806023443
ACH-000308,-0.181260089449
ACH-000310,-0.317554725751
ACH-000311,-0.0999076041963
ACH-000312,-0.147753348023
ACH-000315,-0.322514340897
ACH-000316,-0.20921691975200002
ACH-000317,-0.0929486249477
ACH-000318,-0.115184247316
ACH-000319,-0.0737330627425
ACH-000320,-0.34670720600500005
ACH-000322,-0.19979272097
ACH-000323,-0.339597168242
ACH-000324,-0.0655592614911
ACH-000329,-0.281102420837
ACH-000330,-0.212896959067
ACH-000331,-0.019032605282599997
ACH-000332,-0.23132147938099998
ACH-000334,-0.202536932777
ACH-000335,-0.11974237829000002
ACH-000336,0.048666326117199996
ACH-000337,-0.330460268399
ACH-000339,-0.19379893704300002
ACH-000341,0.000301073514852
ACH-000348,-0.356634206663
ACH-000350,-0.0639716346939
ACH-000352,-0.185059536325
ACH-000356,0.006915154237760001
ACH-000361,0.23993397776
ACH-000362,-0.183903052515
ACH-000363,-0.286239897097
ACH-000364,-0.105151241309
ACH-000365,-0.127635932042
ACH-000366,-0.27448777398
ACH-000368,-0.272196441332
ACH-000374,-0.173706555844
ACH-000375,-0.257327949319
ACH-000376,-0.210005048825
ACH-000381,-0.0974503136535
ACH-000383,-0.140401878956
ACH-000387,-0.164001691684
ACH-000389,-0.442444723582
ACH-000390,-0.143089429005
ACH-000393,-0.18714692487
ACH-000395,-0.0373386048814
ACH-000397,-0.191704312077
ACH-000401,-0.282319374769
ACH-000402,-0.219538068966
ACH-000403,-0.157476893366
ACH-000404,-0.09367214218839999
ACH-000406,-0.0400524355434
ACH-000407,-0.269222505345
ACH-000408,-0.056836339294400004
ACH-000410,-0.137449593598
ACH-000411,0.037739503273
ACH-000414,-0.27823928274099996
ACH-000415,-0.09269780454439999
ACH-000416,-0.141536832869
ACH-000420,-0.13941074533199999
ACH-000421,-0.172572749447
ACH-000424,-0.309450092764
ACH-000425,-0.16551687725199998
ACH-000426,-0.0143471784595
ACH-000427,0.18186998860599998
ACH-000433,-0.271788404992
ACH-000436,-0.06773143098880001
ACH-000444,-0.0300411892882
ACH-000445,0.019018225829200004
ACH-000448,-0.120253466522
ACH-000450,-0.11041403798800001
ACH-000452,-0.13493794739
ACH-000454,-0.114887182544
ACH-000458,-0.0387569225579
ACH-000459,-0.209783351608
ACH-000460,-0.0646878359113
ACH-000461,-0.119513814691
ACH-000463,-0.007599182242329999
ACH-000464,-0.260056293851
ACH-000466,-0.06738381222959999
ACH-000467,-0.16413319216299999
ACH-000468,-0.330938099516
ACH-000469,-0.263459684923
ACH-000470,-0.41523728012199995
ACH-000471,-0.0184382594005
ACH-000472,-0.154774890448
ACH-000473,-0.327261672909
ACH-000475,-0.228175484807
ACH-000476,-0.047177513881800005
ACH-000477,-0.041582430824599996
ACH-000480,-0.00197985958155
ACH-000481,-0.0905674737045
ACH-000483,-0.257343264351
ACH-000484,0.031505477559199996
ACH-000485,-0.242202775766
ACH-000486,-0.0712470786146
ACH-000487,-0.100020098807
ACH-000488,-0.14452722887299999
ACH-000490,-0.14684334146
ACH-000491,0.101147705923
ACH-000495,-0.0953660932206
ACH-000496,-0.250923118414
ACH-000499,-0.257724487572
ACH-000500,-0.204427262919
ACH-000502,-0.246728476835
ACH-000503,0.204214384806
ACH-000505,-0.053210599511199996
ACH-000507,-0.0394636735649
ACH-000510,-0.137348288432
ACH-000511,-0.0809945715944
ACH-000512,-0.30499431192800003
ACH-000516,-0.08203507482939999
ACH-000517,-0.210943642805
ACH-000518,-0.10025698685699999
ACH-000520,-0.03525132184430001
ACH-000521,-0.16592753747300001
ACH-000522,-0.16832285019999998
ACH-000524,-0.107988137907
ACH-000527,-0.051086990238699996
ACH-000528,-0.010916484463799999
ACH-000537,-0.011077532928299999
ACH-000541,-0.265275398275
ACH-000542,0.023279276013799997
ACH-000544,-0.36151783317599995
ACH-000545,-0.155329643926
ACH-000547,0.296779050495
ACH-000548,-0.218570915338
ACH-000549,-0.344382049461
ACH-000550,-0.29162072535
ACH-000552,-0.0501021926275
ACH-000556,-0.23120114175999998
ACH-000557,-0.27305869826699997
ACH-000570,-0.29897512929000003
ACH-000571,-0.069027850224
ACH-000573,0.014889378873399998
ACH-000576,-0.0655928564734
ACH-000580,-0.169194930353
ACH-000584,-0.214663548817
ACH-000585,-0.24133637880199998
ACH-000588,-0.168276935465
ACH-000589,-0.0966274468781
ACH-000591,-0.254022192219
ACH-000593,-0.239501921544
ACH-000600,-0.174498913994
ACH-000601,-0.17035431550799998
ACH-000604,-0.241208154246
ACH-000605,0.0255021789831
ACH-000606,0.00957445612969
ACH-000608,-0.22703699215
ACH-000614,0.0072480259135900005
ACH-000616,0.0480442448177
ACH-000618,-0.033275440669
ACH-000619,-0.494550083305
ACH-000620,-0.043482594840400006
ACH-000621,-0.287665280861
ACH-000622,-0.13901484113
ACH-000623,-0.24291045906300002
ACH-000624,-0.152452824233
ACH-000627,-0.311033634499
ACH-000630,-0.267116488882
ACH-000632,-0.145873337814
ACH-000633,-0.166841217263
ACH-000637,-0.177785736063
ACH-000638,-0.07260023499530001
ACH-000646,-0.169729420972
ACH-000647,-0.07218513877119999
ACH-000648,0.041059398734
ACH-000649,-0.3150025409
ACH-000651,-0.140627272844
ACH-000652,-0.00197950077622
ACH-000653,-0.224668135849
ACH-000657,-0.20946554872200002
ACH-000658,-0.45834457850599997
ACH-000661,-0.22503260340300002
ACH-000662,-0.190480287096
ACH-000663,-0.0925228335969
ACH-000665,-0.118922699725
ACH-000671,-0.056181692036499996
ACH-000673,-0.160626055825
ACH-000676,-0.158655940862
ACH-000677,-0.101168685242
ACH-000681,-0.22994327361900002
ACH-000682,-0.342358672313
ACH-000683,-0.273270635237
ACH-000684,-0.235059428734
ACH-000688,-0.232555029424
ACH-000693,-0.0693568975565
ACH-000694,-0.0803869894215
ACH-000695,-0.17636424113200003
ACH-000696,-0.12164051757000001
ACH-000697,-0.19523261280200002
ACH-000699,-0.115829886154
ACH-000701,-0.462848124298
ACH-000706,-0.112179407602
ACH-000711,0.021306536856
ACH-000713,-0.0958152899559
ACH-000714,-0.31436801771699996
ACH-000718,-0.203077156207
ACH-000720,-0.277672833454
ACH-000721,-0.277133329775
ACH-000724,-0.0952434327134
ACH-000725,-0.06723879109269999
ACH-000732,-0.203471744342
ACH-000734,-0.18084569140299997
ACH-000735,-0.10343535180800001
ACH-000736,-0.0707851143143
ACH-000738,-0.0738420583889
ACH-000746,-0.217532840839
ACH-000747,-0.06503817293440001
ACH-000748,-0.29304891425
ACH-000753,-0.129866893085
ACH-000756,-0.17155314456700002
ACH-000757,-0.328415397451
ACH-000758,-0.26281899854
ACH-000760,-0.0773331320815
ACH-000763,0.025807337663599998
ACH-000764,0.054672047258000005
ACH-000765,-0.282208746162
ACH-000766,-0.121503778253
ACH-000767,-0.154736025429
ACH-000768,-0.10273991518200001
ACH-000769,-0.128945343448
ACH-000770,-0.131185957032
ACH-000771,0.00339996609544
ACH-000773,-0.264513242669
ACH-000776,-0.09293009734760001
ACH-000777,-0.0870430243589
ACH-000778,-0.139779186996
ACH-000781,-0.165500467317
ACH-000782,-0.39331724111
ACH-000783,-0.465100055154
ACH-000784,-0.253282917548
ACH-000785,-0.25732523092799997
ACH-000787,-0.157490283519
ACH-000788,-0.0506802244661
ACH-000791,-0.112928270336
ACH-000792,-0.053224181230699996
ACH-000794,-0.37095082932499995
ACH-000796,-0.00962688399276
ACH-000799,-0.264054628469
ACH-000800,-0.5246244245880001
ACH-000802,-0.20455067284400003
ACH-000804,-0.130436293303
ACH-000805,-0.14566866875700002
ACH-000809,-0.295181406333
ACH-000810,-0.341429223406
ACH-000811,-0.0911485423424
ACH-000817,-0.25030918109
ACH-000819,-0.08443590471410001
ACH-000820,0.07039611998869999
ACH-000821,-0.359605161025
ACH-000822,-0.00976192318973
ACH-000823,-0.046157509753700005
ACH-000824,-0.294580460588
ACH-000827,-0.09955420261530001
ACH-000829,-0.273075576719
ACH-000831,-0.121248074759
ACH-000832,-0.09161793725539999
ACH-000833,-0.127358198465
ACH-000834,-0.162756794953
ACH-000835,-0.148488244724
ACH-000836,-0.08799360024219999
ACH-000837,-0.21120197190900003
ACH-000838,-0.11202348309599999
ACH-000839,-0.395373763293
ACH-000840,0.0486650781545
ACH-000841,-0.260922135117
ACH-000843,-0.0967123095507
ACH-000846,-0.321466716977
ACH-000847,-0.00405482230233
ACH-000848,-0.177770579183
ACH-000849,-0.16981859930799997
ACH-000851,-0.22754121853700002
ACH-000855,0.13223937095899999
ACH-000856,-0.337679811545
ACH-000858,-0.191527096228
ACH-000859,-0.25512604547699996
ACH-000861,0.018741179411799997
ACH-000862,-0.10704816303300001
ACH-000865,-0.14901615400999998
ACH-000866,-0.124262000759
ACH-000867,-0.113004304518
ACH-000869,-0.186521454335
ACH-000872,0.0253622542949
ACH-000873,0.127356794739
ACH-000876,-0.0630831920201
ACH-000878,0.181840754557
ACH-000880,-0.0498075110566
ACH-000881,-0.200843689467
ACH-000882,-0.0516084634913
ACH-000884,-0.201306377797
ACH-000885,-0.0173023062624
ACH-000887,-0.273921631272
ACH-000888,-0.196466205188
ACH-000889,-0.139765387253
ACH-000890,-0.0974625830543
ACH-000896,-0.10016828700500001
ACH-000898,-0.19208778660300002
ACH-000900,-0.243337046488
ACH-000901,-0.22033232308800002
ACH-000905,0.09291013807060002
ACH-000906,-0.106170531482
ACH-000907,-0.41849685554099997
ACH-000910,-0.17595017987999997
ACH-000911,-0.09859242726810001
ACH-000912,-0.168874338963
ACH-000913,-0.44599754479500003
ACH-000915,-0.0502159160151
ACH-000916,-0.201742681955
ACH-000917,-0.075026841371
ACH-000921,-0.00497376037562
ACH-000924,-0.21566464842799998
ACH-000926,-0.206441671063
ACH-000928,-0.24049287014600002
ACH-000929,0.026562689719
ACH-000932,0.0229690360917
ACH-000935,-0.07612463566380001
ACH-000936,-0.324592064038
ACH-000937,-0.32913151147799996
ACH-000938,-0.09528291527280001
ACH-000939,-0.122386527182
ACH-000941,-0.0772513574175
ACH-000943,-0.112132981363
ACH-000946,0.10495666773399999
ACH-000947,-0.115486102179
ACH-000948,0.05922606215080001
ACH-000950,-0.035565777159800006
ACH-000953,-0.189158175629
ACH-000957,-0.0891653626812
ACH-000958,-0.09172512251539999
ACH-000960,-0.197659594274
ACH-000963,-0.0721589242231
ACH-000968,-0.161222618742
ACH-000969,-0.0685162009099
ACH-000973,-0.10366635093399999
ACH-000974,0.00964707290196
ACH-000975,-0.281544645894
ACH-000976,-0.113179750896
ACH-000978,0.12489058883899999
ACH-000980,-0.14865997726
ACH-000984,-0.14545675118100002
ACH-000986,-0.0399358901855
ACH-000988,-0.0780316040554
ACH-000993,-0.113330752676
ACH-000994,-0.260170045477
ACH-000996,-0.0747129382146
ACH-001001,-0.132293804373
ACH-001020,-0.115189003801
ACH-001028,-0.0905892043762
ACH-001031,-0.125228090599
ACH-001038,-0.279041445535
ACH-001048,-0.24760044366999998
ACH-001050,-0.22679975984499998
ACH-001053,-0.284692923387
ACH-001054,-0.225839034105
ACH-001061,-0.059309534795699996
ACH-001067,-0.102412738435
ACH-001075,-0.252957347062
ACH-001096,-0.25133907991
ACH-001128,0.100936662195
ACH-001134,-0.07074230180789999
ACH-001151,-0.156677249736
ACH-001163,-0.21755808781999997
ACH-001164,0.025061388914799997
ACH-001173,-0.07632514459699999
ACH-001183,-0.164126854128
ACH-001184,-0.29875745482
ACH-001190,-0.197691092849
ACH-001192,-0.382577566021
ACH-001193,-0.429732772733
ACH-001196,-0.13116828264
ACH-001197,-0.355990646542
ACH-001205,-0.23825542869000002
ACH-001211,-0.14357864728
ACH-001212,-0.617664564156
ACH-001228,-0.334094359497
ACH-001232,-0.15949357427400002
ACH-001239,-0.181256504242
ACH-001274,-0.23836342251200002
ACH-001275,-0.311448208889
ACH-001277,-0.19239545772799999
ACH-001278,0.037994525871
ACH-001280,-0.228602716923
ACH-001283,-0.244865209407
ACH-001289,-0.316021026228
ACH-001295,-0.170719658582
ACH-001300,-0.195876394296
ACH-001301,-0.0544071078149
ACH-001302,-0.275168665459
ACH-001303,-0.149830834081
ACH-001306,-0.0989528069838
ACH-001318,-0.0982151449926
ACH-001322,-0.26453172240899997
ACH-001328,-0.218417502333
ACH-001332,-0.10010742989
ACH-001333,-0.06844334794580001
ACH-001336,-0.18640187986499998
ACH-001340,-0.038780523997699996
ACH-001346,-0.13304314682
ACH-001353,-0.19615642804400002
ACH-001354,-0.0679221708528
ACH-001367,-0.120896450471
ACH-001368,-0.0182485633253
ACH-001374,-0.185887425978
ACH-001375,-0.153951840394
ACH-001377,-0.235371787813
ACH-001380,-0.12177047860300001
ACH-001391,-0.006074730414600001
ACH-001407,-0.0851838571563
ACH-001408,-0.283910555136
ACH-001413,-0.16149463319399998
ACH-001430,-0.0731704112092
ACH-001431,-0.236128480132
ACH-001450,-0.307509722333
ACH-001496,-0.17427496846700002
ACH-001500,-0.314935184865
ACH-001521,0.00854082355836
ACH-001523,-0.348064905023
ACH-001532,-0.117929287845
ACH-001536,0.018626682922200002
ACH-001550,-0.09526569147510001
ACH-001552,-0.302460856215
ACH-001554,-0.121973428575
ACH-001645,-0.0650106245723
ACH-001654,-0.41639634846199997
ACH-001715,-0.11436857204399999
ACH-001735,-0.156266789285
ACH-001736,-0.276182726317
ACH-001737,-0.0944199852977
ACH-001740,-0.168080773563
ACH-001745,-0.247094895379
ACH-001750,-0.253228089681
ACH-001765,-0.215145806372
ACH-001956,-0.178478644694
ACH-001957,-0.277988319606
