,DIAPH3 (81624)
ACH-000274,-0.311532537544
ACH-000277,-0.7461573111290001
ACH-000278,-0.482880126486
ACH-000279,-0.272331974681
ACH-000280,-0.061095038348
ACH-000281,0.0287690082075
ACH-000288,-0.272166061322
ACH-000291,-0.189752293134
ACH-000293,-0.29315211006499997
ACH-000294,0.026570096487099997
ACH-000295,0.0361940189613
ACH-000296,-0.361977465832
ACH-000302,-0.398257691029
ACH-000304,-0.24288590068500002
ACH-000307,0.059715836389699996
ACH-000308,-0.291056748895
ACH-000310,-0.135345760979
ACH-000311,-0.09435932361860001
ACH-000312,-0.166412557511
ACH-000315,-0.33028534515999997
ACH-000316,-0.22138015203000003
ACH-000317,-0.47157859200400004
ACH-000318,-0.121572265115
ACH-000319,-0.209924604771
ACH-000320,-0.409873270937
ACH-000322,-0.16387981690700001
ACH-000323,-0.220094333946
ACH-000324,-0.37349448984300004
ACH-000329,-0.350803661496
ACH-000330,-0.313462562425
ACH-000331,-0.188157731364
ACH-000332,-0.338073927218
ACH-000334,-0.22149111291700002
ACH-000335,-0.440492056029
ACH-000336,-0.173606539539
ACH-000337,0.0948023731598
ACH-000339,-0.23077952183400002
ACH-000341,-0.357546156508
ACH-000348,-0.259353548294
ACH-000350,-0.156101401215
ACH-000352,-0.138571995219
ACH-000356,-0.155836116609
ACH-000361,-0.191491904831
ACH-000362,-0.169005791252
ACH-000363,0.0271061919506
ACH-000364,-0.219573933507
ACH-000365,-0.117392366317
ACH-000366,-0.278255762078
ACH-000368,-0.0436199612876
ACH-000374,-0.35870980269599995
ACH-000375,-0.558007341908
ACH-000376,-0.294235828283
ACH-000381,-0.124385757064
ACH-000383,-0.540433454642
ACH-000387,-0.31503419430999996
ACH-000389,-0.41341010635
ACH-000390,-0.205946056617
ACH-000393,-0.395335803505
ACH-000395,-0.301717269701
ACH-000397,-0.30751498998000004
ACH-000401,-0.124698924581
ACH-000402,0.142909731892
ACH-000403,-0.314447817129
ACH-000404,-0.6727013175390001
ACH-000406,-0.0796621845803
ACH-000407,-0.468406244997
ACH-000408,-0.287588028595
ACH-000410,-0.04493873567290001
ACH-000411,-0.49453229953999994
ACH-000414,-0.407966653282
ACH-000415,-0.17022415897399998
ACH-000416,-0.230756773373
ACH-000420,-0.600930474051
ACH-000421,-0.34842623180200005
ACH-000424,-0.147938265648
ACH-000425,-0.37112185748899995
ACH-000426,0.0337387866116
ACH-000427,-0.35646753300800005
ACH-000433,-0.587558940922
ACH-000436,-0.276916782946
ACH-000444,-0.0800696765092
ACH-000445,-0.322947019167
ACH-000448,-0.132165106404
ACH-000450,-0.148368145976
ACH-000452,-0.0968290212905
ACH-000454,-0.137923503118
ACH-000458,-0.247630784934
ACH-000459,-0.491735792723
ACH-000460,-0.581771978534
ACH-000461,-0.271249316633
ACH-000463,-0.28263923487
ACH-000464,-0.20211864286400003
ACH-000466,-0.45924486368100004
ACH-000467,-0.24488547590100002
ACH-000468,-0.434733466781
ACH-000469,-0.26754704664900003
ACH-000470,-0.19829169818700002
ACH-000471,-0.517137402558
ACH-000472,-0.26866462042800004
ACH-000473,-0.195250550138
ACH-000475,-0.16443593572999998
ACH-000476,-0.273798678861
ACH-000477,-0.676133836179
ACH-000480,-0.18220032814
ACH-000481,-0.343044129065
ACH-000483,-0.299929927145
ACH-000484,-0.12394824037699999
ACH-000485,-0.266905158307
ACH-000486,-0.25837467389
ACH-000487,-0.286956844128
ACH-000488,-0.17801435387000003
ACH-000490,-0.395698209494
ACH-000491,-0.40694836108000004
ACH-000495,-0.234308885107
ACH-000496,-0.37861192025300006
ACH-000499,-0.468204865877
ACH-000500,-0.639449484302
ACH-000502,-0.262836132419
ACH-000503,-0.123302965988
ACH-000505,-0.22491137644900003
ACH-000507,-0.132863685136
ACH-000510,-0.41966730519
ACH-000511,-0.320313109649
ACH-000512,-0.0961785258765
ACH-000516,-0.25779583908500003
ACH-000517,-0.302219466636
ACH-000518,-0.42108772959299995
ACH-000520,-0.192651154008
ACH-000521,-0.302670580143
ACH-000522,-0.45613263283100003
ACH-000524,-0.227142076897
ACH-000527,-0.113028972818
ACH-000528,-0.43393099927100004
ACH-000537,-0.190899323084
ACH-000541,-0.44498225213
ACH-000542,-0.303509819119
ACH-000544,-0.646773532401
ACH-000545,-0.179535743682
ACH-000547,-0.247622230687
ACH-000548,-0.316412560944
ACH-000549,-0.30998503824499996
ACH-000550,-0.353182458206
ACH-000552,-0.127102917857
ACH-000556,-0.261526353348
ACH-000557,0.0349332715655
ACH-000570,-0.409507048382
ACH-000571,-0.275105999089
ACH-000573,-0.268897479355
ACH-000576,-0.0884968305435
ACH-000580,-0.329894861044
ACH-000584,-0.184351850356
ACH-000585,-0.511690658378
ACH-000588,-0.186735698633
ACH-000589,-0.17547673659200003
ACH-000591,-0.582341074511
ACH-000593,-0.345165189582
ACH-000600,-0.267111961008
ACH-000601,-0.252076418455
ACH-000604,0.007872464119020001
ACH-000605,-0.0319204524504
ACH-000606,-0.183010412623
ACH-000608,-0.42822424167499995
ACH-000614,-0.41569244731
ACH-000616,-0.7518661918089999
ACH-000618,-0.330754134088
ACH-000619,-0.560449305107
ACH-000620,-0.135820771524
ACH-000621,-0.789623935018
ACH-000622,-0.147956342989
ACH-000623,-0.41493114865099995
ACH-000624,-0.429040428334
ACH-000627,-0.190431701786
ACH-000630,-0.454795019239
ACH-000632,-0.12116832233899999
ACH-000633,-0.495869240428
ACH-000637,-0.40837048115099994
ACH-000638,-0.276414982815
ACH-000646,-0.22291896348999998
ACH-000647,-0.0719533044637
ACH-000648,-0.237436095854
ACH-000649,-0.403709570206
ACH-000651,-0.143817911706
ACH-000652,-0.180330988858
ACH-000653,-0.26177185489599997
ACH-000657,-0.36460733935500006
ACH-000658,-0.10033677794299999
ACH-000661,-0.443948722164
ACH-000662,-0.490814382533
ACH-000663,-0.26911071188200003
ACH-000665,-0.19640740040399998
ACH-000671,-0.129279745484
ACH-000673,-0.285012837119
ACH-000676,-0.0278608490676
ACH-000677,-0.044267267320400004
ACH-000681,-0.242219149961
ACH-000682,-0.140131222621
ACH-000683,-0.8282607281350001
ACH-000684,-0.259946994453
ACH-000688,-0.414512270084
ACH-000693,-0.448962141069
ACH-000694,-0.08525477588199999
ACH-000695,-0.420070016981
ACH-000696,-0.41659593285700003
ACH-000697,-0.0784599186318
ACH-000699,-0.29118091442899996
ACH-000701,-0.272445156778
ACH-000706,-0.288060719244
ACH-000711,-0.20143278302
ACH-000713,-0.18438673274
ACH-000714,-0.281942003678
ACH-000718,-0.41981349939499996
ACH-000720,-0.205726448015
ACH-000721,-0.04244879863749999
ACH-000724,-0.148267267329
ACH-000725,0.0450762725942
ACH-000732,-0.24502694984700002
ACH-000734,-0.286038286083
ACH-000735,-0.556005399152
ACH-000736,-0.327013412341
ACH-000738,-0.308675684524
ACH-000746,-0.08261283015089999
ACH-000747,-0.36414211270900004
ACH-000748,-0.0101234818081
ACH-000753,-0.23868706830699998
ACH-000756,-0.515149245638
ACH-000757,-0.325134923611
ACH-000758,-0.236084071851
ACH-000760,-0.466250054846
ACH-000763,-0.156594232908
ACH-000764,-0.16019201782099998
ACH-000765,-0.26281686931299997
ACH-000766,-0.254561700916
ACH-000767,-0.105292032969
ACH-000768,-0.159561524399
ACH-000769,-0.130606181914
ACH-000770,-0.37973863985899997
ACH-000771,-0.363936756438
ACH-000773,-0.455006230403
ACH-000776,-0.336988678099
ACH-000777,-0.0879782492432
ACH-000778,-0.840705997378
ACH-000781,-0.288717373436
ACH-000782,-0.165922003237
ACH-000783,-0.152407409804
ACH-000784,-0.586099924185
ACH-000785,-0.203009663526
ACH-000787,-0.374557502458
ACH-000788,-0.19027566973
ACH-000791,-0.252654476664
ACH-000792,-0.300189799314
ACH-000794,-0.246857276856
ACH-000796,-0.217003614579
ACH-000799,-0.49884259302699996
ACH-000800,-0.333352610981
ACH-000802,-0.247405457099
ACH-000804,-0.310359302685
ACH-000805,-0.305034773069
ACH-000809,-0.34195935304999997
ACH-000810,-0.322065848114
ACH-000811,-0.253396785795
ACH-000817,-0.157881412233
ACH-000819,-0.857606205156
ACH-000820,-0.178359841081
ACH-000821,-0.193511207418
ACH-000822,-0.37285320533200006
ACH-000823,-0.236533162016
ACH-000824,-0.116971867316
ACH-000827,-0.38836576731899997
ACH-000829,-0.408678102659
ACH-000831,-0.164459546017
ACH-000832,-0.46696510807400005
ACH-000833,-0.426350290258
ACH-000834,-0.20871499925099998
ACH-000835,-0.18418201593400002
ACH-000836,-0.131127237337
ACH-000837,-0.09874246058609999
ACH-000838,0.031233210452299997
ACH-000839,-0.11002353799699999
ACH-000840,-0.087675949835
ACH-000841,-0.139700678528
ACH-000843,-0.160497099737
ACH-000846,-0.346055785488
ACH-000847,-0.214313340676
ACH-000848,-0.14779080267
ACH-000849,-0.543490279436
ACH-000851,-0.258764337902
ACH-000855,-0.0234941260404
ACH-000856,-0.278927178769
ACH-000858,-0.191068077029
ACH-000859,-0.17528821013300003
ACH-000861,-0.157258653848
ACH-000862,-0.34001090837700004
ACH-000865,-0.17363289820099997
ACH-000866,-0.132423801483
ACH-000867,-0.344012243547
ACH-000869,-0.27247491890500003
ACH-000872,-0.329249558293
ACH-000873,-0.495794039589
ACH-000876,-0.242520220495
ACH-000878,-0.33398771238200003
ACH-000880,-0.0556474102518
ACH-000881,-0.396944718248
ACH-000882,-0.32527425785999997
ACH-000884,-0.121419526612
ACH-000885,-0.364173571175
ACH-000887,-0.262016986269
ACH-000888,-0.0861724330135
ACH-000889,-0.184485386213
ACH-000890,-0.30512556921
ACH-000896,-0.211653187831
ACH-000898,-0.08106045166239999
ACH-000900,-0.143490104018
ACH-000901,-0.569729135379
ACH-000905,-0.542906238126
ACH-000906,-0.758689402744
ACH-000907,-0.6687793785849999
ACH-000910,-0.12379780827600001
ACH-000911,-0.211126809111
ACH-000912,-0.37285108302500003
ACH-000913,-0.315758432515
ACH-000915,-0.170117495804
ACH-000916,0.258841024442
ACH-000917,-0.041025354523999996
ACH-000921,-0.678143133092
ACH-000924,-0.722791698399
ACH-000926,-0.127137000474
ACH-000928,-0.8990063729000001
ACH-000929,-0.862776491542
ACH-000932,-0.211149507142
ACH-000935,-0.38654172637199996
ACH-000936,-0.15796911317
ACH-000937,-0.44324282219899996
ACH-000938,-0.118064840133
ACH-000939,-0.734854670759
ACH-000941,-0.524946091809
ACH-000943,-0.222358411098
ACH-000946,-0.270293438137
ACH-000947,-0.378861094626
ACH-000948,-0.304812380047
ACH-000950,-0.152621529875
ACH-000953,-0.366114303614
ACH-000957,-0.13077080012599998
ACH-000958,-0.361253758306
ACH-000960,-0.35222987061800004
ACH-000963,-0.23918572946199998
ACH-000968,-0.335726413617
ACH-000969,-0.140181890437
ACH-000973,-0.626016773781
ACH-000974,-0.150759023684
ACH-000975,-0.0887824233011
ACH-000976,-0.538012214353
ACH-000978,-0.757484055058
ACH-000980,-0.106346074313
ACH-000984,-0.166838559296
ACH-000986,-0.24264748586100002
ACH-000988,-0.129945247291
ACH-000993,-0.530087503476
ACH-000994,-0.226729454395
ACH-000996,-0.147323601494
ACH-001001,-0.319104788138
ACH-001020,-0.269260967679
ACH-001028,-0.638870791274
ACH-001031,-0.271417841823
ACH-001038,-0.31326211032900003
ACH-001048,-0.456382863328
ACH-001050,-0.765613277544
ACH-001053,-0.26269059570000003
ACH-001054,-0.155082532663
ACH-001061,-0.13460987793600002
ACH-001067,-0.21446061542999997
ACH-001075,0.305455871516
ACH-001096,-0.21238693840999998
ACH-001128,-0.31103609531
ACH-001134,-0.215725949206
ACH-001151,-0.242597906304
ACH-001163,0.062062279368900006
ACH-001164,-0.170392131917
ACH-001173,-0.209253255042
ACH-001183,-0.237371229306
ACH-001184,-0.0814392159464
ACH-001190,-0.299819290754
ACH-001192,-0.463949106679
ACH-001193,-0.15613049588300001
ACH-001196,-0.246693476745
ACH-001197,-0.226095847008
ACH-001205,-0.481200029279
ACH-001211,-0.738681850246
ACH-001212,-0.652663469841
ACH-001228,0.0530702749187
ACH-001232,-0.24858680131299998
ACH-001239,-0.502862156189
ACH-001274,-0.357721060792
ACH-001275,-0.30666748204300004
ACH-001277,-0.40101644964
ACH-001278,-0.765220094549
ACH-001280,-0.276474443253
ACH-001283,-0.482987321149
ACH-001289,-0.231762893469
ACH-001295,-0.703382422675
ACH-001300,-0.39964645036300006
ACH-001301,-0.216390772369
ACH-001302,-0.556044652397
ACH-001303,-0.301623823131
ACH-001306,-0.43404506452799996
ACH-001318,-0.370710716576
ACH-001322,-0.5672408603970001
ACH-001328,-0.383223759566
ACH-001332,-0.07882077543869999
ACH-001333,-0.134623078725
ACH-001336,-0.171455268323
ACH-001340,-0.589638796
ACH-001346,-0.281668244122
ACH-001353,-0.342853224271
ACH-001354,-0.373023465303
ACH-001367,-0.461322423569
ACH-001368,-0.22940088431400002
ACH-001374,-0.44860549818499995
ACH-001375,-0.320464769985
ACH-001377,-0.11687253737
ACH-001380,-0.337521051711
ACH-001391,-0.27737987650699997
ACH-001407,-0.913061405025
ACH-001408,-0.178556452323
ACH-001413,-0.289362621857
ACH-001430,-0.44811951775
ACH-001431,-0.519642035768
ACH-001450,-0.07269177752660001
ACH-001496,-0.0563787792945
ACH-001500,-0.73438005893
ACH-001521,-0.495413997151
ACH-001523,-0.40950615209700003
ACH-001532,-0.409583508877
ACH-001536,-0.528119425138
ACH-001550,-0.152353373467
ACH-001552,-0.26351932708299997
ACH-001554,-0.351087111611
ACH-001645,-0.153118870994
ACH-001654,-0.275781348942
ACH-001715,-0.533395372055
ACH-001735,-0.351434498183
ACH-001736,-0.20387679530699998
ACH-001737,-0.733455329222
ACH-001740,-0.227245563182
ACH-001745,-0.318894151234
ACH-001750,-0.548601244309
ACH-001765,-0.291492563125
ACH-001956,-0.278737671827
ACH-001957,-0.206256451756
