,SEPHS2 (22928)
ACH-000472,-0.7181971725890001
ACH-000473,-0.437747853513
ACH-000475,-0.35495102471100004
ACH-000476,-0.433351187994
ACH-000477,-2.1169389125299998
ACH-000480,-1.45127781097
ACH-000481,-0.6430379887200001
ACH-000483,-0.758643697067
ACH-000484,-1.50036637144
ACH-000485,-0.45121760356799995
ACH-000486,-1.36243156405
ACH-000487,-1.4756481670100001
ACH-000488,-0.35739044675
ACH-000490,-0.397939130841
ACH-000491,-0.587150605892
ACH-000495,-1.694199512
ACH-000496,-1.08419822793
ACH-000499,-1.10505805641
ACH-000500,-1.04782151153
ACH-000502,-0.507803672134
ACH-000503,-0.287929216503
ACH-000505,-1.83233869722
ACH-000507,-0.529672106296
ACH-000510,-0.663573564809
ACH-000511,-1.63783497517
ACH-000512,-1.25188184529
ACH-000516,-0.620038614467
ACH-000517,-1.55675056725
ACH-000518,-0.37077945364
ACH-000520,-0.8600544597419999
ACH-000521,-1.13131073109
ACH-000522,-0.7289876133580001
ACH-000524,-0.459174685065
ACH-000527,-1.54663673414
ACH-000528,-0.831251476706
ACH-000537,-1.7511914659299999
ACH-000541,-0.681631219974
ACH-000542,-0.727331094992
ACH-000544,-0.40070473476199997
ACH-000545,-0.32310169979000003
ACH-000547,-0.8001771846979999
ACH-000548,-1.1648057050299998
ACH-000549,-0.5461513361029999
ACH-000550,-1.8696118966799997
ACH-000552,-0.559185338359
ACH-000556,-1.01325856202
ACH-000557,-0.648849561644
ACH-000570,-0.260544663574
ACH-000571,-1.7177912735699998
ACH-000573,-0.933183070249
ACH-000576,-0.8275168884530001
ACH-000580,-0.590188019581
ACH-000584,-1.9582252651400003
ACH-000585,-1.1198227138099999
ACH-000588,-1.2631967180099999
ACH-000589,-0.511330739272
ACH-000591,-0.45991530688
ACH-000593,-0.426225003915
ACH-000600,-0.903778940631
ACH-000601,-1.07545583465
ACH-000604,-1.4738582493099999
ACH-000605,-0.395431613348
ACH-000606,-0.458761023306
ACH-000608,-0.689310362985
ACH-000614,-0.811179879673
ACH-000616,-1.07208788292
ACH-000618,-0.7191760436329999
ACH-000619,-0.23826072131499998
ACH-000620,-0.9417119874240001
ACH-000621,-1.00369936906
ACH-000622,-0.397879665022
ACH-000623,-0.308904638014
ACH-000624,-0.7130580795810001
ACH-000627,-0.49920261829999996
ACH-000630,-0.39481656897
ACH-000632,-0.90057485377
ACH-000633,-1.02175816706
ACH-000637,-0.452480475906
ACH-000638,-1.2824855764299998
ACH-000646,-0.8916294089679999
ACH-000647,-0.500712098009
ACH-000648,-2.0831000123299996
ACH-000649,-1.7558859966999998
ACH-000651,-0.379160040145
ACH-000652,-0.57856419212
ACH-000653,-0.748927261824
ACH-000657,-0.575613395431
ACH-000658,-0.949845623156
ACH-000661,-1.18479790758
ACH-000662,-0.343955747426
ACH-000663,-1.6495179351
ACH-000665,-0.525315279728
ACH-000671,-0.5127450407590001
ACH-000673,-1.6598513059
ACH-000676,-1.0053193680799999
ACH-000677,-0.622433759552
ACH-000681,-0.856464046727
ACH-000682,-0.512985490302
ACH-000683,-0.586519151601
ACH-000684,-0.947371061332
ACH-000688,-0.826816948485
ACH-000693,-0.34290295125299997
ACH-000694,-0.351448239692
ACH-000695,-0.627382621855
ACH-000696,-0.915822959452
ACH-000697,-0.454512648279
ACH-000699,-0.721158060131
ACH-000701,-0.8992388975
ACH-000706,-0.991495556813
ACH-000711,-0.6428701050150001
ACH-000713,-0.9936848989210001
ACH-000714,-0.5273790251389999
ACH-000718,-0.9910609587929999
ACH-000720,-0.383535136354
ACH-000721,-0.538482947876
ACH-000724,-0.810776761707
ACH-000725,-1.02347101432
ACH-000732,-0.526505596127
ACH-000734,-1.85713938337
ACH-000735,-0.339990875259
ACH-000736,-0.967161694893
ACH-000738,-0.572515984343
ACH-000746,-0.448202800269
ACH-000747,-1.2773986256
ACH-000748,-0.571068326912
ACH-000753,-1.48585767831
ACH-000756,-0.328543246608
ACH-000757,-0.805752288012
ACH-000758,-0.637282125357
ACH-000760,-0.564867119045
ACH-000763,-1.28978771166
ACH-000764,-0.8072471754430001
ACH-000765,-0.99360631735
ACH-000766,-1.1059189977
ACH-000767,-1.31303414047
ACH-000768,-1.45102890567
ACH-000769,-0.647478873365
ACH-000770,-1.2783695156000001
ACH-000771,-0.500794341552
ACH-000773,-1.39190099936
ACH-000776,-0.558214367603
ACH-000777,-1.60978083374
ACH-000778,-0.698490575653
ACH-000781,-0.419729735708
ACH-000782,-0.9752528933429999
ACH-000783,-0.8430640718019999
ACH-000784,-0.583571176954
ACH-000785,-0.5102399675320001
ACH-000787,-0.7282991020399999
ACH-000788,-0.885230629745
ACH-000791,-1.2704505951
ACH-000792,-0.52557735218
ACH-000794,-1.097541548
ACH-000796,-1.11955384254
ACH-000799,-1.9674912152500001
ACH-000800,-1.78507926055
ACH-000802,-0.415218730624
ACH-000804,-1.5038619666
ACH-000805,-0.679417000783
ACH-000809,-0.844728636741
ACH-000810,-0.566158809714
ACH-000811,-0.9029138421080001
ACH-000817,-1.1841946716299998
ACH-000819,-0.506081576568
ACH-000820,-0.835302318863
ACH-000821,-1.6431912851800001
ACH-000822,-1.00708209931
ACH-000823,-1.12163671207
ACH-000824,-0.287638852025
ACH-000827,-0.569979284209
ACH-000829,-1.12136659852
ACH-000831,-0.571889336655
ACH-000832,-0.5997373959319999
ACH-000833,-1.3260077537000001
ACH-000834,-0.054527362390499996
ACH-000835,-1.30327689087
ACH-000836,-0.5175600726749999
ACH-000837,-0.9663174881219999
ACH-000838,-1.9413503485799999
ACH-000839,-0.326859384884
ACH-000840,-1.01677356848
ACH-000841,-1.3223336670299999
ACH-000843,-1.17617934574
ACH-000846,-0.36626835913500005
ACH-000847,-0.357401751654
ACH-000848,-0.332479093088
ACH-000849,-1.66854387765
ACH-000851,-1.2164992268100001
ACH-000855,-0.481067849022
ACH-000856,-1.567587714
ACH-000858,-0.272683715871
ACH-000859,-1.45744728769
ACH-000861,-0.646097034577
ACH-000862,-1.7484457846
ACH-000865,-0.38776243485699996
ACH-000866,-1.3511058723500002
ACH-000867,-0.478875516308
ACH-000869,-0.912457223156
ACH-000872,-1.98784580632
ACH-000873,-0.727778980882
ACH-000876,-0.528485879126
ACH-000878,-1.00793043423
ACH-000880,-0.36359827533699995
ACH-000881,-0.845351678473
ACH-000882,-0.458625129947
ACH-000884,-1.02227761739
ACH-000885,-0.964876071486
ACH-000887,-0.467651950393
ACH-000888,-0.468466063689
ACH-000889,-1.4251619890600002
ACH-000890,-0.533392330623
ACH-000896,-0.708822709248
ACH-000898,-0.453642443645
ACH-000900,-1.30775580404
ACH-000901,-1.27173897127
ACH-000905,-0.991981007768
ACH-000906,-1.5938456635799998
ACH-000907,-0.88310155377
ACH-000910,-0.49836486366099997
ACH-000911,-0.5466447137870001
ACH-000912,-1.1481426070999998
ACH-000913,-0.9115589206470001
ACH-000915,-0.785525489091
ACH-000916,-1.30007648857
ACH-000917,-0.9922427539
ACH-000921,-1.29434076934
ACH-000924,-0.685371218513
ACH-000926,-0.495762791189
ACH-000928,-0.554118436277
ACH-000929,-0.682994729392
ACH-000932,-0.599755047538
ACH-000935,-0.687472044447
ACH-000936,-1.65197112222
ACH-000937,-1.76106373271
ACH-000938,-1.4720236082499998
ACH-000939,-0.5830087243850001
ACH-000941,-0.71490553494
ACH-000943,-0.651517674237
ACH-000946,-0.534170266157
ACH-000947,-1.1656028519200001
ACH-000948,-0.532258154622
ACH-000950,-1.31895516229
ACH-000953,-1.8464740537400002
ACH-000957,-0.6452177051569999
ACH-000958,-0.634782503463
ACH-000960,-1.88087588437
ACH-000963,-0.58594005744
ACH-000968,-0.895613191179
ACH-000969,-0.413382533886
ACH-000973,-1.04667453264
ACH-000974,-1.4658298890900001
ACH-000975,-0.452024935774
ACH-000976,-1.1591937001500001
ACH-000978,-0.486614764887
ACH-000980,-0.6659329022820001
ACH-000984,-0.548491286743
ACH-000986,-0.391566803703
ACH-000988,-0.512327077073
ACH-000993,-0.47584600086499995
ACH-000994,-0.235744665482
ACH-000996,-1.035361803
ACH-001001,-1.0633627057
ACH-001020,-0.529762053923
ACH-001028,-0.42253624305
ACH-001031,-0.570616814878
ACH-001038,-1.0205866717799998
ACH-001048,-1.33376024313
ACH-001050,-1.68987017226
ACH-001053,-1.56672874536
ACH-001054,-1.41427619553
ACH-001061,-0.743692235979
ACH-001067,-1.18599269548
ACH-001075,-0.697647808979
ACH-001096,-1.55747408162
ACH-001128,-0.951688000565
ACH-001134,-0.941964763397
ACH-001151,-0.787695726769
ACH-001163,-1.48948409792
ACH-001164,-1.42381936864
ACH-001173,-0.630595509453
ACH-001183,-0.30590035440900004
ACH-001184,-1.4261618534
ACH-001190,-0.8953383785250001
ACH-001192,-1.44946624965
ACH-001193,-0.6980735489569999
ACH-001196,-1.7184036172
ACH-001197,-1.20831061187
ACH-001205,-0.933522483105
ACH-001211,-0.887814935683
ACH-001212,-0.20803538651700001
ACH-001228,-0.448610326334
ACH-001232,-0.968733669895
ACH-001239,-0.9969991928290001
ACH-001274,-1.10164040108
ACH-001275,-1.09636772425
ACH-001277,-0.517251596966
ACH-001278,-1.2129183665799999
ACH-001280,-1.66794803564
ACH-001283,-1.55522611199
ACH-001289,-1.64739936715
ACH-001295,-1.5670142094400001
ACH-001300,-0.7002493448010001
ACH-001301,-0.533480968447
ACH-001302,-1.2001133999200002
ACH-001303,-0.515992881522
ACH-001306,-1.53274818377
ACH-001318,-0.5921088660270001
ACH-001322,-0.41823405304899997
ACH-001328,-0.508437259089
ACH-001332,-0.650123365945
ACH-001333,-0.657768132512
ACH-001336,-0.5726045820269999
ACH-001340,-0.973822738468
ACH-001346,-0.373230789314
ACH-001353,-0.309102106828
ACH-001354,-1.3771134316299998
ACH-001367,-1.1678412891299998
ACH-001368,-1.3876156457100002
ACH-001374,-0.43365414803
ACH-001375,-0.29709256069
ACH-001377,-0.5350315080520001
ACH-001380,-1.30607908255
ACH-001391,-0.667489205843
ACH-001407,-1.8272848260699999
ACH-001408,-0.35222728703699996
ACH-001413,-1.02670394193
ACH-001430,-1.05721269093
ACH-001431,-1.39010807625
ACH-001450,-1.4349858706799998
ACH-001496,-0.621595483672
ACH-001500,-0.660765211968
ACH-001521,-0.170312856853
ACH-001523,-0.8866176593009999
ACH-001532,-0.9139111981470001
ACH-001536,-0.40537949513000004
ACH-001550,-0.4855107980100001
ACH-001552,-1.5845029753600002
ACH-001554,-0.731933633919
ACH-001645,-0.689026040669
ACH-001654,-0.45860617684699995
ACH-001715,-0.668633544868
ACH-001735,-1.07757823595
ACH-001736,-1.4176439164599999
ACH-001737,-0.994399603482
ACH-001740,-1.8549230109200001
ACH-001745,-1.7830377554799999
ACH-001750,-0.331028965365
ACH-001765,-1.10845931988
ACH-001956,-1.1325302807100002
ACH-001957,-0.6790534702619999
