,NT5C2 (22978)
ACH-000280,0.045591058530699995
ACH-000281,-0.0306167503792
ACH-000288,-0.07091194791019999
ACH-000291,-0.026820483217
ACH-000293,-0.166614070811
ACH-000294,0.0061852001130299995
ACH-000295,-0.229218282412
ACH-000296,0.135681462556
ACH-000302,-0.0891283112214
ACH-000304,0.00633818909232
ACH-000307,-0.12992859146500002
ACH-000308,-0.0476637247969
ACH-000310,-0.276961256266
ACH-000311,0.0764008557747
ACH-000312,-0.196217310999
ACH-000315,0.0294381807693
ACH-000316,-0.229852895883
ACH-000317,-0.211846227298
ACH-000318,-0.011961062009799999
ACH-000319,-0.11215782559000001
ACH-000320,-0.09205381563660002
ACH-000322,0.08121219158430001
ACH-000323,-0.19328964860800002
ACH-000324,-0.135663073359
ACH-000329,-0.0993402973408
ACH-000330,-0.070520289471
ACH-000331,-0.049065633357999995
ACH-000332,-0.11771818330700001
ACH-000334,-0.15443988872199998
ACH-000335,0.128030978765
ACH-000336,-0.465262657992
ACH-000337,0.054247029459
ACH-000339,-0.178073487191
ACH-000341,-0.27462310081700003
ACH-000348,-0.08581350331810002
ACH-000350,-0.13231204152599998
ACH-000352,0.014883015381700001
ACH-000356,-0.147903201066
ACH-000361,-0.254485521467
ACH-000362,-0.098631827281
ACH-000363,-0.144874323895
ACH-000364,-0.013161238442599999
ACH-000365,-0.0786131212462
ACH-000366,-0.23316530765500001
ACH-000368,-0.162784057707
ACH-000374,-0.05314529682
ACH-000375,-0.025210446916799998
ACH-000376,-0.146005703859
ACH-000381,-0.103815114178
ACH-000383,-0.146838001576
ACH-000387,-0.104985403266
ACH-000389,-0.012594333751399999
ACH-000390,-0.0970816570744
ACH-000393,0.0335265295384
ACH-000395,-0.08343497304980001
ACH-000397,-0.00749574159274
ACH-000401,0.11073775676599999
ACH-000402,0.07938118958189999
ACH-000403,-0.06996528654550001
ACH-000404,0.112443595671
ACH-000406,-0.110631219074
ACH-000407,-0.265986960981
ACH-000408,-0.151870460528
ACH-000410,0.00984665520385
ACH-000411,-0.18866983795400002
ACH-000414,0.00766080057588
ACH-000415,-0.0687916509164
ACH-000416,-0.056389183673400005
ACH-000420,0.0519341182764
ACH-000421,-0.143167934445
ACH-000424,0.162192660527
ACH-000425,-0.0953940471169
ACH-000426,-0.13700128277999998
ACH-000427,-0.0762119817318
ACH-000433,-0.303998258108
ACH-000436,-0.07110824138249999
ACH-000444,-0.007950697218430001
ACH-000445,-0.0834722571922
ACH-000448,0.0715096464978
ACH-000450,0.148793836341
ACH-000452,-0.12619656865599999
ACH-000454,0.13143272625900002
ACH-000458,-0.000302778909567
ACH-000459,0.16747926513
ACH-000460,0.012643447648
ACH-000461,0.0882306781251
ACH-000463,-0.05445345047669999
ACH-000464,-0.360009467672
ACH-000466,-0.0025689346190700003
ACH-000467,-0.0038950872734099997
ACH-000468,-0.09225646613939999
ACH-000469,-0.0740789318458
ACH-000470,-0.047392016594400004
ACH-000471,-0.021212273331
ACH-000472,-0.121967596851
ACH-000473,0.0683276753375
ACH-000475,-0.057743729216
ACH-000476,-0.08817975907089999
ACH-000477,-0.081562827376
ACH-000480,-0.106389079846
ACH-000481,-0.142754204365
ACH-000483,-0.100134385552
ACH-000484,-0.11998637179999999
ACH-000485,-0.0857657301152
ACH-000486,-0.0410076582818
ACH-000487,-0.0223792208544
ACH-000488,-0.0518786389701
ACH-000490,-0.017507571316
ACH-000491,-0.15513284422
ACH-000495,-0.00561568954322
ACH-000496,-0.09650088234950001
ACH-000499,-0.263425984076
ACH-000500,-0.0113770291849
ACH-000502,-0.00836232675967
ACH-000503,-0.0111364003531
ACH-000505,-0.10526078568
ACH-000507,-0.0760160828072
ACH-000510,-0.0203337157862
ACH-000511,-0.19562553908100003
ACH-000512,0.187754838844
ACH-000516,-0.019310125009
ACH-000517,-0.052049663134399994
ACH-000518,-0.0716599273388
ACH-000520,-0.12123537408500001
ACH-000521,0.013193381581600001
ACH-000522,0.045865915913399995
ACH-000524,-0.131895314486
ACH-000527,-0.0351353942103
ACH-000528,-0.10698036975099999
ACH-000537,-0.131752670949
ACH-000541,-0.106193185842
ACH-000542,-0.09692685495239999
ACH-000544,-0.121771296548
ACH-000545,-0.0410375367562
ACH-000547,0.09449335498160001
ACH-000548,-0.08084863188569999
ACH-000549,-0.0647519228682
ACH-000550,-0.05547452769069999
ACH-000552,0.046144428646400004
ACH-000556,-0.0754684845235
ACH-000557,-0.056436810421
ACH-000570,0.014728456214000001
ACH-000571,-0.035073266480999996
ACH-000573,-0.0479090598005
ACH-000576,-0.147263254409
ACH-000580,6.09084507516e-05
ACH-000584,0.0104681880943
ACH-000585,-0.102391201898
ACH-000588,0.10958226160199999
ACH-000589,-0.06996245233989999
ACH-000591,-0.11699969935799999
ACH-000593,0.0102344291087
ACH-000600,-0.0768286311477
ACH-000601,-0.0725157738271
ACH-000604,-0.158826860476
ACH-000605,-0.08763981027310001
ACH-000606,-0.08969879363430001
ACH-000608,-0.09657321869249999
ACH-000614,-0.20008950095199998
ACH-000616,-0.14808892916400002
ACH-000618,-0.052700219062599994
ACH-000619,-0.0494833727802
ACH-000620,-0.020639117641
ACH-000621,-0.140981878475
ACH-000622,-0.044188450060199995
ACH-000623,-0.287486833497
ACH-000624,-0.0419850365099
ACH-000627,0.08593214120710001
ACH-000630,-0.021336263162700004
ACH-000632,-0.04734498263180001
ACH-000633,-0.056885467062999996
ACH-000637,-0.091567072916
ACH-000638,-0.059049036153100004
ACH-000646,0.0349399610264
ACH-000647,-0.15113636662799998
ACH-000648,-0.0799455497526
ACH-000649,-0.060294572231599994
ACH-000651,-0.138626743588
ACH-000652,0.0846975263206
ACH-000653,-0.0211296824994
ACH-000657,-0.041021671021599995
ACH-000658,0.041997872781600006
ACH-000661,-0.0156358248711
ACH-000662,0.27698735428599996
ACH-000663,0.0256074385738
ACH-000665,-0.10155040981699999
ACH-000671,0.065507666293
ACH-000673,-0.171198157665
ACH-000676,-0.124594956441
ACH-000677,-0.08548181521710001
ACH-000681,0.0237284369672
ACH-000682,-0.0816262058115
ACH-000683,-0.146572935987
ACH-000684,0.06633668202880001
ACH-000688,-0.09509493580489999
ACH-000693,-0.0633040889124
ACH-000694,-0.0440329957588
ACH-000695,0.145097167991
ACH-000696,-0.09013662658919999
ACH-000697,-0.127018671208
ACH-000699,-0.0427532431856
ACH-000701,-0.013066934731399998
ACH-000706,-0.110435044818
ACH-000711,-0.117318759461
ACH-000713,0.203455155481
ACH-000714,-0.160721096981
ACH-000718,-0.168703518095
ACH-000720,-0.0924451500918
ACH-000721,-0.06936469791830001
ACH-000724,0.0778834534871
ACH-000725,0.022790186170900003
ACH-000732,0.0786063576122
ACH-000734,0.035704659958
ACH-000735,-0.0317043023863
ACH-000736,-0.0521556362082
ACH-000738,-0.232939314137
ACH-000746,-0.0257110337755
ACH-000747,-0.176610950524
ACH-000748,-0.108626624518
ACH-000753,-0.030484596768400003
ACH-000756,-0.18024647748599998
ACH-000757,-0.00598629439824
ACH-000758,-0.0960294708317
ACH-000760,-0.155734021195
ACH-000763,-0.0695096376568
ACH-000764,-0.0681631307146
ACH-000765,0.0390383072682
ACH-000766,-0.114693765306
ACH-000767,-0.136621636962
ACH-000768,0.0333887493663
ACH-000769,-0.138266905133
ACH-000770,-0.0764759221487
ACH-000771,0.129532321199
ACH-000773,-0.12959507295199998
ACH-000776,-0.15555437530400001
ACH-000777,-0.0963677971173
ACH-000778,-0.133014175976
ACH-000781,-0.0660001560739
ACH-000782,0.0374239214465
ACH-000783,-0.0860622168725
ACH-000784,-0.007053908943979999
ACH-000785,-0.10952870352600001
ACH-000787,-0.0460600087347
ACH-000788,-0.10653465654699999
ACH-000791,-0.0813689863622
ACH-000792,-0.146702082353
ACH-000794,-0.0382447813708
ACH-000796,-0.14207223665
ACH-000799,-0.187704027198
ACH-000800,-0.070075730161
ACH-000802,0.0656876376744
ACH-000804,-0.064634361089
ACH-000805,-0.14369747620999998
ACH-000809,-0.0286078022462
ACH-000810,0.209776822812
ACH-000811,-0.098786497866
ACH-000817,-0.0465769952654
ACH-000819,-0.0487789545158
ACH-000820,0.25376491727
ACH-000821,-0.0311120194679
ACH-000822,-0.09589752093119999
ACH-000823,0.0428560857106
ACH-000824,-0.13368304716499999
ACH-000827,-0.0587310834025
ACH-000829,0.00156369667671
ACH-000831,-0.0396791917915
ACH-000832,0.0187950387738
ACH-000833,-0.211024666694
ACH-000834,-0.0374083980193
ACH-000835,-0.020042979636599997
ACH-000836,-0.080155015472
ACH-000837,-0.0404691340601
ACH-000838,-0.121462396452
ACH-000839,-0.17806351920699998
ACH-000840,0.151662757304
ACH-000841,-0.08083961205960001
ACH-000843,-0.022372368525900004
ACH-000846,-0.0515577908631
ACH-000847,0.0158254262279
ACH-000848,0.0545815148747
ACH-000849,0.012759521970500001
ACH-000851,-0.104936772928
ACH-000855,0.0534673943894
ACH-000856,-0.0583980173269
ACH-000858,-0.0252057332997
ACH-000859,-0.0124116991992
ACH-000861,-0.15175128583699998
ACH-000862,-0.15495881900800001
ACH-000865,-0.0987983794437
ACH-000866,-0.027083122315700002
ACH-000867,-0.084540344485
ACH-000869,-0.0658099533743
ACH-000872,0.22678973761100002
ACH-000873,-0.239299889615
ACH-000876,-0.056172648038800004
ACH-000878,-0.146951218136
ACH-000880,-0.051468942324999996
ACH-000881,-0.123111084407
ACH-000882,-0.20320842887
ACH-000884,-0.045374541394
ACH-000885,-0.0796281031314
ACH-000887,-0.0456887987959
ACH-000888,-0.0780231452316
ACH-000889,-0.037128688196
ACH-000890,-0.0522944402848
ACH-000896,0.046325724779500005
ACH-000898,0.150696247589
ACH-000900,-0.08815138812000001
ACH-000901,-0.0591558906226
ACH-000905,-0.0655591858233
ACH-000906,-0.0739173849078
ACH-000907,-0.0326849454235
ACH-000910,-0.0825149142045
ACH-000911,-0.023938514789
ACH-000912,-0.0647108374195
ACH-000913,-0.127129930564
ACH-000915,0.0696485107141
ACH-000916,0.323522341365
ACH-000917,0.016417199825600002
ACH-000921,-0.127946425098
ACH-000924,-0.182316970871
ACH-000926,-0.0641378462175
ACH-000928,0.0795579996809
ACH-000929,0.04434230423769999
ACH-000932,0.161597224627
ACH-000935,0.047995452352099996
ACH-000936,-0.11296324389000001
ACH-000937,-0.106386016185
ACH-000938,-0.041597215815400004
ACH-000939,-0.21640254534000003
ACH-000941,-0.05475619552469999
ACH-000943,0.0024932647346500004
ACH-000946,-0.0957305367031
ACH-000947,-0.0758474676431
ACH-000948,-0.008839731379239999
ACH-000950,0.09317199134260001
ACH-000953,0.0820392332578
ACH-000957,-0.0582827782808
ACH-000958,-0.0246655596866
ACH-000960,-0.136023691526
ACH-000963,-0.203016557546
ACH-000968,-0.013859697439800001
ACH-000969,-0.05552804012569999
ACH-000973,-0.0162575657717
ACH-000974,-0.0362242504463
ACH-000975,-0.09453139822039999
ACH-000976,-0.007725346861669999
ACH-000978,0.27357566362
ACH-000980,-0.120594029981
ACH-000984,-0.0203766713851
ACH-000986,-0.085780337028
ACH-000988,-0.09810789328700001
ACH-000993,-0.0201847649253
ACH-000994,-0.185024045755
ACH-000996,-0.129902146816
ACH-001001,-0.0575531338413
ACH-001020,-0.149977038874
ACH-001028,-0.14903048989700002
ACH-001031,0.11694202239
ACH-001038,-0.071446739495
ACH-001048,0.020436408285599998
ACH-001050,0.006118010064420001
ACH-001053,-0.255388185987
ACH-001054,-0.0162083225722
ACH-001061,-0.0024559835947500002
ACH-001067,0.012334776114
ACH-001075,-0.150773524811
ACH-001096,-0.0189008902003
ACH-001128,-0.29246979958299996
ACH-001134,-0.13622707951500002
ACH-001151,-0.023156446172599997
ACH-001163,-0.0751145552431
ACH-001164,-0.007778603598970001
ACH-001173,-0.150780730242
ACH-001183,-0.061903704335599996
ACH-001184,-0.038773265951900004
ACH-001190,-0.186423225835
ACH-001192,-0.0430248697664
ACH-001193,-0.276057977025
ACH-001196,-0.107239650963
ACH-001197,0.0755893091427
ACH-001205,-0.29210346905400003
ACH-001211,0.09271970207149999
ACH-001212,-0.00576448680468
ACH-001228,-0.131167634417
ACH-001232,0.115651333531
ACH-001239,0.000260159135918
ACH-001274,-0.071868971629
ACH-001275,-0.0278214724497
ACH-001277,-0.0807458404697
ACH-001278,0.0668871084993
ACH-001280,-0.178035708431
ACH-001283,-0.135004646823
ACH-001289,-0.07256322173600001
ACH-001295,-0.181209124663
ACH-001300,-0.19946754267
ACH-001301,-0.043555084366300005
ACH-001302,-0.020784045945099996
ACH-001303,0.09155003746269999
ACH-001306,-0.0969546132948
ACH-001318,-0.053417536520300006
ACH-001322,-0.026092029748499997
ACH-001328,-0.0356100295128
ACH-001332,0.0379587783329
ACH-001333,-0.127857156605
ACH-001336,0.0743047826458
ACH-001340,-0.01311687591
ACH-001346,-0.0849105669895
ACH-001353,0.07979050102219999
ACH-001354,-0.09542401599310002
ACH-001367,-0.0541135252023
ACH-001368,-0.0589959448487
ACH-001374,0.16558579545399998
ACH-001375,0.0720569244762
ACH-001377,-0.026384509078500002
ACH-001380,-0.0276127026528
ACH-001391,-0.166632671376
ACH-001407,-0.0970502999149
ACH-001408,-0.0565860539356
ACH-001413,-0.109134690472
ACH-001430,-0.159935472981
ACH-001431,-0.17067643227200002
ACH-001450,-0.12212313747000002
ACH-001496,0.07935031414739999
ACH-001500,0.0235181624129
ACH-001521,-0.340666848934
ACH-001523,0.079508771975
ACH-001532,-0.11456601068700001
ACH-001536,-0.2299007093
ACH-001550,-0.103524137818
ACH-001552,-0.09594810666860001
ACH-001554,-0.09632849241869999
ACH-001645,-0.215158970439
ACH-001654,-0.09140043843810002
ACH-001715,0.014865698096499999
ACH-001735,-0.111106300262
ACH-001736,-0.249795889793
ACH-001737,-0.135604873659
ACH-001740,-0.145681686066
ACH-001745,-0.0031694703865500005
ACH-001750,-0.05276017409469999
ACH-001765,-0.033725635482
ACH-001956,-0.07910636400010002
ACH-001957,-0.024584985583000003
