,SLC35G6 (643664)
ACH-000004,-0.47272407759900004
ACH-000007,-0.061005215797300005
ACH-000009,-0.8647672072560001
ACH-000011,-0.205689162988
ACH-000012,-0.553005574839
ACH-000013,-0.373468468566
ACH-000014,-0.31381801313
ACH-000015,-0.36350475385799996
ACH-000017,-0.407722724163
ACH-000018,-0.343745624995
ACH-000019,-0.427521381551
ACH-000021,-0.44886762855499995
ACH-000022,-0.18085324844999998
ACH-000025,-0.425384266033
ACH-000028,-0.484558072963
ACH-000030,-0.361689494616
ACH-000035,-0.524040566492
ACH-000036,-0.47968811146000007
ACH-000037,-0.506682512929
ACH-000039,-0.49729266071
ACH-000040,-0.479351271814
ACH-000041,-0.526134246294
ACH-000042,-0.6123483729779999
ACH-000045,-0.446489673918
ACH-000047,-0.458000285083
ACH-000052,-0.493553512021
ACH-000053,-0.41955112618900003
ACH-000054,-0.538929979388
ACH-000055,-0.501978005265
ACH-000060,-0.499911303388
ACH-000067,-0.670668627923
ACH-000070,-0.38847089679200003
ACH-000075,-0.6956992026659999
ACH-000078,-0.499832580982
ACH-000082,-0.598025295901
ACH-000085,-0.315533937707
ACH-000086,-0.652855502431
ACH-000087,-0.377539802966
ACH-000092,-0.5065330099149999
ACH-000095,-0.7016365524539999
ACH-000097,-0.316470643165
ACH-000098,-0.484871412121
ACH-000099,-0.491809597488
ACH-000108,-0.214080112573
ACH-000113,-0.635082021847
ACH-000115,-0.43785364395599996
ACH-000116,-0.554132744739
ACH-000118,-0.534861944164
ACH-000120,-0.46828210761000005
ACH-000123,-0.45551069412
ACH-000127,-0.481060971171
ACH-000128,-0.559710336799
ACH-000132,-0.7848566640350001
ACH-000133,-0.567124224781
ACH-000137,-0.55060787501
ACH-000138,-0.569243301853
ACH-000142,-0.339545364076
ACH-000143,-0.48937617709200004
ACH-000146,-0.49571518876599996
ACH-000148,-0.414731721079
ACH-000150,-0.34422374396600003
ACH-000152,-0.532212188478
ACH-000153,-0.466203668071
ACH-000159,-0.467840087543
ACH-000160,-0.556707882902
ACH-000163,-0.34773704964900004
ACH-000167,-0.255470403934
ACH-000168,-0.45950716818099996
ACH-000169,-0.29070190726
ACH-000178,-0.449093885761
ACH-000182,-0.414668396858
ACH-000183,-0.274925821061
ACH-000188,-0.389660362011
ACH-000189,-0.265484765301
ACH-000190,-0.504283028392
ACH-000198,-0.42527986649599997
ACH-000204,-0.355559993984
ACH-000206,-0.445529709054
ACH-000207,-0.623212591786
ACH-000211,-0.69486553715
ACH-000215,-0.501536733518
ACH-000221,-0.5025884366110001
ACH-000222,-0.5705978807450001
ACH-000223,-0.6329471202660001
ACH-000226,-0.546475023235
ACH-000227,-0.477492447892
ACH-000228,-0.239013912089
ACH-000231,-0.37305284526999993
ACH-000232,-0.436170821084
ACH-000233,-0.41074303275300006
ACH-000234,-0.372210417205
ACH-000235,-0.488411357444
ACH-000237,-0.47140277678900006
ACH-000238,-0.644284486086
ACH-000243,-0.55364646832
ACH-000244,-0.258505673994
ACH-000246,-0.37403901531499995
ACH-000248,-0.39150446456200005
ACH-000250,-0.508762948919
ACH-000251,-0.469773403448
ACH-000253,-0.7217134325200001
ACH-000255,-0.392327004297
ACH-000256,-0.535466389634
ACH-000257,-0.554230770229
ACH-000258,-0.437927816892
ACH-000259,-0.36201957249600003
ACH-000260,-0.416879318838
ACH-000261,-0.602877550586
ACH-000262,-0.35341107749300005
ACH-000263,-0.429133522531
ACH-000264,-0.520736565454
ACH-000265,-0.389302871645
ACH-000266,-0.566671875303
ACH-000272,-0.504908081442
ACH-000273,-0.607477490491
ACH-000274,-0.602200351835
ACH-000277,-0.510363293618
ACH-000278,-0.375430304193
ACH-000279,-0.503465324926
ACH-000280,-0.542265545695
ACH-000281,-0.408305421505
ACH-000288,-0.74178021307
ACH-000291,-0.5590166109070001
ACH-000293,-0.666022476695
ACH-000294,-0.652319986858
ACH-000295,-0.535236936366
ACH-000296,-0.708142891379
ACH-000302,-0.522465411015
ACH-000304,-0.5643447692310001
ACH-000307,-0.342906377291
ACH-000308,-0.517079887022
ACH-000310,-0.775076361357
ACH-000311,-0.55531751267
ACH-000312,-0.459813998196
ACH-000315,-0.312163925229
ACH-000316,-0.558076640096
ACH-000317,-0.242158423211
ACH-000318,-0.456528437303
ACH-000319,-0.460110804484
ACH-000320,-0.740775050444
ACH-000322,-0.560219086243
ACH-000323,-0.5773932392769999
ACH-000324,-0.42160140346299996
ACH-000329,-0.466463617992
ACH-000330,-0.383707851775
ACH-000331,-0.45764599758599994
ACH-000332,-0.632190975612
ACH-000334,-0.792495506509
ACH-000335,-0.568670111586
ACH-000336,-0.413308703087
ACH-000337,-0.262534408627
ACH-000339,-0.6341810033199999
ACH-000341,-0.5073017970929999
ACH-000348,-0.43779893444300005
ACH-000350,-0.564306044208
ACH-000352,-0.41570417381999997
ACH-000356,-0.500423325067
ACH-000361,-0.293782298455
ACH-000362,-0.650107593817
ACH-000363,-0.632021932613
ACH-000364,-0.583056371545
ACH-000365,-0.568076753933
ACH-000366,-0.334335095075
ACH-000368,-0.646892271432
ACH-000374,-0.471094939168
ACH-000375,-0.5740101701829999
ACH-000376,-0.397430391503
ACH-000381,-0.710328144872
ACH-000383,-0.618225929676
ACH-000387,-0.548250707783
ACH-000389,-0.39595710582500004
ACH-000390,-0.39908610357100005
ACH-000393,-0.5849751195189999
ACH-000395,-0.6580653693249999
ACH-000397,-0.681929453041
ACH-000401,-0.5645524324719999
ACH-000402,-0.58009634717
ACH-000403,-0.60926809946
ACH-000404,-0.442221124885
ACH-000406,-0.354802089763
ACH-000407,-0.348556843154
ACH-000408,-0.579038751341
ACH-000410,-0.473188265167
ACH-000411,-0.47050597544
ACH-000414,-0.659839900471
ACH-000415,-0.464149953942
ACH-000416,-0.5444894346060001
ACH-000420,-0.580533837957
ACH-000421,-0.518483194809
ACH-000424,-0.623776695382
ACH-000425,-0.312606877544
ACH-000426,-0.7672040412119999
ACH-000427,-0.441297272241
ACH-000433,-0.484858301685
ACH-000436,-0.29843757013
ACH-000444,-0.305361854938
ACH-000445,-0.654224524235
ACH-000448,-0.47734313246699994
ACH-000450,-0.5610784083470001
ACH-000452,-0.301478469292
ACH-000454,-0.5498738132850001
ACH-000458,-0.513761955591
ACH-000459,-0.177609224661
ACH-000460,-0.509364036421
ACH-000461,-0.380656599837
ACH-000463,-0.26864429684999996
ACH-000464,-0.460908240802
ACH-000466,-0.453796806014
ACH-000467,-0.542985038853
