,TAAR1 (134864)
ACH-000004,0.46546506646799995
ACH-000007,0.375484972733
ACH-000009,0.37765825354099997
ACH-000011,0.249810981149
ACH-000012,0.251350733702
ACH-000013,0.40836878416699995
ACH-000014,0.280238428671
ACH-000015,0.40740471215499996
ACH-000017,0.245157619481
ACH-000018,0.285794737954
ACH-000019,0.290824561824
ACH-000021,0.206388996415
ACH-000022,0.32528450205299997
ACH-000025,0.41474846777900004
ACH-000028,0.338658135883
ACH-000030,0.211970440513
ACH-000035,0.37337382449400003
ACH-000036,0.319915031998
ACH-000037,0.21991890157900001
ACH-000039,0.48045491610200003
ACH-000040,0.307424184778
ACH-000041,0.348358308011
ACH-000042,0.26330649316
ACH-000045,0.43243998136600004
ACH-000047,0.317745462548
ACH-000052,0.21893070065499998
ACH-000053,0.234002324059
ACH-000054,0.24198710094999998
ACH-000055,0.164979546039
ACH-000060,0.110405763532
ACH-000067,0.251313490201
ACH-000070,0.31654878195999997
ACH-000075,-0.21046569818900002
ACH-000078,0.299280375913
ACH-000082,0.248673938192
ACH-000085,0.325303688033
ACH-000086,0.196752881582
ACH-000087,-0.0475021209101
ACH-000092,0.404915595578
ACH-000095,0.33710178376500005
ACH-000097,0.294509000438
ACH-000098,0.365235126194
ACH-000099,0.311606555931
ACH-000108,0.375245462464
ACH-000113,0.429955671512
ACH-000115,0.298595445739
ACH-000116,0.294596529019
ACH-000118,0.263026659396
ACH-000120,0.30506017086
ACH-000123,0.272278717768
ACH-000127,0.28476390154
ACH-000128,0.308250517245
ACH-000132,0.359318278521
ACH-000133,0.414330391248
ACH-000137,0.447408174218
ACH-000138,0.299386388319
ACH-000142,0.29234217341400004
ACH-000143,0.0334894382744
ACH-000146,0.472213291436
ACH-000148,0.277287153765
ACH-000150,0.40193611768200005
ACH-000152,0.261533672944
ACH-000153,0.215792022029
ACH-000159,0.345080390279
ACH-000160,0.486949553021
ACH-000163,0.298690644318
ACH-000167,0.169690675537
ACH-000168,0.0329800290411
ACH-000169,0.394618625646
ACH-000178,0.25329851435600004
ACH-000182,0.401203982473
ACH-000183,0.207107098801
ACH-000188,0.463165214993
ACH-000189,0.22298748809500002
ACH-000190,0.21607807864599998
ACH-000198,0.371282275099
ACH-000204,0.34590874413500006
ACH-000206,0.237549848741
ACH-000207,0.300651421116
ACH-000211,0.302645212737
ACH-000215,0.20578826035999997
ACH-000221,0.279052408959
ACH-000222,0.184819065192
ACH-000223,0.315438014723
ACH-000226,0.425298119097
ACH-000227,0.227426904898
ACH-000228,0.15555988500600001
ACH-000231,0.270535314914
ACH-000232,0.34457479324199997
ACH-000233,0.315097114561
ACH-000234,0.149501443211
ACH-000235,0.27974313116300004
ACH-000237,0.336249989022
ACH-000238,0.314511855582
ACH-000243,0.328955912906
ACH-000244,0.36694022555600003
ACH-000246,0.233075913578
ACH-000248,0.447479892774
ACH-000250,0.22836069636599998
ACH-000251,0.230849359886
ACH-000253,0.34520557181100003
ACH-000255,0.413809271438
ACH-000256,0.452770270485
ACH-000257,0.216479772823
ACH-000258,0.42744849385300004
ACH-000259,0.22758471815200002
ACH-000260,0.40218660692900005
ACH-000261,0.281581811069
ACH-000262,0.39888063733199997
ACH-000263,0.141686126118
ACH-000264,0.277910097292
ACH-000265,0.3761865158
ACH-000266,0.27962034802700003
ACH-000272,0.390621443217
ACH-000273,0.0304376628405
ACH-000274,0.284242297628
ACH-000277,0.414168851571
ACH-000278,0.319090909258
ACH-000279,0.219131252751
ACH-000280,0.366962335415
ACH-000281,0.20593325407699997
ACH-000288,0.380869173838
ACH-000291,0.505377065014
ACH-000293,0.34519741214
ACH-000294,0.356311146418
ACH-000295,0.227926802315
ACH-000296,0.383483906298
ACH-000302,0.267813688506
ACH-000304,0.25032903998100003
ACH-000307,0.380647534082
ACH-000308,0.234971247123
ACH-000310,0.43608581742299996
ACH-000311,0.405183874981
ACH-000312,0.334740497631
ACH-000315,0.45385459838299996
ACH-000316,0.334890822642
ACH-000317,0.398135337488
ACH-000318,0.500788385466
ACH-000319,0.17040348067299999
ACH-000320,0.25330385746
ACH-000322,0.34118582109800005
ACH-000323,0.37151214509999997
ACH-000324,0.20916141569200003
ACH-000329,0.41855112014300005
ACH-000330,0.317191740161
ACH-000331,0.264114597713
ACH-000332,0.29355169018599997
ACH-000334,0.476540274401
ACH-000335,0.295179561111
ACH-000336,0.28245553596
ACH-000337,0.18346434537999998
ACH-000339,0.307136053378
ACH-000341,0.231978841728
ACH-000348,0.34980428206299996
ACH-000350,0.39171173129000003
ACH-000352,0.328618535385
ACH-000356,0.620284246772
ACH-000361,0.209130392745
ACH-000362,0.200212237668
ACH-000363,0.225174735253
ACH-000364,0.329268837172
ACH-000365,0.341868950224
ACH-000366,0.41465208013899996
ACH-000368,0.48998658215499996
ACH-000374,0.37108880513400005
ACH-000375,0.013965098007200001
ACH-000376,0.19421772015
ACH-000381,0.34921701379500003
ACH-000383,0.273681421864
ACH-000387,0.336573994732
ACH-000389,0.372117042485
ACH-000390,0.35467028968900005
ACH-000393,0.25697898449400003
ACH-000395,0.12109279658199999
ACH-000397,0.26390147036
ACH-000401,0.520833506773
ACH-000402,0.847900428886
ACH-000403,0.296651670698
ACH-000404,0.594405008274
ACH-000406,0.35416641724200004
ACH-000407,0.480079153161
ACH-000408,0.348488291631
ACH-000410,0.37478460096199995
ACH-000411,0.387784686282
ACH-000414,0.278250836545
ACH-000415,0.277614001451
ACH-000416,0.344458545313
ACH-000420,0.414597382721
ACH-000421,0.371959643801
ACH-000424,0.269900392777
ACH-000425,0.20180303086100002
ACH-000426,0.353858980264
ACH-000427,0.442223885313
ACH-000433,0.487265197587
ACH-000436,0.294633513396
ACH-000444,0.42565920171099997
ACH-000445,0.304932580028
ACH-000448,0.285272901103
ACH-000450,0.235004775852
ACH-000452,0.244241115687
ACH-000454,0.143758198211
ACH-000458,0.462722044392
ACH-000459,0.291334916078
ACH-000460,0.296272372624
ACH-000461,0.348371859522
ACH-000463,0.265659453311
ACH-000464,0.08089985735789999
ACH-000466,0.398482964093
ACH-000467,0.268676534973
ACH-000468,0.331613521096
ACH-000469,0.19934428086800002
ACH-000470,0.311778020973
ACH-000471,0.22469010863400002
ACH-000472,0.308911882293
ACH-000473,0.621717374617
ACH-000475,0.319891519331
ACH-000476,0.13019026930299998
ACH-000477,0.40138827041999997
ACH-000480,0.19335363967
ACH-000481,0.3372234042
ACH-000483,0.462933792508
ACH-000484,0.340980111609
ACH-000485,0.315700148165
ACH-000486,0.226348316216
ACH-000487,0.355129453251
ACH-000488,0.320570723197
ACH-000490,0.15874657214500001
ACH-000491,0.291062292003
ACH-000495,0.421618310594
ACH-000496,0.300115201217
ACH-000499,0.48346888847099995
ACH-000500,0.35399595462300004
ACH-000502,0.254773229482
ACH-000503,0.408844454482
ACH-000505,0.32703318783700003
ACH-000507,0.218545625205
ACH-000510,0.280037871601
ACH-000511,0.284623975091
ACH-000512,0.245863538114
ACH-000516,0.210740939188
ACH-000517,0.29940332864700003
ACH-000518,0.283822907837
ACH-000520,0.301130963385
ACH-000521,0.434510660356
ACH-000522,0.304991007597
ACH-000524,0.328841530625
ACH-000527,0.203807381301
ACH-000528,0.34853252772
ACH-000537,0.5505918903779999
ACH-000541,0.17770099944
ACH-000542,0.33024749404
ACH-000544,0.338680378164
ACH-000545,0.175949307366
ACH-000547,0.138083374137
ACH-000548,0.37433762415
ACH-000549,0.330904121884
ACH-000550,0.368307307779
ACH-000552,0.352724105777
ACH-000556,0.301908236323
ACH-000557,0.519789909487
ACH-000570,0.467529966886
ACH-000571,0.368017956252
ACH-000573,0.23460916196999998
ACH-000576,0.235369598053
ACH-000580,0.31595101061299996
ACH-000584,0.333357076258
ACH-000585,0.289380922718
ACH-000588,0.338035939731
ACH-000589,0.33719124638899994
ACH-000591,0.312568546962
ACH-000593,0.36482456309699995
ACH-000600,0.364595141853
ACH-000601,0.292403961511
ACH-000604,0.47361756670599997
ACH-000605,0.35175488181500003
ACH-000606,0.491446200946
ACH-000608,0.30023640068199997
ACH-000614,0.409230592424
ACH-000616,0.44936776141999996
ACH-000618,0.289913487525
ACH-000619,0.258752665492
ACH-000620,0.26622981835299997
ACH-000621,0.423768131001
ACH-000622,0.18214749484999998
ACH-000623,0.26947106081
ACH-000624,0.367889536161
ACH-000627,0.251065609366
ACH-000630,0.298454184081
ACH-000632,0.364841080854
ACH-000633,0.416602028824
ACH-000637,0.33165006879299996
ACH-000638,0.43551861526
ACH-000646,0.161263187315
ACH-000647,0.308963621453
ACH-000648,0.479974833231
ACH-000649,0.327255026212
ACH-000651,0.31703800435199997
ACH-000652,0.194455270208
ACH-000653,0.152354334624
ACH-000657,0.315503856474
ACH-000658,0.28783810896699996
ACH-000661,0.0359931907196
ACH-000662,0.433277052181
ACH-000663,0.35309468716200004
ACH-000665,0.429822038878
ACH-000671,0.332360640316
ACH-000673,0.333090066245
ACH-000676,0.28374140893800004
ACH-000677,0.281221480162
ACH-000681,0.221446849679
ACH-000682,0.31037790560199996
ACH-000683,0.316060055776
ACH-000684,0.48411120522
ACH-000688,0.14195442427000002
ACH-000693,0.350078882822
ACH-000694,0.36086443791199996
ACH-000695,0.30445082046
ACH-000696,0.28621158001200003
ACH-000697,0.135440848752
ACH-000699,0.322386404197
ACH-000701,0.407657277654
ACH-000706,0.247460866376
ACH-000711,0.30498972557500004
ACH-000713,0.329587734562
ACH-000714,0.31486688126699997
ACH-000718,0.291750517047
ACH-000720,0.234132404755
ACH-000721,0.36606801896200003
ACH-000724,0.35391270396700003
ACH-000725,0.000428900650698
ACH-000732,0.177589159697
ACH-000734,0.251276955544
ACH-000735,0.318787177317
ACH-000736,0.297075112621
ACH-000738,0.136047041503
ACH-000746,0.279464475732
ACH-000747,0.384613045137
ACH-000748,0.373959801656
ACH-000753,0.33395422187199997
ACH-000756,0.312297782689
ACH-000757,0.378990273122
ACH-000758,0.188568170717
ACH-000760,0.20328524402399997
ACH-000763,0.263170794414
ACH-000764,0.25392875576499996
ACH-000765,0.199469042861
ACH-000766,0.20280872952999998
ACH-000767,0.467088273992
ACH-000768,0.255929660391
ACH-000769,0.298648604145
ACH-000770,0.222994345276
ACH-000771,0.23337336270999998
ACH-000773,0.301310236213
ACH-000776,0.429022753442
ACH-000777,0.267626088777
ACH-000778,0.294103618532
ACH-000781,0.334243762028
ACH-000782,0.402486500916
ACH-000783,0.286182217976
ACH-000784,0.271424427897
ACH-000785,0.37878293072700003
ACH-000787,0.38733534015500004
ACH-000788,0.295877083218
ACH-000791,0.34833606603
ACH-000792,0.30359110977
ACH-000794,0.27261601970800003
ACH-000796,0.23545637762899999
ACH-000799,0.124841328352
ACH-000800,0.283651677972
ACH-000802,0.438506084108
ACH-000804,0.345652142514
ACH-000805,0.359095445315
ACH-000809,0.38691082835699997
ACH-000810,0.026499465893900002
ACH-000811,0.262170087153
ACH-000817,0.324862464117
ACH-000819,0.129411714553
ACH-000820,0.144726388038
ACH-000821,0.335270445842
ACH-000822,0.327695744515
ACH-000823,0.442801223091
ACH-000824,0.32846444534499997
ACH-000827,0.32848901936299996
ACH-000829,0.226531789684
ACH-000831,0.38113352201899997
ACH-000832,0.34851242994599996
ACH-000833,0.501891087111
ACH-000834,0.252384197787
ACH-000835,0.35959498364
ACH-000836,0.241660572824
ACH-000837,0.297113163175
ACH-000838,0.341811835255
ACH-000839,0.21552961888
ACH-000840,0.46846643224699996
ACH-000841,0.30072411515700004
ACH-000843,0.0826251199655
ACH-000846,0.418844906603
ACH-000847,0.269133512631
ACH-000848,0.24020440736600002
ACH-000849,0.378164831225
ACH-000851,0.29357529400800003
ACH-000855,0.268317036686
ACH-000856,0.26316326671100004
ACH-000858,0.390753858651
ACH-000859,0.44344622222400004
ACH-000861,0.35228144401199996
ACH-000862,0.309167256404
ACH-000865,0.311207095875
ACH-000866,0.265629655884
ACH-000867,0.35463833178000004
ACH-000869,0.203397429271
ACH-000872,0.247657516956
ACH-000873,0.36015818353699997
ACH-000876,0.212066250399
ACH-000878,0.215721489931
ACH-000880,0.0186170355141
ACH-000881,0.352734026718
ACH-000882,0.238411685542
ACH-000884,0.425972328178
ACH-000885,0.23015785918
ACH-000887,0.364583377488
ACH-000888,0.387448227208
ACH-000889,0.269682013765
ACH-000890,0.34621379873499997
ACH-000896,0.43184494805600004
ACH-000898,0.312580918632
ACH-000900,0.168530455966
ACH-000901,0.292153327202
ACH-000905,0.262257059049
ACH-000906,0.314222128853
ACH-000907,0.353583789649
ACH-000910,0.28877679967799996
ACH-000911,0.184139435095
ACH-000912,0.355662048981
ACH-000913,0.1575378358
ACH-000915,0.492710158934
ACH-000916,0.244318607703
ACH-000917,0.282393844708
ACH-000921,0.35758425574
ACH-000924,0.152629646137
ACH-000926,0.182355563226
ACH-000928,0.253700874939
ACH-000929,0.499881916565
ACH-000932,0.402054011025
ACH-000935,0.38256566912100004
ACH-000936,0.33521291366300004
ACH-000937,0.220313605572
ACH-000938,0.0960526259607
ACH-000939,0.327541857927
ACH-000941,0.272061869319
ACH-000943,0.248819541024
ACH-000946,0.424291821743
ACH-000947,0.33239105383699996
ACH-000948,0.395567527541
ACH-000950,0.461022868833
ACH-000953,0.353988103642
ACH-000957,0.44744307319399995
ACH-000958,0.314580323891
ACH-000960,0.195278670909
ACH-000963,0.44861722475500004
ACH-000968,0.38523938515699996
ACH-000969,0.38213743311899995
ACH-000973,0.307959118952
ACH-000974,0.281879634624
ACH-000975,0.277115088487
ACH-000976,0.141088778869
ACH-000978,0.177879681404
ACH-000980,0.333568896198
