,INO80E (283899)
ACH-000226,-0.45493347329499995
ACH-000227,0.033230247329099995
ACH-000228,-0.148750676041
ACH-000231,-0.300161489941
ACH-000232,0.120366644638
ACH-000233,-0.209330259032
ACH-000234,-0.196649230912
ACH-000235,0.00351028299994
ACH-000237,-0.129562481788
ACH-000238,-0.118940277533
ACH-000243,-0.4171650377
ACH-000244,-0.29886691047499997
ACH-000246,-0.42830865206999996
ACH-000248,-0.33031503643800003
ACH-000250,-0.427089942455
ACH-000251,-0.281277190179
ACH-000253,-0.390736209371
ACH-000255,-0.21386356173700002
ACH-000256,0.0933656442856
ACH-000257,-0.37128658690099997
ACH-000258,-0.51583233757
ACH-000259,0.109614534984
ACH-000260,-0.379663126222
ACH-000261,-0.369735638975
ACH-000262,-0.472377487473
ACH-000263,-0.32157172807900003
ACH-000264,-0.607154270606
ACH-000265,-0.272586413427
ACH-000266,0.249738767065
ACH-000272,0.055842461326
ACH-000273,-0.230412226606
ACH-000274,-0.423782741884
ACH-000277,-0.137751616129
ACH-000278,-0.0234652070329
ACH-000279,-0.157621719572
ACH-000280,-0.203890798622
ACH-000281,0.165553315376
ACH-000288,-0.19398742513099998
ACH-000291,-0.16261911282400002
ACH-000293,-0.18848397431299999
ACH-000294,0.082568624006
ACH-000295,-0.243027010208
ACH-000296,-0.399262856083
ACH-000302,-0.31700820966
ACH-000304,-0.497018133577
ACH-000307,-0.276014179338
ACH-000308,-0.204529863424
ACH-000310,0.0184789016271
ACH-000311,-0.28662577577
ACH-000312,-0.0726432684627
ACH-000315,-0.197773398446
ACH-000316,-0.279721466271
ACH-000317,-0.17179557434300002
ACH-000318,-0.28360290272
ACH-000319,-0.12139318348200001
ACH-000320,0.0407452338615
ACH-000322,-0.423229046506
ACH-000323,-0.478033947434
ACH-000324,-0.104685595988
ACH-000329,-0.339509171749
ACH-000330,-0.367871960359
ACH-000331,-0.263107813265
ACH-000332,-0.38180454492
ACH-000334,-0.0695205298063
ACH-000335,-0.131259104699
ACH-000336,0.36398393684299996
ACH-000337,-0.268730124561
ACH-000339,-0.174516993083
ACH-000341,-0.218780650999
ACH-000348,-0.312325864455
ACH-000350,-0.271082661121
ACH-000352,-0.37527681908699995
ACH-000356,0.03477138381309999
ACH-000361,-0.109875275381
ACH-000362,-0.0151232782359
ACH-000363,-0.364429705988
ACH-000364,-0.342547418429
ACH-000365,-0.22439642406399998
ACH-000366,-0.160098007214
ACH-000368,-0.522653990025
ACH-000374,-0.022186186384799998
ACH-000375,-0.41120818164800005
ACH-000376,-0.11906979513
ACH-000381,-0.09246619918569998
ACH-000383,-0.167167066949
ACH-000387,-0.24183544707899998
ACH-000389,-0.08094356557360001
ACH-000390,-0.19334261598400002
ACH-000393,-0.320152972646
ACH-000395,0.034359249238900005
ACH-000397,-0.197370250931
ACH-000401,-0.21010222827199998
ACH-000402,-0.43105661854500005
ACH-000403,-0.0998269802874
ACH-000404,0.0328390858481
ACH-000406,-0.146258061297
ACH-000407,-0.258934458038
ACH-000408,-0.009031739406729999
ACH-000410,-0.410367415717
ACH-000411,-0.0758841976645
ACH-000414,-0.205051426978
ACH-000415,-0.306024550328
ACH-000416,-0.09082740247339999
ACH-000420,-0.490251072776
ACH-000421,-0.186876483266
ACH-000424,-0.371165563604
ACH-000425,-0.417039385931
ACH-000426,-0.37137656293399995
ACH-000427,-0.21139968461300002
ACH-000433,-0.0498621584363
ACH-000436,-0.229800920743
ACH-000444,-0.268248280094
ACH-000445,-0.4239720126
ACH-000448,-0.254058943673
ACH-000450,-0.34962855128200004
ACH-000452,-0.342292659192
ACH-000454,-0.09087249943810001
ACH-000458,-0.330324574518
ACH-000459,-0.34240314828
ACH-000460,-0.211273240136
ACH-000461,-0.523171076543
ACH-000463,-0.331170176794
ACH-000464,-0.014687933304
ACH-000466,0.00685465368829
ACH-000467,-0.19251715929299998
ACH-000468,-0.140860613109
ACH-000469,-0.29128893895
ACH-000470,-0.17246180473
ACH-000471,-0.437194282915
ACH-000472,-0.17823763024599998
ACH-000473,-0.31731365005600004
ACH-000475,-0.20253857184799998
ACH-000476,-0.23169435531
ACH-000477,-0.12854884339000003
ACH-000480,-0.352759139617
ACH-000481,-0.124797365782
ACH-000483,-0.577194951162
ACH-000484,-0.23953165731999998
ACH-000485,-0.10402220758300001
ACH-000486,-0.416355247527
ACH-000487,-0.38071051609800005
ACH-000488,-0.280214779511
ACH-000490,-0.37144470491400006
ACH-000491,-0.30846687971500003
ACH-000495,-0.322184323364
ACH-000496,0.0391242357177
ACH-000499,-0.152019535979
ACH-000500,-0.48445122681999997
ACH-000502,-0.159791589466
ACH-000503,0.154800298595
ACH-000505,-0.340495385684
ACH-000507,-0.45183811565800003
ACH-000510,-0.510596044413
ACH-000511,-0.013657372967
ACH-000512,-0.25619425827799996
ACH-000516,-0.383136584024
ACH-000517,-0.052968734678699995
ACH-000518,-0.229675294543
ACH-000520,-0.503138803673
ACH-000521,0.17670511295400002
ACH-000522,0.0820736395468
ACH-000524,0.0639955437692
ACH-000527,-0.299559547145
ACH-000528,-0.319185717095
ACH-000537,-0.030879887984
ACH-000541,-0.36175386006399995
ACH-000542,-0.113797750162
ACH-000544,-0.0817665870063
ACH-000545,-0.328003723959
ACH-000547,-0.241818677767
ACH-000548,-0.360477572385
ACH-000549,-0.511515807579
ACH-000550,-0.253494716302
ACH-000552,-0.23900551955899998
ACH-000556,-0.389525411207
ACH-000557,-0.0237693261813
ACH-000570,-0.127795009974
ACH-000571,-0.20901022713300002
ACH-000573,-0.208804716616
ACH-000576,-0.293018617536
ACH-000580,-0.0891281743044
ACH-000584,-0.29995170936500004
ACH-000585,-0.0556747115496
ACH-000588,-0.121199366136
ACH-000589,-0.20381930441799997
ACH-000591,-0.190961859001
ACH-000593,-0.219274602169
ACH-000600,-0.189345673996
ACH-000601,-0.235956462305
ACH-000604,-0.046922406449999995
ACH-000605,-0.39234694337700005
ACH-000606,-0.250265746875
ACH-000608,-0.023089957730099996
ACH-000614,-0.420917594657
ACH-000616,-0.355695690537
ACH-000618,-0.104315365305
ACH-000619,-0.09072019274689999
ACH-000620,-0.455515885101
ACH-000621,-0.28801422023
ACH-000622,-0.013740165217500001
ACH-000623,0.149111349227
ACH-000624,-0.439010823221
ACH-000627,0.160565583342
ACH-000630,-0.0782501512513
ACH-000632,-0.359823755963
ACH-000633,-0.219448711236
ACH-000637,-0.591779629429
ACH-000638,-0.20366164151000002
ACH-000646,0.21538246473900002
ACH-000647,-0.265569424665
ACH-000648,-0.192055337923
ACH-000649,-0.0686746854431
ACH-000651,-0.16243297149299998
ACH-000652,-0.0779562199467
ACH-000653,-0.35199286659900003
ACH-000657,-0.14161733824699999
ACH-000658,-0.264579888976
ACH-000661,0.00303473462207
ACH-000662,-0.20149065769900001
ACH-000663,-0.418448108319
ACH-000665,-0.0766821611844
ACH-000671,-0.34525952835699997
ACH-000673,-0.266408669517
ACH-000676,-0.302988270221
ACH-000677,-0.058253757277199995
ACH-000681,-0.144635503402
ACH-000682,0.117010341834
ACH-000683,-0.0728115950905
ACH-000684,-0.38862225313
ACH-000688,0.0554029132587
ACH-000693,-0.163003307605
ACH-000694,-0.0238196292145
ACH-000695,-0.47682555567900003
ACH-000696,-0.169715146609
ACH-000697,-0.08027907133710001
ACH-000699,-0.361584184476
ACH-000701,-0.38897905152400003
ACH-000706,-0.21804697496
ACH-000711,-0.400950321911
ACH-000713,-0.565576449868
ACH-000714,-0.401096518051
ACH-000718,-0.289872088085
ACH-000720,-0.08876645473919999
ACH-000721,-0.15475763992799998
ACH-000724,-0.6781943436769999
ACH-000725,-0.47802182563199996
ACH-000732,-0.458292051598
ACH-000734,0.015007011121
ACH-000735,0.00129914244843
ACH-000736,-0.46542662921000005
ACH-000738,-0.284792461324
ACH-000746,-0.30425635588000005
ACH-000747,-0.153313348427
ACH-000748,-0.116651633641
ACH-000753,-0.257831229665
ACH-000756,-0.39929840961199997
ACH-000757,-0.42582322160700004
ACH-000758,-0.17637731865400003
ACH-000760,-0.312855725221
ACH-000763,-0.366449495096
ACH-000764,-0.489050315699
ACH-000765,-0.36613755571
ACH-000766,-0.019632689152099998
ACH-000767,-0.245893185861
ACH-000768,-0.23161053993900002
ACH-000769,-0.48100760284500005
ACH-000770,-0.182265583593
ACH-000771,0.0563863211899
ACH-000773,0.00886795231335
ACH-000776,-0.492107766239
ACH-000777,-0.08325849482860001
ACH-000778,-0.399245705043
ACH-000781,-0.0024616887621799997
ACH-000782,-0.369270989145
ACH-000783,-0.329693693982
ACH-000784,-0.19172444717700002
ACH-000785,-0.134602966558
ACH-000787,-0.0210313861742
ACH-000788,-0.15921823833100002
ACH-000791,-0.31576911339200003
ACH-000792,-0.163210624537
ACH-000794,-0.444647849539
ACH-000796,-0.322300853477
ACH-000799,-0.11069685280099999
ACH-000800,-0.357539700053
ACH-000802,-0.178497161053
ACH-000804,-0.199862946624
ACH-000805,-0.39970069960999993
ACH-000809,-0.346671432875
ACH-000810,-0.6088496432399999
ACH-000811,0.17925452818799997
ACH-000817,0.118689721317
ACH-000819,-0.15768955432
ACH-000820,-0.6155075948709999
ACH-000821,-0.408992019484
ACH-000822,-0.43276698517800005
ACH-000823,-0.18146222783799998
ACH-000824,-0.128795568848
ACH-000827,-0.361946283456
ACH-000829,-0.47892912070200006
ACH-000831,-0.0595077655918
ACH-000832,0.00296137182302
ACH-000833,-0.0101931960855
ACH-000834,-0.33245733681699996
ACH-000835,-0.259809917399
ACH-000836,-0.090545504574
ACH-000837,-0.10588526796099999
ACH-000838,-0.5894080719120001
ACH-000839,-0.367049111643
ACH-000840,-0.0823297842554
ACH-000841,-0.40694545399099996
ACH-000843,-0.19090997957800002
ACH-000846,-0.296853928423
ACH-000847,-0.0447231716854
ACH-000848,-0.365098885749
ACH-000849,0.100652254247
ACH-000851,-0.234393426849
ACH-000855,-0.251352084331
ACH-000856,0.074650431047
ACH-000858,-0.309675662043
ACH-000859,-0.322459159727
ACH-000861,-0.0658446916035
ACH-000862,-0.17995312012200002
ACH-000865,-0.219723623677
ACH-000866,-0.330967007636
ACH-000867,-0.19370232990800001
ACH-000869,-0.6966147171100001
ACH-000872,-0.631618755742
ACH-000873,-0.10043720224300001
ACH-000876,-0.262076850925
ACH-000878,0.137301866739
ACH-000880,-0.0497627831423
ACH-000881,-0.0289416784113
ACH-000882,-0.38109925490400004
ACH-000884,-0.289406977312
ACH-000885,-0.117054772691
ACH-000887,0.0029132024054600004
ACH-000888,-0.258477009356
ACH-000889,-0.26812706199999997
ACH-000890,-0.517784872996
ACH-000896,-0.38791136253499997
ACH-000898,-0.284160492594
ACH-000900,-0.37168900551600004
ACH-000901,-0.355396661797
ACH-000905,-0.07346371895760001
ACH-000906,-0.08051586570569999
ACH-000907,-0.213303716098
ACH-000910,-0.08150880527139999
ACH-000911,-0.23622574669799998
ACH-000912,-0.28144077688999997
ACH-000913,-0.33079255369000005
ACH-000915,-0.060543754983699995
ACH-000916,-0.366583700566
ACH-000917,-0.337567461694
ACH-000921,-0.280853354297
ACH-000924,-0.023296418054499998
ACH-000926,-0.196592017566
ACH-000928,-0.402596483421
ACH-000929,-0.575765942089
ACH-000932,-0.271877521133
ACH-000935,-0.41718190093
ACH-000936,0.0325853802504
ACH-000937,-0.11524955268100001
ACH-000938,-0.0472449850275
ACH-000939,0.224668001462
ACH-000941,-0.269042402945
ACH-000943,-0.210256705301
ACH-000946,-0.322870754374
ACH-000947,-0.306566877452
ACH-000948,-0.575038869016
ACH-000950,-0.259132533576
ACH-000953,-0.39510994904200003
ACH-000957,-0.2959935708
ACH-000958,-0.29447944250999997
ACH-000960,-0.308727586791
ACH-000963,0.0784108352032
ACH-000968,-0.421214457352
ACH-000969,-0.29213404673500004
ACH-000973,-0.154862503541
ACH-000974,-0.17997502776799998
ACH-000975,0.09940035107010001
ACH-000976,-0.42642153408600003
ACH-000978,0.162089214432
ACH-000980,-0.26067293621300003
ACH-000984,-0.356179351527
ACH-000986,-0.0445423199871
ACH-000988,-0.19929184976300002
ACH-000993,-0.19949512776099998
ACH-000994,-0.28423320774300004
ACH-000996,-0.39479107329400004
ACH-001001,-0.18684819747099998
ACH-001020,-0.192864139839
ACH-001028,0.0195473634627
ACH-001031,-0.316155874768
ACH-001038,-0.38660377097099996
ACH-001048,-0.037629313552099995
ACH-001050,-0.222538607628
ACH-001053,-0.199021030205
ACH-001054,-0.110982793842
ACH-001061,-0.216048785341
ACH-001067,-0.21226218847699999
ACH-001075,-0.371349828585
ACH-001096,-0.078335617125
ACH-001128,0.850513804236
ACH-001134,-0.26734279883400003
ACH-001151,-0.031023412209799997
ACH-001163,-0.00359320591262
ACH-001164,-0.0740869132648
ACH-001173,-0.308414015822
ACH-001183,-0.48379624737099997
ACH-001184,-0.33170885759700003
ACH-001190,-0.270706805163
ACH-001192,-0.22858164316399998
ACH-001193,-0.442992834278
ACH-001196,-0.17523770673099998
ACH-001197,-0.285361874556
ACH-001205,-0.20520372560699998
ACH-001211,0.045216223450999994
ACH-001212,0.0606400541319
ACH-001228,-0.160274294475
ACH-001232,-0.165683380627
ACH-001239,-0.126101573694
ACH-001274,0.004291921724429999
ACH-001275,-0.518530390771
ACH-001277,-0.24688283347399997
ACH-001278,0.0578715948199
ACH-001280,-0.14062997469900002
ACH-001283,-0.28474302007
ACH-001289,-0.215087907777
ACH-001295,-0.0792096976565
ACH-001300,-0.129308705749
ACH-001301,-0.22717224856499998
ACH-001302,-0.31658237290999997
ACH-001303,-0.201512259651
ACH-001306,0.168847082299
ACH-001318,-0.554524549404
ACH-001322,-0.36603814368500004
ACH-001328,-0.166278674062
ACH-001332,-0.539414539894
ACH-001333,-0.0477360215153
ACH-001336,-0.5898945721809999
ACH-001340,-0.355433311012
ACH-001346,-0.0739438847111
ACH-001353,-0.312720959564
ACH-001354,-0.318090089295
ACH-001367,-0.7424064204909999
ACH-001368,-0.416544991295
ACH-001374,-0.110485947665
ACH-001375,-0.06671546171630001
ACH-001377,0.0281501752232
ACH-001380,0.0838175684324
ACH-001391,-0.302447060223
ACH-001407,-0.22384615329500002
ACH-001408,-0.44697117053400004
ACH-001413,-0.243949016932
ACH-001430,-0.128123286774
ACH-001431,-0.39809392804
ACH-001450,-0.368742906749
ACH-001496,-0.27388473417
ACH-001500,-0.00122066626914
ACH-001521,-0.502613640032
ACH-001523,-0.0203387340164
ACH-001532,-0.238716838066
ACH-001536,-0.0480242043953
ACH-001550,0.18417444869199998
ACH-001552,-0.0434071756763
ACH-001554,-0.34365361587399995
ACH-001645,-0.26457719666499996
ACH-001654,-0.0950256168431
ACH-001715,-0.0929166090165
ACH-001735,-0.15031622914599999
ACH-001736,-0.468579084724
ACH-001737,-0.40841369582500003
ACH-001740,-0.101489357021
ACH-001745,-0.18098606019000002
ACH-001750,-0.355664807895
ACH-001765,-0.291428137041
ACH-001956,-0.175010171563
ACH-001957,-0.22653889457899998
