,STAB2 (55576)
ACH-000004,-0.11036529787499999
ACH-000007,0.187839025931
ACH-000009,-0.0126155080187
ACH-000011,0.150118128578
ACH-000012,0.140490699285
ACH-000013,0.12360810018400001
ACH-000014,-0.0298176437214
ACH-000015,-0.05341160013619999
ACH-000017,0.11911739098200001
ACH-000018,-0.18722264215300002
ACH-000019,-0.0649024043656
ACH-000021,-0.0205207238084
ACH-000022,-0.0208727611651
ACH-000025,0.100859384668
ACH-000028,0.133019711294
ACH-000030,0.143622888237
ACH-000035,0.011354717644499999
ACH-000036,-0.11248623509000001
ACH-000037,0.29954347262
ACH-000039,0.143606620563
ACH-000040,0.0697453193476
ACH-000041,0.25735510971299996
ACH-000042,0.04229653955019999
ACH-000045,0.233489393042
ACH-000047,0.107340027994
ACH-000052,0.194073744942
ACH-000053,0.0219945269868
ACH-000054,-0.0557954737138
ACH-000055,-0.12588341880999998
ACH-000060,-0.0366278813141
ACH-000067,0.220511473244
ACH-000070,0.17700347659200003
ACH-000075,0.160142383759
ACH-000078,0.25744259632399996
ACH-000082,-0.00681371251398
ACH-000085,0.133353474257
ACH-000086,0.0754961655436
ACH-000087,-0.0539896482371
ACH-000092,0.115555763181
ACH-000095,0.0810649241096
ACH-000097,0.0215999236883
ACH-000098,0.170393223954
ACH-000099,0.14872807042199998
ACH-000108,0.144191006624
ACH-000113,-0.10758227160900001
ACH-000115,-0.37637221473300003
ACH-000116,0.0501587792529
ACH-000118,0.09128634276010002
ACH-000120,0.128247787112
ACH-000123,0.129686238359
ACH-000127,-0.0292013701865
ACH-000128,-0.20156356187600002
ACH-000132,0.10852666556
ACH-000133,-0.128327254397
ACH-000137,-0.126240169358
ACH-000138,-0.0030174465047699997
ACH-000142,0.014363563979899999
ACH-000143,-0.0877719028738
ACH-000146,0.16878976240899998
ACH-000148,0.18188814349399998
ACH-000150,-0.0607338381731
ACH-000152,0.175837983054
ACH-000153,0.11624225131100001
ACH-000159,-0.08487005162830001
ACH-000160,0.17078033950100002
ACH-000163,-0.0158380248664
ACH-000167,0.0100257234791
ACH-000168,-0.08063703372639999
ACH-000169,0.07116978170260001
ACH-000178,-0.04172903724930001
ACH-000182,-0.0475129251776
ACH-000183,0.0128655883821
ACH-000188,0.177634353317
ACH-000189,0.169686755356
ACH-000190,0.0160152980085
ACH-000198,0.0799561467175
ACH-000204,-0.045176638425000006
ACH-000206,-0.14522170214500002
ACH-000207,0.035519168073699994
ACH-000211,0.00678619056599
ACH-000215,0.0709623649565
ACH-000221,0.131343379739
ACH-000222,0.053890294319400005
ACH-000223,0.112423272578
ACH-000226,-0.048364280627199996
ACH-000227,0.154667035728
ACH-000228,0.0153014751141
ACH-000231,-0.0739441479517
ACH-000232,-0.028233304277900002
ACH-000233,0.213161446921
ACH-000234,0.218542455238
ACH-000235,0.10305833438999999
ACH-000237,-0.0049461264876
ACH-000238,-0.0487243501051
ACH-000243,-0.0229938384923
ACH-000244,-0.433216599241
ACH-000246,0.105074885292
ACH-000248,-0.126460772694
ACH-000250,-0.0367070885545
ACH-000251,0.170324743512
ACH-000253,0.08629189042060001
ACH-000255,0.211859266655
ACH-000256,0.243152186179
ACH-000257,-0.265581549512
ACH-000258,-0.0128358544223
ACH-000259,-0.0400698723622
ACH-000260,0.00246266746171
ACH-000261,0.031921595115299996
ACH-000262,0.126506788238
ACH-000263,-0.23879448728500002
ACH-000264,0.07428061615889998
ACH-000265,0.138115181589
ACH-000266,-0.0156177934764
ACH-000272,0.0965313598328
ACH-000273,-0.08493403007780001
ACH-000274,0.0664043163098
ACH-000277,-0.232509261117
ACH-000278,-0.0431814563554
ACH-000279,0.227139073337
ACH-000280,0.033485486813500005
ACH-000281,0.07603667482030001
ACH-000288,-0.0922240265092
ACH-000291,0.0131844199177
ACH-000293,0.202904354018
ACH-000294,0.00104366913528
ACH-000295,0.132406022752
ACH-000296,-0.142149201137
ACH-000302,-0.011324833721200002
ACH-000304,0.5215046292750001
ACH-000307,0.0187044497167
ACH-000308,-0.0218821933282
ACH-000310,0.14320482000499998
ACH-000311,0.12325059443299999
ACH-000312,0.116511669045
ACH-000315,0.211030700733
ACH-000316,-0.219828512494
ACH-000317,0.31200453086
ACH-000318,-0.0635368202092
ACH-000319,0.023756319265099995
ACH-000320,0.0427517725618
ACH-000322,-0.094674488087
ACH-000323,-0.0396620601284
ACH-000324,-0.040686376248699994
ACH-000329,0.0595520680705
ACH-000330,-0.12371268156700001
ACH-000331,-0.038083501740099994
ACH-000332,0.0211453436934
ACH-000334,0.11752628389599999
ACH-000335,0.0159918000046
ACH-000336,-0.0629261850879
ACH-000337,0.210345107753
ACH-000339,-0.003938734585510001
ACH-000341,0.236400863482
ACH-000348,-0.16652284046399998
ACH-000350,0.223969357717
ACH-000352,0.0104535968438
ACH-000356,0.0164971533982
ACH-000361,0.0639810836864
ACH-000362,0.037614634800400004
ACH-000363,-0.06979472223689999
ACH-000364,-0.15066561532
ACH-000365,0.0890230649045
ACH-000366,0.047407995033
ACH-000368,-0.124542310889
ACH-000374,0.06526281123290001
ACH-000375,-0.10363280655899999
ACH-000376,-0.0179760722576
ACH-000381,0.193338986141
ACH-000383,-0.035413460616300005
ACH-000387,-0.106308753279
ACH-000389,0.045770434453600004
ACH-000390,0.011519522297799999
ACH-000393,0.0503824365749
ACH-000395,0.013657620412
ACH-000397,-0.0391243003589
ACH-000401,0.04370431289559999
ACH-000402,0.161777065041
ACH-000403,0.040854229499099996
ACH-000404,0.162966338367
ACH-000406,0.0047844120083999995
ACH-000407,0.10967314812899999
ACH-000408,0.229534586928
ACH-000410,-0.0414022202241
ACH-000411,0.0791002681199
ACH-000414,0.10773694862
ACH-000415,0.09318490562239999
ACH-000416,-0.0580512363277
ACH-000420,0.052702841653500004
ACH-000421,-0.061426227329500004
ACH-000424,-0.0573244023228
ACH-000425,0.078792771317
ACH-000426,0.0688761680372
ACH-000427,-0.040250685243199996
ACH-000433,0.021928977845400002
ACH-000436,-0.029520990856499996
ACH-000444,0.0742360721944
ACH-000445,0.0575914967249
ACH-000448,-0.0054297012063699995
ACH-000450,0.0820029989992
ACH-000452,-0.0897515315879
ACH-000454,-0.123108700625
ACH-000458,0.252915870262
ACH-000459,-0.134537597707
ACH-000460,0.147643726649
ACH-000461,-0.054186576717
ACH-000463,-0.10678822058199999
ACH-000464,-0.29727434836
ACH-000466,0.17421344468400002
ACH-000467,0.08684360549180001
ACH-000468,0.006699520124089999
ACH-000469,0.20744522975000002
ACH-000470,0.182369339005
ACH-000471,-0.040156256245699996
ACH-000472,0.0703145389764
ACH-000473,-0.145404505152
ACH-000475,0.029127176015300002
ACH-000476,-0.0770361926042
ACH-000477,-0.16983232372200002
ACH-000480,-0.07925539795230001
ACH-000481,-0.039249475700900004
ACH-000483,0.0866316399872
ACH-000484,0.0215726805767
ACH-000485,-0.0384804980446
ACH-000486,0.053757035231
ACH-000487,-0.0722239809495
ACH-000488,0.09228735660800001
ACH-000490,-0.07069899745739999
ACH-000491,-0.0189018040838
ACH-000495,0.24513276944600002
ACH-000496,0.07779893954210002
ACH-000499,0.12310909755
ACH-000500,0.24827041748300002
ACH-000502,0.059460351267099996
ACH-000503,0.0754122115701
ACH-000505,0.0766380682036
ACH-000507,-0.102918707389
ACH-000510,-0.048439048174
ACH-000511,0.12105531388
ACH-000512,0.0690340735288
ACH-000516,-0.007356690608279999
ACH-000517,-0.022224556944200002
ACH-000518,0.09051872066889999
ACH-000520,-0.032746381589200006
ACH-000521,0.277615798819
ACH-000522,0.049173040029499994
ACH-000524,0.043959379408599994
ACH-000527,-0.016377433563299997
ACH-000528,-0.00502227267012
ACH-000537,0.156909357965
ACH-000541,-0.061599567590500004
ACH-000542,0.0472524783834
ACH-000544,-0.111990313843
ACH-000545,0.08611981022460001
ACH-000547,0.0328150541099
ACH-000548,0.172966714051
ACH-000549,-0.12811390732
ACH-000550,-0.076143195843
ACH-000552,-0.0838274051409
ACH-000556,0.0334577174407
ACH-000557,-0.0345653260433
ACH-000570,-0.159004073444
ACH-000571,-0.0319471891199
ACH-000573,0.193236315556
ACH-000576,0.0483523506697
ACH-000580,0.108659100351
ACH-000584,-0.0383380602905
ACH-000585,0.07283407771730001
ACH-000588,0.291213661228
ACH-000589,-0.0685643026325
ACH-000591,0.120151020656
ACH-000593,0.0583669962241
ACH-000600,0.125681364283
ACH-000601,-0.006731049306689999
ACH-000604,0.11389661824200001
ACH-000605,-0.0470430425172
ACH-000606,-0.10451464214600001
ACH-000608,0.00439902729025
ACH-000614,0.196395508774
ACH-000616,0.056151716365400006
ACH-000618,0.0144588218395
ACH-000619,0.0656571810041
ACH-000620,0.08086244675710001
