,ACR (49)
ACH-000522,-0.0497935124999
ACH-000524,-0.328134233335
ACH-000527,-0.33282108246
ACH-000528,-0.12388591000299999
ACH-000537,-0.0551833756659
ACH-000541,-0.124728408433
ACH-000542,-0.20544250315499998
ACH-000544,-0.263540962216
ACH-000545,-0.040389015075
ACH-000547,-0.322061649751
ACH-000548,-0.242599236217
ACH-000549,-0.158083886978
ACH-000550,-0.227736780735
ACH-000552,-0.162120274966
ACH-000556,-0.38284045287100005
ACH-000557,-0.290549603729
ACH-000570,-0.22543994445300003
ACH-000571,-0.37800178817100005
ACH-000573,-0.05839659834980001
ACH-000576,-0.06086106109
ACH-000580,-0.240158893845
ACH-000584,0.0195400656251
ACH-000585,-0.148026736205
ACH-000588,-0.21533983341600002
ACH-000589,-0.062174347725900005
ACH-000591,-0.475778358118
ACH-000593,-0.0844683551477
ACH-000600,-0.297570787728
ACH-000601,-0.436330746171
ACH-000604,-0.19975799366099997
ACH-000605,-0.122574148629
ACH-000606,-0.0785246837684
ACH-000608,-0.421025127285
ACH-000614,-0.109601267951
ACH-000616,0.04918966212169999
ACH-000618,-0.169229283426
ACH-000619,-0.278964982035
ACH-000620,-0.114073707873
ACH-000621,-0.22382464178000003
ACH-000622,-0.09998872146960001
ACH-000623,-0.515823916088
ACH-000624,-0.07470363986060001
ACH-000627,-0.186286861263
ACH-000630,-0.10469050011
ACH-000632,-0.2524362969
ACH-000633,-0.30800875764400004
ACH-000637,0.036031285192199995
ACH-000638,0.0441777691319
ACH-000646,-0.610038634547
ACH-000647,-0.0866305249157
ACH-000648,-0.0454890653472
ACH-000649,-0.0678069940609
ACH-000651,-0.061248354026800005
ACH-000652,-0.129366066437
ACH-000653,0.0848849639624
ACH-000657,-0.259615631351
ACH-000658,-0.202657544145
ACH-000661,0.00700487033531
ACH-000662,-0.035083270749
ACH-000663,-0.20372540963799998
ACH-000665,-0.11658119902000001
ACH-000671,-0.0244055871727
ACH-000673,-0.32399952127099996
ACH-000676,-0.05069856712169999
ACH-000677,-0.271541133056
ACH-000681,-0.290703570721
ACH-000682,-0.304432920183
ACH-000683,-0.14835318147
ACH-000684,-0.1832911045
ACH-000688,-0.229719093332
ACH-000693,-0.185172966393
ACH-000694,-0.18551556970400002
ACH-000695,-0.253636543025
ACH-000696,-0.0943703563988
ACH-000697,-0.0961859386587
ACH-000699,-0.107127259625
ACH-000701,-0.399318395507
ACH-000706,-0.155841866987
ACH-000711,-0.111519007317
ACH-000713,-0.11881617766699999
ACH-000714,-0.0652472141023
ACH-000718,-0.027242476367599997
ACH-000720,-0.183262156496
ACH-000721,-0.24778577894900003
ACH-000724,-0.0530099508531
ACH-000725,-0.113026943799
ACH-000732,0.274118667983
ACH-000734,-0.196139893825
ACH-000735,-0.267879882829
ACH-000736,0.07723599996960001
ACH-000738,-0.0567414956595
ACH-000746,-0.0404351474588
ACH-000747,-0.10651656235
ACH-000748,-0.152592866356
ACH-000753,-0.04087405494119999
ACH-000756,-0.367973163237
ACH-000757,-0.043389273548099995
ACH-000758,0.020066247782599998
ACH-000760,-0.098368685986
ACH-000763,0.114897558074
ACH-000764,-0.0685908960611
ACH-000765,0.0270574779763
ACH-000766,-0.0619309832663
ACH-000767,-0.0456466331984
ACH-000768,0.053412756647100004
ACH-000769,-0.12848789171299999
ACH-000770,-0.0810324537267
ACH-000771,-0.17736183600400002
ACH-000773,-0.26781331826
ACH-000776,-0.217620388738
ACH-000777,-0.183729557416
ACH-000778,-0.0310043039512
ACH-000781,-0.164158798817
ACH-000782,-0.316499124834
ACH-000783,-0.33584864800700004
ACH-000784,-0.174410031039
ACH-000785,-0.198545125602
ACH-000787,-0.21540609344
ACH-000788,-0.0722501483777
ACH-000791,0.125813474995
ACH-000792,-0.101641543817
ACH-000794,-0.0605497737201
ACH-000796,0.0531544657828
ACH-000799,-0.09940200682119998
ACH-000800,-0.260795440271
ACH-000802,-0.31700018174899997
ACH-000804,-0.046068811378699996
ACH-000805,-0.326371937386
ACH-000809,-0.26200016730000003
ACH-000810,-0.120386960505
ACH-000811,-0.272363667557
ACH-000817,-0.208455062359
ACH-000819,-0.310328823907
ACH-000820,-0.0749085094625
ACH-000821,-0.26774682411
ACH-000822,-0.07756066557180001
ACH-000823,-0.143250838657
ACH-000824,-0.20189329069200002
ACH-000827,-0.122811186831
ACH-000829,-0.0965407096943
ACH-000831,-0.09250121994470001
ACH-000832,-0.0350816722299
ACH-000833,-0.0350859764252
ACH-000834,-0.265305889395
ACH-000835,-0.159112863113
ACH-000836,-0.040669720739099996
ACH-000837,-0.0287830345168
ACH-000838,-0.163983431127
ACH-000839,-0.286976250487
ACH-000840,-0.011163194508799998
ACH-000841,-0.11295820523700001
ACH-000843,-0.09878781516280001
ACH-000846,0.05790316983680001
ACH-000847,-0.129203957634
ACH-000848,-0.121748876312
ACH-000849,-0.13979245900999998
ACH-000851,-0.0634912210644
ACH-000855,0.024747047697
ACH-000856,-0.476547973097
ACH-000858,-0.22020417494300001
ACH-000859,-0.163454619083
ACH-000861,0.00440039506658
ACH-000862,-0.118561446808
ACH-000865,-0.130624393881
ACH-000866,-0.0483305982912
ACH-000867,-0.119819422077
ACH-000869,-0.169162932671
ACH-000872,-0.227757569435
ACH-000873,-0.19650738560199998
ACH-000876,-0.055260877839900004
ACH-000878,-0.10836717465500001
ACH-000880,-0.313932994992
ACH-000881,-0.186113691556
ACH-000882,-0.160050862685
ACH-000884,-0.219496498562
ACH-000885,-0.482599788992
ACH-000887,-0.134344568923
ACH-000888,-0.20560888499299998
ACH-000889,-0.173190956735
ACH-000890,-0.028578767301500003
ACH-000896,-0.17010703898899998
ACH-000898,-0.143378211653
ACH-000900,-0.0190935705469
ACH-000901,-0.19281987524099997
ACH-000905,0.0370592929245
ACH-000906,-0.19655402976300002
ACH-000907,-0.365512720424
ACH-000910,-0.16080701344
ACH-000911,-0.0516160436971
ACH-000912,-0.0771384273242
ACH-000913,-0.28627355961
ACH-000915,-0.0185334555601
ACH-000916,0.125645925975
ACH-000917,-0.181002423523
ACH-000921,-0.12154822708900001
ACH-000924,-0.0563792091424
ACH-000926,-0.141148644263
ACH-000928,-0.300125917193
ACH-000929,-0.251993918088
ACH-000932,-0.316145550837
ACH-000935,0.027481751885500002
ACH-000936,-0.364850135198
ACH-000937,-0.313617672526
ACH-000938,0.13190699169700001
ACH-000939,-0.308567111489
ACH-000941,-0.19320966318500002
ACH-000943,-0.136992972168
ACH-000946,-0.16064251938899998
ACH-000947,-0.435344019827
ACH-000948,-0.232639500194
ACH-000950,-0.10177265489199999
ACH-000953,-0.0297199340815
ACH-000957,-0.315229298076
ACH-000958,0.0740891538556
ACH-000960,-0.162041011629
ACH-000963,0.073181585101
ACH-000968,-0.210671926001
ACH-000969,-0.045611266684
ACH-000973,-0.11321171705199999
ACH-000974,-0.284489686974
ACH-000975,-0.0217463190842
ACH-000976,0.0050307740350399996
ACH-000978,-0.150493139874
ACH-000980,-0.245635208384
ACH-000984,-0.027705324574599996
ACH-000986,-0.152961127795
ACH-000988,0.007512144678879999
ACH-000993,-0.277343085508
ACH-000994,-0.26218514338599996
ACH-000996,-0.0110473987898
ACH-001001,0.022803007544
ACH-001020,-0.33937108990599996
ACH-001028,-0.139798265763
ACH-001031,-0.25828675751200003
ACH-001038,-0.0748662293124
ACH-001048,-0.20295411054600002
ACH-001050,-0.152954026276
ACH-001053,-0.104534739674
ACH-001054,-0.17090584716899998
ACH-001061,-0.143886652004
ACH-001067,-0.253596704258
ACH-001075,-0.0905959344641
ACH-001096,-0.159205584559
ACH-001128,-0.227268879409
ACH-001134,0.0530461403178
ACH-001151,0.0126038441127
ACH-001163,-0.301218054913
ACH-001164,-0.137117793139
ACH-001173,-0.15262679531
ACH-001183,-0.225096828084
ACH-001184,-0.43222335136000006
ACH-001190,-0.108789675331
ACH-001192,-0.21525729984900002
ACH-001193,-0.23721241933899997
ACH-001196,-0.499942704088
ACH-001197,-0.046323896914999996
ACH-001205,0.006083237494880001
ACH-001211,-0.198795797156
ACH-001212,-0.116912158536
ACH-001228,-0.444893865691
ACH-001232,-0.134406510986
ACH-001239,-0.214449041
ACH-001274,-0.265341446558
ACH-001275,-0.30109193317099997
ACH-001277,-0.19970783643599999
ACH-001278,-0.291757665581
ACH-001280,-0.493696217536
ACH-001283,-0.151272185185
ACH-001289,-0.0638780806489
ACH-001295,-0.313147979177
ACH-001300,-0.457084339202
ACH-001301,-0.276060577555
ACH-001302,-0.221369565119
ACH-001303,-0.317527378131
ACH-001306,-0.14246904570900001
ACH-001318,0.0182721053879
ACH-001322,-0.05926254841919999
ACH-001328,-0.33788068473800004
ACH-001332,-0.060289935299500004
ACH-001333,-0.170024339607
ACH-001336,-0.267614225742
ACH-001340,-0.20402896104499998
ACH-001346,-0.178895824589
ACH-001353,-0.202349396894
ACH-001354,-0.406108336892
ACH-001367,-0.320592716715
ACH-001368,-0.101112831804
ACH-001374,-0.26790242122499996
ACH-001375,-0.20324760197500003
ACH-001377,-0.290838631197
ACH-001380,0.0101224696578
ACH-001391,-0.0198433537053
ACH-001407,-0.218980381405
ACH-001408,-0.19394884469700002
ACH-001413,-0.015099491312500001
ACH-001430,0.04642246392419999
ACH-001431,0.0281777196428
ACH-001450,-0.515025667649
ACH-001496,-0.0638924130758
ACH-001500,-0.16552018064500001
ACH-001521,-0.65329434323
ACH-001523,0.03530053039619999
ACH-001532,-0.304988546145
ACH-001536,-0.204110429361
ACH-001550,-0.041836218780000003
ACH-001552,0.02528604327
ACH-001554,-0.227384831408
ACH-001645,-0.317261791045
ACH-001654,-0.372270348865
ACH-001715,0.028882687424699998
ACH-001735,-0.168260279767
ACH-001736,-0.00199008036883
ACH-001737,0.24989877937
ACH-001740,-0.166089009739
ACH-001745,-0.197206583558
ACH-001750,-0.16576657508099998
ACH-001765,-0.0190714845889
ACH-001956,-0.0621856836857
ACH-001957,-0.253828671429
