,HVCN1 (84329)
ACH-000279,-0.249581995609
ACH-000280,-0.189646803043
ACH-000281,-0.297561608248
ACH-000288,-0.210729922207
ACH-000291,-0.0383330969014
ACH-000293,-0.312042722134
ACH-000294,-0.396099000696
ACH-000295,-0.36516499331
ACH-000296,0.0028005095666199997
ACH-000302,-0.278647322317
ACH-000304,-0.189562717553
ACH-000307,-0.09151079956119999
ACH-000308,-0.14104096934000002
ACH-000310,0.020610700067499998
ACH-000311,0.111036291755
ACH-000312,-0.0574952883875
ACH-000315,-0.153866127281
ACH-000316,0.005221962368729999
ACH-000317,0.0958034097801
ACH-000318,-0.159383050588
ACH-000319,-0.12776702355699998
ACH-000320,0.18517044765700003
ACH-000322,0.0537367553886
ACH-000323,-0.20282184942
ACH-000324,-0.192914118972
ACH-000329,-0.14869757457
ACH-000330,-0.132225394193
ACH-000331,-0.293098554798
ACH-000332,-0.110500440386
ACH-000334,-0.251740966257
ACH-000335,0.045503289421300004
ACH-000336,-0.058097798272400004
ACH-000337,-0.34923840169299997
ACH-000339,-0.152669485322
ACH-000341,-0.20487588413199997
ACH-000348,-0.126874011656
ACH-000350,-0.22658254641
ACH-000352,-0.126948143248
ACH-000356,-0.107862785933
ACH-000361,-0.255915011911
ACH-000362,-0.159229692234
ACH-000363,-0.0117213322105
ACH-000364,-0.11316318119
ACH-000365,-0.150522628158
ACH-000366,-0.145706621625
ACH-000368,-0.31228341177200003
ACH-000374,-0.17857141275199997
ACH-000375,-0.224492609582
ACH-000376,-0.142895624339
ACH-000381,-0.101949974087
ACH-000383,-0.193736771769
ACH-000387,-0.212548978459
ACH-000389,-0.17877350750999998
ACH-000390,-0.0690467811064
ACH-000393,-0.21201484873799997
ACH-000395,-0.261046406218
ACH-000397,-0.31949559553
ACH-000401,-0.357175835924
ACH-000402,-0.33017828117
ACH-000403,-0.150375398531
ACH-000404,-0.257205373206
ACH-000406,-0.19496828205299999
ACH-000407,-0.292768674628
ACH-000408,-0.011992879530200002
ACH-000410,-0.142671089935
ACH-000411,-0.160148977199
ACH-000414,-0.13696601839400002
ACH-000415,-0.0922727933932
ACH-000416,-0.244694302892
ACH-000420,-0.072381744494
ACH-000421,-0.304441564245
ACH-000424,-0.25301163076
ACH-000425,-0.221293620679
ACH-000426,-0.300316428608
ACH-000427,-0.212516931787
ACH-000433,-0.23460874239
ACH-000436,-0.303694789952
ACH-000444,-0.07337473385919999
ACH-000445,-0.180026045596
ACH-000448,-0.207713566477
ACH-000450,-0.48656154389399997
ACH-000452,-0.24065422458799998
ACH-000454,-0.306717022201
ACH-000458,-0.16966513556899998
ACH-000459,-0.0941390737878
ACH-000460,-0.24081512151
ACH-000461,-0.18756662589099998
ACH-000463,-0.0303940036912
ACH-000464,-0.23122280551399998
ACH-000466,-0.28395721874
ACH-000467,-0.26792794703
ACH-000468,-0.173517008825
ACH-000469,-0.12039516779300001
ACH-000470,-0.21749176725699998
ACH-000471,-0.0321542247001
ACH-000472,-0.20506227091200002
ACH-000473,-0.22303181453899998
ACH-000475,-0.177613397225
ACH-000476,-0.259788175448
ACH-000477,-0.504294568359
ACH-000480,-0.210018121861
ACH-000481,-0.261993833053
ACH-000483,-0.323513124269
ACH-000484,0.07376545342119999
ACH-000485,-0.0878134466725
ACH-000486,-0.17874505612999997
ACH-000487,-0.237904196908
ACH-000488,-0.229119182685
ACH-000490,-0.215732984335
ACH-000491,-0.187332338474
ACH-000495,-0.24721565930599998
ACH-000496,-0.17381043252
ACH-000499,-0.27065105155499997
ACH-000500,0.009113382337670001
ACH-000502,-0.0634128143799
ACH-000503,-0.11302583474099999
ACH-000505,-0.126202130983
ACH-000507,-0.168992735702
ACH-000510,-0.17156180243799998
ACH-000511,-0.149885721963
ACH-000512,0.11558958868699999
ACH-000516,-0.24000228989300001
ACH-000517,-0.182904665639
ACH-000518,-0.359455210843
ACH-000520,-0.224076913681
ACH-000521,-0.0638565538938
ACH-000522,-0.177547826244
ACH-000524,-0.11766570066299999
ACH-000527,-0.144668736615
ACH-000528,-0.182922061476
ACH-000537,-0.184861823955
ACH-000541,0.0038534046493200005
ACH-000542,-0.213669844223
ACH-000544,-0.0524064071801
ACH-000545,-0.185461088075
ACH-000547,-0.14733634125199999
ACH-000548,-0.122319984802
ACH-000549,-0.155848871353
ACH-000550,-0.250949856134
ACH-000552,-0.07956022173560001
ACH-000556,-0.0803682855355
ACH-000557,-0.00864528825708
ACH-000570,-0.138533108027
ACH-000571,-0.229468241334
ACH-000573,-0.123151512029
ACH-000576,-0.162621751032
ACH-000580,-0.0460949705954
ACH-000584,-0.138467117753
ACH-000585,-0.186769538701
ACH-000588,-0.010159766524299998
ACH-000589,-0.129222776148
ACH-000591,-0.413658942331
ACH-000593,-0.187547998679
ACH-000600,-0.112276283441
ACH-000601,-0.0523395814276
ACH-000604,-0.05585080736830001
ACH-000605,-0.225401561926
ACH-000606,-0.30962659905400003
ACH-000608,-0.28151320927900003
ACH-000614,-0.21605132085999998
ACH-000616,-0.05054338495709999
ACH-000618,-0.11244813192299999
ACH-000619,-0.0953669372755
ACH-000620,-0.22398656048
ACH-000621,-0.058568188815099995
ACH-000622,-0.11323633187999999
ACH-000623,-0.0746356691727
ACH-000624,-0.0859777817884
ACH-000627,-0.13180657044000002
ACH-000630,-0.122008557749
ACH-000632,-0.11653705699000001
ACH-000633,-0.15370134822
ACH-000637,-0.154248250875
ACH-000638,-0.11704396460699999
ACH-000646,-0.20227004016800001
ACH-000647,-0.185199016468
ACH-000648,-0.119989062229
ACH-000649,-0.167483308018
ACH-000651,-0.21461344890200001
ACH-000652,-0.09443810441
ACH-000653,0.016686588848200002
ACH-000657,-0.09008721027960001
ACH-000658,-0.05004302682490001
ACH-000661,0.13176291199
ACH-000662,-0.236780995947
ACH-000663,-0.215058258425
ACH-000665,-0.10001773243699999
ACH-000671,0.0382868016916
ACH-000673,-0.120125701082
ACH-000676,-0.275454850625
ACH-000677,-0.250548606533
ACH-000681,-0.05486642959099999
ACH-000682,-0.210609829531
ACH-000683,-0.18947189642700002
ACH-000684,-0.169063101367
ACH-000688,-0.27850585547
ACH-000693,-0.15130356965
ACH-000694,-0.257354362027
ACH-000695,0.00869914573515
ACH-000696,-0.241054367677
ACH-000697,-0.191892300491
ACH-000699,-0.17008620273699998
ACH-000701,-0.474818058341
ACH-000706,-0.20546168204
ACH-000711,-0.129898463479
ACH-000713,-0.045695044046800005
ACH-000714,-0.25448586092799996
ACH-000718,-0.154820779143
ACH-000720,-0.130467068281
ACH-000721,-0.143110340034
ACH-000724,-0.266305559072
ACH-000725,0.037212190902199994
ACH-000732,-0.25529668876899997
ACH-000734,-0.15902753888
ACH-000735,-0.202296018429
ACH-000736,-0.186318333855
ACH-000738,-0.151314119299
ACH-000746,-0.197841233836
ACH-000747,-0.330608134463
ACH-000748,-0.0572319099689
ACH-000753,-0.170436314985
ACH-000756,-0.07445658529739999
ACH-000757,-0.213515484009
ACH-000758,-0.175445587851
ACH-000760,-0.19491415915600002
ACH-000763,-0.08531015671910001
ACH-000764,-0.13614033656400001
ACH-000765,-0.202347349273
ACH-000766,-0.179511274736
ACH-000767,-0.201271758693
ACH-000768,-0.39089719760499997
ACH-000769,-0.309102036086
ACH-000770,-0.16583416327199998
ACH-000771,-0.161983515799
ACH-000773,0.005230764457739999
ACH-000776,-0.364520793071
ACH-000777,-0.165143311919
ACH-000778,0.011399431596899998
ACH-000781,-0.10959906537999999
ACH-000782,-0.163799314846
ACH-000783,-0.16591272667999998
ACH-000784,-0.236432874191
ACH-000785,-0.08622684771439999
ACH-000787,-0.182530727574
ACH-000788,-0.184690032093
ACH-000791,-0.0138168947799
ACH-000792,-0.286473274384
ACH-000794,-0.151246202149
ACH-000796,-0.27636753809799997
ACH-000799,-0.025846826492400003
ACH-000800,-0.420554078561
ACH-000802,-0.17748373946499998
ACH-000804,-0.10431034499399999
ACH-000805,-0.229917179947
ACH-000809,-0.252273372683
ACH-000810,0.09085559720619998
ACH-000811,-0.19337779847
ACH-000817,-0.347051763941
ACH-000819,-0.21749580937100002
ACH-000820,0.0281324917514
ACH-000821,-0.0923168179844
ACH-000822,-0.159706303977
ACH-000823,-0.305192615708
ACH-000824,-0.220705734388
ACH-000827,-0.113424224048
ACH-000829,-0.38791042520400004
ACH-000831,-0.194738631365
ACH-000832,-0.248922467626
ACH-000833,-0.1776818323
ACH-000834,-0.236555775262
ACH-000835,-0.12290723420800001
ACH-000836,-0.046161107252799996
ACH-000837,-0.103516659693
ACH-000838,-0.0266183780192
ACH-000839,-0.142749283059
ACH-000840,-0.36214298513000004
ACH-000841,-0.14904820276900002
ACH-000843,0.09020121842319999
ACH-000846,-0.149318512767
ACH-000847,-0.238508172633
ACH-000848,-0.173730967798
ACH-000849,-0.18629438035999998
ACH-000851,-0.10173331148499999
ACH-000855,-0.09520769279130001
ACH-000856,-0.22423865843199997
ACH-000858,-0.114006767423
ACH-000859,-0.015558051724700001
ACH-000861,-0.15341730987500002
ACH-000862,-0.0880418755699
ACH-000865,-0.178668474509
ACH-000866,-0.13621151701099998
ACH-000867,-0.103554482543
ACH-000869,-0.16710106179300002
ACH-000872,-0.119801684022
ACH-000873,-0.193176464687
ACH-000876,-0.044994760399
ACH-000878,-0.38334633351499997
ACH-000880,-0.193557839031
ACH-000881,-0.053120989132500004
ACH-000882,-0.18656527682100002
ACH-000884,-0.166649068452
ACH-000885,-0.17028632915300002
ACH-000887,-0.227278784626
ACH-000888,-0.09261609707080001
ACH-000889,-0.29278319047400003
ACH-000890,0.0160168859716
ACH-000896,-0.33452277950599996
ACH-000898,-0.16407986165
ACH-000900,-0.22754793409899998
ACH-000901,-0.172314829182
ACH-000905,-0.147062696949
ACH-000906,-0.296635638962
ACH-000907,-0.12349201249500001
ACH-000910,-0.151467456265
ACH-000911,-0.0577185179069
ACH-000912,-0.109192192218
ACH-000913,-0.199640567154
ACH-000915,0.0287804115178
ACH-000916,-0.267190474327
ACH-000917,-0.23716884257800003
ACH-000921,-0.32960228121999996
ACH-000924,-0.17091111240600002
ACH-000926,-0.09611890857310001
ACH-000928,0.08734941563960001
ACH-000929,-0.399955649092
ACH-000932,-0.139071503143
ACH-000935,-0.120013203001
ACH-000936,-0.0306487847455
ACH-000937,-0.190582666264
ACH-000938,-0.036910835031599996
ACH-000939,-0.163750203659
ACH-000941,-0.09499226067230002
ACH-000943,-0.132430894602
ACH-000946,-0.268758790726
ACH-000947,-0.162511197105
ACH-000948,-0.13184196410399998
ACH-000950,-0.378045729226
ACH-000953,-0.305517888019
ACH-000957,-0.13450876834
ACH-000958,0.0468577066524
ACH-000960,-0.113917686132
ACH-000963,-0.181337992273
ACH-000968,-0.17326223537000002
ACH-000969,-0.10768369150800002
ACH-000973,-0.0757149200055
ACH-000974,-0.12402061892300001
ACH-000975,-0.271137323778
ACH-000976,-0.159734445298
ACH-000978,0.0439284020632
ACH-000980,-0.16911522645100002
ACH-000984,-0.302514703215
ACH-000986,-0.0641249985024
ACH-000988,-0.18022529948199997
ACH-000993,-0.17646957764199997
ACH-000994,-0.163800853442
ACH-000996,-0.0107835472777
ACH-001001,-0.177758228022
ACH-001020,0.133551285936
ACH-001028,-0.21759930084600002
ACH-001031,-0.190070474747
ACH-001038,-0.267663822356
ACH-001048,-0.0559513622298
ACH-001050,-0.09952034765550001
ACH-001053,-0.39065821710799997
ACH-001054,-0.14510191076
ACH-001061,-0.24330526533799998
ACH-001067,-0.226279373621
ACH-001075,-0.281841983858
ACH-001096,-0.049823040319800005
ACH-001128,-0.18771427021499998
ACH-001134,0.0924067848257
ACH-001151,-0.20046494820900002
ACH-001163,-0.171248852762
ACH-001164,-0.0360272430087
ACH-001173,-0.213054324263
ACH-001183,-0.0607176056562
ACH-001184,0.0147972098924
ACH-001190,-0.232671346437
ACH-001192,-0.0239004445136
ACH-001193,-0.147145577945
ACH-001196,-0.08521454458799999
ACH-001197,-0.135247981231
ACH-001205,-0.345215303275
ACH-001211,-0.220934258188
ACH-001212,0.111778775109
ACH-001228,-0.26424788313
ACH-001232,-0.22687155652600002
ACH-001239,-0.194766497801
ACH-001274,-0.22563100535
ACH-001275,-0.13118166619000002
ACH-001277,-0.323733542359
ACH-001278,-0.341575297336
ACH-001280,-0.33196025237
ACH-001283,-0.159802337995
ACH-001289,-0.156445871412
ACH-001295,-0.117724587914
ACH-001300,-0.324131723667
ACH-001301,-0.21463436212099998
ACH-001302,-0.48845191598300003
ACH-001303,-0.141422788126
ACH-001306,-0.236083708102
ACH-001318,-0.234360344399
ACH-001322,-0.251985239333
ACH-001328,-0.195490758913
ACH-001332,-0.22497820536200003
ACH-001333,-0.281917965632
ACH-001336,-0.17290939388
ACH-001340,-0.0636633137352
ACH-001346,-0.12176795176699999
ACH-001353,-0.168648542166
ACH-001354,-0.103155068089
ACH-001367,-0.187887181891
ACH-001368,-0.144770778775
ACH-001374,0.194002173254
ACH-001375,-0.0597884043255
ACH-001377,-0.177262931521
ACH-001380,-0.104075298261
ACH-001391,-0.0540791076068
ACH-001407,-0.26054357089200003
ACH-001408,-0.101301782182
ACH-001413,-0.109562216262
ACH-001430,-0.183995421134
ACH-001431,-0.236807720441
ACH-001450,0.0245559397836
ACH-001496,-0.056736373481
ACH-001500,-0.171347165792
ACH-001521,-0.13652406341099999
ACH-001523,-0.116065676884
ACH-001532,-0.202040219876
ACH-001536,-0.05659689303069999
ACH-001550,-0.23807712093299999
ACH-001552,-0.12475351205499999
ACH-001554,-0.12768535975700002
ACH-001645,-0.173458677395
ACH-001654,-0.241642181136
ACH-001715,-0.17109746365200001
ACH-001735,-0.16005793825099998
ACH-001736,-0.0790361017811
ACH-001737,-0.223268284185
ACH-001740,-0.436924480927
ACH-001745,-0.285950708896
ACH-001750,-0.28763868313200003
ACH-001765,-0.262994969129
ACH-001956,-0.0758080152225
ACH-001957,-0.310921622623
