,RANGRF (29098)
ACH-000227,0.08433773108960001
ACH-000228,0.0160045651111
ACH-000231,-0.157238163086
ACH-000232,0.023830095221299998
ACH-000233,0.0525707561937
ACH-000234,-0.0912186370709
ACH-000235,-0.217051776562
ACH-000237,-0.0288276532242
ACH-000238,-0.160363595335
ACH-000243,-0.014892052961299999
ACH-000244,-0.279152172612
ACH-000246,0.0228501925076
ACH-000248,-0.117920367127
ACH-000250,-0.130254166798
ACH-000251,-0.139704788254
ACH-000253,-0.0902923120961
ACH-000255,0.0562607753337
ACH-000256,-0.166867215461
ACH-000257,0.044491453532800006
ACH-000258,-0.204042085614
ACH-000259,-0.0671110095287
ACH-000260,-0.121271168689
ACH-000261,-0.152609606969
ACH-000262,0.059110540529699995
ACH-000263,-0.22874930172
ACH-000264,-0.246215179452
ACH-000265,-0.168441642282
ACH-000266,-0.100827318037
ACH-000272,-0.10591160300100001
ACH-000273,-0.0033036692993600003
ACH-000274,-0.11282370239600001
ACH-000277,-0.08007879613669999
ACH-000278,-0.129112037704
ACH-000279,-0.270380059817
ACH-000280,-0.226450398039
ACH-000281,-0.2085528117
ACH-000288,-0.296145028604
ACH-000291,-0.0615541017176
ACH-000293,0.052122477956999994
ACH-000294,-0.0442244046138
ACH-000295,-0.025162226851599998
ACH-000296,-0.0576777717131
ACH-000302,-0.206487573528
ACH-000304,-0.152831254769
ACH-000307,-0.0805532728985
ACH-000308,-0.035296281797699995
ACH-000310,0.13327483683
ACH-000311,-0.0925946618348
ACH-000312,-0.08363708980989999
ACH-000315,0.00115464908159
ACH-000316,-0.0427002570843
ACH-000317,0.40391289628700006
ACH-000318,-0.320670232589
ACH-000319,-0.342542177566
ACH-000320,-0.20253219419399998
ACH-000322,-0.111643950067
ACH-000323,-0.217680516621
ACH-000324,-0.061380573587
ACH-000329,-0.0469634424632
ACH-000330,-0.0670887594944
ACH-000331,-0.172700228867
ACH-000332,-0.08488895260119998
ACH-000334,-0.162327326891
ACH-000335,-0.140301113042
ACH-000336,-0.456318158903
ACH-000337,-0.0313123771886
ACH-000339,-0.215309955566
ACH-000341,0.180934375119
ACH-000348,-0.213307703072
ACH-000350,-0.162541845303
ACH-000352,-0.0944554701028
ACH-000356,0.0638209570129
ACH-000361,-0.134616572313
ACH-000362,-0.243155593521
ACH-000363,-0.143475755571
ACH-000364,-0.168342405029
ACH-000365,-0.0759961359101
ACH-000366,-0.10010399861300001
ACH-000368,-0.0031971996526600002
ACH-000374,-0.107072351332
ACH-000375,-0.12213062638399999
ACH-000376,-0.125864578215
ACH-000381,-0.123666896712
ACH-000383,-0.192408696955
ACH-000387,-0.19707203887400002
ACH-000389,-0.09150402129219999
ACH-000390,-0.0397619865178
ACH-000393,0.0046354406552499994
ACH-000395,-0.012912021234299999
ACH-000397,-0.127707129142
ACH-000401,0.07542761957449999
ACH-000402,-0.49573411652500005
ACH-000403,-0.168735650618
ACH-000404,0.39776619603200003
ACH-000406,-0.102340329918
ACH-000407,0.09022063748510001
ACH-000408,-0.00902002311124
ACH-000410,-0.0567057499683
ACH-000411,0.09926467813539999
ACH-000414,-0.0104790869806
ACH-000415,-0.137404586159
ACH-000416,-0.045587044150099995
ACH-000420,0.0458284680556
ACH-000421,-0.139109895631
ACH-000424,-0.09515233311969999
ACH-000425,0.12473072923100001
ACH-000426,-0.042745266306699996
ACH-000427,0.0399003761399
ACH-000433,-0.254507535008
ACH-000436,-0.0587396489116
ACH-000444,-0.140126537073
ACH-000445,-0.30419962828499997
ACH-000448,-0.254337003085
ACH-000450,0.40601617986999994
ACH-000452,0.0641706600856
ACH-000454,-0.395955879447
ACH-000458,-0.14816865683
ACH-000459,0.100595032575
ACH-000460,-0.0902930562113
ACH-000461,0.0382854714696
ACH-000463,-0.167736671291
ACH-000464,-0.299839484013
ACH-000466,-0.272122305742
ACH-000467,0.0900975881338
ACH-000468,-0.08685285285060002
ACH-000469,-0.192180714357
ACH-000470,-0.20699574783799998
ACH-000471,-0.130658726115
ACH-000472,-0.151950270935
ACH-000473,-0.177930296518
ACH-000475,-0.159316704422
ACH-000476,-0.310717183005
ACH-000477,-0.0411474937107
ACH-000480,-0.187215213266
ACH-000481,-0.304306242834
ACH-000483,0.0705924368629
ACH-000484,0.09045639816670001
ACH-000485,0.122080571206
ACH-000486,-0.0330569770473
ACH-000487,-0.09745925817630001
ACH-000488,-0.0188588350557
ACH-000490,-0.145073959699
ACH-000491,-0.146556947109
ACH-000495,0.140508466059
ACH-000496,-0.27260510073800004
ACH-000499,-0.067994108186
ACH-000500,-0.292015713558
ACH-000502,-0.0439151266255
ACH-000503,-0.101415522308
ACH-000505,-0.0747441876835
ACH-000507,-0.136898681031
ACH-000510,-0.142667466663
ACH-000511,-0.108430479866
ACH-000512,-0.107003527997
ACH-000516,-0.054999912460500004
ACH-000517,-0.08970567769750001
ACH-000518,-0.0591547089487
ACH-000520,-0.025045648667
ACH-000521,-0.108129940654
ACH-000522,-0.047299131339999995
ACH-000524,-0.05034238335530001
ACH-000527,-0.254629359286
ACH-000528,-0.0674681661771
ACH-000537,-0.151675734847
ACH-000541,-0.352955169167
ACH-000542,-0.131707060755
ACH-000544,-0.0758688804026
ACH-000545,-0.04934978711619999
ACH-000547,-0.0183648154873
ACH-000548,0.0444569625522
ACH-000549,-0.0326530677017
ACH-000550,-0.254207227232
ACH-000552,0.043597255400099996
ACH-000556,-0.137615483306
ACH-000557,-0.15680765667899998
ACH-000570,-0.361532174414
ACH-000571,-0.222771542878
ACH-000573,-0.00683961813374
ACH-000576,-0.049530255664599995
ACH-000580,-0.155237125832
ACH-000584,-0.00472355779618
ACH-000585,-0.09117298633570001
ACH-000588,-0.16792632341299998
ACH-000589,0.0162385758849
ACH-000591,-0.0739448023249
ACH-000593,-0.13288363702199998
ACH-000600,0.107180917611
ACH-000601,-0.11099421567500001
ACH-000604,-0.32403664386500003
ACH-000605,-0.253539078086
ACH-000606,0.005643915584399999
ACH-000608,-0.30371215541700003
ACH-000614,0.04329919936340001
ACH-000616,-0.00873952598702
ACH-000618,-0.22850480710299997
ACH-000619,0.0284239267551
ACH-000620,-0.144500552473
ACH-000621,-0.05075772711900001
ACH-000622,-0.255669664057
ACH-000623,-0.21940809531199998
ACH-000624,-0.138126609315
ACH-000627,-0.0664121184747
ACH-000630,-0.123547585473
ACH-000632,-0.115982637204
ACH-000633,-0.29631151927099997
ACH-000637,0.050156466927300004
ACH-000638,-0.09557397672210001
ACH-000646,0.184901095288
ACH-000647,-0.0670829103647
ACH-000648,-0.056426503482099995
ACH-000649,-0.10217204470499999
ACH-000651,-0.120621968287
ACH-000652,-0.010632092728200001
ACH-000653,0.060104469801199996
ACH-000657,-0.209857155719
ACH-000658,-0.050787327317199996
ACH-000661,0.147764698501
ACH-000662,0.234613954137
ACH-000663,0.0316343309108
ACH-000665,-0.06819430604519999
ACH-000671,-0.258318649794
ACH-000673,-0.08851124988360001
ACH-000676,-0.0171624238737
ACH-000677,-0.055302186679
ACH-000681,-0.07325044960760001
ACH-000682,-0.08061325583949999
ACH-000683,0.115429145791
ACH-000684,0.202887063829
ACH-000688,-0.213871355002
ACH-000693,-0.0168976512164
ACH-000694,-0.0786577063938
ACH-000695,-0.473178965601
ACH-000696,-0.0375856778922
ACH-000697,-0.0575726185765
ACH-000699,0.05941077227469999
ACH-000701,-0.290405215092
ACH-000706,-0.18431385163
ACH-000711,-0.10424644346
ACH-000713,-0.247118518944
ACH-000714,-0.31946296099800003
ACH-000718,-0.046812141082
ACH-000720,-0.135627497622
ACH-000721,-0.092981455607
ACH-000724,0.0709295333694
ACH-000725,-0.108556135783
ACH-000732,-0.07327932193239999
ACH-000734,-0.00317203403587
ACH-000735,-0.05622525524830001
ACH-000736,-0.10686571727600001
ACH-000738,-0.138217033095
ACH-000746,-0.217615283479
ACH-000747,0.0653260067763
ACH-000748,-0.10126857750499998
ACH-000753,-0.300817479908
ACH-000756,-0.217666419736
ACH-000757,-0.0918280128149
ACH-000758,-0.110918235669
ACH-000760,-0.18979722184
ACH-000763,-0.168665191571
ACH-000764,-0.27055989364300004
ACH-000765,-0.0322849684521
ACH-000766,-0.208632148888
ACH-000767,-0.0301578089745
ACH-000768,-0.0799524929304
ACH-000769,-0.030601751500800002
ACH-000770,-0.040312177622000005
ACH-000771,-0.258368450428
ACH-000773,-0.0615147741787
ACH-000776,-0.120175799351
ACH-000777,0.0159848202447
ACH-000778,-0.205551189958
ACH-000781,-0.0211632354915
ACH-000782,-0.21293930448399997
ACH-000783,-0.0347491452954
ACH-000784,-0.15974100436
ACH-000785,-0.0512298807625
ACH-000787,-0.0334843932627
ACH-000788,-0.116355223416
ACH-000791,-0.17144255233
ACH-000792,0.06583302129060001
ACH-000794,-0.0661061372384
ACH-000796,-0.09953678572319999
ACH-000799,-0.04845080446259999
ACH-000800,-0.18493770265700002
ACH-000802,-0.013720727654899999
ACH-000804,-0.08329013902660001
ACH-000805,-0.09929928524689999
ACH-000809,-0.174425483363
ACH-000810,-0.0825684206181
ACH-000811,-0.180266835321
ACH-000817,-0.07970123893230001
ACH-000819,-0.117960097749
ACH-000820,0.3986671897
ACH-000821,0.027063208222500003
ACH-000822,-0.249970361025
ACH-000823,-0.104647359669
ACH-000824,-0.105931615492
ACH-000827,-0.0365680670387
ACH-000829,-0.048779286076999995
ACH-000831,0.10097292626399999
ACH-000832,-0.0892991752878
ACH-000833,-0.303513407282
ACH-000834,0.0614821251659
ACH-000835,-0.059419415383199996
ACH-000836,-0.0283558573007
ACH-000837,-0.12802068660399998
ACH-000838,0.232046454756
ACH-000839,-0.424055905517
ACH-000840,0.132249575776
ACH-000841,0.136097430841
ACH-000843,-0.139046866518
ACH-000846,-0.0569612114021
ACH-000847,-0.44719103564999996
ACH-000848,-0.222578059788
ACH-000849,-0.190353813223
ACH-000851,-0.22048038358600003
ACH-000855,0.0468240012129
ACH-000856,0.154849333896
ACH-000858,-0.158756919873
ACH-000859,-0.0420117578097
ACH-000861,-0.09452353503789998
ACH-000862,0.0361971401584
ACH-000865,0.0602387835738
ACH-000866,-0.0347946445023
ACH-000867,-0.130387272835
ACH-000869,-0.149828765242
ACH-000872,-0.0983068279359
ACH-000873,-0.101957849549
ACH-000876,0.13536295828
ACH-000878,-0.308197109214
ACH-000880,-0.175297666676
ACH-000881,-0.0512600936671
ACH-000882,-0.105474590981
ACH-000884,-0.0132490671596
ACH-000885,-0.131985950859
ACH-000887,-0.09228724573660001
ACH-000888,-0.0916171755022
ACH-000889,-0.054664398092300004
ACH-000890,-0.240483873852
ACH-000896,-0.1186071928
ACH-000898,-0.10439101238199999
ACH-000900,0.103354591363
ACH-000901,-0.039652150211
ACH-000905,-0.221145999096
ACH-000906,-0.048304597838
ACH-000907,0.197892685522
ACH-000910,-0.188800528051
ACH-000911,-0.0102874234826
ACH-000912,-0.144085737729
ACH-000913,-0.057716339454300006
ACH-000915,-0.0880703862865
ACH-000916,0.10227937603199999
ACH-000917,-0.0795496229487
ACH-000921,0.0383074002517
ACH-000924,-0.0027780313717600006
ACH-000926,-0.072869066382
ACH-000928,0.014606257485799998
ACH-000929,-0.195222098709
ACH-000932,-0.0178742915145
ACH-000935,0.122131799
ACH-000936,-0.109664604809
ACH-000937,-0.0832687629135
ACH-000938,0.031761944761099996
ACH-000939,-0.09354671535049999
ACH-000941,-0.0178178533279
ACH-000943,-0.09882222804989998
ACH-000946,0.070442981447
ACH-000947,-0.149934115772
ACH-000948,-0.0656363652398
ACH-000950,-0.334050951359
ACH-000953,-0.0376166270838
ACH-000957,0.0231591642363
ACH-000958,-0.139452438894
ACH-000960,0.0676812737044
ACH-000963,0.128194125744
ACH-000968,-0.151869887308
ACH-000969,-0.219341812902
ACH-000973,-0.221275411456
ACH-000974,-0.09495351190489999
ACH-000975,0.026953356802599998
ACH-000976,-0.280673672649
ACH-000978,0.198263088748
ACH-000980,-0.107862463276
ACH-000984,-0.20316033288
ACH-000986,-0.0787941300352
ACH-000988,0.173566961375
ACH-000993,-0.018775551085599997
ACH-000994,-0.29796697410100004
ACH-000996,-0.34316884008299997
ACH-001001,-0.09036342608060001
ACH-001020,0.130467124454
ACH-001028,-0.0723449029138
ACH-001031,-0.09761836487160001
ACH-001038,-0.111235808053
ACH-001048,-0.291954746659
ACH-001050,-0.248519069497
ACH-001053,-0.34083057998800004
ACH-001054,-0.08823618227489999
ACH-001061,-0.131413534694
ACH-001067,-0.120151406023
ACH-001075,-0.11611807266100001
ACH-001096,-0.12788243827600002
ACH-001128,-0.117032825515
ACH-001134,-0.24044695797600002
ACH-001151,-0.137078056183
ACH-001163,-0.31553963291700005
ACH-001164,-0.114765129199
ACH-001173,-0.0193899463772
ACH-001183,-0.11735379925999999
ACH-001184,0.0934222301188
ACH-001190,-0.278350754533
ACH-001192,-0.108767233299
ACH-001193,-0.0377253012827
ACH-001196,-0.129197851533
ACH-001197,-0.009638142540200002
ACH-001205,-0.0633906879367
ACH-001211,0.00444347763124
ACH-001212,0.352617708178
ACH-001228,-0.0028117131765700003
ACH-001232,-0.228355313382
ACH-001239,-0.028306927770700003
ACH-001274,-0.0157876662815
ACH-001275,-0.167569963975
ACH-001277,-0.0595612922559
ACH-001278,0.0401105743815
ACH-001280,0.110245211038
ACH-001283,-0.19064226876899998
ACH-001289,-0.08126358282539999
ACH-001295,-0.137221857785
ACH-001300,0.0291054971039
ACH-001301,-0.107133329475
ACH-001302,0.105894058565
ACH-001303,-0.265900029476
ACH-001306,-0.297810367995
ACH-001318,-0.0727201158557
ACH-001322,-0.22693958031800002
ACH-001328,-0.21268767325100002
ACH-001332,-0.200955918549
ACH-001333,0.148439614209
ACH-001336,0.0508155027106
ACH-001340,-0.019005677762900002
ACH-001346,0.0219045042782
ACH-001353,-0.015018553581700001
ACH-001354,-0.332789454176
ACH-001367,-0.10679726308399999
ACH-001368,-0.010872640767000001
ACH-001374,-0.123738695371
ACH-001375,-0.15750388786699998
ACH-001377,-0.249517210949
ACH-001380,-0.13988820708799998
ACH-001391,-0.2908816374
ACH-001407,-0.11025639283199999
ACH-001408,-0.0437739442236
ACH-001413,-0.018082334657299998
ACH-001430,-0.323556480277
ACH-001431,-0.154148446476
ACH-001450,-0.061393485279599994
ACH-001496,-0.026550174127000004
ACH-001500,0.0271218208592
ACH-001521,-0.21203451595800002
ACH-001523,-0.07642590380219999
ACH-001532,-0.166476026758
ACH-001536,-0.0479534143618
ACH-001550,0.043210002567499996
ACH-001552,-0.096177903287
ACH-001554,-0.058675879679999994
ACH-001645,0.0629433366908
ACH-001654,-0.21283024197
ACH-001715,-0.171596496617
ACH-001735,-0.21491191461800002
ACH-001736,0.060029546969300004
ACH-001737,-0.582922597386
ACH-001740,0.056360872094599994
ACH-001745,-0.161421662218
ACH-001750,-0.021496071628799997
ACH-001765,-0.116488362039
ACH-001956,-0.143070433595
ACH-001957,-0.0744058429856
