,IVL (3713)
ACH-000004,0.244703684025
ACH-000007,0.39252979294600004
ACH-000009,0.253537051313
ACH-000011,0.463823195351
ACH-000012,0.390040425502
ACH-000013,0.314288967148
ACH-000014,0.195083012487
ACH-000015,0.317856650997
ACH-000017,0.330347006952
ACH-000018,0.226662298882
ACH-000019,0.15059446193499998
ACH-000021,0.299678748895
ACH-000022,0.21391834108
ACH-000025,0.268947938458
ACH-000028,0.256610623078
ACH-000030,0.269125022374
ACH-000035,0.282104110758
ACH-000036,0.0939459648543
ACH-000037,-0.0121348345627
ACH-000039,0.118789105602
ACH-000040,0.22421826047600002
ACH-000041,0.381928941595
ACH-000042,0.394900078338
ACH-000045,0.296645212515
ACH-000047,0.356965294836
ACH-000052,0.06598093981309999
ACH-000053,0.24036777685
ACH-000054,0.24235627834800003
ACH-000055,0.123424590237
ACH-000060,0.33790379985799995
ACH-000067,0.654953860476
ACH-000070,0.30841077799600003
ACH-000075,0.27970540243
ACH-000078,0.148195339714
ACH-000082,0.244631846924
ACH-000085,0.48170449163
ACH-000086,0.158521389951
ACH-000087,0.424714502285
ACH-000092,0.24763228317299998
ACH-000095,0.258883175091
ACH-000097,0.308473021318
ACH-000098,0.34005215196599997
ACH-000099,0.288932524154
ACH-000108,0.286903321168
ACH-000113,0.354923490422
ACH-000115,0.07355898365789999
ACH-000116,0.34472700530199996
ACH-000118,0.324029371386
ACH-000120,0.38386552451399997
ACH-000123,0.310465406824
ACH-000127,0.276177454083
ACH-000128,0.33200665304099997
ACH-000132,0.372857512075
ACH-000133,0.303042253444
ACH-000137,0.299877257196
ACH-000138,0.383095582955
ACH-000142,0.395519271594
ACH-000143,0.254142669396
ACH-000146,0.268815589584
ACH-000148,0.295576250569
ACH-000150,0.31102011971
ACH-000152,0.24037059922899998
ACH-000153,0.28173664959100003
ACH-000159,0.251359842981
ACH-000160,0.39638938871
ACH-000163,0.41097821305200005
ACH-000167,0.358352415964
ACH-000168,0.38022054892800006
ACH-000169,0.165793780224
ACH-000178,0.300989325732
ACH-000182,0.361018049539
ACH-000183,0.299250951123
ACH-000188,0.182471055639
ACH-000189,0.6797859557279999
ACH-000190,0.269396029983
ACH-000198,0.30628092387899997
ACH-000204,0.0295883445107
ACH-000206,0.32573922309000003
ACH-000207,0.449338079417
ACH-000211,0.316672940574
ACH-000215,0.286667476433
ACH-000221,0.447410381962
ACH-000222,0.408146120554
ACH-000223,0.323069728919
ACH-000226,0.41103325038000005
ACH-000227,0.342411478624
ACH-000228,0.332765591634
ACH-000231,0.316942177278
ACH-000232,0.35980081907300004
ACH-000233,0.23166206444499998
ACH-000234,0.23046580097
ACH-000235,0.244460912264
ACH-000237,0.28950432358
ACH-000238,0.280765889912
ACH-000243,0.256448939601
ACH-000244,0.333104056548
ACH-000246,0.330414703568
ACH-000248,0.336715770199
ACH-000250,0.27860342939599997
ACH-000251,0.42583013753
ACH-000253,0.20637225529199998
ACH-000255,0.384146529639
ACH-000256,0.285299818565
ACH-000257,0.39101390942100006
ACH-000258,0.405241795996
ACH-000259,0.15530421181
ACH-000260,0.326423763837
ACH-000261,0.324284302562
ACH-000262,0.291865733468
ACH-000263,0.379517406745
ACH-000264,0.207476571655
ACH-000265,0.359599071025
ACH-000266,0.286629012797
ACH-000272,0.374083284617
ACH-000273,0.21826341042800002
ACH-000274,0.304295835787
ACH-000277,0.190342828926
ACH-000278,0.42053959553900006
ACH-000279,0.411445889265
ACH-000280,0.32840563971500003
ACH-000281,0.281768040704
ACH-000288,0.20845917743099998
ACH-000291,0.408782919933
ACH-000293,0.187300677168
ACH-000294,0.14925170992
ACH-000295,0.247219032384
ACH-000296,0.224901521107
ACH-000302,0.300748653062
ACH-000304,0.302698881261
ACH-000307,0.269728143829
ACH-000308,0.24638854254999998
ACH-000310,0.318474021906
ACH-000311,0.124371212073
ACH-000312,0.17104318105099997
ACH-000315,0.353428848886
ACH-000316,0.32759609597399997
